iso3,hazard,rp,income_cat,fa,income_cat,v_ew
MLI,Earthquake,10.0,q5,0.0001270901879722,q5,0.5845519842124046
MLI,Earthquake,25.0,q1,0.0002729257378568,q1,0.7000000000000001
MLI,Earthquake,25.0,q2,0.0002729257378568,q2,0.7000000000000001
MLI,Earthquake,25.0,q3,0.0002729257378568,q3,0.7000000000000001
MLI,Earthquake,25.0,q4,0.0002729257378568,q4,0.5845519842124046
MLI,Earthquake,25.0,q5,0.0002729257378568,q5,0.5845519842124046
MLI,Earthquake,50.0,q1,0.000545764433781,q1,0.7000000000000001
MLI,Earthquake,50.0,q2,0.000545764433781,q2,0.7000000000000001
MLI,Earthquake,50.0,q3,0.000545764433781,q3,0.7000000000000001
MLI,Earthquake,50.0,q4,0.000545764433781,q4,0.5845519842124046
MLI,Earthquake,50.0,q5,0.000545764433781,q5,0.5845519842124046
MLI,Earthquake,100.0,q1,0.0010911815789912,q1,0.7000000000000001
MLI,Earthquake,100.0,q2,0.0010911815789912,q2,0.7000000000000001
MLI,Earthquake,100.0,q3,0.0010911815789912,q3,0.7000000000000001
MLI,Earthquake,100.0,q4,0.0010911815789912,q4,0.5845519842124046
MLI,Earthquake,100.0,q5,0.0010911815789912,q5,0.5845519842124046
MLI,Earthquake,250.0,q1,0.00268064966734,q1,0.7000000000000001
MLI,Earthquake,250.0,q2,0.00268064966734,q2,0.7000000000000001
MLI,Earthquake,250.0,q3,0.00268064966734,q3,0.7000000000000001
MLI,Earthquake,250.0,q4,0.00268064966734,q4,0.5845519842124046
MLI,Earthquake,250.0,q5,0.00268064966734,q5,0.5845519842124046
MLI,Earthquake,500.0,q1,0.0051150699899249,q1,0.7000000000000001
MLI,Earthquake,500.0,q2,0.0051150699899249,q2,0.7000000000000001
MLI,Earthquake,500.0,q3,0.0051150699899249,q3,0.7000000000000001
MLI,Earthquake,500.0,q4,0.0051150699899249,q4,0.5845519842124046
MLI,Earthquake,500.0,q5,0.0051150699899249,q5,0.5845519842124046
MLI,Earthquake,1000.0,q1,0.0081067436387315,q1,0.7000000000000001
MLI,Earthquake,1000.0,q2,0.0081067436387315,q2,0.7000000000000001
MLI,Earthquake,1000.0,q3,0.0081067436387315,q3,0.7000000000000001
MLI,Earthquake,1000.0,q4,0.0081067436387315,q4,0.5845519842124046
MLI,Earthquake,1000.0,q5,0.0081067436387315,q5,0.5845519842124046
MLI,Earthquake,2500.0,q1,0.0149484319781313,q1,0.7000000000000001
MLI,Earthquake,2500.0,q2,0.0149484319781313,q2,0.7000000000000001
MLI,Earthquake,2500.0,q3,0.0149484319781313,q3,0.7000000000000001
MLI,Earthquake,2500.0,q4,0.0149484319781313,q4,0.5845519842124046
MLI,Earthquake,2500.0,q5,0.0149484319781313,q5,0.5845519842124046
MLI,Earthquake,5000.0,q1,0.0236458193286588,q1,0.7000000000000001
MLI,Earthquake,5000.0,q2,0.0236458193286588,q2,0.7000000000000001
MLI,Earthquake,5000.0,q3,0.0236458193286588,q3,0.7000000000000001
MLI,Earthquake,5000.0,q4,0.0236458193286588,q4,0.5845519842124046
MLI,Earthquake,5000.0,q5,0.0236458193286588,q5,0.5845519842124046
MLI,Flood,10.0,q1,0.005014992976375,q1,0.5999094801944234
MLI,Flood,10.0,q2,0.0051866398705527,q2,0.5999094801944234
MLI,Flood,10.0,q3,0.0055057353048181,q3,0.5999094801944234
MLI,Flood,10.0,q4,0.0055020594318166,q4,0.5597535924629049
MLI,Flood,10.0,q5,0.0053610326877322,q5,0.5597535924629049
MLI,Flood,25.0,q1,0.010228106497413,q1,0.5999094801944234
MLI,Flood,25.0,q2,0.0105781813074616,q2,0.5999094801944234
MLI,Flood,25.0,q3,0.0112289782477324,q3,0.5999094801944234
MLI,Flood,25.0,q4,0.0112214812839865,q4,0.5597535924629049
MLI,Flood,25.0,q5,0.0109338564429799,q5,0.5597535924629049
MLI,Flood,50.0,q1,0.0141585670784097,q1,0.5999094801944234
MLI,Flood,50.0,q2,0.0146431687670789,q2,0.5999094801944234
MLI,Flood,50.0,q3,0.0155440541983734,q3,0.5999094801944234
MLI,Flood,50.0,q4,0.015533676298602,q4,0.5597535924629049
MLI,Flood,50.0,q5,0.0151355228763789,q5,0.5597535924629049
MLI,Flood,100.0,q1,0.0156893923081843,q1,0.5999094801944234
MLI,Flood,100.0,q2,0.0162263891641962,q2,0.5999094801944234
MLI,Flood,100.0,q3,0.0172246783892309,q3,0.5999094801944234
MLI,Flood,100.0,q4,0.0172131784302346,q4,0.5597535924629049
MLI,Flood,100.0,q5,0.0167719766330816,q5,0.5597535924629049
MLI,Flood,250.0,q1,0.0164420819632868,q1,0.5999094801944234
MLI,Flood,250.0,q2,0.0170048409374486,q2,0.5999094801944234
MLI,Flood,250.0,q3,0.0180510225191613,q3,0.5999094801944234
MLI,Flood,250.0,q4,0.0180389708561855,q4,0.5597535924629049
MLI,Flood,250.0,q5,0.017576602654241,q5,0.5597535924629049
MLI,Flood,500.0,q1,0.0171023264448331,q1,0.5999094801944234
MLI,Flood,500.0,q2,0.017687683439608,q2,0.5999094801944234
MLI,Flood,500.0,q3,0.0187758752495609,q3,0.5999094801944234
MLI,Flood,500.0,q4,0.018763339642764,q4,0.5597535924629049
MLI,Flood,500.0,q5,0.018282404689087,q5,0.5597535924629049
MLI,Flood,1000.0,q1,0.0178832019257779,q1,0.5999094801944234
MLI,Flood,1000.0,q2,0.0184952857478236,q2,0.5999094801944234
MLI,Flood,1000.0,q3,0.0196331633303933,q3,0.5999094801944234
MLI,Flood,1000.0,q4,0.0196200553600634,q4,0.5597535924629049
MLI,Flood,1000.0,q5,0.0191171613872748,q5,0.5597535924629049
MLI,Flood,2500.0,q1,0.0191114576468342,q1,0.5999094801944234
MLI,Flood,2500.0,q2,0.0197655806662962,q2,0.5999094801944234
MLI,Flood,2500.0,q3,0.0209816100617489,q3,0.5999094801944234
MLI,Flood,2500.0,q4,0.0209676018085941,q4,0.5597535924629049
MLI,Flood,2500.0,q5,0.0204301680256682,q5,0.5597535924629049
MLI,Flood,5000.0,q1,0.0202129513809493,q1,0.5999094801944234
MLI,Flood,5000.0,q2,0.0209047749474126,q2,0.5999094801944234
MLI,Flood,5000.0,q3,0.02219089050711,q3,0.5999094801944234
MLI,Flood,5000.0,q4,0.0221760748847131,q4,0.5597535924629049
MLI,Flood,5000.0,q5,0.0216076659686846,q5,0.5597535924629049
MMR,Earthquake,10.0,q1,0.0026372123414115,q1,0.512298537885729
MMR,Earthquake,10.0,q2,0.0026372123414115,q2,0.512298537885729
MMR,Earthquake,10.0,q3,0.0026372123414115,q3,0.512298537885729
MMR,Earthquake,10.0,q4,0.0026372123414115,q4,0.512298537885729
MMR,Earthquake,10.0,q5,0.0026372123414115,q5,0.5010996955603431
MMR,Earthquake,25.0,q1,0.0065889586185835,q1,0.512298537885729
MMR,Earthquake,25.0,q2,0.0065889586185835,q2,0.512298537885729
MMR,Earthquake,25.0,q3,0.0065889586185835,q3,0.512298537885729
MMR,Earthquake,25.0,q4,0.0065889586185835,q4,0.512298537885729
MMR,Earthquake,25.0,q5,0.0065889586185835,q5,0.5010996955603431
MMR,Earthquake,50.0,q1,0.0131585484407379,q1,0.512298537885729
MMR,Earthquake,50.0,q2,0.0131585484407379,q2,0.512298537885729
MMR,Earthquake,50.0,q3,0.0131585484407379,q3,0.512298537885729
MMR,Earthquake,50.0,q4,0.0131585484407379,q4,0.512298537885729
MMR,Earthquake,50.0,q5,0.0131585484407379,q5,0.5010996955603431
MMR,Earthquake,100.0,q1,0.0261967807585191,q1,0.512298537885729
MMR,Earthquake,100.0,q2,0.0261967807585191,q2,0.512298537885729
MMR,Earthquake,100.0,q3,0.0261967807585191,q3,0.512298537885729
MMR,Earthquake,100.0,q4,0.0261967807585191,q4,0.512298537885729
MMR,Earthquake,100.0,q5,0.0261967807585191,q5,0.5010996955603431
MMR,Earthquake,250.0,q1,0.0646733171109388,q1,0.512298537885729
MMR,Earthquake,250.0,q2,0.0646733171109388,q2,0.512298537885729
MMR,Earthquake,250.0,q3,0.0646733171109388,q3,0.512298537885729
MMR,Earthquake,250.0,q4,0.0646733171109388,q4,0.512298537885729
MMR,Earthquake,250.0,q5,0.0646733171109388,q5,0.5010996955603431
MMR,Earthquake,500.0,q1,0.111852456338109,q1,0.512298537885729
MMR,Earthquake,500.0,q2,0.111852456338109,q2,0.512298537885729
MMR,Earthquake,500.0,q3,0.111852456338109,q3,0.512298537885729
MMR,Earthquake,500.0,q4,0.111852456338109,q4,0.512298537885729
MMR,Earthquake,500.0,q5,0.111852456338109,q5,0.5010996955603431
MMR,Earthquake,1000.0,q1,0.1480377128301195,q1,0.512298537885729
MMR,Earthquake,1000.0,q2,0.1480377128301195,q2,0.512298537885729
MMR,Earthquake,1000.0,q3,0.1480377128301195,q3,0.512298537885729
MMR,Earthquake,1000.0,q4,0.1480377128301195,q4,0.512298537885729
MMR,Earthquake,1000.0,q5,0.1480377128301195,q5,0.5010996955603431
MMR,Earthquake,2500.0,q1,0.2114931557663633,q1,0.512298537885729
MMR,Earthquake,2500.0,q2,0.2114931557663633,q2,0.512298537885729
MMR,Earthquake,2500.0,q3,0.2114931557663633,q3,0.512298537885729
MMR,Earthquake,2500.0,q4,0.2114931557663633,q4,0.512298537885729
MMR,Earthquake,2500.0,q5,0.2114931557663633,q5,0.5010996955603431
MMR,Earthquake,5000.0,q1,0.2742413553398249,q1,0.512298537885729
MMR,Earthquake,5000.0,q2,0.2742413553398249,q2,0.512298537885729
MMR,Earthquake,5000.0,q3,0.2742413553398249,q3,0.512298537885729
MMR,Earthquake,5000.0,q4,0.2742413553398249,q4,0.512298537885729
MMR,Earthquake,5000.0,q5,0.2742413553398249,q5,0.5010996955603431
MMR,Flood,10.0,q1,0.0227783582535301,q1,0.6292866706133713
MMR,Flood,10.0,q2,0.028191599017375,q2,0.6292866706133713
MMR,Flood,10.0,q3,0.0312252658282372,q3,0.6292866706133713
MMR,Flood,10.0,q4,0.0367544042760588,q4,0.6292866706133713
MMR,Flood,10.0,q5,0.0406283407381688,q5,0.6292866706133713
MMR,Flood,25.0,q1,0.0457706521714579,q1,0.6292866706133713
MMR,Flood,25.0,q2,0.0566479751709722,q2,0.6292866706133713
MMR,Flood,25.0,q3,0.0627438011676747,q3,0.6292866706133713
MMR,Flood,25.0,q4,0.0738540080529252,q4,0.6292866706133713
MMR,Flood,25.0,q5,0.0816382652135169,q5,0.6292866706133713
MMR,Flood,50.0,q1,0.0628217656111779,q1,0.6292866706133713
MMR,Flood,50.0,q2,0.0777512587150294,q2,0.6292866706133713
MMR,Flood,50.0,q3,0.08611798572903,q3,0.6292866706133713
MMR,Flood,50.0,q4,0.101367119829683,q4,0.6292866706133713
MMR,Flood,50.0,q5,0.1120512756282053,q5,0.6292866706133713
MMR,Flood,100.0,q1,0.0697262039655457,q1,0.6292866706133713
MMR,Flood,100.0,q2,0.0862965259094443,q2,0.6292866706133713
MMR,Flood,100.0,q3,0.0955827996813875,q3,0.6292866706133713
MMR,Flood,100.0,q4,0.1125078928279403,q4,0.6292866706133713
MMR,Flood,100.0,q5,0.1243662928451928,q5,0.6292866706133713
MMR,Flood,250.0,q1,0.0739354637049905,q1,0.6292866706133713
MMR,Flood,250.0,q2,0.0915061095595749,q2,0.6292866706133713
MMR,Flood,250.0,q3,0.1013529808700995,q3,0.6292866706133713
MMR,Flood,250.0,q4,0.1192998148990807,q4,0.6292866706133713
MMR,Flood,250.0,q5,0.1318740876145159,q5,0.6292866706133713
MMR,Flood,500.0,q1,0.0776680524245296,q1,0.6292866706133713
MMR,Flood,500.0,q2,0.0961257420768444,q2,0.6292866706133713
MMR,Flood,500.0,q3,0.1064697269365999,q3,0.6292866706133713
MMR,Flood,500.0,q4,0.1253225964036666,q4,0.6292866706133713
MMR,Flood,500.0,q5,0.1385316739359258,q5,0.6292866706133713
MMR,Flood,1000.0,q1,0.0821342897587832,q1,0.6292866706133713
MMR,Flood,1000.0,q2,0.1016533736402033,q2,0.6292866706133713
MMR,Flood,1000.0,q3,0.1125921808229529,q3,0.6292866706133713
MMR,Flood,1000.0,q4,0.1325291690086323,q4,0.6292866706133713
MMR,Flood,1000.0,q5,0.1464978236563723,q5,0.6292866706133713
MMR,Flood,2500.0,q1,0.0893929539421198,q1,0.6292866706133713
MMR,Flood,2500.0,q2,0.1106370478708381,q2,0.6292866706133713
MMR,Flood,2500.0,q3,0.1225425783081388,q3,0.6292866706133713
MMR,Flood,2500.0,q4,0.1442415090697144,q4,0.6292866706133713
MMR,Flood,2500.0,q5,0.1594446514506377,q5,0.6292866706133713
MMR,Flood,5000.0,q1,0.0961130338827576,q1,0.6292866706133713
MMR,Flood,5000.0,q2,0.1189541441664768,q2,0.6292866706133713
MMR,Flood,5000.0,q3,0.1317546681434939,q3,0.6292866706133713
MMR,Flood,5000.0,q4,0.1550848074390057,q4,0.6292866706133713
MMR,Flood,5000.0,q5,0.1714308400326728,q5,0.6292866706133713
MMR,Storm surge,10.0,q1,1.1561488827597703e-05,q1,0.6292866706133713
MMR,Storm surge,10.0,q2,1.2495784953642202e-05,q2,0.6292866706133713
MMR,Storm surge,10.0,q3,9.916711226394046e-06,q3,0.6292866706133713
MMR,Storm surge,10.0,q4,6.933123899391759e-06,q4,0.6292866706133713
MMR,Storm surge,10.0,q5,4.191275869160898e-06,q5,0.6292866706133713
MMR,Storm surge,25.0,q1,3.2091239551933216e-05,q1,0.6292866706133713
MMR,Storm surge,25.0,q2,3.468456652222508e-05,q2,0.6292866706133713
MMR,Storm surge,25.0,q3,2.752582822844642e-05,q3,0.6292866706133713
MMR,Storm surge,25.0,q4,1.9244281010549117e-05,q4,0.6292866706133713
MMR,Storm surge,25.0,q5,1.1633729872610806e-05,q5,0.6292866706133713
MMR,Storm surge,50.0,q1,3.553755769142759e-05,q1,0.6292866706133713
MMR,Storm surge,50.0,q2,3.840938527136071e-05,q2,0.6292866706133713
MMR,Storm surge,50.0,q3,3.0481861166182745e-05,q3,0.6292866706133713
MMR,Storm surge,50.0,q4,2.1310948289662904e-05,q4,0.6292866706133713
MMR,Storm surge,50.0,q5,1.2883090596900464e-05,q5,0.6292866706133713
MMR,Storm surge,100.0,q1,4.743204415722227e-05,q1,0.6292866706133713
MMR,Storm surge,100.0,q2,5.1265077754130775e-05,q2,0.6292866706133713
MMR,Storm surge,100.0,q3,4.068419662889382e-05,q3,0.6292866706133713
MMR,Storm surge,100.0,q4,2.8443762204609875e-05,q4,0.6292866706133713
MMR,Storm surge,100.0,q5,1.7195084912126108e-05,q5,0.6292866706133713
MMR,Storm surge,250.0,q1,5.2731786990966184e-05,q1,0.6292866706133713
MMR,Storm surge,250.0,q2,5.699309840506892e-05,q2,0.6292866706133713
MMR,Storm surge,250.0,q3,4.522997961931081e-05,q3,0.6292866706133713
MMR,Storm surge,250.0,q4,3.1621880027424475e-05,q4,0.6292866706133713
MMR,Storm surge,250.0,q5,1.9116349948408177e-05,q5,0.6292866706133713
MMR,Storm surge,500.0,q1,5.7058933805212986e-05,q1,0.6292866706133713
MMR,Storm surge,500.0,q2,6.166992652469623e-05,q2,0.6292866706133713
MMR,Storm surge,500.0,q3,4.894153148178947e-05,q3,0.6292866706133713
MMR,Storm surge,500.0,q4,3.421675733443867e-05,q4,0.6292866706133713
MMR,Storm surge,500.0,q5,2.068502906018288e-05,q5,0.6292866706133713
MMR,Storm surge,1000.0,q1,6.16760544020693e-05,q1,0.6292866706133713
MMR,Storm surge,1000.0,q2,6.666016151464232e-05,q2,0.6292866706133713
MMR,Storm surge,1000.0,q3,5.290180444829236e-05,q3,0.6292866706133713
MMR,Storm surge,1000.0,q4,3.698552437074172e-05,q4,0.6292866706133713
MMR,Storm surge,1000.0,q5,2.235882959151381e-05,q5,0.6292866706133713
MMR,Storm surge,2500.0,q1,7.644449541896128e-05,q1,0.6292866706133713
MMR,Storm surge,2500.0,q2,8.262205585191136e-05,q2,0.6292866706133713
MMR,Storm surge,2500.0,q3,6.556923569460027e-05,q3,0.6292866706133713
MMR,Storm surge,2500.0,q4,4.584177401971073e-05,q4,0.6292866706133713
MMR,Storm surge,2500.0,q5,2.771269113843423e-05,q5,0.6292866706133713
MMR,Storm surge,5000.0,q1,8.180540320955458e-05,q1,0.6292866706133713
MMR,Storm surge,5000.0,q2,8.841618426447828e-05,q2,0.6292866706133713
MMR,Storm surge,5000.0,q3,7.016748210242784e-05,q3,0.6292866706133713
MMR,Storm surge,5000.0,q4,4.9056570874997806e-05,q4,0.6292866706133713
MMR,Storm surge,5000.0,q5,2.9656129721004655e-05,q5,0.6292866706133713
MMR,Tsunami,10.0,q1,9.91176010753758e-05,q1,0.7
MMR,Tsunami,10.0,q2,9.91176010753758e-05,q2,0.7
MMR,Tsunami,10.0,q3,9.91176010753758e-05,q3,0.7
MMR,Tsunami,10.0,q4,9.91176010753758e-05,q4,0.7
MMR,Tsunami,10.0,q5,9.91176010753758e-05,q5,0.7
MMR,Tsunami,25.0,q1,0.0002275988430038,q1,0.7
MMR,Tsunami,25.0,q2,0.0002275988430038,q2,0.7
MMR,Tsunami,25.0,q3,0.0002275988430038,q3,0.7
MMR,Tsunami,25.0,q4,0.0002275988430038,q4,0.7
MMR,Tsunami,25.0,q5,0.0002275988430038,q5,0.7
MMR,Tsunami,50.0,q1,0.0004168893870196,q1,0.7
MMR,Tsunami,50.0,q2,0.0004168893870196,q2,0.7
MMR,Tsunami,50.0,q3,0.0004168893870196,q3,0.7
MMR,Tsunami,50.0,q4,0.0004168893870196,q4,0.7
MMR,Tsunami,50.0,q5,0.0004168893870196,q5,0.7
MMR,Tsunami,100.0,q1,0.0007576723633025,q1,0.7
MMR,Tsunami,100.0,q2,0.0007576723633025,q2,0.7
MMR,Tsunami,100.0,q3,0.0007576723633025,q3,0.7
MMR,Tsunami,100.0,q4,0.0007576723633025,q4,0.7
MMR,Tsunami,100.0,q5,0.0007576723633025,q5,0.7
MMR,Tsunami,250.0,q1,0.0016521197403102,q1,0.7
MMR,Tsunami,250.0,q2,0.0016521197403102,q2,0.7
MMR,Tsunami,250.0,q3,0.0016521197403102,q3,0.7
MMR,Tsunami,250.0,q4,0.0016521197403102,q4,0.7
MMR,Tsunami,250.0,q5,0.0016521197403102,q5,0.7
MMR,Tsunami,500.0,q1,0.002983330666677,q1,0.7
MMR,Tsunami,500.0,q2,0.002983330666677,q2,0.7
MMR,Tsunami,500.0,q3,0.002983330666677,q3,0.7
MMR,Tsunami,500.0,q4,0.002983330666677,q4,0.7
MMR,Tsunami,500.0,q5,0.002983330666677,q5,0.7
MMR,Tsunami,1000.0,q1,0.0053761078499771,q1,0.7
MMR,Tsunami,1000.0,q2,0.0053761078499771,q2,0.7
MMR,Tsunami,1000.0,q3,0.0053761078499771,q3,0.7
MMR,Tsunami,1000.0,q4,0.0053761078499771,q4,0.7
MMR,Tsunami,1000.0,q5,0.0053761078499771,q5,0.7
MMR,Tsunami,2500.0,q1,0.011684442663008,q1,0.7
MMR,Tsunami,2500.0,q2,0.011684442663008,q2,0.7
MMR,Tsunami,2500.0,q3,0.011684442663008,q3,0.7
MMR,Tsunami,2500.0,q4,0.011684442663008,q4,0.7
MMR,Tsunami,2500.0,q5,0.011684442663008,q5,0.7
MMR,Tsunami,5000.0,q1,0.0209548856010766,q1,0.7
MMR,Tsunami,5000.0,q2,0.0209548856010766,q2,0.7
MMR,Tsunami,5000.0,q3,0.0209548856010766,q3,0.7
MMR,Tsunami,5000.0,q4,0.0209548856010766,q4,0.7
MMR,Tsunami,5000.0,q5,0.0209548856010766,q5,0.7
MMR,Wind,10.0,q1,0.001306360395913,q1,0.6292866706133713
MMR,Wind,10.0,q2,0.001411928759583,q2,0.6292866706133713
MMR,Wind,10.0,q3,0.0011205130236292,q3,0.6292866706133713
MMR,Wind,10.0,q4,0.0007833903243069,q4,0.6292866706133713
MMR,Wind,10.0,q5,0.0004735823288388,q5,0.6292866706133713
MMR,Wind,25.0,q1,0.001889651519857,q1,0.6292866706133713
MMR,Wind,25.0,q2,0.0020423562554584,q2,0.6292866706133713
MMR,Wind,25.0,q3,0.0016208231241125,q3,0.6292866706133713
MMR,Wind,25.0,q4,0.0011331748280178,q4,0.6292866706133713
MMR,Wind,25.0,q5,0.0006850372762887,q5,0.6292866706133713
MMR,Wind,50.0,q1,0.0023789922623549,q1,0.6292866706133713
MMR,Wind,50.0,q2,0.002571241140311,q2,0.6292866706133713
MMR,Wind,50.0,q3,0.0020405485510901,q3,0.6292866706133713
MMR,Wind,50.0,q4,0.0014266197335441,q4,0.6292866706133713
MMR,Wind,50.0,q5,0.0008624332913186,q5,0.6292866706133713
MMR,Wind,100.0,q1,0.0029115011571366,q1,0.6292866706133713
MMR,Wind,100.0,q2,0.0031467826414376,q2,0.6292866706133713
MMR,Wind,100.0,q3,0.0024973008789072,q3,0.6292866706133713
MMR,Wind,100.0,q4,0.0017459514563095,q4,0.6292866706133713
MMR,Wind,100.0,q5,0.001055478643357,q5,0.6292866706133713
MMR,Wind,250.0,q1,0.0036771623257546,q1,0.6292866706133713
MMR,Wind,250.0,q2,0.0039743176979579,q2,0.6292866706133713
MMR,Wind,250.0,q3,0.0031540364273881,q3,0.6292866706133713
MMR,Wind,250.0,q4,0.0022050985286407,q4,0.6292866706133713
MMR,Wind,250.0,q5,0.0013330464573156,q5,0.6292866706133713
MMR,Wind,500.0,q1,0.0043214523248068,q1,0.6292866706133713
MMR,Wind,500.0,q2,0.0046706734524799,q2,0.6292866706133713
MMR,Wind,500.0,q3,0.0037066674909068,q3,0.6292866706133713
MMR,Wind,500.0,q4,0.002591462469927,q4,0.6292866706133713
MMR,Wind,500.0,q5,0.00156661474303,q5,0.6292866706133713
MMR,Wind,1000.0,q1,0.0050141307699786,q1,0.6292866706133713
MMR,Wind,1000.0,q2,0.0054193279745712,q2,0.6292866706133713
MMR,Wind,1000.0,q3,0.004300803091948,q3,0.6292866706133713
MMR,Wind,1000.0,q4,0.0030068437027792,q4,0.6292866706133713
MMR,Wind,1000.0,q5,0.0018177248289047,q5,0.6292866706133713
MMR,Wind,2500.0,q1,0.0060096073014293,q1,0.6292866706133713
MMR,Wind,2500.0,q2,0.0064952500161782,q2,0.6292866706133713
MMR,Wind,2500.0,q3,0.0051546596706513,q3,0.6292866706133713
MMR,Wind,2500.0,q4,0.0036038050660086,q4,0.6292866706133713
MMR,Wind,2500.0,q5,0.0021786054063806,q5,0.6292866706133713
MMR,Wind,5000.0,q1,0.0068352443107893,q1,0.6292866706133713
MMR,Wind,5000.0,q2,0.0073876076244911,q2,0.6292866706133713
MMR,Wind,5000.0,q3,0.0058628386882276,q3,0.6292866706133713
MMR,Wind,5000.0,q4,0.0040989180888359,q4,0.6292866706133713
MMR,Wind,5000.0,q5,0.0024779156877482,q5,0.6292866706133713
MNE,Earthquake,10.0,q1,0.0043614794201736,q1,0.5922707414843539
MNE,Earthquake,10.0,q2,0.0043614794201736,q2,0.2999999999999999
MNE,Earthquake,10.0,q3,0.0043614794201736,q3,0.3
MNE,Earthquake,10.0,q4,0.0043614794201736,q4,0.2999999999999999
MNE,Earthquake,10.0,q5,0.0043614794201736,q5,0.2209149654214965
MNE,Earthquake,25.0,q1,0.0108882726498836,q1,0.5922707414843539
MNE,Earthquake,25.0,q2,0.0108882726498836,q2,0.2999999999999999
MNE,Earthquake,25.0,q3,0.0108882726498836,q3,0.3
MNE,Earthquake,25.0,q4,0.0108882726498836,q4,0.2999999999999999
MNE,Earthquake,25.0,q5,0.0108882726498836,q5,0.2209149654214965
MNE,Earthquake,50.0,q1,0.0217253221210578,q1,0.5922707414843539
MNE,Earthquake,50.0,q2,0.0217253221210578,q2,0.2999999999999999
MNE,Earthquake,50.0,q3,0.0217253221210578,q3,0.3
MNE,Earthquake,50.0,q4,0.0217253221210578,q4,0.2999999999999999
MNE,Earthquake,50.0,q5,0.0217253221210578,q5,0.2209149654214965
MNE,Earthquake,100.0,q1,0.0433971009337024,q1,0.5922707414843539
MNE,Earthquake,100.0,q2,0.0433971009337024,q2,0.2999999999999999
MNE,Earthquake,100.0,q3,0.0433971009337024,q3,0.3
MNE,Earthquake,100.0,q4,0.0433971009337024,q4,0.2999999999999999
MNE,Earthquake,100.0,q5,0.0433971009337024,q5,0.2209149654214965
MNE,Earthquake,250.0,q1,0.106766076402124,q1,0.5922707414843539
MNE,Earthquake,250.0,q2,0.106766076402124,q2,0.2999999999999999
MNE,Earthquake,250.0,q3,0.106766076402124,q3,0.3
MNE,Earthquake,250.0,q4,0.106766076402124,q4,0.2999999999999999
MNE,Earthquake,250.0,q5,0.106766076402124,q5,0.2209149654214965
MNE,Earthquake,500.0,q1,0.186044067525861,q1,0.5922707414843539
MNE,Earthquake,500.0,q2,0.186044067525861,q2,0.2999999999999999
MNE,Earthquake,500.0,q3,0.186044067525861,q3,0.3
MNE,Earthquake,500.0,q4,0.186044067525861,q4,0.2999999999999999
MNE,Earthquake,500.0,q5,0.186044067525861,q5,0.2209149654214965
MNE,Earthquake,1000.0,q1,0.2483395972858895,q1,0.5922707414843539
MNE,Earthquake,1000.0,q2,0.2483395972858895,q2,0.2999999999999999
MNE,Earthquake,1000.0,q3,0.2483395972858895,q3,0.3
MNE,Earthquake,1000.0,q4,0.2483395972858895,q4,0.2999999999999999
MNE,Earthquake,1000.0,q5,0.2483395972858895,q5,0.2209149654214965
MNE,Earthquake,2500.0,q1,0.3582435771491997,q1,0.5922707414843539
MNE,Earthquake,2500.0,q2,0.3582435771491997,q2,0.2999999999999999
MNE,Earthquake,2500.0,q3,0.3582435771491997,q3,0.3
MNE,Earthquake,2500.0,q4,0.3582435771491997,q4,0.2999999999999999
MNE,Earthquake,2500.0,q5,0.3582435771491997,q5,0.2209149654214965
MNE,Earthquake,5000.0,q1,0.4676846137776082,q1,0.5922707414843539
MNE,Earthquake,5000.0,q2,0.4676846137776082,q2,0.2999999999999999
MNE,Earthquake,5000.0,q3,0.4676846137776082,q3,0.3
MNE,Earthquake,5000.0,q4,0.4676846137776082,q4,0.2999999999999999
MNE,Earthquake,5000.0,q5,0.4676846137776082,q5,0.2209149654214965
MNE,Flood,10.0,q1,0.0130666349066487,q1,0.6354213489405899
MNE,Flood,10.0,q2,0.0118151032772381,q2,0.6242918221652922
MNE,Flood,10.0,q3,0.0114164677545585,q3,0.2723234352602527
MNE,Flood,10.0,q4,0.0114164677545585,q4,0.2723234352602527
MNE,Flood,10.0,q5,0.0114164677545585,q5,0.2723234352602527
MNE,Flood,25.0,q1,0.0264533739610994,q1,0.6354213489405899
MNE,Flood,25.0,q2,0.0239196508982399,q2,0.6242918221652922
MNE,Flood,25.0,q3,0.0231126141492253,q3,0.2723234352602527
MNE,Flood,25.0,q4,0.0231126141492253,q4,0.2723234352602527
MNE,Flood,25.0,q5,0.0231126141492253,q5,0.2723234352602527
MNE,Flood,50.0,q1,0.0364225696330052,q1,0.6354213489405899
MNE,Flood,50.0,q2,0.0329339898842193,q2,0.6242918221652922
MNE,Flood,50.0,q3,0.0318228139627432,q3,0.2723234352602527
MNE,Flood,50.0,q4,0.0318228139627432,q4,0.2723234352602527
MNE,Flood,50.0,q5,0.0318228139627432,q5,0.2723234352602527
MNE,Flood,100.0,q1,0.0401269504556737,q1,0.6354213489405899
MNE,Flood,100.0,q2,0.0362835624643622,q2,0.6242918221652922
MNE,Flood,100.0,q3,0.0350593736825745,q3,0.2723234352602527
MNE,Flood,100.0,q4,0.0350593736825745,q4,0.2723234352602527
MNE,Flood,100.0,q5,0.0350593736825745,q5,0.2723234352602527
MNE,Flood,250.0,q1,0.0417926701620491,q1,0.6354213489405899
MNE,Flood,250.0,q2,0.0377897383468569,q2,0.6242918221652922
MNE,Flood,250.0,q3,0.0365147319635571,q3,0.2723234352602527
