iso3,income_cat,income_share,liquidity,axfin,diversified_share,n,c,gamma_SP,k
MMR,q3,0.166,208.95222636791135,0.1025994938117063,0.062462767044488166,0.2,4452.234515385578,0.5600068721053469,13450.91426302732
MMR,q4,0.216,210.3612720248888,0.1058707317437273,0.11549311684129637,0.2,5793.269007971595,1.3473297590014792,16512.398473226196
MMR,q5,0.3989999999999999,220.19139704339753,0.1441216060050824,0.1193182042674319,0.2,10701.455250836416,2.5712461449587964,30370.161912728487
MNE,q1,0.062062062062062,533.2701356407256,0.0217836755393966,0.4219083427939613,0.2,8648.239687189269,0.39734939293602617,23458.052760680242
MNE,q2,0.1211211211211211,697.4999883259901,0.0567399782621842,0.3407958075746824,0.2,16878.016163708104,0.6263864651243048,52204.61514216524
MNE,q3,0.1721721721721721,742.1167963030821,0.0509793416005769,0.2647539006006888,0.2,23991.890745105728,0.6917251486015569,82768.43498525312
MNE,q4,0.2402402402402402,825.7604152046447,0.1386678354522576,0.34146458164169713,0.2,33477.056853635906,1.244857545638201,103441.29452470622
MNE,q5,0.4044044044044044,897.174178912379,0.2359220859367654,0.33236725433970304,0.2,56353.045703620446,2.039681447699911,176531.64251173666
MNG,q1,0.0819999999999999,527.168087606076,0.1521650933216991,0.3853272554456756,0.2,6651.374194839682,0.5560329663363992,24923.69889981879
MNG,q2,0.126,550.6824264258614,0.2084738108890473,0.3301647555026648,0.2,10220.404250607327,0.7320794495793569,41734.309006343356
MNG,q3,0.168,583.5966198869941,0.2712566339557321,0.30261136288391444,0.2,13627.205667476435,0.8946465112111864,57934.709802172656
MNG,q4,0.226,587.4225013016533,0.2943351716421047,0.2717384297198392,0.2,18331.836195533775,1.0807281406658624,81386.15282971218
MNG,q5,0.3979999999999999,619.0694018509959,0.4746682479351016,0.247935086601746,0.2,32283.499140807264,1.736512932207195,148010.6912937192
MOZ,q1,0.046,22.977896356597167,0.0519020363503409,0.0951704097958812,0.2,347.67640299248154,0.28616492206562694,1033.8761538636284
MOZ,q2,0.083,34.574380266727026,0.0675006116755185,0.07411916969927901,0.2,627.3291619212167,0.40212887979218975,1908.873183963859
MOZ,q3,0.124,43.925889264188406,0.0605965767969318,0.05651328508714881,0.2,937.2146515449504,0.45806685134772834,2906.038520063242
MOZ,q4,0.187,49.21922519349635,0.1836853282465736,0.07919807960822167,0.2,1413.380159991175,0.9680836460097025,4277.122757345499
MOZ,q5,0.56,54.47545698027192,0.179992338951668,0.07882878067873111,0.2,4232.582297299777,2.885555700784752,12813.632962583422
MRT,q1,0.078,209.4415228833688,0.0853035257930889,0.06973762348758761,0.2,2440.897256183806,0.5986307828791785,10774.988950150639
MRT,q2,0.125,234.82895995875663,0.0707129568498086,0.05244178149350898,0.2,3911.6943208073817,0.721414303674351,17588.657408437462
MRT,q3,0.168,260.97189406654,0.0691922259278622,0.04764309991834137,0.2,5257.317167165121,0.88085939813177,23758.87039662801
MRT,q4,0.2289999999999999,264.9032099757811,0.0906565813331331,0.036183388687645035,0.2,7166.223995719119,0.9118890886131544,32775.29908444204
MRT,q5,0.4,245.55595378198203,0.157531216029152,0.04287085215724695,0.2,12517.42182658362,1.8872064267015458,56852.2042386209
MUS,q1,0.072,1019.9642830176236,0.1936051784993949,0.32659897222350454,0.2,9572.552597494006,0.4227002440617627,27773.002803313917
MUS,q2,0.1159999999999999,1018.2861094633356,0.2705973319606224,0.3039266434051293,0.2,15422.445851518109,0.6337412138838233,46251.89878704767
MUS,q3,0.155,1071.0953043955485,0.2437814602866618,0.2942710846683918,0.2,20607.578508494043,0.8199067779998235,62659.39202621986
MUS,q4,0.211,1020.815676194772,0.2357556424412829,0.2720845021341589,0.2,28052.897195433827,1.0319803998262231,87979.19580774188
MUS,q5,0.446,1116.5079489798284,0.4993572435166604,0.2608995942233985,0.2,59296.64525669899,2.091671364228367,188822.988137599
MWI,q1,0.0699300699300699,57.508424001974554,0.0211723200005421,0.08574465978178936,0.2,576.3764048824438,0.26901119481620245,610.946199009698
MWI,q2,0.1098901098901099,55.15675569170856,0.0623567829783786,0.07158715772222046,0.2,905.7343505295551,0.3529336249127056,974.9250867497142
MWI,q3,0.1488511488511488,60.47105535581514,0.0454670220564074,0.06813625825415448,0.2,1226.8583475354878,0.45501926087381556,1325.488926179385
MWI,q4,0.2097902097902098,67.5487085288333,0.0712319153779906,0.08722622871125096,0.2,1729.1292146473322,0.8209781949560604,1829.868445695411
MWI,q5,0.4615384615384616,68.37323718256815,0.1360907563383477,0.14981064285707146,0.2,3804.0842722241314,3.102057724441216,3749.6873794607395
MYS,q1,0.0589410589410589,963.6006554445264,0.3174949775681868,0.22748902938202376,0.2,9669.958468528877,0.4365311784932387,35374.16716158906
MYS,q2,0.1018981018981019,1090.409968908904,0.3595390907735115,0.18503391076741493,0.2,16717.555318473664,0.6138387463096273,64516.27231151003
MYS,q3,0.1498501498501498,1129.5259662163064,0.511124079356046,0.17937290411730067,0.2,24584.640174225966,0.8750863250244229,95535.91515262875
MYS,q4,0.2207792207792208,1252.3241252311464,0.4968034964347084,0.151053024437928,0.2,36221.36985669294,1.0857366485914706,145613.75307542313
MYS,q5,0.4685314685314685,1344.6959888995073,0.6595262316582574,0.13038181452552466,0.2,76867.97494474654,1.9888071015812405,316541.75968734175
NAM,q1,0.0279999999999999,303.3520337527812,0.1517750759438701,0.2932626606244928,0.2,1414.7720682540287,0.3391430013242943,3642.6820652389015
NAM,q2,0.0579999999999999,344.6003642454441,0.2227435838585465,0.17893291947347267,0.2,2930.5992842404935,0.4286336860919695,8766.209240359527
NAM,q3,0.098,369.6404855683456,0.3354006045339467,0.145062816213825,0.2,4951.702238889119,0.5871515851452674,15422.880049927258
NAM,q4,0.179,398.48584578133693,0.3692154986969459,0.11940631313574712,0.2,9044.435722052573,0.8827716500745652,29015.749788417317
NAM,q5,0.637,423.5985703995916,0.6054998508619283,0.10499373024925607,0.2,32186.064552779273,2.762300077363903,104947.1644543431
NER,q1,0.087,46.05437034836484,0.0022084392167175,0.06109337835879647,0.2,740.9776656403143,0.5089549805609528,3153.2376329415815
NER,q2,0.124,46.09719546505023,0.0207802964017218,0.04114038151255128,0.2,1056.1060981540113,0.4884903339019708,4589.778854553721
NER,q3,0.159,58.57515142836915,0.0213553133419506,0.0517064350912495,0.2,1354.2005613426436,0.7872409833117086,5820.428710862796
NER,q4,0.208,59.53708220041251,0.010966420106905,0.043650970661503474,0.2,1771.5328098067284,0.8694071649632256,7678.825579267195
NER,q5,0.422,59.10765067619407,0.0699447856763596,0.05805401756897455,0.2,3594.1675275886514,2.345906537262142,15344.526643702755
NGA,q1,0.071,162.2780957930712,0.0969443675224913,0.036001304300335546,0.2,1985.5350981412196,0.1556745686880097,6278.635982938405
NGA,q2,0.1159999999999999,174.9454493772787,0.0643620506793268,0.04434510298857264,0.2,3243.9728363997365,0.3132887098644195,10169.265555362186
NGA,q3,0.162,176.18431627689475,0.1814208024484214,0.06734475780316207,0.2,4530.375857730671,0.6644463149012416,13860.109449767726
NGA,q4,0.2269999999999999,226.9597803400692,0.226014374790342,0.07956995515308829,0.2,6348.119257437418,1.1000592005400083,19166.691531630295
NGA,q5,0.424,226.73577965179575,0.3155616491939218,0.1071343229938585,0.2,11857.280022702495,2.7665312060063205,34728.21764760042
NIC,q1,0.051,190.86473527742825,0.0465417309506273,0.36447347630308013,0.2,1909.170404367372,0.6105095931575466,5398.718503098215
NIC,q2,0.092,259.18943808189107,0.0161938599921934,0.2321493373936916,0.2,3443.993670623495,0.7014741365968284,11766.611577984182
NIC,q3,0.1369999999999999,286.21824851669066,0.0630213576703577,0.17981171418615538,0.2,5128.555792124114,0.8090864646676651,18716.341299022075
NIC,q4,0.1989999999999999,266.13196408050356,0.0616846171460038,0.17358265440447185,0.2,7449.508048413861,1.134529490085799,27392.98294233621
NIC,q5,0.521,286.5334246612047,0.1173141466278979,0.10194174087579733,0.2,19503.4858955961,1.7444003154921606,77934.3757809775
NLD,q1,0.094,2944.2102045498946,0.4468083212256409,0.5449594869486672,0.2,33579.94605968681,0.5838746849448572,126160.19826745319
NLD,q2,0.146,2954.0809083382696,0.617689079289825,0.41187653056008733,0.2,52156.08643313057,0.6854053286830732,253259.53852543316
NLD,q3,0.183,3027.085234785696,0.6828162766967795,0.46171606604287085,0.2,65373.72477577326,0.9630606790621409,290540.6824520645
NLD,q4,0.225,3273.9248395445047,0.7026409155548948,0.4127385329812776,0.2,80377.53046201631,1.0584859781228073,389725.1821075155
NLD,q5,0.352,3353.7477991934725,0.8353170860226604,0.4260061500280541,0.2,125746.1809894655,1.7091733291871216,595928.7630301148
NOR,q1,0.088088088088088,4233.631092603343,0.7866175370787385,0.6428868982109525,0.2,39846.56348598758,0.6162848961136462,110730.91642876391
NOR,q2,0.1411411411411411,4264.225102109819,0.7547753277595618,0.4603566926417162,0.2,63845.06194913923,0.7070951377473904,268105.8844885471
NOR,q3,0.1771771771771771,4339.339329274919,0.7686090260767167,0.4646596824363296,0.2,80145.9288297705,0.8959268137709103,333874.8121984415
NOR,q4,0.2262262262262262,4377.92755279513,0.8067433618311679,0.4229011360332645,0.2,102333.2198617409,1.0411458392371553,459556.6942065511
NOR,q5,0.3673673673673673,4427.703435626341,0.9289005260412548,0.43511685245427323,0.2,166178.28181088014,1.7395473131308976,730474.602579505
NPL,q1,0.087,169.72700687782432,0.0813923661698509,0.203908101895387,0.2,2114.013045399797,0.29306343738998214,7768.926996388292
NPL,q2,0.131,202.77043749365004,0.1125171755557926,0.2372716280754651,0.2,3183.1690683606143,0.5134817474825795,11207.784734428935
NPL,q3,0.17,207.2675000788602,0.1436086315547349,0.28321528545830743,0.2,4130.830088712248,0.7953778914201002,13668.354703918625
NPL,q4,0.222,214.97199342689976,0.1759073501252725,0.2929305271338658,0.2,5394.378115847759,1.0742998428221522,17607.335741060244
NPL,q5,0.39,218.4771643827443,0.2909781816882818,0.3606799097656983,0.2,9476.610203516333,2.3237770808851854,27968.008494366837
PAK,q1,0.0960960960960961,167.65657926201368,0.0254369582948276,0.09310387236054396,0.2,2613.423481113163,0.2739128017358731,4343.1514235665545
PAK,q2,0.1311311311311311,166.10155320417778,0.0,0.11694943777889033,0.2,3566.234125269002,0.4695077729466611,5770.760596974527
PAK,q3,0.1641641641641641,171.1607657147029,0.0183619598804472,0.13642705091360707,0.2,4464.598446901651,0.6856740160367525,7065.112288114868
PAK,q4,0.2122122122122122,193.82794666746992,0.0323645218186577,0.1669135115243845,0.2,5771.3101874582335,1.084427962371645,8810.532195085416
PAK,q5,0.3963963963963964,221.59810543843196,0.0424529388185657,0.2048877465160106,0.2,10780.371859591796,2.486477446909068,15707.2379545673
PAN,q1,0.0369630369630369,891.1805734762568,0.0429326115507338,0.32674352368733817,0.2,6628.189637895826,0.36522611103458585,21500.18000099056
PAN,q2,0.0839160839160839,1155.7316649428992,0.1347697732557831,0.21827190145597564,0.2,15047.781880628389,0.5538985450786619,56675.43220140689
PAN,q3,0.1328671328671329,1130.9549343874553,0.0831347516095732,0.16790734572570232,0.2,23825.654644328286,0.6746436607342589,95517.54707598848
PAN,q4,0.2117882117882118,1227.0358171107737,0.1612723949872697,0.14577553650248865,0.2,37977.73522253832,0.9336274581913977,156303.1381897347
PAN,q5,0.5344655344655346,1229.7454139244724,0.3291928763314285,0.1529846010935143,0.2,95840.03935876417,2.4726042249610956,391115.4032370228
PER,q1,0.057057057057057,585.1467430845847,0.0224761951867241,0.20015585921011758,0.2,4363.226409028252,0.410246382487989,14614.050171099283
PER,q2,0.1051051051051051,607.7957850912161,0.0743011854212601,0.1467290494300847,0.2,8037.522332420473,0.5539964729236575,28718.82253999321
PER,q3,0.1521521521521521,663.0120879648471,0.1069558755832063,0.128733922068628,0.2,11635.270424075348,0.7036200161289211,42450.69099817982
PER,q4,0.2202202202202202,663.320789545572,0.1850373042063327,0.12147834927956092,0.2,16840.522982214323,0.9609994947278705,61953.45347666689
PER,q5,0.4654654654654654,655.3567386011739,0.3406125125521124,0.14180848391214274,0.2,35594.74175786209,2.371137633731562,127916.78640901808
PHL,q1,0.065,453.3081547362886,0.0398110521289581,0.332920575851106,0.2,3217.8433702859993,0.29772263510367014,9747.582215601396
PHL,q2,0.104,441.437976169206,0.0904042684634712,0.3138982909470657,0.2,5148.549392457598,0.4491383620679312,16040.86727943295
PHL,q3,0.143,443.8851133445563,0.1433655366374655,0.3221754465797658,0.2,7079.255414629197,0.6338497699869455,21790.105811497877
PHL,q4,0.208,435.65394068936655,0.1245321905071535,0.3342778694692552,0.2,10297.098784915195,0.9565965734697,31128.796794765378
PHL,q5,0.48,445.4124434422335,0.5581704410525042,0.4032013181192695,0.2,23762.53565749661,2.662692659371753,64398.40302845783
POL,q1,0.086,1706.060240761292,0.2942521511357877,0.6269472090379854,0.2,19085.192318381687,0.6771589584600753,28058.669125161527
POL,q2,0.138,1841.2101533630432,0.3127080713932358,0.4776338800960278,0.2,30625.076045775273,0.8278190479526815,63045.255743679205
POL,q3,0.177,1861.5615329930836,0.3117511413094756,0.42159644659652507,0.2,39279.98884132045,0.9371981267200117,89537.0005873936
POL,q4,0.226,1936.8801130379209,0.4083561841436992,0.38673774749957057,0.2,50154.11004597978,1.0977064251802575,121214.05947262757
POL,q5,0.373,1933.374006327098,0.4941571778296098,0.3116863285531465,0.2,82776.47365995779,1.460117441686973,224539.91327735348
PRT,q1,0.074,1600.2722527571214,0.2746191976148786,0.4983219908874036,0.2,15449.527346619483,0.4601458135860855,103311.05462027187
PRT,q2,0.122,1539.7162786771669,0.3385875105017002,0.36776115669793574,0.2,25470.842382264556,0.5598599356015976,214650.0608663781
PRT,q3,0.161,1727.0674648407094,0.407927678946305,0.4316364849780723,0.2,33613.16084872618,0.8671569830213225,254649.06060564987
PRT,q4,0.217,1787.0744447007723,0.5129047691440046,0.3822382368063719,0.2,45304.69505697876,1.035017196238787,373053.1990794064
PRT,q5,0.426,1825.9819521043685,0.5993330754154201,0.3908810674335135,0.2,88939.17094135,2.0778200715522064,722107.2550853159
PRY,q1,0.05,357.85328737746147,0.0068883176467496,0.1985465330033297,0.2,3945.77875301865,0.44414304161344575,11112.211969253598
PRY,q2,0.095,428.0184300423182,0.0520224618364564,0.14949190970828252,0.2,7496.9796307354345,0.6353775202879964,22405.480147182672
PRY,q3,0.139,471.5414097926983,0.0399212168703701,0.11468894547308739,0.2,10969.264933391849,0.7132255786364395,34124.23217920305
PRY,q4,0.208,572.9432659759544,0.0296042680948389,0.08648768524548511,0.2,16414.43961255758,0.8048374177321457,52690.211531607565
PRY,q5,0.508,620.4294558501707,0.0881347502165815,0.1057046345177931,0.2,40089.112130669484,2.4024164417299723,125978.6335047584
ROU,q1,0.06,1270.6078499159246,0.0689786269869498,0.5317151438286881,0.2,12199.65848807919,0.3554930473770849,32572.928474336408
ROU,q2,0.124,1359.3492219069717,0.1538543399931108,0.5051995804761219,0.2,25212.62754203033,0.6980483384668946,71129.0791372694
ROU,q3,0.177,1514.9631973053092,0.1950460058834509,0.48896528066511935,0.2,35988.992539833605,0.964388716633307,104862.2362376564
ROU,q4,0.24,1608.298273417054,0.2096812580512408,0.4788906624356659,0.2,48798.63395231676,1.2807030450465084,144989.16167028292
ROU,q5,0.3989999999999999,1661.9975840557545,0.3061432804976687,0.38266984481794186,0.2,81127.72894572659,1.701366852476205,285552.40964962146
RUS,q1,0.069,1657.689493719674,0.061773287354376,0.30911373176329626,0.2,13714.94267578125,0.4549643580674754,53243.33173005077
RUS,q2,0.118,1795.607393464128,0.0902665316815316,0.3324031323261658,0.2,23454.539648437498,0.8366755952351347,87984.43911738768
RUS,q3,0.162,1813.3677934941245,0.1376870101315065,0.2989967547136785,0.2,32200.3001953125,1.0332168389954128,126836.60687305286
RUS,q4,0.2269999999999999,1835.7942828700357,0.2471525755986696,0.24001134873063268,0.2,45120.17373046873,1.1621645426000566,192682.61712411194
RUS,q5,0.424,1859.1437871426267,0.3592229398058256,0.16728498469211828,0.2,84277.32890624998,1.5129786651019208,394340.9012082523
RWA,q1,0.06,9.789757229912675,0.0535478359514437,0.08304088298649503,0.2,918.0086793801929,0.2813865847254967,1578.2312597108887
RWA,q2,0.098,19.156239129492477,0.1003294369920231,0.07918317602183889,0.2,1499.4141763209818,0.4382472226096981,2588.622603639403
RWA,q3,0.136,21.13020285628955,0.1413254671159126,0.07304965453175649,0.2,2080.8196732617707,0.5610702665994716,3616.3028765634176
RWA,q4,0.198,25.636421792675577,0.2380605045399841,0.08175785738569408,0.2,3029.4286419546365,0.9142287430195207,5215.450512108611
RWA,q5,0.508,57.0014681878206,0.4123761026129511,0.09777309783122257,0.2,7772.473485418967,2.8050671830458125,13147.673259708821
SDN,q1,0.0779220779220779,85.48534949748853,0.0392309603304326,0.0635732200124175,0.2,962.0238623681024,0.40356848369680387,1548.781862500032
SDN,q2,0.1208791208791209,107.07321306018478,0.0342220525155554,0.052775304723547745,0.2,1492.370350596672,0.519714161707861,2430.3018002559243
SDN,q3,0.1608391608391608,114.03473016648591,0.046351631557189,0.04950852962169894,0.2,1985.7159210418522,0.6487155905082276,3244.8597181433524
SDN,q4,0.2167832167832168,137.91140026702266,0.0915880654079332,0.06091280436880031,0.2,2676.399719665106,1.0757633876726223,4321.0319651638165
SDN,q5,0.4235764235764236,135.42471939387713,0.1641188180876393,0.0681658796367709,0.2,5229.463046718917,2.352238376414485,8377.728683935211
SEN,q1,0.073073073073073,171.2598797872466,0.0679610711794081,0.10087746045526957,0.2,1577.364997930213,0.2588625771415602,4784.442730028187
SEN,q2,0.1151151151151151,160.95022867808882,0.0781402747228229,0.13804233192579685,0.2,2484.8900652325297,0.5580362317333925,7225.591305884366
SEN,q3,0.1561561561561561,170.05311001218934,0.0789419117938295,0.12000249184955669,0.2,3370.80739283717,0.6580624840356382,10006.810052915207
SEN,q4,0.2162162162162162,177.78756459385602,0.0692070437011136,0.12108272811777965,0.2,4667.2717746976205,0.9193655340603729,13838.574802669315
SEN,q5,0.4394394394394394,185.0979970215872,0.1451778141526832,0.16885081124495716,0.2,9485.797727278961,2.6056731730290354,26597.028644151575
SLE,q1,0.0789210789210789,87.37611372140363,0.0325995776673348,0.023093110204767786,0.2,1197.319163401696,0.22882437342053627,1289.4214624234335
SLE,q2,0.1168831168831169,101.28685926882608,0.0537161783171708,0.02642993268898164,0.2,1773.2448369366894,0.38785972148709574,1903.126714648314
SLE,q3,0.1528471528471528,95.43240388723058,0.0280288075402812,0.05783794731529157,0.2,2318.8586329172085,1.1099337686505508,2408.4169220496005
SLE,q4,0.2097902097902098,95.41879149004288,0.0364677966057018,0.0319826763251958,0.2,3182.7471432196994,0.8424164912499693,3396.38610287851
SLE,q5,0.4415584415584416,108.39303585485833,0.0925355926337615,0.04384941356752148,0.2,6698.924939538605,2.430965645191848,7060.950972826934
SLV,q1,0.056,308.825764508249,0.0135464077063852,0.44131089058352213,0.2,3193.2135833551797,0.3489162721528384,9142.783216390551
SLV,q2,0.11,416.1715561475081,0.0352200409604926,0.3966977993505105,0.2,6272.383824447675,0.6160855577481757,19393.124444909907
SLV,q3,0.159,405.2639815743216,0.0137284609845383,0.3726020845133926,0.2,9066.445709883457,0.8364326099934604,29151.465027992665
SLV,q4,0.227,409.1662458721541,0.1025370357088934,0.3439602892489104,0.2,12943.919346814748,1.1023581428116913,43518.72623188501
SLV,q5,0.448,442.896352353283,0.2226860224114107,0.3314115863907414,0.2,25545.708666841438,2.096207417293834,87530.02446035687
SRB,q1,0.071,788.6016548581348,0.1177019755430239,0.6205004918431745,0.2,9240.657436075871,0.6046937618790577,24193.32601994423
SRB,q2,0.129,946.5406020501448,0.1179072537068239,0.49140534353254495,0.2,16789.363510616728,0.8700908359307777,58909.79548755954
SRB,q3,0.171,1050.1857922469933,0.1785902577923596,0.43521147575872376,0.2,22255.667909422173,1.021483741113021,86717.7469998614
SRB,q4,0.226,1037.8672717978693,0.256635936890137,0.3618930372225422,0.2,29413.923669762633,1.1225964800563193,129487.5263400184
SRB,q5,0.4029999999999999,1071.8739947871811,0.275732111443263,0.24968711553543432,0.2,52450.492207585565,1.3811351810208234,271502.26822219754
SVK,q1,0.091,1621.8093931513938,0.3868690345791056,0.3609749881089055,0.2,17877.146825794072,0.4769588439877647,79782.67999071661
SVK,q2,0.152,1749.478862011291,0.5025581042509674,0.3765246202183099,0.2,29860.728763963725,0.8309968357443441,130020.63048148845
SVK,q3,0.19,1782.7266265690153,0.5697158184202626,0.4593341178583086,0.2,37325.91095495466,1.267198670396243,140939.2438649855
SVK,q4,0.2339999999999999,1796.9732054184965,0.7158464273721681,0.3976616451877687,0.2,45969.80612347046,1.3511139105518253,193377.41350379933
SVK,q5,0.3329999999999999,1802.9218055250296,0.7664817425208903,0.22206962258075214,0.2,65418.57025263104,1.073731739319823,355413.8399233819
SVN,q1,0.102,1863.0365030581847,0.2003343200590003,0.6703729995169486,0.2,24604.410290434953,0.7780534049473772,91891.13062709117
SVN,q2,0.147,1890.9913155177103,0.2963820936554409,0.4913948231914548,0.2,35459.297183273906,0.8219409793907981,204337.8200645971
SVN,q3,0.181,2042.6963339291503,0.428497587813094,0.4484695495482476,0.2,43660.76728008556,0.9236432423496246,272834.1411488125
SVN,q4,0.2239999999999999,2235.099966025001,0.4747705049369988,0.3747766430965811,0.2,54033.21475546498,0.9552416653792583,382766.44364727923
SVN,q5,0.346,2280.4541816779815,0.5906280994098055,0.3863624025438619,0.2,83462.01922049504,1.5211207079329414,580281.4726307816
SWE,q1,0.078,2939.2939257533462,0.6043096507319019,0.6626793910080161,0.2,24614.725117369762,0.5501826875407358,70628.95456136695
SWE,q2,0.1369999999999999,3058.7351128754703,0.7815982422608921,0.4877320760530125,0.2,43233.55565486738,0.7112310998157565,188392.24857837812
SWE,q3,0.176,3230.309282621074,0.8132377654316678,0.48336596475007676,0.2,55540.91821355228,0.9055190436993406,244084.9380836671
SWE,q4,0.2319999999999999,3195.8624767003917,0.914338042065421,0.439610137065239,0.2,73213.02855422799,1.0855867564339896,348998.49570572417
SWE,q5,0.377,3200.770118419287,0.8729754923781807,0.43547388209651494,0.2,118971.17140062053,1.7474804125101773,571308.5047034445
SWZ,q1,0.037,275.15418085708967,0.0553660461330446,0.35840799128376544,0.2,1874.454643395056,0.31833160759918483,4837.0692509489745
SWZ,q2,0.068,198.7254195797948,0.0731156708014428,0.3301425048022191,0.2,3444.943668942266,0.5389031333120161,9281.388866958225
SWZ,q3,0.107,294.86537245279544,0.1342393095432073,0.28555942260551115,0.2,5420.72018495327,0.7334670809483712,15576.55903873558
SWZ,q4,0.186,313.0087118680671,0.133411816327057,0.2405121255644318,0.2,9422.934153283257,1.073866451146637,28784.283523898714
SWZ,q5,0.602,361.2748430326664,0.3018032988217537,0.16161078156271413,0.2,30497.883657400645,2.335431726993791,102840.41274818924
TCD,q1,0.0689310689310689,49.81861209712796,0.0239280471506193,0.028256681438237785,0.2,578.8353932816821,0.254713722142982,1055.8600793594624
TCD,q2,0.1098901098901099,55.56812568339623,0.0846577534428847,0.04959779111615514,0.2,922.7810617534067,0.712749820187243,1646.2880975528317
TCD,q3,0.1588411588411588,49.663719114270776,0.0739077730017627,0.035450886212870736,0.2,1333.8380801708329,0.7363873453758806,2415.0558956626255
TCD,q4,0.2137862137862138,54.93475248054587,0.0904112141789641,0.035514446038947156,0.2,1795.2286110475366,0.9928894914936724,3250.2383976518463
TCD,q5,0.4485514485514486,51.8874478057736,0.1081982180171229,0.03926580060329865,0.2,3766.624515702542,2.303259620800222,6792.901352758142
TGO,q1,0.068,72.89606227133407,0.0661350663061148,0.10932799069389432,0.2,940.9556298370518,0.48753186472411525,2282.310753220592
TGO,q2,0.11,96.69622471039555,0.0596066044165264,0.05469359110714489,0.2,1522.1341070893482,0.3945407371521368,3918.4413162171254
TGO,q3,0.154,89.78951878075625,0.0931630748260675,0.06404000238166851,0.2,2130.9877499250874,0.646747542620627,5431.578593659762
TGO,q4,0.216,97.93482471273607,0.1158152866132899,0.0718778224098382,0.2,2988.917883011811,1.018149118373973,7554.521491541287
TGO,q5,0.452,103.16240715879698,0.2473984518086241,0.08275644538116222,0.2,6254.587421858049,2.4530307371291475,15623.242113529353
THA,q1,0.076,590.1601692834865,0.2944313379404937,0.35877019200505744,0.2,8034.212446584155,0.17340816495628594,90521.54725139958
THA,q2,0.115,772.4475496404096,0.473693779807551,0.648000231325381,0.2,12157.031991541815,0.4739282515655042,75190.83229554034
THA,q3,0.157,770.0231654853014,0.5950560435886022,0.9138354967387143,0.2,16596.991501496217,0.9124462133550689,25127.698632450058
THA,q4,0.225,855.6436994486581,0.6124690210279847,0.9231491081143267,0.2,23785.497374755727,1.3209730874405279,32118.562802064993
THA,q5,0.427,821.8935513075164,0.641461531944315,0.7803933285228448,0.2,45139.588351203085,2.119244282682612,174179.91657554064
TJK,q1,0.074074074074074,173.16099273021183,0.0029179908814289,0.5045825829921927,0.2,1656.4163473621093,0.5025767289180709,12000.572935853115
TJK,q2,0.1201201201201201,185.30040259526945,0.0,0.3983347183414738,0.2,2686.0805632899096,0.6433803707870496,23633.888823700076
TJK,q3,0.1641641641641641,206.77131296271432,0.0043413103144933,0.34209949565597175,0.2,3670.976769829542,0.7551525303796831,35318.565647682524
TJK,q4,0.2242242242242242,201.6362151380173,0.0202621796682559,0.358821897960208,0.2,5014.017051474498,1.0818457850533818,47013.83624959266
TJK,q5,0.4174174174174174,214.94085218878223,0.025736773646444,0.3593693573580268,0.2,9334.129957432437,2.0170445848618144,87446.56475562614
TUN,q1,0.077077077077077,363.5169833140572,0.0239399205285892,0.30922350386314035,0.2,4837.737613396448,0.4834392565954149,11012.348508192563
TUN,q2,0.1231231231231231,497.00639561307247,0.0927790200071769,0.2288489955252222,0.2,7727.814629191733,0.5715218166022672,19637.952706901153
TUN,q3,0.1641641641641641,488.5301698184312,0.1407384322998733,0.20962110355268448,0.2,10303.75283892231,0.6980034068645544,26836.80766179134
TUN,q4,0.2192192192192192,555.8490893992746,0.1678671460402555,0.24561507789634363,0.2,13759.279705634064,1.0921387840441694,34204.936156685704
TUN,q5,0.4164164164164164,527.3757455305703,0.2629747302559926,0.2551258363179174,0.2,26136.348664583427,2.154896735893594,64154.61620088963
TUR,q1,0.052,916.7291749171872,0.0390036018099532,0.25212466878179673,0.2,8998.578033093972,0.2636631463647381,38619.935058060924
TUR,q2,0.095,1201.0905273849105,0.0201250595526363,0.2557545262818204,0.2,16439.70986815245,0.48862724609761266,70213.2045309807
TUR,q3,0.142,1225.504430056067,0.122009382171967,0.288118212988386,0.2,24573.04001344892,0.8227915120671886,100386.47710699309
TUR,q4,0.21,1388.5912341446474,0.1000173135352905,0.29135674692204405,0.2,36340.411287494884,1.2304815896192853,147783.49686795642
TUR,q5,0.501,1390.8173118643492,0.1956228314564718,0.217798331067925,0.2,86697.83835730924,2.1944365058511743,389166.50260709756
TZA,q1,0.0689310689310689,106.4621449436878,0.0151755882474025,0.0417506937148453,0.2,1247.9258168589217,0.24055658905698565,3748.773726801693
TZA,q2,0.1048951048951049,111.55472984098736,0.0311650613332113,0.04832536411608368,0.2,1899.0175473940124,0.4237101858906628,5665.51530289951
TZA,q3,0.1418581418581418,115.2736258124579,0.0385639709613773,0.04556722775122768,0.2,2568.195159332853,0.5403130067691253,7684.140744146986
TZA,q4,0.2037962037962038,129.72994011775776,0.0487036652382917,0.049723082167208554,0.2,3689.5198063655093,0.8470180769733503,10991.120546998094
TZA,q5,0.4805194805194806,138.9998228843358,0.1793622057583205,0.07340694852913587,0.2,8699.308955204953,2.9484021413098755,25269.447050624633
UGA,q1,0.061,90.68819229277815,0.1041894837660148,0.06474618216674821,0.2,851.272009501876,0.26230770673852427,1649.0259192446365
