iso3,hazard,income_cat,rp,fa,recovery_rate,recovery_time,n,macro_multiplier_Gamma,v_ew
DOM,Wind,q5,250.0,0.028578983321198,0.2990000000000002,10.019171483458155,0.2,1.5254180680271812,0.24809670025431363
DOM,Wind,q5,500.0,0.0330403477527041,0.2990000000000002,10.019171483458155,0.2,1.5254180680271812,0.24809670025431363
DOM,Wind,q5,1000.0,0.03774908009087856,0.2990000000000002,10.019171483458155,0.2,1.5254180680271812,0.24809670025431363
DOM,Wind,q5,2500.0,0.044368090710830276,0.2990000000000002,10.019171483458155,0.2,1.5254180680271812,0.24809670025431363
DOM,Wind,q5,5000.0,0.04970166366585708,0.2990000000000002,10.019171483458155,0.2,1.5254180680271812,0.24809670025431363
ECU,Earthquake,q1,10.0,0.007918998387072789,0.1497866136776995,20.0,0.2,1.5748938127142518,0.529264090956679
ECU,Earthquake,q1,25.0,0.019721797048131186,0.1497866136776995,20.0,0.2,1.5748938127142518,0.529264090956679
ECU,Earthquake,q1,50.0,0.03921264597869476,0.1497866136776995,20.0,0.2,1.5748938127142518,0.529264090956679
ECU,Earthquake,q1,100.0,0.07750622227114637,0.1497866136776995,20.0,0.2,1.5748938127142518,0.529264090956679
ECU,Earthquake,q1,250.0,0.18720040002564875,0.1497866136776995,20.0,0.2,1.5748938127142518,0.529264090956679
ECU,Earthquake,q1,500.0,0.3321211167870829,0.1497866136776995,20.0,0.2,1.5748938127142518,0.529264090956679
ECU,Earthquake,q1,1000.0,0.46292492471986313,0.1497866136776995,20.0,0.2,1.5748938127142518,0.529264090956679
ECU,Earthquake,q1,2500.0,0.5,0.1497866136776995,20.0,0.2,1.5748938127142518,0.7375322486266868
ECU,Earthquake,q1,5000.0,0.5,0.1497866136776995,20.0,0.2,1.5748938127142518,0.9782582426679973
ECU,Flood,q1,10.0,0.016850554674825817,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
ECU,Flood,q1,25.0,0.03415299579509818,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
ECU,Flood,q1,50.0,0.04718448268826658,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
ECU,Flood,q1,100.0,0.052573147213173486,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
ECU,Flood,q1,250.0,0.05600761935026194,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
ECU,Flood,q1,500.0,0.0591075473910227,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
ECU,Flood,q1,1000.0,0.06287149068541624,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
ECU,Flood,q1,2500.0,0.06909694318431112,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
ECU,Flood,q1,5000.0,0.07496405843761476,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
ECU,Tsunami,q1,10.0,9.039965096121761e-05,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
ECU,Tsunami,q1,25.0,0.0002016384794605679,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
ECU,Tsunami,q1,50.0,0.0003664938718838474,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
