iso3,hazard,income_cat,exposure_bias
GAB,Drought,q3,1.0175003354541823
GAB,Drought,q4,0.9930601661308582
GAB,Drought,q5,0.9813273900954841
GAB,Flood,q1,1.0029708493677534
GAB,Flood,q2,1.0051412589517221
GAB,Flood,q3,1.0175003354541818
GAB,Flood,q4,0.9930601661308582
GAB,Flood,q5,0.9813273900954842
GAB,Heat,q1,1.0029708493677536
GAB,Heat,q2,1.0051412589517221
GAB,Heat,q3,1.0175003354541823
GAB,Heat,q4,0.9930601661308582
GAB,Heat,q5,0.981327390095484
GBR,Drought,q1,0.9948760589800268
GBR,Drought,q2,0.9979191092238093
GBR,Drought,q3,0.9979191092238092
GBR,Drought,q4,0.9979191092238092
GBR,Drought,q5,0.9979191092238092
GBR,Flood,q1,0.9991568763079619
GBR,Flood,q2,0.9967275561551462
GBR,Flood,q3,0.9967275561551462
GBR,Flood,q4,0.9967275561551462
GBR,Flood,q5,0.9967275561551462
GEO,Drought,q1,1.0886803540199976
GEO,Drought,q2,1.0688002273240202
GEO,Drought,q3,0.9219637621086435
GEO,Drought,q4,0.9101787150466069
GEO,Drought,q5,1.0103769415007322
GEO,Flood,q1,1.008286437582822
GEO,Flood,q2,1.0491760802495322
GEO,Flood,q3,0.9360256884940401
GEO,Flood,q4,0.936974457339964
GEO,Flood,q5,1.0695373363336422
GEO,Heat,q1,1.1627628060266944
GEO,Heat,q2,1.0527301937083249
GEO,Heat,q3,0.9813119152407802
GEO,Heat,q4,0.8765188187034026
GEO,Heat,q5,0.9266762663207982
GHA,Drought,q1,1.1516938595595503
GHA,Drought,q2,1.1091808201844018
GHA,Drought,q3,1.0119102496801646
GHA,Drought,q4,0.9194203829791404
GHA,Drought,q5,0.8077946875967431
GHA,Flood,q1,0.6412804121529037
GHA,Flood,q2,0.8408506863967636
GHA,Flood,q3,0.9988149774276401
GHA,Flood,q4,1.147191045908468
GHA,Flood,q5,1.3718628781142248
GHA,Heat,q1,2.2045814232456133
GHA,Heat,q2,1.3534945722751102
GHA,Heat,q3,0.7142888545140769
GHA,Heat,q4,0.42841853894422366
GHA,Heat,q5,0.2992166110209758
GIN,Drought,q1,1.1839611007218818
GIN,Drought,q2,1.1435171684425014
GIN,Drought,q3,1.0740771103334887
GIN,Drought,q4,0.9434931307138199
GIN,Drought,q5,0.6549514897883075
GIN,Flood,q1,1.0109133337760545
GIN,Flood,q2,1.0494198770523806
GIN,Flood,q3,1.0570843654274682
GIN,Flood,q4,1.0399203569418831
GIN,Flood,q5,0.8426620668022128
GIN,Heat,q1,1.047465539557852
GIN,Heat,q2,1.1389584035944307
GIN,Heat,q3,1.033048648953237
GIN,Heat,q4,0.9957525818263129
GIN,Heat,q5,0.7847748260681673
GMB,Drought,q1,1.277085254041362
GMB,Drought,q2,1.2345997406941849
GMB,Drought,q3,1.0461983415215554
GMB,Drought,q4,0.8883965657845463
GMB,Drought,q5,0.5537200979583508
GMB,Flood,q1,1.0600520356075798
GMB,Flood,q2,1.0420302072993364
GMB,Flood,q3,0.9865533501870153
GMB,Flood,q4,0.9917988334919876
GMB,Flood,q5,0.919565573414081
GMB,Heat,q1,1.398291664175364
GMB,Heat,q2,1.0713253810514023
GMB,Heat,q3,0.9545321944054088
GMB,Heat,q4,1.018626860853615
GMB,Heat,q5,0.5572238995142095
GNB,Drought,q1,1.2517288967213527
GNB,Drought,q2,1.2655319225977997
GNB,Drought,q3,1.1615701765458368
GNB,Drought,q4,0.8529651802806645
GNB,Drought,q5,0.46820382385434683
GNB,Flood,q1,1.1817120014878404
GNB,Flood,q2,1.103418144096588
GNB,Flood,q3,1.0331646475878093
GNB,Flood,q4,0.9312569217446869
GNB,Flood,q5,0.7504482850830749
GNB,Heat,q1,1.2990635114140032
GNB,Heat,q2,1.159339721762337
GNB,Heat,q3,1.0283766940817989
GNB,Heat,q4,0.995563748586372
GNB,Heat,q5,0.517656324155489
GRC,Drought,q1,1.0795422208047678
GRC,Drought,q2,0.9801144447988083
GRC,Drought,q3,0.9801144447988083
GRC,Drought,q4,0.9801144447988083
GRC,Drought,q5,0.9801144447988083
GRC,Flood,q1,1.018233646695481
GRC,Flood,q2,0.99544158832613
GRC,Flood,q3,0.99544158832613
GRC,Flood,q4,0.99544158832613
GRC,Flood,q5,0.99544158832613
GRC,Heat,q1,1.1418017786994532
GRC,Heat,q2,0.9645495553251368
GRC,Heat,q3,0.9645495553251368
GRC,Heat,q4,0.9645495553251368
GRC,Heat,q5,0.9645495553251368
GTM,Drought,q1,0.8047425910838693
GTM,Drought,q2,0.9352940115281714
GTM,Drought,q3,0.9576403537930708
GTM,Drought,q4,1.1604169474136674
GTM,Drought,q5,1.1419060961812213
GTM,Flood,q1,0.804742591083869
GTM,Flood,q2,0.9352940115281713
GTM,Flood,q3,0.9576403537930709
GTM,Flood,q4,1.1604169474136674
GTM,Flood,q5,1.1419060961812215
GTM,Heat,q1,0.8047425910838693
GTM,Heat,q2,0.9352940115281714
GTM,Heat,q3,0.9576403537930711
GTM,Heat,q4,1.1604169474136674
GTM,Heat,q5,1.1419060961812213
GTM,Storm surge,q1,0.8047425910838693
GTM,Storm surge,q2,0.9352940115281714
GTM,Storm surge,q3,0.9576403537930708
GTM,Storm surge,q4,1.1604169474136674
GTM,Storm surge,q5,1.1419060961812215
GTM,Wind,q1,0.8047425910838693
GTM,Wind,q2,0.9352940115281714
GTM,Wind,q3,0.9576403537930708
GTM,Wind,q4,1.1604169474136674
GTM,Wind,q5,1.1419060961812215
GUY,Drought,q1,0.4765309862551399
GUY,Drought,q2,0.4386168077386771
GUY,Drought,q3,0.6700948168448629
GUY,Drought,q4,1.1953298762924256
GUY,Drought,q5,2.219427512868895
GUY,Flood,q1,0.4765309862551399
GUY,Flood,q2,0.4386168077386771
GUY,Flood,q3,0.670094816844863
GUY,Flood,q4,1.1953298762924256
GUY,Flood,q5,2.2194275128688945
HND,Drought,q1,1.0029064083243917
HND,Drought,q2,0.9986134283964396
HND,Drought,q3,1.0109686132338114
HND,Drought,q4,1.0463535604707208
HND,Drought,q5,0.9411579895746359
HND,Flood,q1,1.0029064083243915
HND,Flood,q2,0.99861342839644
HND,Flood,q3,1.0109686132338114
HND,Flood,q4,1.0463535604707213
HND,Flood,q5,0.9411579895746357
HND,Heat,q1,1.0029064083243917
HND,Heat,q2,0.9986134283964401
HND,Heat,q3,1.010968613233811
HND,Heat,q4,1.046353560470721
HND,Heat,q5,0.9411579895746357
HND,Storm surge,q1,1.0029064083243917
HND,Storm surge,q2,0.9986134283964401
HND,Storm surge,q3,1.0109686132338112
HND,Storm surge,q4,1.0463535604707217
HND,Storm surge,q5,0.9411579895746355
HND,Wind,q1,1.0029064083243917
HND,Wind,q2,0.9986134283964401
HND,Wind,q3,1.0109686132338112
HND,Wind,q4,1.0463535604707217
HND,Wind,q5,0.9411579895746355
HRV,Drought,q1,0.9999744346519497
HRV,Drought,q2,1.0000063913370125
HRV,Drought,q3,1.0000063913370125
HRV,Drought,q4,1.0000063913370125
HRV,Drought,q5,1.0000063913370125
HRV,Flood,q1,0.9999744346519497
HRV,Flood,q2,1.0000063913370125
HRV,Flood,q3,1.0000063913370125
HRV,Flood,q4,1.0000063913370125
HRV,Flood,q5,1.0000063913370125
HTI,Drought,q1,0.9918384920699655
HTI,Drought,q2,0.9865173796526877
HTI,Drought,q3,0.9676358495428523
HTI,Drought,q4,1.024924802217953
HTI,Drought,q5,1.0290834765165413
HTI,Flood,q1,0.9782966848327475
HTI,Flood,q2,0.9736179962227043
HTI,Flood,q3,0.9782370322940388
HTI,Flood,q4,1.0434998753712972
HTI,Flood,q5,1.026348411279212
HTI,Storm surge,q1,0.9757016875492006
HTI,Storm surge,q2,0.9885974765842722
HTI,Storm surge,q3,1.0259507058803938
HTI,Storm surge,q4,1.1417778393411564
HTI,Storm surge,q5,1.2670485536687432
HTI,Wind,q1,0.9757016875492006
HTI,Wind,q2,0.9885974765842722
HTI,Wind,q3,1.0259507058803938
HTI,Wind,q4,1.1417778393411564
HTI,Wind,q5,1.2670485536687432
HUN,Drought,q1,1.1050963575966857
HUN,Drought,q2,0.9737259106008284
HUN,Drought,q3,0.9737259106008282
HUN,Drought,q4,0.9737259106008282
HUN,Drought,q5,0.9737259106008282
HUN,Flood,q1,1.0672733251503623
HUN,Flood,q2,0.9831816687124093
HUN,Flood,q3,0.9831816687124093
HUN,Flood,q4,0.9831816687124093
HUN,Flood,q5,0.9831816687124093
IDN,Drought,q1,1.2232162459750213
IDN,Drought,q2,0.9861806557280773
IDN,Drought,q3,0.9257400611598678
IDN,Drought,q4,1.01274593092847
IDN,Drought,q5,0.8521171062085638
IDN,Flood,q1,1.1704514109458708
IDN,Flood,q2,0.9505382926678616
IDN,Flood,q3,0.9043476904748162
IDN,Flood,q4,1.0065234584316793
IDN,Flood,q5,0.968139147479772
IDN,Heat,q1,1.0422055941776938
IDN,Heat,q2,1.2317758376762544
IDN,Heat,q3,0.991729608840031
IDN,Heat,q4,1.0601885017618617
IDN,Heat,q5,0.6741004575441588
IND,Drought,q1,0.9369298485589436
IND,Drought,q2,0.9155328501321294
IND,Drought,q3,1.0875618629796742
IND,Drought,q4,1.0249149492570764
IND,Drought,q5,1.0350604890721757
IND,Flood,q1,0.9369298485589437
IND,Flood,q2,0.9155328501321297
IND,Flood,q3,1.0875618629796742
IND,Flood,q4,1.0249149492570764
IND,Flood,q5,1.035060489072176
IND,Heat,q1,0.9369298485589439
IND,Heat,q2,0.9155328501321297
IND,Heat,q3,1.087561862979674
IND,Heat,q4,1.0249149492570768
IND,Heat,q5,1.035060489072176
IND,Storm surge,q1,0.9369298485589437
IND,Storm surge,q2,0.9155328501321297
IND,Storm surge,q3,1.0875618629796746
IND,Storm surge,q4,1.0249149492570764
IND,Storm surge,q5,1.035060489072176
IND,Wind,q1,0.9369298485589437
IND,Wind,q2,0.9155328501321297
IND,Wind,q3,1.0875618629796746
IND,Wind,q4,1.0249149492570764
IND,Wind,q5,1.035060489072176
IRL,Drought,q1,1.0074244190927115
IRL,Drought,q2,0.9981438952268223
IRL,Drought,q3,0.9981438952268222
IRL,Drought,q4,0.9981438952268222
IRL,Drought,q5,0.9981438952268222
IRL,Flood,q1,1.0074244190927115
IRL,Flood,q2,0.9981438952268221
IRL,Flood,q3,0.9981438952268221
IRL,Flood,q4,0.9981438952268221
IRL,Flood,q5,0.9981438952268221
IRN,Drought,q1,1.051425243397682
IRN,Drought,q2,1.1101488707750717
IRN,Drought,q3,1.085197225154284
IRN,Drought,q4,0.8908084105650314
IRN,Drought,q5,0.8624202501079303
IRN,Flood,q1,1.0084682078170475
IRN,Flood,q2,1.1458573551587288
IRN,Flood,q3,1.0965240151535833
IRN,Flood,q4,0.8895401174307246
IRN,Flood,q5,0.8596103044399148
IRN,Heat,q1,1.4166717791454038
IRN,Heat,q2,1.1530922063455666
IRN,Heat,q3,1.0181788523596773
IRN,Heat,q4,0.7258673438099834
IRN,Heat,q5,0.6861898183393684
IRQ,Drought,q1,0.7456327049190787
IRQ,Drought,q2,0.8678888673576176
IRQ,Drought,q3,0.9690537642302788
IRQ,Drought,q4,1.177275586108532
IRQ,Drought,q5,1.2401490773844932
IRQ,Flood,q1,0.783138089161611
IRQ,Flood,q2,0.9704136745759678
IRQ,Flood,q3,1.0659288063449168
IRQ,Flood,q4,1.1456159233585825
IRQ,Flood,q5,1.0349035065589223
IRQ,Heat,q1,0.8238483563956712
IRQ,Heat,q2,0.9995144569086597
IRQ,Heat,q3,1.0839229102823693
IRQ,Heat,q4,1.1224800604480325
IRQ,Heat,q5,0.9702342159652676
ISL,Drought,q1,0.9959503028192754
ISL,Drought,q2,1.000281493171378
ISL,Drought,q3,1.000281493171378
ISL,Drought,q4,1.000281493171378
ISL,Drought,q5,1.000281493171378
ISL,Flood,q1,0.9959503028192758
ISL,Flood,q2,1.0002814931713782
ISL,Flood,q3,1.0002814931713782
ISL,Flood,q4,1.0002814931713782
ISL,Flood,q5,1.0002814931713782
ISR,Drought,q1,1.1071631908823913
ISR,Drought,q2,0.9708307011906495
ISR,Drought,q3,0.9708307011906495
ISR,Drought,q4,0.9708307011906495
ISR,Drought,q5,0.9708307011906495
ISR,Flood,q1,0.8490987006861587
ISR,Flood,q2,1.0360944575846853
ISR,Flood,q3,1.0360944575846853
ISR,Flood,q4,1.0360944575846853
ISR,Flood,q5,1.0360944575846853
ISR,Heat,q1,1.2030595329131573
ISR,Heat,q2,0.9463116270971287
ISR,Heat,q3,0.9463116270971287
ISR,Heat,q4,0.9463116270971287
ISR,Heat,q5,0.9463116270971287
ITA,Drought,q1,0.9632053572150409
ITA,Drought,q2,1.0091986606962398
ITA,Drought,q3,1.0091986606962398
ITA,Drought,q4,1.0091986606962398
ITA,Drought,q5,1.0091986606962398
ITA,Flood,q1,0.8974326907732492
ITA,Flood,q2,1.0256418273066876
ITA,Flood,q3,1.0256418273066876
ITA,Flood,q4,1.0256418273066876
ITA,Flood,q5,1.0256418273066876
JAM,Drought,q1,0.9808953650159404
JAM,Drought,q2,1.0046958270628525
JAM,Drought,q3,1.0505856299734635
JAM,Drought,q4,0.9878556269940337
JAM,Drought,q5,0.9759675509537098
JAM,Flood,q1,0.9808953650159403
JAM,Flood,q2,1.0046958270628528
JAM,Flood,q3,1.0505856299734633
JAM,Flood,q4,0.9878556269940337
JAM,Flood,q5,0.9759675509537099
JAM,Storm surge,q1,1.0097144297915572
JAM,Storm surge,q2,1.0342141581230118
JAM,Storm surge,q3,1.0814522202361723
JAM,Storm surge,q4,1.0168791868136238
JAM,Storm surge,q5,1.004641834748881
JAM,Wind,q1,1.0097144297915572
JAM,Wind,q2,1.0342141581230118
JAM,Wind,q3,1.0814522202361723
JAM,Wind,q4,1.0168791868136238
JAM,Wind,q5,1.004641834748881
JOR,Drought,q1,1.4731952389871876
JOR,Drought,q2,1.1906528912506444
JOR,Drought,q3,1.2720475911252045
JOR,Drought,q4,0.5320521393184814
JOR,Drought,q5,0.5320521393184814
JOR,Flood,q1,1.1968329344411088
JOR,Flood,q2,1.0638554981497539
JOR,Flood,q3,1.2526404737824974
JOR,Flood,q4,0.7433355468133197
JOR,Flood,q5,0.7433355468133197
JOR,Heat,q1,1.552026649319934
JOR,Heat,q2,1.2127866311636193
JOR,Heat,q3,1.2759936251190755
JOR,Heat,q4,0.47959654719868555
JOR,Heat,q5,0.47959654719868555
JPN,Drought,q1,0.9682201065437981
JPN,Drought,q2,1.0063761759976075
JPN,Drought,q3,1.0063761759976075
JPN,Drought,q4,1.0063761759976075
JPN,Drought,q5,1.0063761759976075
JPN,Flood,q1,0.973030314306778
JPN,Flood,q2,1.003790733618307
JPN,Flood,q3,1.003790733618307
JPN,Flood,q4,1.003790733618307
JPN,Flood,q5,1.003790733618307
JPN,Heat,q1,0.9482416345753217
JPN,Heat,q2,1.0081368395027506
JPN,Heat,q3,1.0081368395027506
JPN,Heat,q4,1.0081368395027506
JPN,Heat,q5,1.0081368395027506
JPN,Storm surge,q1,0.9778076025256035
JPN,Storm surge,q2,1.0020277713520114
JPN,Storm surge,q3,1.0020277713520114
JPN,Storm surge,q4,1.0020277713520114
JPN,Storm surge,q5,1.0020277713520114
JPN,Wind,q1,0.9778076025256035
JPN,Wind,q2,1.0020277713520114
JPN,Wind,q3,1.0020277713520114
JPN,Wind,q4,1.0020277713520114
JPN,Wind,q5,1.0020277713520114
KAZ,Drought,q1,0.9156858942595217
KAZ,Drought,q2,1.0137647211620167
KAZ,Drought,q3,1.072364332744793
KAZ,Drought,q4,1.0305985211135018
KAZ,Drought,q5,0.9675865307201662
KAZ,Flood,q1,0.8218740908926722
KAZ,Flood,q2,1.0181144430485431
KAZ,Flood,q3,1.0996724052006195
KAZ,Flood,q4,1.064914022016966
KAZ,Flood,q5,0.9954250388411988
KAZ,Heat,q1,1.0459594146951028
KAZ,Heat,q2,1.2815653296772074
KAZ,Heat,q3,1.2577855252555443
KAZ,Heat,q4,0.8572203795476943
KAZ,Heat,q5,0.557469350824451
KEN,Drought,q1,1.0356751941531785
KEN,Drought,q2,0.9520194202296253
KEN,Drought,q3,0.6015445031618868
KEN,Drought,q4,1.3477552445367333
KEN,Drought,q5,1.0630056379185764
KEN,Flood,q1,0.8768551777370995
KEN,Flood,q2,0.8183584708931237
KEN,Flood,q3,0.573287180313551
KEN,Flood,q4,1.3778456895739264
KEN,Flood,q5,1.3536534814823007
KGZ,Drought,q1,0.6963288630194833
KGZ,Drought,q2,1.0235683437075465
KGZ,Drought,q3,1.166922206673993
KGZ,Drought,q4,1.1533190648574403
KGZ,Drought,q5,0.9598615217415369
KGZ,Flood,q1,0.644437816636101
KGZ,Flood,q2,0.9906650931483704
KGZ,Flood,q3,1.122275256205997
KGZ,Flood,q4,1.129108655251062
KGZ,Flood,q5,1.1135131787584698
KGZ,Heat,q1,1.1538974834973859
KGZ,Heat,q2,1.0404967679565083
KGZ,Heat,q3,0.9882535214335386
KGZ,Heat,q4,0.9692233106975799
KGZ,Heat,q5,0.8481289164149866
KOR,Drought,q1,0.9299760732915269
KOR,Drought,q2,1.0141309816771182
KOR,Drought,q3,1.0141309816771182
KOR,Drought,q4,1.0141309816771182
KOR,Drought,q5,1.0141309816771182
KOR,Flood,q1,0.929976073291527
KOR,Flood,q2,1.0141309816771182
KOR,Flood,q3,1.0141309816771182
KOR,Flood,q4,1.0141309816771182
KOR,Flood,q5,1.0141309816771182
KOR,Storm surge,q1,0.929976073291527
KOR,Storm surge,q2,1.0141309816771182
KOR,Storm surge,q3,1.0141309816771182
KOR,Storm surge,q4,1.0141309816771182
KOR,Storm surge,q5,1.0141309816771182
KOR,Wind,q1,0.929976073291527
KOR,Wind,q2,1.0141309816771182
KOR,Wind,q3,1.0141309816771182
KOR,Wind,q4,1.0141309816771182
KOR,Wind,q5,1.0141309816771182
LAO,Drought,q1,1.0083119098997517
LAO,Drought,q2,1.0221280911297914
LAO,Drought,q3,1.0499825014667314
LAO,Drought,q4,0.9937271174352872
LAO,Drought,q5,0.9258503800684382
LAO,Flood,q1,0.86855995971199
LAO,Flood,q2,0.9413564735611316
LAO,Flood,q3,1.015286960835278
LAO,Flood,q4,1.0528829732327543
LAO,Flood,q5,1.1219136326588457
LBN,Drought,q1,1.1186726814684247
LBN,Drought,q2,0.9698903670747078
LBN,Drought,q3,0.9698903670747077
LBN,Drought,q4,0.9698903670747077
LBN,Drought,q5,0.9698903670747077
LBN,Flood,q1,1.1101594951211948
LBN,Flood,q2,0.9721744489273129
LBN,Flood,q3,0.9721744489273129
LBN,Flood,q4,0.9721744489273129
LBN,Flood,q5,0.9721744489273129
LBN,Heat,q1,1.245583005427085
LBN,Heat,q2,0.9386042486432287
LBN,Heat,q3,0.9386042486432288
LBN,Heat,q4,0.9386042486432288
LBN,Heat,q5,0.9386042486432288
LBR,Drought,q1,1.5752072001563588
LBR,Drought,q2,1.3505884772636747
LBR,Drought,q3,1.0791256229252506
LBR,Drought,q4,0.7069740420914515
LBR,Drought,q5,0.28810465756326376
LBR,Flood,q1,1.039371931936888
LBR,Flood,q2,1.0839800928014802
LBR,Flood,q3,1.0919504301170415
LBR,Flood,q4,0.9301451476696292
LBR,Flood,q5,0.8545523974749606
LCA,Drought,q1,0.9476717672914549
LCA,Drought,q2,0.9543348822482874
LCA,Drought,q3,1.0028143722873317
LCA,Drought,q4,1.047589489086463
LCA,Drought,q5,1.047589489086463
LCA,Flood,q1,0.9476717672914549
LCA,Flood,q2,0.9543348822482874
LCA,Flood,q3,1.0028143722873322
LCA,Flood,q4,1.047589489086463
LCA,Flood,q5,1.047589489086463
LCA,Storm surge,q1,0.9476717672914549
LCA,Storm surge,q2,0.9543348822482876
LCA,Storm surge,q3,1.002814372287332
LCA,Storm surge,q4,1.047589489086463
LCA,Storm surge,q5,1.047589489086463
LCA,Wind,q1,0.9476717672914549
LCA,Wind,q2,0.9543348822482876
LCA,Wind,q3,1.002814372287332
LCA,Wind,q4,1.047589489086463
LCA,Wind,q5,1.047589489086463
LKA,Drought,q1,0.956180894996214
LKA,Drought,q2,1.047396549335498
LKA,Drought,q3,1.0701299285841148
LKA,Drought,q4,1.061230949826387
LKA,Drought,q5,0.8650616772577863
LKA,Flood,q1,0.9320874454734948
LKA,Flood,q2,0.9455500043757007
LKA,Flood,q3,0.99513076021716
LKA,Flood,q4,1.0903796731515345
LKA,Flood,q5,1.03685211678211
LSO,Drought,q1,1.1296661320352372
LSO,Drought,q2,1.0496334644452365
LSO,Drought,q3,1.0515048430476877
LSO,Drought,q4,0.935249899387977
LSO,Drought,q5,0.8339456610838614
LSO,Flood,q1,1.1176969630872304
LSO,Flood,q2,1.0466687970419037
LSO,Flood,q3,1.0458743792563074
LSO,Flood,q4,0.9266624508631658
LSO,Flood,q5,0.8630974097513922
LTU,Drought,q1,1.1210811213908662
LTU,Drought,q2,0.9697297196522834
LTU,Drought,q3,0.9697297196522834
LTU,Drought,q4,0.9697297196522834
LTU,Drought,q5,0.9697297196522834
LTU,Flood,q1,1.1210811213908662
LTU,Flood,q2,0.9697297196522836
LTU,Flood,q3,0.9697297196522835
LTU,Flood,q4,0.9697297196522835
LTU,Flood,q5,0.9697297196522835
LUX,Drought,q1,1.0109683386400126
LUX,Drought,q2,0.9946439278399971
LUX,Drought,q3,0.994643927839997
LUX,Drought,q4,0.994643927839997
LUX,Drought,q5,0.994643927839997
LUX,Flood,q1,1.0109683386400123
LUX,Flood,q2,0.9946439278399969
LUX,Flood,q3,0.9946439278399969
LUX,Flood,q4,0.9946439278399969
LUX,Flood,q5,0.9946439278399969
LVA,Drought,q1,1.030627751303532
LVA,Drought,q2,0.9923430621741169
LVA,Drought,q3,0.9923430621741168
LVA,Drought,q4,0.9923430621741168
LVA,Drought,q5,0.9923430621741168
LVA,Flood,q1,1.030627751303532
LVA,Flood,q2,0.992343062174117
LVA,Flood,q3,0.992343062174117
LVA,Flood,q4,0.992343062174117
LVA,Flood,q5,0.992343062174117
MAR,Drought,q1,0.7475969576001712
MAR,Drought,q2,1.0015403348138423
MAR,Drought,q3,0.8968878017674488
MAR,Drought,q4,1.3063205993409652
MAR,Drought,q5,1.0476543064775725
MAR,Flood,q1,0.7307286763447385
MAR,Flood,q2,0.9850960918286777
MAR,Flood,q3,0.873909399541579
MAR,Flood,q4,1.3047486772943617
MAR,Flood,q5,1.1055171549906433
MAR,Heat,q1,0.8509951502993826
MAR,Heat,q2,1.020449344238958
MAR,Heat,q3,0.927142391870221
MAR,Heat,q4,1.2498895393924323
MAR,Heat,q5,0.9515235741990067
MDA,Drought,q1,1.149894371727045
MDA,Drought,q2,1.091243810893456
MDA,Drought,q3,1.02695267136327
MDA,Drought,q4,0.907410809730961
MDA,Drought,q5,0.8228360755761444
MDA,Flood,q1,1.0072006799472049
MDA,Flood,q2,1.0028659525147807
MDA,Flood,q3,0.9936800257762032
MDA,Flood,q4,0.9950541218468455
MDA,Flood,q5,0.9998044217259859
MDG,Drought,q1,1.025651640704011
MDG,Drought,q2,1.025651640704011
MDG,Drought,q3,1.025651640704011
MDG,Drought,q4,1.025651640704011
MDG,Drought,q5,0.897393437183956
MDG,Flood,q1,0.9771764775757463
MDG,Flood,q2,0.9771764775757462
MDG,Flood,q3,0.9771764775757463
MDG,Flood,q4,0.9771764775757462
MDG,Flood,q5,1.0912940896970147
MDG,Storm surge,q1,1.0201919687655094
MDG,Storm surge,q2,1.0201919687655094
MDG,Storm surge,q3,1.0201919687655094
MDG,Storm surge,q4,1.0201919687655094
MDG,Storm surge,q5,0.9192321249379621
MDG,Wind,q1,1.0201919687655094
MDG,Wind,q2,1.0201919687655094
MDG,Wind,q3,1.0201919687655094
MDG,Wind,q4,1.0201919687655094
MDG,Wind,q5,0.9192321249379621
MEX,Drought,q1,1.0392517627503672
MEX,Drought,q2,1.0170561883066025
MEX,Drought,q3,1.065091077393558
MEX,Drought,q4,0.9696350178235679
MEX,Drought,q5,0.9089659537259042
MEX,Flood,q1,1.011509968864721
MEX,Flood,q2,1.0039749409359358
MEX,Flood,q3,1.0361682241784842
MEX,Flood,q4,0.9936607318613848
MEX,Flood,q5,0.954686134159474
MEX,Heat,q1,0.7895473602593378
MEX,Heat,q2,0.8826874034865935
MEX,Heat,q3,1.0368064905455006
MEX,Heat,q4,1.1452371696679384
MEX,Heat,q5,1.1457215760406299
MEX,Storm surge,q1,0.9013918883005231
MEX,Storm surge,q2,0.8951987274537745
MEX,Storm surge,q3,1.0026156591952158
MEX,Storm surge,q4,1.0984807989034755
MEX,Storm surge,q5,1.1023129261470108
MEX,Wind,q1,0.9013918883005231
MEX,Wind,q2,0.8951987274537745
MEX,Wind,q3,1.0026156591952158
MEX,Wind,q4,1.0984807989034755
MEX,Wind,q5,1.1023129261470108
MHL,Storm surge,q1,1.0055601919797021
MHL,Storm surge,q2,0.9887792877434933
MHL,Storm surge,q3,1.0565838326772845
MHL,Storm surge,q4,1.0081115115209054
MHL,Storm surge,q5,0.9409651760786144
MHL,Wind,q1,1.0055601919797021
MHL,Wind,q2,0.9887792877434933
MHL,Wind,q3,1.0565838326772845
MHL,Wind,q4,1.0081115115209054
MHL,Wind,q5,0.9409651760786144
MKD,Drought,q1,0.8802165333898662
MKD,Drought,q2,0.9935422925596118
MKD,Drought,q3,1.044088987347908
MKD,Drought,q4,1.041076093351307
MKD,Drought,q5,1.041076093351307
MKD,Flood,q1,1.019849592741373
MKD,Flood,q2,1.0135232776700336
MKD,Flood,q3,0.9653694368553808
MKD,Flood,q4,1.0006288463666064
MKD,Flood,q5,1.0006288463666064
MLI,Drought,q1,1.1494443510591346
MLI,Drought,q2,1.1421543074051335
MLI,Drought,q3,1.074149341952622
MLI,Drought,q4,0.9492711812569057
MLI,Drought,q5,0.6849808183262044
MLI,Flood,q1,0.9437158643790913
MLI,Flood,q2,0.9760161882020697
MLI,Flood,q3,1.036063216181129
MLI,Flood,q4,1.035371494441283
MLI,Flood,q5,1.0088332367964274
MLI,Heat,q1,0.9143034481561088
MLI,Heat,q2,0.9767010681678069
MLI,Heat,q3,0.9966577599947988
MLI,Heat,q4,1.0360167958391968
MLI,Heat,q5,1.0763209278420889
MLT,Drought,q1,0.9883277970320032
MLT,Drought,q2,1.0029180507419992
MLT,Drought,q3,1.0029180507419992
MLT,Drought,q4,1.0029180507419992
MLT,Drought,q5,1.0029180507419992
MLT,Flood,q1,0.9883277970320032
MLT,Flood,q2,1.0029180507419992
MLT,Flood,q3,1.0029180507419992
MLT,Flood,q4,1.0029180507419992
MLT,Flood,q5,1.0029180507419992
MMR,Drought,q1,0.7224545515509248
MMR,Drought,q2,0.933554996475561
MMR,Drought,q3,1.0000793455079178
MMR,Drought,q4,1.1573135434834305
MMR,Drought,q5,1.1865975629821666
MMR,Flood,q1,0.7137062378607171
MMR,Flood,q2,0.8833173949597695
MMR,Flood,q3,0.9783702035250152
MMR,Flood,q4,1.1516127417397344
MMR,Flood,q5,1.2729934219147634
MMR,Heat,q1,0.6564368032187307
MMR,Heat,q2,0.8600277012393622
MMR,Heat,q3,0.9690665992453487
MMR,Heat,q4,1.1799349616411008
MMR,Heat,q5,1.3345339346554583
MMR,Storm surge,q1,1.281807417823813
MMR,Storm surge,q2,1.3853916293960462
MMR,Storm surge,q3,1.0994530375764573
MMR,Storm surge,q4,0.7686665424714578
MMR,Storm surge,q5,0.4646813727322253
MMR,Wind,q1,1.281807417823813
MMR,Wind,q2,1.3853916293960462
MMR,Wind,q3,1.0994530375764573
MMR,Wind,q4,0.7686665424714578
MMR,Wind,q5,0.4646813727322253
MNE,Drought,q1,1.0536921029913904
MNE,Drought,q2,0.9956507409829249
MNE,Drought,q3,0.9840405589568157
MNE,Drought,q4,0.9833082985344348
MNE,Drought,q5,0.9833082985344348
MNE,Flood,q1,1.1048860707547965
