iso3,hazard,income_cat,exposure_bias
GEO,Heat,q4,0.8932482117863384
GEO,Heat,q5,0.8932482117863384
GHA,Drought,q1,1.1520847750256442
GHA,Drought,q2,1.071688975414714
GHA,Drought,q3,1.0035147166767122
GHA,Drought,q4,0.9601730625541796
GHA,Drought,q5,0.8125384703287497
GHA,Flood,q1,0.6414980797467116
GHA,Flood,q2,0.8351293512592585
GHA,Flood,q3,1.0232679896092545
GHA,Flood,q4,1.1361135630131372
GHA,Flood,q5,1.363991016371639
GHA,Heat,q1,2.205329716698302
GHA,Heat,q2,1.2802074838348958
GHA,Heat,q3,0.7111681322219938
GHA,Heat,q4,0.5030181589838719
GHA,Heat,q5,0.30027650826093644
GIN,Drought,q1,1.1802102461532848
GIN,Drought,q2,1.1335373373376345
GIN,Drought,q3,1.0183292901962793
GIN,Drought,q4,0.9615850281714327
GIN,Drought,q5,0.7063380981413682
GIN,Flood,q1,1.0091536702453587
GIN,Flood,q2,1.043576964304455
GIN,Flood,q3,1.0415219019657262
GIN,Flood,q4,1.0405097070824716
GIN,Flood,q5,0.8652377564019886
GIN,Heat,q1,1.0389844234040349
GIN,Heat,q2,1.119667200223296
GIN,Heat,q3,1.0380207065507614
GIN,Heat,q4,0.9978067619060801
GIN,Heat,q5,0.8055209079158284
GMB,Drought,q1,1.2713663077770565
GMB,Drought,q2,1.188605006280316
GMB,Drought,q3,1.0330360194753778
GMB,Drought,q4,0.9492681035034882
GMB,Drought,q5,0.5577245629637617
GMB,Flood,q1,1.059394523794925
GMB,Flood,q2,1.0262913333729238
GMB,Flood,q3,1.003555939203404
GMB,Flood,q4,0.9913138038813545
GMB,Flood,q5,0.9194443997473932
GMB,Heat,q1,1.393644130536913
GMB,Heat,q2,1.0331577181208058
GMB,Heat,q3,1.01473456443752
GMB,Heat,q4,1.0048144047619045
GMB,Heat,q5,0.5536491821428569
GNB,Drought,q1,1.2494498627919721
GNB,Drought,q2,1.235768737312971
GNB,Drought,q3,1.1667860585910292
GNB,Drought,q4,0.8112993474811688
GNB,Drought,q5,0.5366959938228587
GNB,Flood,q1,1.1795604479420199
GNB,Flood,q2,1.0801317909825205
GNB,Flood,q3,1.044138955215477
GNB,Flood,q4,0.9036684124310421
GNB,Flood,q5,0.7925003934289406
GNB,Heat,q1,1.2966982949308754
GNB,Heat,q2,1.1078909866930564
GNB,Heat,q3,1.0586354578497525
GNB,Heat,q4,0.8921261842105261
GNB,Heat,q5,0.644649076315789
GRC,Drought,q1,1.0041918459629047
GRC,Drought,q2,0.9989520385092737
GRC,Drought,q3,0.9989520385092736
GRC,Drought,q4,0.9989520385092736
GRC,Drought,q5,0.9989520385092736
GRC,Flood,q1,1.002027280290365
GRC,Flood,q2,0.9994931799274087
GRC,Flood,q3,0.9994931799274086
GRC,Flood,q4,0.9994931799274086
GRC,Flood,q5,0.9994931799274086
GRC,Heat,q1,0.986750093269146
GRC,Heat,q2,1.0033124766827133
GRC,Heat,q3,1.0033124766827133
GRC,Heat,q4,1.0033124766827133
GRC,Heat,q5,1.0033124766827133
GTM,Drought,q1,0.802440274390244
GTM,Drought,q2,0.9184513384911123
GTM,Drought,q3,0.9879737682845636
GTM,Drought,q4,1.1455673094170402
GTM,Drought,q5,1.1455673094170402
GTM,Flood,q1,0.8024402743902439
GTM,Flood,q2,0.918451338491112
GTM,Flood,q3,0.9879737682845635
GTM,Flood,q4,1.1455673094170404
GTM,Flood,q5,1.1455673094170404
GTM,Heat,q1,0.8024402743902439
GTM,Heat,q2,0.9184513384911122
GTM,Heat,q3,0.9879737682845637
GTM,Heat,q4,1.1455673094170402
GTM,Heat,q5,1.1455673094170402
GTM,Storm surge,q1,0.8024402743902439
GTM,Storm surge,q2,0.918451338491112
GTM,Storm surge,q3,0.9879737682845635
GTM,Storm surge,q4,1.14556730941704
GTM,Storm surge,q5,1.14556730941704
GTM,Wind,q1,0.8024402743902439
GTM,Wind,q2,0.918451338491112
GTM,Wind,q3,0.9879737682845635
GTM,Wind,q4,1.14556730941704
GTM,Wind,q5,1.14556730941704
HND,Drought,q1,1.001749085766423
HND,Drought,q2,1.0001364625019749
HND,Drought,q3,0.9998777388603147
HND,Drought,q4,0.9991183564356434
HND,Drought,q5,0.9991183564356434
HND,Flood,q1,1.0017490857664235
HND,Flood,q2,1.000136462501975
HND,Flood,q3,0.9998777388603147
HND,Flood,q4,0.9991183564356435
HND,Flood,q5,0.9991183564356435
HND,Heat,q1,1.001749085766423
HND,Heat,q2,1.0001364625019749
HND,Heat,q3,0.9998777388603145
HND,Heat,q4,0.9991183564356435
HND,Heat,q5,0.9991183564356435
HND,Storm surge,q1,1.0017490857664233
HND,Storm surge,q2,1.0001364625019749
HND,Storm surge,q3,0.9998777388603147
HND,Storm surge,q4,0.9991183564356436
HND,Storm surge,q5,0.9991183564356436
HND,Wind,q1,1.0017490857664233
HND,Wind,q2,1.0001364625019749
HND,Wind,q3,0.9998777388603147
HND,Wind,q4,0.9991183564356436
HND,Wind,q5,0.9991183564356436
HRV,Drought,q1,1.0112699080694587
HRV,Drought,q2,0.9971825229826354
HRV,Drought,q3,0.9971825229826354
HRV,Drought,q4,0.9971825229826354
HRV,Drought,q5,0.9971825229826354
HRV,Flood,q1,1.0112699080694587
HRV,Flood,q2,0.9971825229826353
HRV,Flood,q3,0.9971825229826352
HRV,Flood,q4,0.9971825229826352
HRV,Flood,q5,0.9971825229826352
HTI,Drought,q1,0.9915733740588304
HTI,Drought,q2,0.9778231347593863
HTI,Drought,q3,0.9726459327813276
HTI,Drought,q4,1.0314696162745374
HTI,Drought,q5,1.026487942125918
HTI,Flood,q1,0.9780351865409825
HTI,Flood,q2,0.9716049374749025
HTI,Flood,q3,0.973561932629937
HTI,Flood,q4,1.0404734651985286
HTI,Flood,q5,1.036324478155649
HTI,Storm surge,q1,0.9033405302862108
HTI,Storm surge,q2,0.9179969051783795
HTI,Storm surge,q3,0.9455009923297806
HTI,Storm surge,q4,1.080672235852431
HTI,Storm surge,q5,1.1524893363531983
HTI,Wind,q1,0.9033405302862108
HTI,Wind,q2,0.9179969051783795
HTI,Wind,q3,0.9455009923297806
HTI,Wind,q4,1.080672235852431
HTI,Wind,q5,1.1524893363531983
HUN,Drought,q1,1.010630556902948
HUN,Drought,q2,0.9973423607742632
HUN,Drought,q3,0.9973423607742631
HUN,Drought,q4,0.9973423607742631
HUN,Drought,q5,0.9973423607742631
HUN,Flood,q1,1.0012383160716907
HUN,Flood,q2,0.9996904209820775
HUN,Flood,q3,0.9996904209820775
HUN,Flood,q4,0.9996904209820775
HUN,Flood,q5,0.9996904209820775
IDN,Drought,q1,1.2235277862167069
IDN,Drought,q2,0.9564941683040477
IDN,Drought,q3,0.9545533129961806
IDN,Drought,q4,0.9329329818653167
IDN,Drought,q5,0.9324917506177481
IDN,Flood,q1,1.1706352076741675
IDN,Flood,q2,0.9280653735536257
IDN,Flood,q3,0.9262990456416262
IDN,Flood,q4,0.9868819932226272
IDN,Flood,q5,0.9881183799079537
IDN,Heat,q1,1.041716949611427
IDN,Heat,q2,1.1100221271788806
IDN,Heat,q3,1.1103190915653653
IDN,Heat,q4,0.8714087761832057
IDN,Heat,q5,0.8665330554611209
IND,Drought,q1,0.9731818998554914
IND,Drought,q2,0.9610786416184971
IND,Drought,q3,0.995014083183546
IND,Drought,q4,1.011353369863014
IND,Drought,q5,1.0593720054794518
IND,Flood,q1,0.9731818998554914
IND,Flood,q2,0.9610786416184971
IND,Flood,q3,0.9950140831835458
IND,Flood,q4,1.0113533698630137
IND,Flood,q5,1.0593720054794518
IND,Heat,q1,0.9731818998554912
IND,Heat,q2,0.961078641618497
IND,Heat,q3,0.995014083183546
IND,Heat,q4,1.011353369863014
IND,Heat,q5,1.0593720054794518
IND,Storm surge,q1,0.9731818998554912
IND,Storm surge,q2,0.9610786416184969
IND,Storm surge,q3,0.9950140831835458
IND,Storm surge,q4,1.0113533698630137
IND,Storm surge,q5,1.059372005479452
IND,Wind,q1,0.9731818998554912
IND,Wind,q2,0.9610786416184969
IND,Wind,q3,0.9950140831835458
IND,Wind,q4,1.0113533698630137
IND,Wind,q5,1.059372005479452
IRL,Drought,q1,0.995448108216433
IRL,Drought,q2,0.9997764729458919
IRL,Drought,q3,0.9997764729458918
IRL,Drought,q4,0.9997764729458918
IRL,Drought,q5,0.9997764729458918
IRL,Flood,q1,0.9954481082164327
IRL,Flood,q2,0.9997764729458917
IRL,Flood,q3,0.9997764729458917
IRL,Flood,q4,0.9997764729458917
IRL,Flood,q5,0.9997764729458917
IRN,Drought,q1,1.0334439705640803
IRN,Drought,q2,1.018331015553885
IRN,Drought,q3,0.9827416712940117
IRN,Drought,q4,0.9827416712940117
IRN,Drought,q5,0.9827416712940117
IRN,Flood,q1,1.0089943731017523
IRN,Flood,q2,1.0224868338459043
IRN,Flood,q3,0.989506264350781
IRN,Flood,q4,0.989506264350781
IRN,Flood,q5,0.989506264350781
IRN,Heat,q1,1.3869065621042769
IRN,Heat,q2,0.992608202857029
IRN,Heat,q3,0.8734950783462313
IRN,Heat,q4,0.8734950783462313
IRN,Heat,q5,0.8734950783462313
IRQ,Drought,q1,0.7473564607023175
IRQ,Drought,q2,1.0064706586195082
IRQ,Drought,q3,1.0820576268927244
IRQ,Drought,q4,1.0820576268927244
IRQ,Drought,q5,1.0820576268927244
IRQ,Flood,q1,0.7892003491370703
IRQ,Flood,q2,1.006687226610816
IRQ,Flood,q3,1.0680374747507047
IRQ,Flood,q4,1.0680374747507047
IRQ,Flood,q5,1.0680374747507047
IRQ,Heat,q1,0.8312334851736828
IRQ,Heat,q2,1.0059137573041674
IRQ,Heat,q3,1.0542842525073834
IRQ,Heat,q4,1.0542842525073834
IRQ,Heat,q5,1.0542842525073834
ISL,Drought,q1,0.99923595
ISL,Drought,q2,0.99923595
ISL,Drought,q3,0.99923595
ISL,Drought,q4,0.99923595
ISL,Drought,q5,0.99923595
ISL,Flood,q1,0.9992359499999999
ISL,Flood,q2,0.9992359499999999
ISL,Flood,q3,0.9992359499999999
ISL,Flood,q4,0.9992359499999999
ISL,Flood,q5,0.9992359499999999
ISR,Drought,q1,1.0268944405010143
ISR,Drought,q2,0.9932763898747465
ISR,Drought,q3,0.9932763898747464
ISR,Drought,q4,0.9932763898747464
ISR,Drought,q5,0.9932763898747464
ISR,Flood,q1,0.9669820290490284
ISR,Flood,q2,1.008254492737743
ISR,Flood,q3,1.008254492737743
ISR,Flood,q4,1.008254492737743
ISR,Flood,q5,1.008254492737743
ISR,Heat,q1,1.0506204887254837
ISR,Heat,q2,0.9873448778186289
ISR,Heat,q3,0.9873448778186288
ISR,Heat,q4,0.9873448778186288
ISR,Heat,q5,0.9873448778186288
ITA,Drought,q1,1.0088228816118623
ITA,Drought,q2,0.9977942795970346
ITA,Drought,q3,0.9977942795970345
ITA,Drought,q4,0.9977942795970345
ITA,Drought,q5,0.9977942795970345
ITA,Flood,q1,0.9845547391569307
ITA,Flood,q2,1.0038613152107674
ITA,Flood,q3,1.0038613152107674
ITA,Flood,q4,1.0038613152107674
ITA,Flood,q5,1.0038613152107674
JAM,Drought,q1,1.0153515981735157
JAM,Drought,q2,1.0032661733356518
JAM,Drought,q3,0.9937940761636107
JAM,Drought,q4,0.9937940761636107
JAM,Drought,q5,0.9937940761636107
JAM,Flood,q1,1.0153515981735157
JAM,Flood,q2,1.0032661733356518
JAM,Flood,q3,0.9937940761636107
JAM,Flood,q4,0.9937940761636107
JAM,Flood,q5,0.9937940761636107
JAM,Storm surge,q1,1.0153515981735157
JAM,Storm surge,q2,1.0032661733356518
JAM,Storm surge,q3,0.9937940761636107
JAM,Storm surge,q4,0.9937940761636107
JAM,Storm surge,q5,0.9937940761636107
JAM,Wind,q1,1.0153515981735157
JAM,Wind,q2,1.0032661733356518
JAM,Wind,q3,0.9937940761636107
JAM,Wind,q4,0.9937940761636107
JAM,Wind,q5,0.9937940761636107
JOR,Drought,q1,1.5341911620290225
JOR,Drought,q2,0.8649127318098421
JOR,Drought,q3,0.8649127318098421
JOR,Drought,q4,0.8649127318098421
JOR,Drought,q5,0.8649127318098421
JOR,Flood,q1,1.3508427921578285
JOR,Flood,q2,0.911298032277917
JOR,Flood,q3,0.911298032277917
JOR,Flood,q4,0.911298032277917
JOR,Flood,q5,0.911298032277917
JOR,Heat,q1,1.6140161829378659
JOR,Heat,q2,0.844197271058947
JOR,Heat,q3,0.844197271058947
JOR,Heat,q4,0.844197271058947
JOR,Heat,q5,0.844197271058947
JPN,Drought,q1,0.9930900928455021
JPN,Drought,q2,1.0017274767886244
JPN,Drought,q3,1.0017274767886244
JPN,Drought,q4,1.0017274767886244
JPN,Drought,q5,1.0017274767886244
JPN,Flood,q1,1.0012762633148673
JPN,Flood,q2,0.9996809341712832
JPN,Flood,q3,0.9996809341712832
JPN,Flood,q4,0.9996809341712832
JPN,Flood,q5,0.9996809341712832
JPN,Heat,q1,1.0005681995832671
JPN,Heat,q2,0.9998579501041832
JPN,Heat,q3,0.9998579501041831
JPN,Heat,q4,0.9998579501041831
JPN,Heat,q5,0.9998579501041831
JPN,Storm surge,q1,1.004341174804004
JPN,Storm surge,q2,0.9989147062989989
JPN,Storm surge,q3,0.9989147062989988
JPN,Storm surge,q4,0.9989147062989988
JPN,Storm surge,q5,0.9989147062989988
JPN,Wind,q1,1.004341174804004
JPN,Wind,q2,0.9989147062989989
JPN,Wind,q3,0.9989147062989988
JPN,Wind,q4,0.9989147062989988
JPN,Wind,q5,0.9989147062989988
KAZ,Drought,q1,0.9246144510030587
KAZ,Drought,q2,1.0185802402847512
KAZ,Drought,q3,1.0185802402847512
KAZ,Drought,q4,1.0185802402847512
KAZ,Drought,q5,1.0185802402847512
KAZ,Flood,q1,0.8557227735314834
KAZ,Flood,q2,1.035918660059
KAZ,Flood,q3,1.035918660059
KAZ,Flood,q4,1.035918660059
KAZ,Flood,q5,1.035918660059
KAZ,Heat,q1,0.9814998853205489
KAZ,Heat,q2,1.0046250286698628
KAZ,Heat,q3,1.0046250286698628
KAZ,Heat,q4,1.0046250286698628
KAZ,Heat,q5,1.0046250286698628
KEN,Drought,q1,1.0369964906122633
KEN,Drought,q2,1.0244922278786335
KEN,Drought,q3,0.9728720663372392
KEN,Drought,q4,0.9916207422069175
KEN,Drought,q5,0.9740184729649461
KEN,Flood,q1,0.8779738543724142
KEN,Flood,q2,0.8928428054278112
KEN,Flood,q3,0.9542248854257326
KEN,Flood,q4,1.0485439650097066
KEN,Flood,q5,1.226414489764335
KGZ,Drought,q1,0.7084085008514727
KGZ,Drought,q2,1.1032811896270356
KGZ,Drought,q3,1.1032811896270356
KGZ,Drought,q4,1.0567684607363186
KGZ,Drought,q5,1.0282606591581374
KGZ,Flood,q1,0.6556631798667271
KGZ,Flood,q2,1.063247666494813
KGZ,Flood,q3,1.063247666494813
KGZ,Flood,q4,1.0982073057389445
KGZ,Flood,q5,1.1196341814047026
KGZ,Heat,q1,1.1490112118609404
KGZ,Heat,q2,1.0190540286298568
KGZ,Heat,q3,1.0190540286298568
KGZ,Heat,q4,0.9328559160645304
KGZ,Heat,q5,0.8800248148148145
KOR,Drought,q1,0.9919028340080972
KOR,Drought,q2,1.0020242914979758
KOR,Drought,q3,1.0020242914979758
KOR,Drought,q4,1.0020242914979758
KOR,Drought,q5,1.0020242914979758
KOR,Flood,q1,0.9919028340080972
KOR,Flood,q2,1.0020242914979758
KOR,Flood,q3,1.0020242914979758
KOR,Flood,q4,1.0020242914979758
KOR,Flood,q5,1.0020242914979758
KOR,Storm surge,q1,0.9919028340080972
KOR,Storm surge,q2,1.0020242914979758
KOR,Storm surge,q3,1.0020242914979758
KOR,Storm surge,q4,1.0020242914979758
KOR,Storm surge,q5,1.0020242914979758
KOR,Wind,q1,0.9919028340080972
KOR,Wind,q2,1.0020242914979758
KOR,Wind,q3,1.0020242914979758
KOR,Wind,q4,1.0020242914979758
KOR,Wind,q5,1.0020242914979758
LAO,Drought,q1,1.0145662564103692
LAO,Drought,q2,1.0162291310487026
LAO,Drought,q3,1.0308930807097647
LAO,Drought,q4,0.9911300644016465
LAO,Drought,q5,0.9471814674295163
LAO,Flood,q1,0.8908812209443029
LAO,Flood,q2,0.9498380434651416
LAO,Flood,q3,1.001529008434671
LAO,Flood,q4,1.0513456270015236
LAO,Flood,q5,1.1064061001543604
LBN,Drought,q1,0.9958724382321108
LBN,Drought,q2,1.0010318904419724
LBN,Drought,q3,1.0010318904419724
LBN,Drought,q4,1.0010318904419724
LBN,Drought,q5,1.0010318904419724
LBN,Flood,q1,1.0050350950823084
LBN,Flood,q2,0.998741226229423
LBN,Flood,q3,0.998741226229423
LBN,Flood,q4,0.998741226229423
LBN,Flood,q5,0.998741226229423
LBN,Heat,q1,1.0106303560528993
LBN,Heat,q2,0.9973424109867752
LBN,Heat,q3,0.9973424109867752
LBN,Heat,q4,0.9973424109867752
LBN,Heat,q5,0.9973424109867752
LBR,Drought,q1,1.5762201211603488
LBR,Drought,q2,1.2960109062883132
LBR,Drought,q3,1.1242697745925494
LBR,Drought,q4,0.6303491089742956
LBR,Drought,q5,0.3731500889844922
LBR,Flood,q1,1.040040289509601
LBR,Flood,q2,1.0757482452609353
LBR,Flood,q3,1.0976337665278821
LBR,Flood,q4,0.9385620912117962
LBR,Flood,q5,0.8480156074897848
LCA,Drought,q1,0.9285257352941176
LCA,Drought,q2,0.993562618119537
LCA,Drought,q3,1.0259705488621154
LCA,Drought,q4,1.0259705488621154
LCA,Drought,q5,1.0259705488621154
LCA,Flood,q1,0.9285257352941175
LCA,Flood,q2,0.9935626181195369
LCA,Flood,q3,1.0259705488621151
LCA,Flood,q4,1.0259705488621151
LCA,Flood,q5,1.0259705488621151
LCA,Storm surge,q1,0.9285257352941176
LCA,Storm surge,q2,0.9935626181195369
LCA,Storm surge,q3,1.0259705488621151
LCA,Storm surge,q4,1.0259705488621151
LCA,Storm surge,q5,1.0259705488621151
LCA,Wind,q1,0.9285257352941176
LCA,Wind,q2,0.9935626181195369
LCA,Wind,q3,1.0259705488621151
LCA,Wind,q4,1.0259705488621151
LCA,Wind,q5,1.0259705488621151
LKA,Drought,q1,0.9805984718849923
LKA,Drought,q2,1.0387892216902126
LKA,Drought,q3,1.0101386824888217
LKA,Drought,q4,0.9852368119679865
LKA,Drought,q5,0.9852368119679865
LKA,Flood,q1,0.9365949738999048
LKA,Flood,q2,0.9515644714554738
LKA,Flood,q3,1.0058341835062972
LKA,Flood,q4,1.0530031855691622
LKA,Flood,q5,1.0530031855691622
LSO,Drought,q1,1.129663028716854
LSO,Drought,q2,1.0866460777862155
LSO,Drought,q3,1.0001142532727696
LSO,Drought,q4,0.9547764772299342
LSO,Drought,q5,0.8288001629942263
LSO,Flood,q1,1.1176938926494842
LSO,Flood,q2,1.079958699942076
LSO,Flood,q3,0.9992962195505545
LSO,Flood,q4,0.9463359071713476
LSO,Flood,q5,0.8567152806865379
LTU,Drought,q1,1.0012695121951218
LTU,Drought,q2,0.9996826219512195
LTU,Drought,q3,0.9996826219512194
LTU,Drought,q4,0.9996826219512194
LTU,Drought,q5,0.9996826219512194
LTU,Flood,q1,1.0012695121951218
LTU,Flood,q2,0.9996826219512195
LTU,Flood,q3,0.9996826219512194
LTU,Flood,q4,0.9996826219512194
LTU,Flood,q5,0.9996826219512194
LUX,Drought,q1,0.9979088099999999
LUX,Drought,q2,0.99790881
LUX,Drought,q3,0.9979088099999999
LUX,Drought,q4,0.9979088099999999
LUX,Drought,q5,0.9979088099999999
LUX,Flood,q1,0.9979088099999999
LUX,Flood,q2,0.99790881
LUX,Flood,q3,0.9979088099999999
LUX,Flood,q4,0.9979088099999999
LUX,Flood,q5,0.9979088099999999
LVA,Drought,q1,1.0048595692307691
LVA,Drought,q2,0.9987851076923077
LVA,Drought,q3,0.9987851076923075
LVA,Drought,q4,0.9987851076923075
LVA,Drought,q5,0.9987851076923075
LVA,Flood,q1,1.0048595692307691
LVA,Flood,q2,0.9987851076923077
LVA,Flood,q3,0.9987851076923075
LVA,Flood,q4,0.9987851076923075
LVA,Flood,q5,0.9987851076923075
MAR,Drought,q1,0.8648140147819012
MAR,Drought,q2,0.9263347197498434
MAR,Drought,q3,1.059223548788102
MAR,Drought,q4,1.0748138583400766
MAR,Drought,q5,1.0748138583400766
MAR,Flood,q1,0.8463548986155185
MAR,Flood,q2,0.9116560077196542
MAR,Flood,q3,1.0684034543872705
MAR,Flood,q4,1.0867928196387784
MAR,Flood,q5,1.0867928196387784
MAR,Heat,q1,0.922001109594812
MAR,Heat,q2,0.9827237354496963
MAR,Heat,q3,1.02820146740228
MAR,Heat,q4,1.0335368437766055
MAR,Heat,q5,1.0335368437766055
MDA,Drought,q1,1.0854905883542159
MDA,Drought,q2,0.9782117877341652
MDA,Drought,q3,0.9782117877341652
MDA,Drought,q4,0.9782117877341652
MDA,Drought,q5,0.9782117877341652
MDA,Flood,q1,0.9847220184013186
MDA,Flood,q2,1.0034707958524254
MDA,Flood,q3,1.0034707958524254
MDA,Flood,q4,1.0034707958524254
MDA,Flood,q5,1.0034707958524254
MDG,Drought,q1,1.0260336597309845
MDG,Drought,q2,1.0260336597309845
MDG,Drought,q3,1.0260336597309845
MDG,Drought,q4,1.0260336597309845
MDG,Drought,q5,0.8958653610760621
MDG,Flood,q1,0.977540441315802
MDG,Flood,q2,0.977540441315802
MDG,Flood,q3,0.977540441315802
MDG,Flood,q4,0.977540441315802
MDG,Flood,q5,1.089838234736792
MDG,Storm surge,q1,1.0205719542574319
MDG,Storm surge,q2,1.0205719542574319
MDG,Storm surge,q3,1.0205719542574319
MDG,Storm surge,q4,1.0205719542574319
MDG,Storm surge,q5,0.9177121829702721
MDG,Wind,q1,1.0205719542574319
MDG,Wind,q2,1.0205719542574319
MDG,Wind,q3,1.0205719542574319
MDG,Wind,q4,1.0205719542574319
MDG,Wind,q5,0.9177121829702721
MEX,Drought,q1,1.0335474001025096
MEX,Drought,q2,1.0046182307105833
MEX,Drought,q3,0.9872781230623024
MEX,Drought,q4,0.9872781230623024
MEX,Drought,q5,0.9872781230623024
MEX,Flood,q1,1.0110126056948538
MEX,Flood,q2,0.9990012997357309
MEX,Flood,q3,0.9966620315231383
MEX,Flood,q4,0.9966620315231383
MEX,Flood,q5,0.9966620315231383
MEX,Heat,q1,0.7977745619047246
MEX,Heat,q2,0.9289127689710158
MEX,Heat,q3,1.0911042230414199
MEX,Heat,q4,1.0911042230414199
MEX,Heat,q5,1.0911042230414199
MEX,Storm surge,q1,0.910595420778273
MEX,Storm surge,q2,0.9329400462258353
MEX,Storm surge,q3,1.052154844331964
MEX,Storm surge,q4,1.052154844331964
MEX,Storm surge,q5,1.052154844331964
MEX,Wind,q1,0.910595420778273
MEX,Wind,q2,0.9329400462258353
MEX,Wind,q3,1.052154844331964
MEX,Wind,q4,1.052154844331964
MEX,Wind,q5,1.052154844331964
MHL,Storm surge,q1,1.0007489271653542
MHL,Storm surge,q2,1.0000319487470546
MHL,Storm surge,q3,0.9997397080291971
MHL,Storm surge,q4,0.9997397080291971
MHL,Storm surge,q5,0.9997397080291971
MHL,Wind,q1,1.0007489271653542
MHL,Wind,q2,1.0000319487470546
MHL,Wind,q3,0.9997397080291971
MHL,Wind,q4,0.9997397080291971
MHL,Wind,q5,0.9997397080291971
MKD,Drought,q1,0.881560090627196
MKD,Drought,q2,1.0296099773432008
MKD,Drought,q3,1.0296099773432008
MKD,Drought,q4,1.0296099773432008
MKD,Drought,q5,1.0296099773432008
MKD,Flood,q1,1.013995346909123
MKD,Flood,q2,0.9965011632727192
MKD,Flood,q3,0.9965011632727192
MKD,Flood,q4,0.9965011632727192
MKD,Flood,q5,0.9965011632727192
MLI,Drought,q1,1.1486891486909467
MLI,Drought,q2,1.1346908527621085
MLI,Drought,q3,1.0450358134477074
MLI,Drought,q4,0.9827331590088864
MLI,Drought,q5,0.6888510260903505
MLI,Flood,q1,0.9467740185331548
MLI,Flood,q2,0.9846268452245306
MLI,Flood,q3,1.0174766572851115
MLI,Flood,q4,1.0403044927848373
MLI,Flood,q5,1.0108179861723654
MLI,Heat,q1,0.9148683677350254
MLI,Heat,q2,0.9752186981004757
MLI,Heat,q3,1.0059888248983408
MLI,Heat,q4,1.0273714553849929
MLI,Heat,q5,1.0765526538811647
MLT,Drought,q1,0.9947597177419355
MLT,Drought,q2,1.0013100705645162
MLT,Drought,q3,1.0013100705645162
MLT,Drought,q4,1.0013100705645162
MLT,Drought,q5,1.0013100705645162
MLT,Flood,q1,0.9947597177419355
MLT,Flood,q2,1.0013100705645162
MLT,Flood,q3,1.0013100705645162
MLT,Flood,q4,1.0013100705645162
MLT,Flood,q5,1.0013100705645162
MMR,Drought,q1,0.7258252054323694
MMR,Drought,q2,0.9786925143095754
MMR,Drought,q3,0.9786925143095754
MMR,Drought,q4,1.1120565363374395
MMR,Drought,q5,1.2047332296110402
MMR,Flood,q1,0.717733820716403
MMR,Flood,q2,0.9450607733990898
MMR,Flood,q3,0.9450607733990898
MMR,Flood,q4,1.1313460693459267
MMR,Flood,q5,1.2607985631394913
MMR,Heat,q1,0.6606280097697548
MMR,Heat,q2,0.9321936779375979
MMR,Heat,q3,0.9321936779375979
MMR,Heat,q4,1.1587675108326383
MMR,Heat,q5,1.3162171235224118
MMR,Storm surge,q1,1.2784981317408295
MMR,Storm surge,q2,1.1998499346121825
MMR,Storm surge,q3,1.1998499346121825
MMR,Storm surge,q4,0.7998752532210878
MMR,Storm surge,q5,0.5219267458137169
MMR,Wind,q1,1.2784981317408295
MMR,Wind,q2,1.1998499346121825
MMR,Wind,q3,1.1998499346121825
MMR,Wind,q4,0.7998752532210878
MMR,Wind,q5,0.5219267458137169
MNE,Drought,q1,1.0542552773719127
MNE,Drought,q2,0.9864361806570219
MNE,Drought,q3,0.9864361806570219
MNE,Drought,q4,0.9864361806570219
MNE,Drought,q5,0.9864361806570219
MNE,Flood,q1,1.1049462972517203
MNE,Flood,q2,0.97376342568707
MNE,Flood,q3,0.97376342568707
MNE,Flood,q4,0.97376342568707
MNE,Flood,q5,0.97376342568707
MNG,Drought,q1,0.9939570452868527
MNG,Drought,q2,1.0177484465824949
MNG,Drought,q3,0.9960981693768842
MNG,Drought,q4,0.9960981693768842
MNG,Drought,q5,0.9960981693768842
MNG,Flood,q1,0.8988982674881174
MNG,Flood,q2,0.9192287973999388
MNG,Flood,q3,1.0606243117039813
MNG,Flood,q4,1.0606243117039813
MNG,Flood,q5,1.0606243117039813
MOZ,Drought,q1,1.05210614807785
MOZ,Drought,q2,1.05210614807785
MOZ,Drought,q3,1.05210614807785
MOZ,Drought,q4,1.0250517584867551
MOZ,Drought,q5,0.8186297972796945
MOZ,Flood,q1,0.9535143604277228
MOZ,Flood,q2,0.9535143604277229
MOZ,Flood,q3,0.953514360427723
MOZ,Flood,q4,1.0066403189772637
MOZ,Flood,q5,1.1328165997395676
MOZ,Heat,q1,1.02218588355044
MOZ,Heat,q2,1.02218588355044
MOZ,Heat,q3,1.02218588355044
MOZ,Heat,q4,1.0097942263115898
MOZ,Heat,q5,0.92364812303709
MRT,Drought,q1,1.0712842798125086
MRT,Drought,q2,1.044183277139324
MRT,Drought,q3,1.034968937012944
MRT,Drought,q4,0.9473502123901496
MRT,Drought,q5,0.9022132936450737
MRT,Flood,q1,1.0106759073386358
MRT,Flood,q2,0.9908643740709924
MRT,Flood,q3,0.9990474802577087
MRT,Flood,q4,0.999571217221192
MRT,Flood,q5,0.9998410211114712
MRT,Heat,q1,0.80385657068079
MRT,Heat,q2,0.9166088433904155
MRT,Heat,q3,0.9693870402063496
MRT,Heat,q4,1.1170415505102245
MRT,Heat,q5,1.1931059952122203
MUS,Drought,q1,0.9360860123644772
MUS,Drought,q2,1.0159784969088808
