country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Burkina Faso,1642.1858339999999,1594.576777,18646433,0.083,0.30688,649.7304837,1,0.2,1.5,0.06,0.8,0.05,1,1,0.4056650918810229,1.0,0.037206592051,1.113120215037358,3.597848781281321,67087046.24429381,8.549859592047673e-07,15.942438404252426,1.191702131350531,0.0199463623424,1668.460807344,3.597848781281321,4.00483820909176,4.00483820909176,3.597848781281321,8.549859592047673e-07,0.0014352359028858654,0.20319999999999996,1.191702131350531,1.191702131350531,1.191702131350531,4112.902097657791,0.6888418943903695,0.6072000000000001,0.007356587654079999,0.6896078870569395,0.607180739611866,3.8713617301987164,72187087.12091444,0.002357444358638108,0.9293496790072996,0.002190890157977895
Burundi,721.1765615000002,721.1765615,10524117,0.069,0.12359,285.7274421,1,0.2,1.5,0.06,0.8,0.05,1,1,0.4629793127178333,1.0,0.10229098596046879,1.1318765116320695,2.4781886838912857,26080747.657347906,2.211708479335277e-06,23.27627880641654,0.9995669058186214,0.018776076552,1451.0072417380002,2.4781886838912857,2.8050035626889374,2.8050035626889374,2.4781886838912857,2.211708479335277e-06,0.0036640620931023393,0.4024,0.9995669058186214,1.033130249425928,0.9995669058186214,3134.0649611753365,1.363355770992149,0.6072000000000001,0.041554717135576,0.993843033585566,0.9338568019759084,2.9144945637354946,30672481.784616303,0.004041305166204426,0.8502979263461046,0.0034363134025554233
Cameroon,3346.8177929999997,3045.919165,23439189,0.045,0.54938,1032.648722,1,0.2,1.5,0.06,0.8,0.05,1,1,0.4197375746029476,1.0,0.018028650735000002,1.1177254884913566,8.015263079799055,187871266.2121322,8.234936923211579e-07,19.302024294623468,3.040756462911835,0.0401606958128,6733.797399515999,8.015263079799055,8.958863841255134,8.958863841255134,8.015263079799055,8.234936923211579e-07,0.003907279035475555,0.4024,3.040756462911835,3.040756462911835,3.040756462911835,16042.874898407325,1.3633190061039102,0.8096000000000002,0.006495517299840001,0.7381497218620215,0.6787455454386127,10.84886905332608,254288692.17716107,0.0032415475607954856,0.7388109341537044,0.0023948907814949744
Canada,43113.68397,43087.75737,36286425,0.066,0.82006,42157.92799,1,0.2,1.5,0.06,0.8,0.05,1,1,0.3354838938558465,1.0,0.24114664264000005,1.0901531512560958,38.97689760068424,1414332271.5199087,7.149887661747268e-08,2.594438623964176,6.481585593786941,0.39888804044799997,129685.96138176,38.97689760068424,42.490787745572085,42.490787745572085,38.97689760068424,7.149887661747268e-08,0.0012700093861990475,0.6016,6.48158559378694,6.481585593786941,6.48158559378694,386563.89697648055,2.043754633801691,1.6064,0.18318992404480003,0.9064165560005033,0.8096035536361943,43.54324734169832,1580028778.9209855,0.0010099635042089474,0.8951307029266693,0.0009040493414528372
Central African Republic,647.8804448000001,647.8804448,4594621,0.033,0.4033199999999999,382.2131743000001,1,0.2,1.5,0.06,0.8,0.05,1,1,0.3147438330510679,1.0,0.009450034728799999,1.0833658875339842,3.3162829107445186,15237063.103647891,3.33677140152581e-06,15.33119995364992,0.4962462334445175,0.012495787238079993,1303.5354549376002,3.3162829107445186,3.59274777891252,3.59274777891252,3.3162829107445186,3.33677140152581e-06,0.0026134745279957883,0.4024,0.4962462334445175,0.4962462334445175,0.4962462334445175,4141.575840585568,1.3647695768185455,0.0,0.0037101701393279984,1.3034871658045886,1.3034871658045886,3.744051912397969,17202499.541793868,0.0057789240938638815,0.8857470431334177,0.005118664928632398
Chad,1845.9146790000002,1845.914679,14452543,0.049,0.22618,664.2956518999999,1,0.2,1.5,0.06,0.8,0.05,1,1,0.7532009944644721,1.0,0.035716833231,1.226852659987205,4.157604863412868,60087963.06548361,9.488999815785084e-07,13.7140177864626,0.8618592766131467,0.0107464571456,1875.449313864,4.157604863412868,5.100768585853817,5.100768585853817,4.157604863412868,9.488999815785084e-07,0.00255248301125122,0.2032,0.8618592766131464,0.8618592766131467,0.8618592766131467,2489.9719034458385,0.6875023971429542,0.0,0.00702602441376,0.6896078870569395,0.6896078870569395,5.120498458444776,74004224.15210684,0.002773962695404068,0.8119531520522394,0.002252327754208659
Chile,22706.72054,22706.72054,17909754,0.048,0.89697,13792.92605,1,0.2,1.5,0.06,0.8,0.05,1,1,0.3473941118185529,1.0,0.166982124336,1.0940508153498334,144.32173424149713,2584766757.11859,7.428688778044379e-07,13.304598855733545,58.65811634564323,0.099626656512,68301.81538432001,144.32173424149713,157.8953110196119,157.8953110196119,144.32173424149713,7.428688778044379e-07,0.018458823426357313,0.6016,58.65811634564323,59.89510024611614,58.65811634564322,196611.89715269167,2.0221008681210617,1.6064000000000003,0.11198594820864001,0.4655471974399999,0.4158227946496,172.9430861341538,3097368128.6635056,0.0076163832566441495,0.834504214464782,0.006355903926648544
China,14399.447659999998,14400.88606,1378665000,0.052,0.5677800000000001,8123.180873,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2292163791392399,1.0,0.1958619195200559,1.0553767031895211,44.954796045305514,61977603889.801125,4.2700765055776136e-07,588.7005025562161,8.074804118397887,0.358952321728,57655.38843063999,44.954796045305514,47.444244442851854,47.444244442851854,44.954796045305514,4.2700765055776136e-07,0.0015130186694677806,0.8008000000000001,8.074804118397887,9.511093982703391,8.074804118397887,251532.5852678993,2.7208604305768356,2.4032000000000004,0.17825766523653638,2.274130382524,2.00114386228016,50.20418994742945,69214759533.87282,0.0034865358125430665,0.895439127538543,0.0031219805861154486
Colombia,13124.324840000003,13124.32484,48653419,0.039,0.76708,5805.605335,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2797792564799715,1.0,0.105013251287,1.0719235969662864,136.71774660533575,6651785810.325228,1.6224936016911762e-06,78.9398610278999,44.705378130211145,0.08742384903679999,39477.96911872001,136.71774660533578,146.5509787103168,146.5509787103168,136.71774660533575,1.6224936016911762e-06,0.012942351238387927,0.6016,44.70537813021115,46.67836646082245,44.705378130211145,141103.98896405,2.0290011820648126,1.6064000000000003,0.06553397344255998,0.853020672,0.76191080448,165.97527722856094,8075264706.642334,0.012646385947618842,0.8237235622571952,0.010417126082451928
Comoros,1411.152339,1411.152339,795601,0.045,0.28412,775.0800847,1,0.2,1.5,0.06,0.8,0.05,1,1,0.197958724460889,1.0,0.04162310617999998,1.0451475168995858,3.4443674925386536,2740342.221431245,1.0495145355430377e-06,0.8349948139925765,0.948528949121058,0.0751628400752,4239.101626356001,3.444367492538653,3.5998721321164266,3.5998721321164266,3.4443674925386536,1.0495145355430377e-06,0.0011705814025553438,0.6008000000000001,0.948528949121058,0.9519584789324353,0.948528949121058,21414.068199825793,2.041150636058801,1.2024000000000001,0.024862187122239997,1.4838491415959445,1.3650621770250415,3.785484075244907,3011734.915748923,0.0026825481350422134,0.9098882531465452,0.0024408190365750823
"Congo, Dem. Rep.",743.8943423999997,742.3079048999999,78736153,0.055,0.43015,444.50531680000006,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2370560018580904,1.0,0.08344088217499998,1.0579422495191846,5.810955168128441,457532255.19390166,4.813592574186214e-06,379.00376140078964,1.5737842893321212,0.0228435776016,1496.7154169087992,5.81095516812844,6.147654982424934,6.147654982424934,5.810955168128441,4.813592574186214e-06,0.003637663514848615,0.4024,1.5737842893321212,1.6683714070879867,1.5737842893321212,6313.763014550388,1.36384119897573,0.40480000000000005,0.0318494859728,1.2474399999999999,1.1972448,6.645217509102073,523218862.5149397,0.008933012566896053,0.8744567292446142,0.007811532951548958
"Congo, Rep.",5301.395940999997,5301.397271,5125821,0.042,0.65798,1528.24483,1,0.2,1.5,0.06,0.8,0.05,1,1,0.3727534239023238,1.0,0.15384201525799984,1.102349746608715,26.097477356649236,133770997.48173717,1.223207389511829e-06,6.2699421245149125,7.948087923460718,0.04686441986239997,10666.408633291994,26.09747735664924,28.76854755122897,28.76854755122897,26.097477356649236,1.223207389511829e-06,0.005915863281384336,0.4024,7.948087923460718,8.641212754007094,7.948087923460718,28615.186204398262,1.3609199212297172,0.0,0.06340300867711994,0.7381497218620215,0.7381497218620215,32.126177831184194,164673036.97681838,0.0060599468873332755,0.8123430522543199,0.004922755750955379
Costa Rica,15401.492499999998,15401.4925,4857274,0.042,0.77675,11824.6381,1,0.2,1.5,0.06,0.8,0.05,1,1,0.4818967549173638,1.0,0.19611013340199995,1.1380673164886508,53.854256005403535,261584877.48439047,5.003787418145661e-07,2.4304766527686055,16.86618866404276,0.26912722,77007.4625,53.854256005403535,61.28976861356241,61.2897686135624,53.854256005403535,5.003787418145661e-07,0.0051892280948644485,1.0,16.86618866404276,16.872347159109864,16.86618866404276,159800.7492563533,3.393083835598172,4.0,0.20864231119999999,1.9841686693238025,1.6667016822319942,65.07379483627484,316081251.73957205,0.004225161609257989,0.827587451152963,0.0034966907269151706
Cote d'Ivoire,3424.7642100000007,3448.144013,23695919,0.057,0.54869,1526.197175,1,0.2,1.5,0.06,0.8,0.05,1,1,0.5759764393620561,1.0,0.10944238212883545,1.168855250778219,6.846048390892812,162223408.1406764,5.752703272428984e-07,13.631559077451216,1.5813998581251085,0.0436264712416,6890.62559052,6.846048390892811,8.00203960877684,8.00203960877684,6.846048390892812,5.752703272428984e-07,0.0017001847252563313,0.4024,1.5813998581251085,1.5813998581251085,1.5813998581251085,11963.380998972749,1.3658782514873364,0.0,0.04456165944915812,1.3656408157072464,1.3656408157072464,7.844927271486512,185892761.1860354,0.0022906474111648433,0.8726720024257885,0.0019989838631526724
Croatia,21527.96766999999,21408.55151,4170600,0.073,0.5928399999999999,12090.66656,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2305224715316552,1.0,0.3197515696699999,1.0558041268888154,117.12869296175992,488496926.86631596,5.73845852040775e-07,2.3932815105212564,33.6568172328888,0.113885066992,43314.27095203998,117.12869296175991,123.66495740611907,123.66495740611907,117.12869296175992,5.73845852040775e-07,0.002999591340531237,0.4024,33.6568172328888,33.750265116599884,33.6568172328888,187896.0895406333,1.3641505880189335,0.8096000000000001,0.14268325677919996,0.9918153180713598,0.9119968606647422,123.32960942108991,514358469.0515976,0.005728808743658336,0.9497207808535424,0.005440768713387795
Cyprus,31331.392999999975,31195.50622,1170125,0.079,0.6684,23324.20174,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2017477829141822,1.0,0.3706353399699999,1.0463875006789523,53.723502363583265,62863213.20318787,1.5687927116708168e-07,0.18356835717438147,47.083851244167874,0.14578630553599997,94244.83014399992,53.72350236358326,56.21560136594967,56.21560136594967,53.723502363583265,1.5687927116708168e-07,0.0028146570711280678,0.6015999999999999,47.083851244167874,51.02231837181296,47.083851244167874,467141.8381043078,2.041766895693652,0.0,0.23282278914559992,0.5203242983619047,0.5203242983619047,59.19743838879129,69268402.5946844,0.0018893969504896043,0.9075308632570074,0.001714686045512988
Czech Republic,31338.875210000006,31071.74837,10561633,0.0969999999999999,0.7298,18266.54969,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2397998315707816,1.0,0.48699776193400013,1.0588401782207393,50.84621137869183,537019024.0221672,1.401961000709338e-07,1.4806997569804767,32.629735934126,0.161029365712,63053.81692252,50.84621137869183,53.83801151806344,53.83801151806344,50.84621137869183,1.401961000709338e-07,0.0010188138405251754,0.4024,32.629735934126,33.482587425217204,32.629735934126,262943.5413256679,1.3668056955453294,1.012,0.19366341112576005,0.9472496,0.85195968,52.92431718677739,558967214.9023352,0.0016887752617837932,0.9607343860337085,0.0016224644642787679
Denmark,45991.22478,45686.48453,5731118,0.094,0.8784700000000001,53417.664280000005,1,0.2,1.5,0.06,0.8,0.05,1,1,0.2301060640275851,1.0,0.45219752521800005,1.0556678559505286,2.272628723223005,13024703.382980384,3.511025470621468e-09,0.020122101273137166,0.5408954880772724,0.136300407104,46727.08437648,2.272628723223005,2.399141091616417,2.399141091616417,2.272628723223005,3.511025470621468e-09,5.4446140496648814e-05,0.20319999999999996,0.5408954880772724,0.5408954880772724,0.5408954880772724,203067.59221642395,0.6908071370577213,0.8096000000000001,0.09860232499968001,0.26416,0.2220608,2.3565205664946594,13505497.43600774,5.1238482509807594e-05,0.964400122594116,4.9414398813994915e-05
Dominica,10151.342519999998,10174.03854,73543,0.038,0.6982,7144.454673,1,0.2,1.5,0.06,0.8,0.05,1,1,1.471708262030755,1.0,0.145975100122,1.4619868940248675,112.92537360718427,8304870.751193153,2.6873523306598924e-06,0.19763595245372048,11.880520131243072,0.26435200000000003,30494.632930079995,112.92537360718427,165.09541621656507,165.09541621656507,112.92537360718427,2.6873523306598924e-06,0.05474246725567204,0.6008000000000001,11.880520131243072,11.880520131243072,11.880520131243072,20720.569230209792,1.9959690238441727,0.0,0.13622087146064,0.8898705578295285,0.8898705578295285,187.01628610017963,13753738.72866551,0.01842281311380474,0.6038264151320658,0.011124181199156726
