iso3,hazard,rp,gdp_pc_pp,pop,urbanization_rate,prepare_scaleup,borrowing_ability,avg_prod_k,tau_tax,rho,max_increased_spending,shareable,income_elasticity,T_rebuild_K,macro_multiplier_Gamma,dk,fa,error_incl,error_excl,max_aid,need,aid,unif_aid
MEX,Tsunami,10.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,0.9083305060081143,6.674289805986124e-05,1.557438236004849e-05,0.23333333333333334,759.5542929228563,0.5878685110364791,0.23514740441459164,3523.1824096653636
MEX,Tsunami,25.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,2.0309851385008697,0.0001492340432953,3.482647406444169e-05,0.23333333333333334,759.5542929228563,1.3144468906531006,0.5257787562612403,3523.1824096653636
MEX,Tsunami,50.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,3.70202422390852,0.0002720197370419,6.348854211297407e-05,0.23333333333333334,759.5542929228563,2.3959378815695493,0.9583751526278197,3523.1824096653636
MEX,Tsunami,100.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,6.7221001706391466,0.0004939308362645,0.00011530748238291761,0.23333333333333334,759.5542929228563,4.350521084795973,1.7402084339183892,3523.1824096653636
MEX,Tsunami,250.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,14.715128287778029,0.0010812477405005,0.0002525642239465901,0.23333333333333334,759.5542929228563,9.523582549554453,3.809433019821781,3523.1824096653636
MEX,Tsunami,500.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,26.57823208193555,0.0019529325754475003,0.00045657592961051836,0.23333333333333334,759.5542929228563,17.20134424269777,6.880537697079108,3523.182409665364
MEX,Tsunami,1000.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,47.93520524604628,0.0035222141016442,0.0008247549204615635,0.23333333333333334,759.5542929228563,31.023506914970348,12.409402765988139,3523.182409665364
MEX,Tsunami,2500.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,104.43589765456389,0.0076738086245519005,0.0018044019812143784,0.23333333333333334,759.5542929228563,67.59056890289904,27.036227561159613,3523.182409665364
MEX,Tsunami,5000.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,188.06408021199357,0.013818694463398902,0.003269542855210892,0.23333333333333334,759.5542929228563,121.71445314496792,48.68578125798716,3523.1824096653636
MEX,Wind,10.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,63.96631251397612,0.0047001581991868,0.0011018826023582687,0.23333333333333334,759.5542929228563,41.39878672504842,16.559514690019366,3523.1824096653636
MEX,Wind,25.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,90.19379266202054,0.0066273179965396,0.0015566908847078468,0.23333333333333334,759.5542929228563,58.37312547166755,23.34925018866702,3523.182409665364
MEX,Wind,50.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,112.08734787044268,0.008236026846213102,0.0019376985346005618,0.23333333333333334,759.5542929228563,72.54256227527425,29.0170249101097,3523.1824096653645
MEX,Wind,100.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,135.58083200152518,0.0099622963109731,0.00234792654585998,0.23333333333333334,759.5542929228563,87.74746780673644,35.09898712269458,3523.1824096653645
MEX,Wind,250.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,169.01943636628698,0.0124193197706271,0.0029342830796770395,0.23333333333333334,759.5542929228563,109.3888223897067,43.75552895588268,3523.182409665364
MEX,Wind,500.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,196.14158573593863,0.014412218653323901,0.0034120258821735963,0.23333333333333334,759.5542929228563,126.9421881091045,50.7768752436418,3523.1824096653636
MEX,Wind,1000.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,224.91570058623407,0.0165265017270654,0.0039209838832333106,0.23333333333333334,759.5542929228563,145.56470044525267,58.225880178101065,3523.182409665363
MEX,Wind,2500.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,265.61842794938264,0.0195172831278749,0.00464468434932282,0.23333333333333334,759.5542929228563,171.90737150146862,68.76294860058744,3523.182409665363
MEX,Wind,5000.0,20254.7811446095,127504125.0,0.813,0.5333333333333333,0.75,0.2308702182062391,0.1708752309475034,0.06,0.05,0.8,1.5,3.0,1.1614149463692196,298.5430561329422,0.021936540312323703,0.005233327165202575,0.23333333333333334,759.5542929228563,193.21608239323504,77.28643295729401,3523.1824096653636
MHL,Earthquake,10.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Earthquake,25.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Earthquake,50.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Earthquake,100.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Earthquake,250.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Earthquake,500.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Earthquake,1000.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Earthquake,2500.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Earthquake,5000.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Flood,10.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Flood,25.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Flood,50.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Flood,100.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Flood,250.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Flood,500.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Flood,1000.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Flood,2500.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Flood,5000.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Storm surge,10.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Storm surge,25.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Storm surge,50.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Storm surge,100.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Storm surge,250.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Storm surge,500.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Storm surge,1000.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Storm surge,2500.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Storm surge,5000.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Tsunami,10.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Tsunami,25.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Tsunami,50.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Tsunami,100.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Tsunami,250.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Tsunami,500.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Tsunami,1000.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Tsunami,2500.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Tsunami,5000.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,0.0,0.0,0.0,0.3,100.07237947774934,0.0,0.0,
MHL,Wind,10.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,18.638513950644466,0.0021343196668186,0.0006416654191692303,0.3,100.07237947774934,10.161034852249863,1.3548046469666484,634.7711957253852
MHL,Wind,25.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,31.88555911477036,0.0036512554641626002,0.0010993907958995585,0.3,100.07237947774934,17.38283847664005,2.31771179688534,634.7711957253852
MHL,Wind,50.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,40.489621730152244,0.0046365174921964,0.0013974344770559882,0.3,100.07237947774934,22.073458143923794,2.9431277525231723,634.771195725385
MHL,Wind,100.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,50.0800496384807,0.005734729450089299,0.0017303418775507027,0.3,100.07237947774934,27.30180802646074,3.6402410701947656,634.7711957253853
MHL,Wind,250.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,64.35632206777875,0.007369523355622601,0.0022272709318382614,0.3,100.07237947774934,35.084708642810334,4.677961152374711,634.7711957253852
MHL,Wind,500.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,76.4639352043676,0.008755981358877701,0.0026499977384623545,0.3,100.07237947774934,41.68533567692985,5.55804475692398,634.7711957253852
MHL,Wind,1000.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,89.80496761603602,0.0102836797541086,0.0031171597993514925,0.3,100.07237947774934,48.958377704793385,6.527783693972452,634.7711957253853
MHL,Wind,2500.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,109.52756276618652,0.012542138922105301,0.003810432652310191,0.3,100.07237947774934,59.71041390404005,7.961388520538674,634.7711957253852
MHL,Wind,5000.0,6004.34276866496,41569.0,0.7852,0.4,0.3333333333333333,0.2284595300261096,0.1100632083177489,0.06,0.05,0.8,1.5,3.0,1.159137655994142,126.1901613162072,0.014450194032066602,0.004398619109221386,0.3,100.07237947774934,68.79425208149057,9.172566944198742,634.7711957253852
MKD,Earthquake,10.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,135.37547631975895,0.0152415598104524,0.002579576741601504,0.16666666666666663,478.1778973347112,67.30176577565564,25.051212816494047,1643.6121452158955
MKD,Earthquake,25.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,339.195429825249,0.038189098732346,0.006617568776082226,0.16666666666666663,478.1778973347112,168.63062639462552,62.76806649133284,1643.6121452158952
MKD,Earthquake,50.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,675.058046092907,0.0760029649738742,0.013709092506580249,0.16666666666666663,478.1778973347112,335.6043482780003,124.91939630347791,1643.6121452158952
MKD,Earthquake,100.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,1341.7408405101119,0.1510629829472053,0.02965728118670135,0.16666666666666663,478.1778973347112,667.0449496063029,248.28895346456832,1643.6121452158955
MKD,Earthquake,250.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,3284.813230520228,0.3698282634358642,0.09781150173767615,0.16666666666666663,478.1778973347112,1633.0412026404806,478.1778973347112,1292.9728325580961
MKD,Earthquake,500.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,5529.104432898277,0.6225069577092708,0.2748425745508364,0.16666666666666663,478.1778973347112,2748.7880494182673,478.1778973347112,768.1486791638953
MKD,Earthquake,1000.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,7134.7460016402,0.8032818119843854,0.6805690076139311,0.16666666666666663,478.1778973347112,3547.0309492170463,478.1778973347112,595.2803738372284
MKD,Earthquake,2500.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,9834.01208123605,0.9000000000000001,1.500000000000002,0.16666666666666663,478.1778973347112,4888.968044426488,478.1778973347112,531.3087748163456
MKD,Earthquake,5000.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,12389.21124413233,0.9000000000000001,1.500000000000002,0.16666666666666663,478.1778973347112,6159.282434051995,478.1778973347112,531.3087748163456
MKD,Flood,10.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,156.29121429197835,0.02017952400860786,0.0034325206339780446,0.16666666666666663,478.1778973347112,78.41346301557346,29.18723345579679,1446.3786877899877
MKD,Flood,25.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,319.2399751362773,0.04121863645345372,0.007165108755171143,0.16666666666666663,478.1778973347112,160.16710918040312,59.617757306038946,1446.3786877899877
MKD,Flood,50.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,441.51147662684394,0.05700570875355076,0.010075301141395853,0.16666666666666663,478.1778973347112,221.51241194372852,82.45184222349896,1446.3786877899877
MKD,Flood,100.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,487.21135217802697,0.06290624347044572,0.011188180306065557,0.16666666666666663,478.1778973347112,244.44067133170952,90.98624988458079,1446.378687789988
MKD,Flood,250.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,506.47578005766167,0.06539356808859692,0.011661516166196602,0.16666666666666663,478.1778973347112,254.10590113940606,94.58386320189004,1446.378687789988
MKD,Flood,500.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,521.7491306568763,0.06736558517544963,0.012038583769561803,0.16666666666666663,478.1778973347112,261.7687522968488,97.4361466882715,1446.3786877899877
MKD,Flood,1000.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,539.1613949155666,0.06961376787877192,0.012470406639626867,0.16666666666666663,478.1778973347112,270.5047260088162,100.68787023661493,1446.3786877899877
MKD,Flood,2500.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,565.979086915354,0.0730763314145198,0.013139580940545868,0.16666666666666663,478.1778973347112,283.9595328532999,105.69604833983942,1446.378687789988
MKD,Flood,5000.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,588.1293985126871,0.07593626661114249,0.013696073093114878,0.16666666666666663,478.1778973347112,295.0726504209714,109.83259765669493,1446.3786877899877
MKD,Storm surge,10.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,0.0,0.0,0.0,0.16666666666666663,478.1778973347112,0.0,0.0,
MKD,Storm surge,25.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,0.0,0.0,0.0,0.16666666666666663,478.1778973347112,0.0,0.0,
MKD,Storm surge,50.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,0.0,0.0,0.0,0.16666666666666663,478.1778973347112,0.0,0.0,
MKD,Storm surge,100.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,0.0,0.0,0.0,0.16666666666666663,478.1778973347112,0.0,0.0,
MKD,Storm surge,250.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,0.0,0.0,0.0,0.16666666666666663,478.1778973347112,0.0,0.0,
MKD,Storm surge,500.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,0.0,0.0,0.0,0.16666666666666663,478.1778973347112,0.0,0.0,
MKD,Storm surge,1000.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,0.0,0.0,0.0,0.16666666666666663,478.1778973347112,0.0,0.0,
MKD,Storm surge,2500.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,0.0,0.0,0.0,0.16666666666666663,478.1778973347112,0.0,0.0,
MKD,Storm surge,5000.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,0.0,0.0,0.0,0.16666666666666663,478.1778973347112,0.0,0.0,
MKD,Tsunami,10.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,0.0,0.0,0.0,0.16666666666666663,478.1778973347112,0.0,0.0,
MKD,Tsunami,25.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,0.0,0.0,0.0,0.16666666666666663,478.1778973347112,0.0,0.0,
MKD,Tsunami,50.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,0.0,0.0,0.0,0.16666666666666663,478.1778973347112,0.0,0.0,
MKD,Tsunami,100.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,0.0,0.0,0.0,0.16666666666666663,478.1778973347112,0.0,0.0,
MKD,Tsunami,250.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,0.0,0.0,0.0,0.16666666666666663,478.1778973347112,0.0,0.0,
MKD,Tsunami,500.0,17128.760501541892,2057679.0,0.59118,0.6666666666666667,0.5583333333333333,0.2633828630982844,0.2882696528588569,0.06,0.05,0.8,1.5,3.0,1.1921284720301786,0.0,0.0,0.0,0.16666666666666663,478.1778973347112,0.0,0.0,
