country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Burkina Faso,1642.1858339999999,1594.576777,18646433,0.083,0.30688,649.7304837,1,0.2,1.5,0.06,0.8,0.05,0.8,0.4166666666666667,0.4056650918810229,1.0,0.037206592051,1.113120215037358,3.7362744317348064,69668190.86095613,9.41662378646897e-07,17.558644452059994,0.41206250482607854,0.098161232,8210.92917,3.7362744317348064,4.15892259889123,4.15892259889123,3.7362744317348064,9.41662378646897e-07,0.0014888122264812241,0.9999999999999998,0.4120625048260785,1.2361875144782353,0.41206250482607854,20240.659929418267,3.3976810031036933,2.4000000000000004,0.036203679399999994,3.393739601658167,3.0679405998989835,4.263831067883533,79505240.33060876,0.0025964363956896327,0.876271684372666,0.0022751836938174484
Burundi,721.1765615000002,721.1765615,10524117,0.069,0.12359,285.7274421,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.4629793127178333,1.0,0.10229098596046879,1.1318765116320695,2.5874855453053356,27231000.614602152,2.7747752727288e-06,29.202059618904798,0.1773746810090543,0.046660230000000004,3605.8828075000006,2.5874855453053356,2.9287141129186063,2.9287141129186063,2.5874855453053356,2.7747752727288e-06,0.003825924310450896,1.0,0.1773746810090543,1.0788829390963404,0.1773746810090543,7788.431812065945,3.394122108120251,2.4000000000000004,0.1032671897007356,2.4697888508587624,2.2326891211763216,3.656479831549187,38481221.55536393,0.005070158996770427,0.7076438718408199,0.0035878669433231916
Cameroon,3346.8177929999997,3045.919165,23439189,0.045,0.54938,1032.648722,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5666666666666667,0.4197375746029476,1.0,0.018028650735000002,1.1177254884913566,8.693484361062517,203768223.0074886,1.2632237228154874e-06,29.608939588355824,1.2537388891480368,0.09980292199999999,16734.088965,8.693484361062517,9.71692905416057,9.71692905416057,8.693484361062517,1.2632237228154874e-06,0.004269912098155558,1.0,1.2537388891480368,3.318720588921274,1.2537388891480368,39867.97936979951,3.393799593760064,3.2000000000000006,0.0161419416,1.8343680960785824,1.5995689797805237,16.6419595944344,390074036.26431125,0.004972472546680524,0.5223834556099928,0.0025975373918607934
Canada,43113.68397,43087.75737,36286425,0.066,0.82006,42157.92799,1,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8333333333333333,0.3354838938558465,1.0,0.24114664264000005,1.0901531512560958,39.759128001524964,1442716616.2927356,7.55229515335111e-08,2.7404579165993854,4.7770781472771775,0.66304528,215568.41984999998,39.75912800152496,43.34353868205691,43.34353868205691,39.759128001524964,7.55229515335111e-08,0.0012965352579386977,0.9999999999999998,4.7770781472771775,6.614415896229938,4.7770781472771775,642559.6691763307,3.3981624135044433,3.2,0.30450452800000005,1.5066764561178578,1.313821869734772,45.99393325006635,1668955409.3335388,0.001066805919022613,0.864442877397697,0.0009221927782648022
Central African Republic,647.8804448000001,647.8804448,4594621,0.033,0.4033199999999999,382.2131743000001,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3147438330510679,1.0,0.009450034728799999,1.0833658875339842,3.5145600358139535,16148071.346311541,5.200292657221484e-06,23.89337384901563,0.0,0.03105314919999998,3239.4022240000004,3.514560035813953,3.8075544524910545,3.8075544524910545,3.5145600358139535,5.200292657221484e-06,0.0027770829310914892,1.0,0.0,0.5273121776220476,0.0,10292.18648256851,3.3945554250634453,0.0,0.009220104719999997,3.239282221184365,3.239282221184365,5.8350313298046315,26809757.483578287,0.009006339636637588,0.6023206795586524,0.005424704610275579
Chad,1845.9146790000002,1845.914679,14452543,0.049,0.22618,664.2956518999999,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.7532009944644721,1.0,0.035716833231,1.226852659987205,4.429843134694356,64022498.387424976,1.258208279377677e-06,18.184309260661887,0.0,0.052886108,9229.573395000001,4.429843134694356,5.434764833125829,5.434764833125829,4.429843134694356,1.258208279377677e-06,0.002722606710985445,1.0,0.0,0.919302436133263,0.0,12253.798737430308,3.3945747372335626,0.0,0.034576891799999995,3.393739601658167,3.393739601658167,6.7896023606601865,98127020.07034285,0.003678177782484705,0.652445150596952,0.002399809257215596
Chile,22706.72054,22706.72054,17909754,0.048,0.89697,13792.92605,1,0.2,1.5,0.06,0.8,0.05,0.8,0.9,0.3473941118185529,1.0,0.166982124336,1.0940508153498334,217.82333021204403,3901162259.5584764,1.257600886057123e-06,22.5233224994651,64.48904782996075,0.16560281999999998,113533.6027,217.82333021204403,238.30979202070276,238.30979202070276,217.82333021204403,1.257600886057123e-06,0.027622039711821318,1.0,64.48904782996075,90.37935487640449,64.48904782996075,326814.988618171,3.361002765332816,3.2000000000000006,0.18614685540000003,0.7738483999999998,0.6747958047999999,292.7749228135262,5243526844.959242,0.012893756379208348,0.7439958590674098,0.00959290135395501
China,14399.447659999998,14400.88606,1378665000,0.052,0.5677800000000001,8123.180873,1,0.2,1.5,0.06,0.8,0.05,0.8,0.8166666666666667,0.2292163791392399,1.0,0.1958619195200559,1.0553767031895211,45.41349653916578,62609998206.16898,4.648675705330702e-07,640.8966491289752,5.399001529077076,0.44824216000000006,71997.23829999998,45.41349653916578,47.92834625781351,47.92834625781351,45.41349653916578,4.648675705330702e-07,0.0015293292243725395,1.0,5.399001529077076,9.610071167058681,5.399001529077076,314101.6299549192,3.3979144770021974,3.2000000000000006,0.22259948206360686,2.839823155,2.47632579116,54.655460577714734,75351570557.37509,0.0037956636857357584,0.8309050195376584,0.003153836008954651
Colombia,13124.324840000003,13124.32484,48653419,0.039,0.76708,5805.605335,1,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,1.0,0.2797792564799715,1.0,0.105013251287,1.0719235969662864,176.1936743874041,8572424665.119939,2.4022971856314564e-06,116.87997153504803,43.248442240952414,0.14531889799999997,65621.62420000002,176.1936743874041,188.86615721205285,188.86615721205285,176.1936743874041,2.4022971856314564e-06,0.016575751585242503,1.0,43.248442240952414,60.11295253300098,43.248442240952414,234547.85399609373,3.375846721203925,3.2,0.10893280159999999,1.41792,1.23642624,245.74638750807537,11956401959.166758,0.018724497488746654,0.7169736091506707,0.013424970544039358
Comoros,1411.152339,1411.152339,795601,0.045,0.28412,775.0800847,1,0.2,1.5,0.06,0.8,0.05,0.2666666666666666,0.1666666666666666,0.197958724460889,1.0,0.04162310617999998,1.0451475168995858,3.473456941662663,2763485.8162437566,1.5517821796416376e-06,1.2345994539050666,0.042669336744042725,0.10008367519999999,5644.609356000001,3.473456941662663,3.6302748976363617,3.6302748976363617,3.473456941662663,1.5517821796416376e-06,0.0011806113561286065,0.8000000000000002,0.042669336744042725,0.9600600767409619,0.04266933674404273,28514.072170207448,2.717832130486993,1.8000000000000003,0.03310544223999999,1.9758310806870099,1.798006283425179,5.597108501449015,4453065.1208613375,0.003966338960551456,0.6205805981362399,0.0024614330045500945
"Congo, Dem. Rep.",743.8943423999997,742.3079048999999,78736153,0.055,0.43015,444.50531680000006,1,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580904,1.0,0.08344088217499998,1.0579422495191846,6.258343474859073,492757889.36305565,7.515710179940354e-06,591.7581066314411,0.2732364910139283,0.056768334,3719.4717119999978,6.258343474859072,6.6209659740561175,6.6209659740561175,6.258343474859073,7.515710179940354e-06,0.003973531477175713,1.0,0.2732364910139283,1.8215766067595218,0.2732364910139283,15690.26594073158,3.3937580805727587,1.6000000000000003,0.079148822,3.0999999999999996,2.9015999999999997,10.37552059326911,816928576.8862875,0.013947572930579012,0.6031835625596498,0.008412946729327183
"Congo, Rep.",5301.395940999997,5301.397271,5125821,0.042,0.65798,1528.24483,1,0.2,1.5,0.06,0.8,0.05,0.0,0.075,0.3727534239023238,1.0,0.15384201525799984,1.102349746608715,30.32832450456443,155457562.64031097,2.1148327751118063e-06,10.840254250156375,0.0,0.11646227599999992,26506.97970499998,30.32832450456443,33.432420832673486,33.432420832673486,30.32832450456443,2.1148327751118063e-06,0.006888588275187079,0.9999999999999998,0.0,10.062057561059973,0.0,71111.29772464777,3.387256802099173,0.0,0.15756214879999986,1.8343680960785824,1.8343680960785824,55.54372414605303,284707187.6460457,0.010477188416825904,0.5460261257386283,0.005720818599873081
Costa Rica,15401.492499999998,15401.4925,4857274,0.042,0.77675,11824.6381,1,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.725,0.4818967549173638,1.0,0.19611013340199995,1.1380673164886508,59.26916557111366,287886576.93026555,6.288614652436506e-07,3.0545524447298877,12.564900922036049,0.26912722,77007.4625,59.26916557111367,67.45230021203886,67.45230021203886,59.26916557111366,6.288614652436506e-07,0.00569751590583496,1.0,12.564900922036049,18.568819096605,12.564900922036047,159800.7492563533,3.392144184562413,4.0,0.20864231119999999,1.9841686693238025,1.6667016822319942,81.78285476578021,397241734.0996003,0.005310060357188125,0.72471382590955,0.0038482741572684375
Cote d'Ivoire,3424.7642100000007,3448.144013,23695919,0.057,0.54869,1526.197175,1,0.2,1.5,0.06,0.8,0.05,0.0,0.1875,0.5759764393620561,1.0,0.10944238212883545,1.168855250778219,7.144406243831097,169293271.6569159,7.198503841926563e-07,17.057516395948063,0.0,0.10841568399999998,17123.82105,7.144406243831095,8.35077675179467,8.35077675179467,7.144406243831097,7.198503841926563e-07,0.001774018733272864,0.9999999999999998,0.0,1.6500753897115656,0.0,29730.07206504162,3.3964331480545313,0.0,0.11073971036073091,3.393739601658167,3.393739601658167,9.81655691752477,232612337.57655662,0.002866345335209155,0.727791455176786,0.0020861016425510635
Croatia,21527.96766999999,21408.55151,4170600,0.073,0.5928399999999999,12090.66656,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5708333333333333,0.2305224715316552,1.0,0.3197515696699999,1.0558041268888154,121.31762556916564,505967289.1987622,6.650408830572888e-07,2.773619506878729,13.305600071274519,0.28301458,107639.83834999993,121.31762556916564,128.08764974027716,128.08764974027716,121.31762556916564,6.650408830572888e-07,0.00310684506772666,1.0,13.305600071274519,34.96362062524691,13.305600071274519,466938.5922977965,3.3951458471051295,3.2000000000000006,0.35458065799999994,2.4647497963999996,2.1492618224607996,142.92903236091394,596099822.3644277,0.00663922552058134,0.8487962421995782,0.005635349672984979
Cyprus,31331.392999999975,31195.50622,1170125,0.079,0.6684,23324.20174,1,0.2,1.5,0.06,0.8,0.05,0.0,0.2125,0.2017477829141822,1.0,0.3706353399699999,1.0463875006789523,57.0634237733869,66771338.74283435,2.3162258725453437e-07,0.27102737991121206,0.0,0.24233095999999996,156656.96499999985,57.06342377338689,59.71045338241821,59.71045338241821,57.0634237733869,2.3162258725453437e-07,0.0029896409347119016,0.9999999999999998,0.0,54.1943148787004,0.0,776499.065997852,3.3941363250162024,0.0,0.3870059659999999,0.864900761904762,0.864900761904762,87.40137391287065,102270532.64979777,0.0027895782965305987,0.6528893222007325,0.0018212858832477364
Czech Republic,31338.875210000006,31071.74837,10561633,0.0969999999999999,0.7298,18266.54969,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.9,0.2397998315707816,1.0,0.48699776193400013,1.0588401782207393,51.450789777658,543404359.1917754,1.508361694940432e-07,1.59307626532188,20.21928677022685,0.40017238,156694.37605,51.450789777658,54.47816341777318,54.47816341777319,51.450789777658,1.508361694940432e-07,0.0010313475849651659,0.9999999999999998,20.21928677022685,33.882195059705055,20.21928677022685,653438.2239703475,3.398396318992694,4.0,0.4812709024000001,2.354,1.97736,56.94096535853864,601389578.7825985,0.001816943491972207,0.9035812697183688,0.0016417561074827736
Denmark,45991.22478,45686.48453,5731118,0.094,0.8784700000000001,53417.664280000005,1,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.2301060640275851,1.0,0.45219752521800005,1.0556678559505286,2.2754477896543412,13040859.785348209,3.623837618431072e-09,0.02076864100406745,0.36406053172415903,0.67076972,229956.12389999995,2.2754477896543412,2.402117089431768,2.402117089431768,2.2754477896543412,3.623837618431072e-09,5.451480646236665e-05,1.0,0.364060531724159,0.541577650498749,0.36406053172415903,999348.3868918503,3.3999171633713554,3.2000000000000006,0.48524766240000006,1.3,1.1336,2.432237518333437,13939440.22159609,5.2884817266078404e-05,0.9355368349113669,4.9475694559972995e-05
Dominica,10151.342519999998,10174.03854,73543,0.038,0.6982,7144.454673,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.471708262030755,1.0,0.145975100122,1.4619868940248675,224.15305969355592,16484888.469043182,6.06479090563026e-06,0.4460229175727662,0.0,0.35200000000000004,40605.37007999999,224.15305969355592,327.70883552755254,327.70883552755254,224.15305969355592,6.06479090563026e-06,0.11509236986532784,0.8,0.0,23.73327830695945,0.0,27590.63812278268,2.5546819807987653,0.0,0.18138598064,1.1842881578295283,1.1842881578295283,422.05655663565494,31039305.344655972,0.04157642753203593,0.5310972100051002,0.02208112466424352
