iso3,gdp_pc_pp,pop,share1,urbanization_rate,prepare_scaleup,borrowing_ability,avg_prod_k,tau_tax,rho,max_increased_spending,shareable,income_elasticity,T_rebuild_K,protection,macro_multiplier_Gamma,average_aid_cost_pc,dk,dw,dk_tot,dw_tot,axfin,c,dc,dc_npv_post,dc_npv_pre,fa,gamma_SP,help_fee,help_needed,help_received,k,n,social,v,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
POL,37706.60612839809,36821749.0,0.086,0.60134,0.6,0.7666666666666666,0.421586230542222,0.576605486,0.06,0.05,0.8,1.5,3.0,1.0,1.341577500301278,19.48160076676649,46.1679352884906,1.4041235751784667e-07,1699984125.0410428,5.170228585020413,0.0153848,7541.321225679619,46.16793528849059,61.93786321840437,61.93786321840437,0.0024310590215900914,0.04,19.48160076676649,42.48324125574969,19.48160076676649,17887.968532512,0.13212106831536669,0.023453648,0.05616815190430094,69.95144258800742,2575734461.16352,0.0018551508547284686,0.659999759553289,0.001224399118055868
PRT,35767.7225752854,10409704.0,0.069,0.67381,0.8,0.6916666666666667,0.1251835191172326,0.5611235338399998,0.06,0.05,0.8,1.5,3.0,1.0,1.0615765248790496,38.187005284111684,75.46926446916466,1.9748000926288213e-07,785612704.2217212,2.055708442343861,0.028011600000000005,10730.31677258562,75.46926446916466,80.11639951035374,80.11639951035374,0.0015244007605121734,0.06,38.187005284111684,69.51186192936798,38.187005284111684,85716.6889719471,0.20177973903550217,0.03422697612,0.0758181125188632,90.89125152063751,946151024.5193864,0.0025411528880354573,0.8303248465230872,0.002109982381749741
ROU,32495.909160571395,19047009.0,0.0559999999999999,0.54489,0.6,0.6916666666666667,0.3181439389878922,0.4643152319999999,0.06,0.05,0.8,1.5,3.0,1.0,1.2438592898440408,40.858271575041556,171.4010537680858,7.0136673356761e-07,3264677413.730214,13.358938486562868,0.008480800000000002,6499.181832114281,171.40105376808577,213.19879301849144,213.19879301849144,0.009900416386549196,0.04,40.858271575041556,100.7678838840692,40.85827157504155,20428.432026051018,0.12159796997275829,0.019312176000000004,0.047663130426205055,279.5287575172699,5324186760.190258,0.00860196759339891,0.6131786056305718,0.005274542494599709
RWA,2364.80196995138,13776698.0,0.06,0.17721,0.8,0.4916666666666666,0.585174807157438,0.1099762287451762,0.06,0.05,0.8,1.5,3.0,1.0,1.4961137418895614,0.5305174795147163,5.8413995346799386,1.2028082577040757e-06,80475197.28662604,16.570726118295227,0.009064000000000003,472.96039399027615,5.8413995346799386,8.739398115701945,8.739398115701945,0.0020579769544650807,0.04,0.5305174795147163,1.3961511601716887,0.5305174795147163,808.2377918621312,0.13304597090568226,0.004298427102592771,0.13673636063800215,9.411563978341684,129660274.63729192,0.0039798529001289626,0.6206619376038277,0.002470143212372255
SEN,3564.6281367603196,17316449.0,0.071,0.4908599999999999,0.6666666666666667,0.5208333333333333,0.3456410886964015,0.1506501727552758,0.06,0.05,0.8,1.5,3.0,1.0,1.2698348576878662,0.17733660187517447,1.2325845762742917,1.2302853278991617e-07,21343987.95324038,2.130417313601411,0.0055704000000000005,1069.3884410280962,1.2325845762742917,1.565178860001524,1.5651788600015242,0.0002381112835419064,0.06000000000000001,0.17733660187517447,0.5107294134005025,0.17733660187517447,3093.9274177770217,0.20361411915553823,0.008689345497399534,0.15623433895378405,1.7815509539351628,30850136.234719597,0.0004997859203216382,0.6918604115990666,0.00034578209254514694
SRB,20885.8886079244,6664449.0,0.066,0.56873,0.6,1.0,0.2280092387089795,0.3741732892792129,0.06,0.05,0.8,1.5,3.0,1.0,1.1587122819905964,76.09105619416509,275.95998235833497,1.8679996011112282e-06,1839121228.468023,12.449188073626123,0.0085264,4177.177721584881,275.95998235833497,319.758220896511,319.7582208965111,0.013941939587616305,0.04000000000000001,76.09105619416508,138.05591079608826,76.09105619416509,18320.212572247732,0.11639598445021607,0.016448202606341722,0.059724169187758344,383.6170682851237,2556596387.1157246,0.01836728498779669,0.7193631492778823,0.013212747972505795
SYC,25205.736286176805,119878.0,0.07,0.58396,0.6666666666666667,1.0,0.1792644723333716,0.3382567702268071,0.06,0.05,0.8,1.5,3.0,1.0,1.1126648552775218,22.234007658003737,158.51117460131076,7.163907840009695e-07,19002002.588855933,0.08587949440446822,0.0752,10082.294514470723,158.51117460131076,176.36981314763747,176.36981314763744,0.001968443674631738,0.08,22.234007658003737,41.23174405612398,22.234007658003737,56242.569334770604,0.269228574708935,0.029088357720033375,0.23697691217438857,195.0627126891429,23383727.871749073,0.007738822245637718,0.812616478137051,0.0062886944781787866
SLE,1634.7638302853295,8605718.0,0.079,0.43831,0.7333333333333333,0.3333333333333333,0.944750855404646,0.0441906375141809,0.06,0.05,0.8,1.5,3.0,1.0,1.835792295313213,0.07210269432440401,0.8360379347675345,3.831541516286926e-07,7194706.703911798,3.2973165794457695,0.0030384,490.42914908559885,0.8360379347675345,1.5347919992358108,1.5347919992358106,0.0007588987228006174,0.06000000000000001,0.07210269432440401,0.2949655676907437,0.07210269432440401,519.1095051991706,0.20283789064195587,0.002527541462954196,0.19330734429744478,1.7231776775286736,14829181.156706702,0.001054083559720007,0.48517221739231986,0.0005114120579861457
SVK,33176.18456900679,5431752.0,0.095,0.53909,0.7333333333333333,0.6416666666666666,0.2183933068719898,0.52564284379,0.06,0.05,0.8,1.5,3.0,1.0,1.1496284572138038,79.91884525470923,147.40700253030892,4.815489837031482e-07,800678280.8080105,2.615654655327543,0.02545200000000001,6635.236913801359,147.4070025303089,169.4632849014303,169.46328490143028,0.004849100394254145,0.04,79.91884525470923,190.3694775545328,79.91884525470921,30382.052494358577,0.1287121381391271,0.020996475376000003,0.05275961564325682,197.96474884218523,1075295420.4530373,0.005967074014506297,0.7446123786807102,0.004443157175705388
SVN,41015.225231230695,2111986.0,0.103,0.55751,0.8666666666666666,0.775,0.1574427097328758,0.46010055225,0.06,0.05,0.8,1.5,3.0,1.0,1.0920506214056516,116.34535795247032,238.9198427135534,5.269670138614741e-07,504595362.9332268,1.1129469557372391,0.017924000000000002,8203.045046246138,238.91984271355346,260.91256270147653,260.91256270147653,0.007097904370010982,0.04,116.34535795247032,247.53570646202206,116.34535795247032,52101.77759366429,0.12765756060456032,0.019334041600000004,0.037485660030139714,297.7727035461829,628891781.0716887,0.007260052867378781,0.8023564277996296,0.005825150084306497
SLB,2247.7848821883094,724273.0,0.07,0.25584,0.5333333333333333,0.375,0.2968860005415651,0.1188612015505021,0.06,0.05,0.8,1.5,3.0,1.0,1.2237776803613838,2.5274899630941126,29.57494926028248,6.502702865492436e-06,21420337.225592572,4.709732112498803,0.020800000000000006,899.1139528753238,29.574949260282487,36.19316280255412,36.19316280255412,0.0087356241015067,0.07999999999999999,2.5274899630941126,13.077020974526866,2.5274899630941126,3028.4821488221187,0.2585163208131073,0.009419891875944811,0.19393670750884118,47.15189457555715,34150844.13992251,0.020977049427280105,0.6272271671478858,0.013157375287394081
ZAF,13478.753856623603,59893885.0,0.024,0.6833499999999999,0.7333333333333333,0.6666666666666667,0.2609504893395919,0.3895672510936904,0.06,0.05,0.8,1.5,3.0,1.0,1.1898306960693883,1.1587867106798815,32.706045103773256,4.812007619959243e-07,1958892104.2502084,28.820983100896267,0.024986400000000002,4043.6261569870803,32.706045103773256,38.914656411499344,38.91465641149934,0.0016358751345038928,0.059999999999999984,1.1587867106798815,2.3702455445724846,1.1587867106798815,15495.760008807058,0.20159320824297755,0.027273192610512937,0.13475789920403414,51.23857601170927,3068877379.2090735,0.003801432725661808,0.6383090173368425,0.0024264887875893038
ESP,40223.012535676906,47778340.0,0.06,0.81304,0.8,0.7583333333333333,0.166704778502992,0.54277082052,0.06,0.05,0.8,1.5,3.0,1.0,1.1008001644769425,23.9334979381647,81.32873872214077,1.7570479935302172e-07,3885752130.4376073,8.394883643120453,0.03237840000000001,12066.903760703073,81.32873872214077,89.52668896203484,89.52668896203484,0.0011826716618848494,0.06000000000000001,23.9334979381647,39.60589609371604,23.933497938164695,72384.87024225578,0.20227133367025496,0.033342569184000005,0.10569474306650903,96.44169029780333,4607823869.223149,0.0023976744708582363,0.8432944141792298,0.0020219454882948913
LKA,12200.1373948947,22181000.0,0.074,0.1902599999999999,0.6666666666666667,0.5083333333333333,0.3473223975424335,0.1910292059870478,0.06,0.05,0.8,1.5,3.0,1.0,1.2714231296527607,5.125172494832516,39.36015126924424,6.172818825890255e-07,873047515.3031065,13.691929437707175,0.036210000000000006,6100.06869744735,39.36015126924424,50.04340671034859,50.04340671034859,0.002078009478120364,0.1,5.125172494832516,15.228321971334719,5.125172494832516,17563.130798963473,0.336718334330575,0.018877364699979412,0.2778849107711981,56.59589691389441,1255353589.4470918,0.0046389557004151176,0.6954594487499188,0.003226205574185991
LCA,15100.2860081558,179857.0,0.031,0.1905,0.4666666666666667,0.3333333333333333,0.2379644236811804,0.1912180993195279,0.06,0.05,0.8,1.5,3.0,1.0,1.168116586996188,5.835259546404035,165.86962346292165,2.4530007473659525e-06,29832812.867170695,0.44118935541899806,0.028000000000000004,6040.1144032623215,165.86962346292165,193.75505844585086,193.75505844585086,0.025604885789298124,0.08,5.835259546404035,37.51238279831165,5.835259546404035,25382.426119942764,0.23546484903874654,0.016873457440315466,0.04918870305654406,309.7093706693819,55703398.280483015,0.020510165867196496,0.5355654015389456,0.010984535218295467
SDN,3570.607421875001,46874204.0,0.078,0.35956,0.6666666666666667,0.3333333333333333,0.6196936360546678,0.0798075333920313,0.06,0.05,0.8,1.5,3.0,1.0,1.528722437387623,2.421920506120156,27.17608266282267,3.1188250315267795e-06,1273857242.658013,146.1924407680927,0.0037040000000000003,714.121484375,27.176082662822672,41.5446873269578,41.5446873269578,0.008082315818910748,0.04,2.4219205061201556,10.90695336368724,2.421920506120156,1152.3782766618606,0.1238614727929118,0.0027921226339967494,0.11689179139629019,45.27661938856565,2122305493.6499815,0.012680368922996847,0.6002233167983789,0.007611053093188255
SWE,55316.3386170769,10486941.0,0.0819999999999999,0.88492,0.7333333333333333,0.9166666666666669,0.2217019006714324,0.5273015701299999,0.06,0.05,0.8,1.5,3.0,1.0,1.1527539667162847,16.84471490621111,25.903299360063443,3.7134717338932935e-08,271646372.0943231,0.3894295897850667,0.0332832,11063.267723415382,25.903299360063443,29.860131088352535,29.860131088352535,0.0005437620060225882,0.04,16.84471490621111,25.409927470484895,16.84471490621111,49901.54658083608,0.1351788878219155,0.021442989920000006,0.05159539922900161,32.88886906000532,344903629.38900125,0.0005945597608633497,0.7876007932289555,0.00046827573927799227
CHE,72278.2072582055,8775760.0,0.075,0.74092,0.9333333333333332,1.0,0.2289916063398242,0.4247696807750001,0.06,0.05,0.8,1.5,3.0,1.0,1.159640289340925,89.99296578583079,132.0979303678405,1.2757587681068843e-07,1159259733.4048798,1.119575276680167,0.0217752,14455.641451641099,132.0979303678405,153.18608219309994,153.1860821930999,0.0024634639033478713,0.040000000000000015,89.99296578583079,113.7622734351367,89.99296578583079,63127.38568325025,0.13283190200080341,0.017953994416000006,0.04927951162578673,168.4899329226043,1478627213.744874,0.0023311304930501886,0.7840108193794554,0.0018276315279367123
TJK,4137.27759953736,9952787.0,0.074,0.27968,0.6,0.4583333333333333,0.1088615328715904,0.2362553705561463,0.06,0.05,0.8,1.5,3.0,1.0,1.0461577318199835,10.730383014799305,96.59184448729121,7.737657613853584e-06,961358054.1191335,77.01125810961295,0.0005496000000000001,827.4555199074723,96.59184448729121,101.05030494113313,101.05030494113313,0.009074544947323415,0.04000000000000001,10.730383014799305,53.661027513154636,10.730383014799305,7600.990892563602,0.12310713516735203,0.010483490997963129,0.06888841957174255,140.10377704883498,1394423050.862543,0.0338637603298608,0.6894306957450752,0.023346715844760408
TZA,2623.86157226563,65497748.0,0.069,0.36682,0.6666666666666667,0.5083333333333333,0.3392861218722182,0.0659807952739029,0.06,0.05,0.8,1.5,3.0,1.0,1.2638315492127423,0.7074115494567821,6.0707589486200675,9.987248551934563e-07,397621039.78546214,65.41422888679749,0.0075840000000000005,1311.930786132815,6.0707589486200675,7.672416686931618,7.672416686931618,0.001436325933447594,0.1,0.7074115494567821,2.1801396472062478,0.7074115494567821,3866.738724512032,0.33780537160028035,0.006301075928004949,0.28300567569557067,9.133353407236864,598214079.8621415,0.0034808823391359297,0.6646801758278473,0.002313673485212918
THA,17507.6201930152,71697030.0,0.076,0.5288900000000001,0.6666666666666667,0.7416666666666667,0.2661875047234859,0.8447374204595243,0.06,0.05,0.8,1.5,3.0,1.0,1.194777916048389,70.96819952336494,138.38548112693394,1.3977302929583896e-06,9921827991.922215,100.21311074614644,0.056998000000000014,8753.810096507601,138.38548112693397,165.33991675219178,165.33991675219178,0.0060683617259029345,0.10000000000000002,70.96819952336494,249.5934512575071,70.96819952336494,32885.879093389485,0.331085258577132,0.07858950774737927,0.16298189858505868,220.32963341028554,15796980336.506245,0.012584784852608796,0.6280838350474638,0.007904299933473764
TLS,3943.0924341782006,1341296.0,0.094,0.3207399999999999,0.4,0.4166666666666667,0.1289524113701692,0.1849300336679506,0.06,0.05,0.8,1.5,3.0,1.0,1.065136861766692,2.2138519948073103,32.80138820762779,2.601704398791501e-06,43996370.797338314,3.4896557032814455,0.062,1971.5462170891003,32.80138820762779,34.93796769706364,34.93796769706364,0.001950033919956596,0.1,2.2138519948073108,15.37195308172066,2.2138519948073108,15288.944162739252,0.33671755057428376,0.018703617610231628,0.28422335087471295,43.83149394330984,58791007.50018571,0.011116019894280002,0.7483520468193942,0.008318696240369544
TGO,2202.72681593814,8848699.0,0.0579999999999999,0.43921,0.2,0.25,0.3975163837569679,0.0890301782945961,0.06,0.05,0.8,1.5,3.0,1.0,1.3188395821974472,0.013604511568700258,1.0662474500074728,2.535516181224884e-07,9434902.744633676,2.243601949728845,0.005367200000000001,440.545363187628,1.0662474500074728,1.4062093414869492,1.406209341486949,0.0003141188749003749,0.04,0.013604511568700258,0.2720902313740052,0.013604511568700258,1108.2445433418086,0.13540954808953082,0.0037195736463975808,0.12652766720608713,1.7835281382839774,15781903.653705291,0.0008096910272209011,0.5978304614993982,0.0004840579604753931
TON,6142.96353651678,106858.0,0.077,0.23125,0.6,0.3333333333333333,0.3578357636224098,0.1195368903012919,0.06,0.05,0.8,1.5,3.0,1.0,1.2813547282647026,5.090867905296703,47.55820459134547,2.4437925158949884e-06,5081974.626221994,0.2611387806635067,0.0006400000000000002,2457.1854146067126,47.55820459134548,60.93893032090062,60.93893032090062,0.008052403979581152,0.08000000000000003,5.090867905296704,26.952604206387335,5.090867905296704,6866.796626844563,0.25982668712520507,0.010461671935548995,0.15756640706241432,80.05719631900692,8554751.884256441,0.01303234112380902,0.5940528369472059,0.007741899216662486
TTO,23295.5463399581,1531044.0,0.049,0.5334,0.6666666666666667,0.7041666666666666,0.5333503578087184,0.2279174210907299,0.06,0.05,0.8,1.5,3.0,1.0,1.4471570494942774,20.31525915911039,62.672263885957065,6.605928835762825e-07,95953993.58901125,1.0113967708421658,0.0309936,9318.218535983238,62.672263885957065,90.69660849032839,90.69660849032839,0.011422790707953843,0.07999999999999999,20.31525915911039,45.71863206585001,20.31525915911039,17471.102061817946,0.2565195873891892,0.02026492201920451,0.08113017885583018,159.81981543474333,244691169.50247118,0.006860530897299007,0.3921432628080279,0.00269031097066212
TUN,10569.050828623,12356117.0,0.078,0.70214,0.5333333333333333,0.4958333333333333,0.4027351818419936,0.1822843186770108,0.06,0.05,0.8,1.5,3.0,1.0,1.3237695929497568,2.2574776580065445,15.107237749658095,3.516195315357788e-07,186666797.18159217,4.344652071141273,0.009850799999999998,3170.7152485869005,15.107237749658097,19.998501966460097,19.998501966460097,0.0018695499263342537,0.059999999999999984,2.2574776580065445,8.88904070899551,2.2574776580065445,7872.953224709525,0.20111141149869577,0.011971253284102878,0.10954046382821045,25.996119038015625,321211088.3796485,0.002459645568891881,0.5811343503838365,0.0014293845298524654
TUR,33149.4982176858,84979913.0,0.054,0.77022,0.8666666666666666,0.65,0.2319172126673958,0.2606120437857289,0.06,0.05,0.8,1.5,3.0,1.0,1.1624040043605457,66.30064234059739,222.27072669381695,1.0403926581549298e-06,18888547016.88734,88.41247757584468,0.0070404000000000005,9944.849465305744,222.27072669381695,258.3683827610213,258.3683827610213,0.01222525655471065,0.06000000000000001,66.30064234059739,176.53606778094067,66.30064234059738,42881.03220509186,0.19107758807113967,0.01557664592500847,0.05041994913282977,427.31527474560346,36313214871.45248,0.012890550316614558,0.5201562870087968,0.006705100790190298
UGA,2280.0737429615906,47249585.0,0.061,0.26159,0.6666666666666667,0.575,0.5221099997715624,0.094955542730696,0.06,0.05,0.8,1.5,3.0,1.0,1.4365386877412158,0.33120289758208254,2.8945900519689087,6.916586007628417e-07,136768178.70065936,32.68058184772496,0.007036000000000002,456.01474859231814,2.894590051968909,4.158190594804195,4.158190594804195,0.0011501507104239896,0.04,0.33120289758208254,0.8681934580115331,0.33120289758208254,873.4074214089699,0.13429708952417874,0.0036849593048514256,0.12206602182562604,5.123742142238414,242094689.86777604,0.002247182644006583,0.5649367145366035,0.001269515979868757
ARE,74917.674109094,9441129.0,0.092,0.87543,0.9333333333333332,0.7833333333333333,0.1426513349661161,0.1985415062433033,0.06,0.05,0.8,1.5,3.0,1.0,1.0780777419315832,66.3711228314062,247.66101310161866,2.0116224197833937e-07,2338199572.963072,1.899198676446717,0.004100800000000001,14983.534821818801,247.66101310161864,266.99782576908126,266.99782576908126,0.004555278107662304,0.04,66.37112283140618,99.03092823981743,66.3711228314062,105036.06450916026,0.13027811431216435,0.009160098821631367,0.022569658165794357,280.48117585593275,2648058963.3275466,0.0037438585646358993,0.8829862194703151,0.003305775520219413
GBR,47587.16734595519,66971395.0,0.076,0.84398,0.8,0.8666666666666667,0.2116697162815504,0.5572435907519999,0.06,0.05,0.8,1.5,3.0,1.0,1.1432769231316362,209.1712373822281,1260.4159805875502,2.1767764636866146e-06,84411816500.24117,145.7817563762594,0.06114400000000001,23793.5836729776,1260.4159805875504,1441.0045041520789,1441.0045041520787,0.015122105701157053,0.1,209.17123738222807,367.8401557808737,209.1712373822281,112409.01197849575,0.32047625964177207,0.05905005583999999,0.21287842081319802,1536.5720487034332,102906373619.67686,0.032289630469758114,0.8202778266408628,0.026486467904769766
USA,64623.12562974459,333287557.0,0.06,0.83084,0.7333333333333333,0.9083333333333332,0.2978017155296604,0.2767563999999999,0.06,0.05,0.8,1.5,3.0,1.0,1.2246427233586046,17.338502529003158,103.51221317870153,1.2949314630680243e-07,34499332649.99263,43.15845438083775,0.072134,32311.562814872297,103.51221317870151,126.76547864804147,126.76547864804147,0.0018872745777192997,0.09999999999999999,17.338502529003158,26.029444997669465,17.338502529003158,108500.25748644194,0.3371803529198279,0.03422679999999999,0.16244104710695723,144.71098894648847,48230371977.029144,0.002239306556844741,0.7153030597902864,0.001601782831919494
URY,24426.6593485458,3422794.0,0.057,0.95688,0.6666666666666667,0.625,0.2244433082155382,0.3079966010726442,0.06,0.05,0.8,1.5,3.0,1.0,1.1553436757735642,12.675572374904421,40.359884544406015,2.7543331499181304e-07,138143570.65928566,0.9427514979540877,0.0073447999999999986,4885.33186970916,40.359884544406015,46.62953736333071,46.629537363330705,0.0019127138680669108,0.04,12.67557237490442,30.432531084268998,12.67557237490442,21766.44030312394,0.13305856601608318,0.012588669196367381,0.05459936855368518,71.55704498197575,244925024.22203672,0.0029294650554102797,0.5640239134325924,0.0016522883448165321
VUT,2785.9038597746,326740.0,0.075,0.25816,0.4666666666666667,0.25,0.297067615658363,0.1374836762936384,0.06,0.05,0.8,1.5,3.0,1.0,1.223949245626797,6.137260226710986,176.44240846857411,3.6340312742899375e-05,57650792.5430219,11.873833785614941,0.015200000000000002,1114.36154390984,176.44240846857411,215.95655274168647,215.95655274168647,0.07840756863480411,0.08,6.1372602267109855,152.23510843457873,6.137260226710986,3751.2050629961313,0.2082500875749631,0.011298222467493334,0.1200929527308868,363.5887830792191,118798998.98330405,0.13051016882852381,0.4852801205094675,0.06333399045681698
PSE,5722.40917459721,5043612.0,0.073,0.77291,0.4666666666666667,0.1666666666666666,0.2862148030880154,0.063212303352075,0.06,0.05,0.8,1.5,3.0,1.0,1.213696984130394,0.3797563441687391,7.400687714577629,4.527471787369721e-07,37326197.36549631,2.2834811036439375,0.0033832000000000007,1144.4818349194422,7.400687714577629,8.982192359673725,8.982192359673725,0.003270075791976334,0.04,0.37975634416873916,5.259645477425192,0.3797563441687391,3998.6814887680575,0.13141370421015633,0.002426221457784937,0.0268356738043035,13.335025181994512,67256693.0282097,0.002330316615804241,0.554981157783664,0.0012932818134415475
ZMB,3365.87377980882,20017675.0,0.031,0.45761,0.8666666666666666,0.5583333333333333,0.1999607740585774,0.0264089905485844,0.06,0.05,0.8,1.5,3.0,1.0,1.1322159067602504,0.6357466389632092,8.518118945496722,1.0814193462373685e-06,170512936.6622961,21.647501011692114,0.0037056000000000007,673.1747559617638,8.518118945496722,9.64434976576724,9.64434976576724,0.0009116823310792131,0.039999999999999994,0.6357466389632092,1.337919909131595,0.635746638963209,3366.5340571474344,0.13478150914188836,0.0009883273750660383,0.12180402591933875,14.368514300558653,287624249.50143546,0.004268880903007236,0.5928322697333804,0.0025307303549512625
ZWE,2207.9570327935,16320537.0,0.06,0.32395,0.7333333333333333,0.4166666666666667,0.6916635274013144,0.2057379993684909,0.06,0.05,0.8,1.5,3.0,1.0,1.5967098039039804,0.1108425496628031,2.1305613633808593,4.805448957254115e-07,34771905.561827764,7.8427507508477206,0.0019672,441.5914065587,2.1305613633808593,3.4018882167292497,3.4018882167292497,0.0010068054498275475,0.04,0.11084254966280312,0.3627574352600829,0.1108425496628031,638.4483047961576,0.13427713710554323,0.009769756923536061,0.1194055803536629,3.392267429481966,55363626.09675532,0.0015363829001645384,0.6280640921362199,0.0009649469313654535
SYR,4959.392523364486,22125249.0,0.072,0.56769,0.6666666666666667,0.3333333333333333,0.3084740473139799,0.1276359139378408,0.06,0.05,0.8,1.5,3.0,1.0,1.2347244911510538,2.583537992984728,17.455264253076532,1.4676538631523433e-06,386202067.9601173,32.47220716805752,0.003145199999999995,1487.8177570093458,17.455264253076535,21.5524422727871,21.5524422727871,0.004391382295150078,0.06000000000000001,2.583537992984728,15.451264526080871,2.583537992984728,4823.153746528869,0.1981843984274304,0.007050473452615088,0.0919895055422183,34.87705665093403,771663562.7890215,0.007032525956883364,0.5004798549309083,0.0035196375706988327
