iso3,hazard,income_cat,recovery_rate,recovery_time
LUX,Earthquake,tot,0.14978661367769955,20.0
LUX,Flood,q1,0.14978661367769955,20.0
LUX,Flood,q2,0.14978661367769955,20.0
LUX,Flood,q3,0.14978661367769955,20.0
LUX,Flood,q4,0.16200000000000014,18.49217452811104
LUX,Flood,q5,0.2780000000000002,10.776015372496362
LUX,Flood,tot,0.14978661367769955,20.0
LUX,Storm surge,q1,0.14978661367769955,20.0
LUX,Storm surge,q2,0.14978661367769955,20.0
LUX,Storm surge,q3,0.14978661367769955,20.0
LUX,Storm surge,q4,0.16200000000000014,18.49217452811104
LUX,Storm surge,q5,0.2780000000000002,10.776015372496362
LUX,Storm surge,tot,0.14978661367769955,20.0
LUX,Tsunami,q1,0.14978661367769955,20.0
LUX,Tsunami,q2,0.14978661367769955,20.0
LUX,Tsunami,q3,0.14978661367769955,20.0
LUX,Tsunami,q4,0.16200000000000014,18.49217452811104
LUX,Tsunami,q5,0.2780000000000002,10.776015372496362
LUX,Tsunami,tot,0.14978661367769955,20.0
LUX,Wind,q1,0.14978661367769955,20.0
LUX,Wind,q2,0.14978661367769955,20.0
LUX,Wind,q3,0.14978661367769955,20.0
LUX,Wind,q4,0.22000000000000017,13.616964879790856
LUX,Wind,q5,0.32700000000000023,9.16126077539446
LUX,Wind,tot,0.14978661367769955,20.0
LVA,Earthquake,q1,0.14978661367769955,20.0
LVA,Earthquake,q2,0.14978661367769955,20.0
LVA,Earthquake,q3,0.14978661367769955,20.0
LVA,Earthquake,q4,0.14978661367769955,20.0
LVA,Earthquake,q5,0.2480000000000002,12.079565619169308
LVA,Earthquake,tot,0.14978661367769955,20.0
LVA,Flood,q1,0.14978661367769955,20.0
LVA,Flood,q2,0.14978661367769955,20.0
LVA,Flood,q3,0.14978661367769955,20.0
LVA,Flood,q4,0.14978661367769955,20.0
LVA,Flood,q5,0.14978661367769955,20.0
LVA,Flood,tot,0.14978661367769955,20.0
LVA,Storm surge,q1,0.14978661367769955,20.0
LVA,Storm surge,q2,0.14978661367769955,20.0
LVA,Storm surge,q3,0.14978661367769955,20.0
LVA,Storm surge,q4,0.14978661367769955,20.0
LVA,Storm surge,q5,0.14978661367769955,20.0
LVA,Storm surge,tot,0.14978661367769955,20.0
LVA,Tsunami,q1,0.14978661367769955,20.0
LVA,Tsunami,q2,0.14978661367769955,20.0
LVA,Tsunami,q3,0.14978661367769955,20.0
LVA,Tsunami,q4,0.14978661367769955,20.0
LVA,Tsunami,q5,0.14978661367769955,20.0
LVA,Tsunami,tot,0.14978661367769955,20.0
LVA,Wind,q1,0.14978661367769955,20.0
LVA,Wind,q2,0.14978661367769955,20.0
LVA,Wind,q3,0.14978661367769955,20.0
LVA,Wind,q4,0.14978661367769955,20.0
LVA,Wind,q5,0.14978661367769955,20.0
LVA,Wind,tot,0.14978661367769955,20.0
MAC,Earthquake,q1,0.3560000000000003,8.414978296499967
MAC,Earthquake,q2,0.35700000000000026,8.391406928722658
MAC,Earthquake,q3,0.35700000000000026,8.391406928722658
MAC,Earthquake,q4,0.35700000000000026,8.391406928722658
MAC,Earthquake,q5,0.3930000000000003,7.622728431435085
MAC,Earthquake,tot,0.36400000000000027,8.230033718554914
MAC,Flood,q1,0.22900000000000018,13.081800321196457
MAC,Flood,q2,0.35700000000000026,8.391406928722658
MAC,Flood,q3,0.35700000000000026,8.391406928722658
MAC,Flood,q4,0.35700000000000026,8.391406928722658
MAC,Flood,q5,0.35700000000000026,8.391406928722658
MAC,Flood,tot,0.32600000000000023,9.189362802312848
MAC,Storm surge,q1,0.22900000000000018,13.081800321196457
MAC,Storm surge,q2,0.35700000000000026,8.391406928722658
MAC,Storm surge,q3,0.35700000000000026,8.391406928722658
MAC,Storm surge,q4,0.35700000000000026,8.391406928722658
MAC,Storm surge,q5,0.35700000000000026,8.391406928722658
MAC,Storm surge,tot,0.32600000000000023,9.189362802312848
MAC,Tsunami,q1,0.22900000000000018,13.081800321196457
MAC,Tsunami,q2,0.35700000000000026,8.391406928722658
MAC,Tsunami,q3,0.35700000000000026,8.391406928722658
MAC,Tsunami,q4,0.35700000000000026,8.391406928722658
MAC,Tsunami,q5,0.35700000000000026,8.391406928722658
MAC,Tsunami,tot,0.32600000000000023,9.189362802312848
MAC,Wind,q1,0.3560000000000003,8.414978296499967
MAC,Wind,q2,0.35700000000000026,8.391406928722658
MAC,Wind,q3,0.35700000000000026,8.391406928722658
MAC,Wind,q4,0.35700000000000026,8.391406928722658
MAC,Wind,q5,0.35700000000000026,8.391406928722658
MAC,Wind,tot,0.35700000000000026,8.391406928722658
MAR,Earthquake,q1,0.14978661367769955,20.0
MAR,Earthquake,q2,0.14978661367769955,20.0
MAR,Earthquake,q3,0.14978661367769955,20.0
MAR,Earthquake,q4,0.23400000000000018,12.802274673307643
MAR,Earthquake,q5,0.23400000000000018,12.802274673307643
MAR,Earthquake,tot,0.14978661367769955,20.0
MAR,Flood,q1,0.14978661367769955,20.0
MAR,Flood,q2,0.14978661367769955,20.0
MAR,Flood,q3,0.14978661367769955,20.0
MAR,Flood,q4,0.22200000000000017,13.494289520513462
MAR,Flood,q5,0.22200000000000017,13.494289520513462
MAR,Flood,tot,0.14978661367769955,20.0
MAR,Storm surge,q1,0.14978661367769955,20.0
MAR,Storm surge,q2,0.14978661367769955,20.0
MAR,Storm surge,q3,0.14978661367769955,20.0
MAR,Storm surge,q4,0.22200000000000017,13.494289520513462
MAR,Storm surge,q5,0.22200000000000017,13.494289520513462
MAR,Storm surge,tot,0.14978661367769955,20.0
MAR,Tsunami,q1,0.14978661367769955,20.0
MAR,Tsunami,q2,0.14978661367769955,20.0
MAR,Tsunami,q3,0.14978661367769955,20.0
MAR,Tsunami,q4,0.22200000000000017,13.494289520513462
MAR,Tsunami,q5,0.22200000000000017,13.494289520513462
MAR,Tsunami,tot,0.14978661367769955,20.0
MAR,Wind,q1,0.14978661367769955,20.0
MAR,Wind,q2,0.14978661367769955,20.0
MAR,Wind,q3,0.14978661367769955,20.0
MAR,Wind,q4,0.22200000000000017,13.494289520513462
MAR,Wind,q5,0.22200000000000017,13.494289520513462
MAR,Wind,tot,0.14978661367769955,20.0
MDA,Earthquake,q1,0.20400000000000015,14.68496212526465
MDA,Earthquake,q2,0.2670000000000002,11.219971061999958
MDA,Earthquake,q3,0.4120000000000003,7.271194838723273
MDA,Earthquake,q4,0.5480000000000004,5.466664732762753
MDA,Earthquake,q5,0.8610000000000007,3.4793638484947604
MDA,Earthquake,tot,0.3950000000000003,7.584132338111363
MDA,Flood,q1,0.14978661367769955,20.0
MDA,Flood,q2,0.14978661367769955,20.0
MDA,Flood,q3,0.25200000000000017,11.887826482357099
MDA,Flood,q4,0.3710000000000002,8.07475006348784
MDA,Flood,q5,0.5230000000000004,5.727977578497111
MDA,Flood,tot,0.2470000000000002,12.128470743133557
MDA,Storm surge,q1,0.14978661367769955,20.0
MDA,Storm surge,q2,0.14978661367769955,20.0
MDA,Storm surge,q3,0.25200000000000017,11.887826482357099
MDA,Storm surge,q4,0.3710000000000002,8.07475006348784
MDA,Storm surge,q5,0.5230000000000004,5.727977578497111
MDA,Storm surge,tot,0.2470000000000002,12.128470743133557
MDA,Tsunami,q1,0.14978661367769955,20.0
MDA,Tsunami,q2,0.14978661367769955,20.0
MDA,Tsunami,q3,0.25200000000000017,11.887826482357099
MDA,Tsunami,q4,0.3710000000000002,8.07475006348784
MDA,Tsunami,q5,0.5230000000000004,5.727977578497111
MDA,Tsunami,tot,0.2470000000000002,12.128470743133557
MDA,Wind,q1,0.17300000000000013,17.31637152343346
MDA,Wind,q2,0.23400000000000018,12.802274673307643
MDA,Wind,q3,0.3750000000000003,7.98861939614397
MDA,Wind,q4,0.5070000000000003,5.90874215691122
MDA,Wind,q5,0.5790000000000004,5.173976292839359
MDA,Wind,tot,0.3400000000000003,8.81097727515879
MDG,Earthquake,q1,0.14978661367769955,20.0
MDG,Earthquake,q2,0.14978661367769955,20.0
MDG,Earthquake,q3,0.1550000000000001,19.327304990670896
MDG,Earthquake,q4,0.2660000000000002,11.262151404338304
MDG,Earthquake,q5,0.6280000000000004,4.770274320945842
MDG,Earthquake,tot,0.22900000000000018,13.081800321196457
MDG,Flood,q1,0.14978661367769955,20.0
MDG,Flood,q2,0.14978661367769955,20.0
MDG,Flood,q3,0.14978661367769955,20.0
MDG,Flood,q4,0.20500000000000015,14.613328163677993
MDG,Flood,q5,0.22900000000000018,13.081800321196457
MDG,Flood,tot,0.17000000000000015,17.62195455031758
MDG,Storm surge,q1,0.14978661367769955,20.0
MDG,Storm surge,q2,0.14978661367769955,20.0
MDG,Storm surge,q3,0.14978661367769955,20.0
MDG,Storm surge,q4,0.20500000000000015,14.613328163677993
MDG,Storm surge,q5,0.22900000000000018,13.081800321196457
MDG,Storm surge,tot,0.17000000000000015,17.62195455031758
MDG,Tsunami,q1,0.14978661367769955,20.0
MDG,Tsunami,q2,0.14978661367769955,20.0
MDG,Tsunami,q3,0.14978661367769955,20.0
MDG,Tsunami,q4,0.20500000000000015,14.613328163677993
MDG,Tsunami,q5,0.22900000000000018,13.081800321196457
MDG,Tsunami,tot,0.17000000000000015,17.62195455031758
MDG,Wind,q1,0.14978661367769955,20.0
MDG,Wind,q2,0.14978661367769955,20.0
MDG,Wind,q3,0.14978661367769955,20.0
MDG,Wind,q4,0.22300000000000017,13.433777011452863
MDG,Wind,q5,0.3510000000000002,8.534849782205097
MDG,Wind,tot,0.19100000000000014,15.68446216520413
MEX,Earthquake,q1,0.14978661367769955,20.0
MEX,Earthquake,q2,0.2680000000000002,11.178105498335778
MEX,Earthquake,q3,0.2680000000000002,11.178105498335778
MEX,Earthquake,q4,0.2680000000000002,11.178105498335778
MEX,Earthquake,q5,0.3720000000000002,8.053043746112873
MEX,Earthquake,tot,0.22300000000000017,13.433777011452863
MEX,Flood,q1,0.14978661367769955,20.0
MEX,Flood,q2,0.14978661367769955,20.0
MEX,Flood,q3,0.14978661367769955,20.0
MEX,Flood,q4,0.17500000000000013,17.118470134594222
MEX,Flood,q5,0.2680000000000002,11.178105498335778
MEX,Flood,tot,0.14978661367769955,20.0
MEX,Storm surge,q1,0.14978661367769955,20.0
MEX,Storm surge,q2,0.14978661367769955,20.0
MEX,Storm surge,q3,0.14978661367769955,20.0
MEX,Storm surge,q4,0.17500000000000013,17.118470134594222
MEX,Storm surge,q5,0.2680000000000002,11.178105498335778
MEX,Storm surge,tot,0.14978661367769955,20.0
MEX,Tsunami,q1,0.14978661367769955,20.0
MEX,Tsunami,q2,0.14978661367769955,20.0
MEX,Tsunami,q3,0.14978661367769955,20.0
MEX,Tsunami,q4,0.17500000000000013,17.118470134594222
MEX,Tsunami,q5,0.2680000000000002,11.178105498335778
MEX,Tsunami,tot,0.14978661367769955,20.0
MEX,Wind,q1,0.14978661367769955,20.0
MEX,Wind,q2,0.2680000000000002,11.178105498335778
MEX,Wind,q3,0.2680000000000002,11.178105498335778
MEX,Wind,q4,0.2680000000000002,11.178105498335778
MEX,Wind,q5,0.2680000000000002,11.178105498335778
MEX,Wind,tot,0.20300000000000015,14.75730184016743
MKD,Earthquake,q1,0.1510000000000001,19.83928657982774
MKD,Earthquake,q2,0.3160000000000002,9.480165422639205
MKD,Earthquake,q3,0.3160000000000002,9.480165422639205
MKD,Earthquake,q4,0.3160000000000002,9.480165422639205
MKD,Earthquake,q5,0.46900000000000036,6.387488856191873
MKD,Earthquake,tot,0.2920000000000002,10.25935710121229
MKD,Flood,q1,0.14978661367769955,20.0
MKD,Flood,q2,0.14978661367769955,20.0
MKD,Flood,q3,0.3160000000000002,9.480165422639205
MKD,Flood,q4,0.3160000000000002,9.480165422639205
MKD,Flood,q5,0.3160000000000002,9.480165422639205
MKD,Flood,tot,0.18500000000000016,16.193147424616154
MKD,Storm surge,q1,0.14978661367769955,20.0
MKD,Storm surge,q2,0.14978661367769955,20.0
MKD,Storm surge,q3,0.3160000000000002,9.480165422639205
MKD,Storm surge,q4,0.3160000000000002,9.480165422639205
MKD,Storm surge,q5,0.3160000000000002,9.480165422639205
MKD,Storm surge,tot,0.18500000000000016,16.193147424616154
MKD,Tsunami,q1,0.14978661367769955,20.0
MKD,Tsunami,q2,0.14978661367769955,20.0
MKD,Tsunami,q3,0.3160000000000002,9.480165422639205
MKD,Tsunami,q4,0.3160000000000002,9.480165422639205
MKD,Tsunami,q5,0.3160000000000002,9.480165422639205
MKD,Tsunami,tot,0.18500000000000016,16.193147424616154
MKD,Wind,q1,0.1510000000000001,19.83928657982774
MKD,Wind,q2,0.3160000000000002,9.480165422639205
MKD,Wind,q3,0.3160000000000002,9.480165422639205
MKD,Wind,q4,0.3160000000000002,9.480165422639205
MKD,Wind,q5,0.3400000000000003,8.81097727515879
MKD,Wind,tot,0.2760000000000002,10.854102440413003
MLI,Earthquake,q1,0.22700000000000017,13.197058473806116
MLI,Earthquake,q2,0.22700000000000017,13.197058473806116
MLI,Earthquake,q3,0.22700000000000017,13.197058473806116
MLI,Earthquake,q4,0.35300000000000026,8.486493692787503
MLI,Earthquake,q5,0.35300000000000026,8.486493692787503
MLI,Earthquake,tot,0.2740000000000002,10.933329465525507
MLI,Flood,q1,0.22700000000000017,13.197058473806116
MLI,Flood,q2,0.22700000000000017,13.197058473806116
MLI,Flood,q3,0.22700000000000017,13.197058473806116
MLI,Flood,q4,0.2750000000000002,10.893571903832687
MLI,Flood,q5,0.2750000000000002,10.893571903832687
MLI,Flood,tot,0.24600000000000022,12.17777346973166
MLI,Storm surge,q1,0.22700000000000017,13.197058473806116
MLI,Storm surge,q2,0.22700000000000017,13.197058473806116
MLI,Storm surge,q3,0.22700000000000017,13.197058473806116
MLI,Storm surge,q4,0.2750000000000002,10.893571903832687
MLI,Storm surge,q5,0.2750000000000002,10.893571903832687
MLI,Storm surge,tot,0.24600000000000022,12.17777346973166
MLI,Tsunami,q1,0.22700000000000017,13.197058473806116
MLI,Tsunami,q2,0.22700000000000017,13.197058473806116
MLI,Tsunami,q3,0.22700000000000017,13.197058473806116
MLI,Tsunami,q4,0.2750000000000002,10.893571903832687
MLI,Tsunami,q5,0.2750000000000002,10.893571903832687
MLI,Tsunami,tot,0.24600000000000022,12.17777346973166
MLI,Wind,q1,0.22700000000000017,13.197058473806116
MLI,Wind,q2,0.22700000000000017,13.197058473806116
MLI,Wind,q3,0.22700000000000017,13.197058473806116
MLI,Wind,q4,0.34300000000000025,8.733913333976643
MLI,Wind,q5,0.34300000000000025,8.733913333976643
MLI,Wind,tot,0.2710000000000002,11.05436263304055
MLT,Earthquake,q1,0.14978661367769955,20.0
MLT,Earthquake,q2,0.14978661367769955,20.0
MLT,Earthquake,q3,0.3520000000000003,8.510603049869285
MLT,Earthquake,q4,0.43800000000000033,6.839571400808193
MLT,Earthquake,q5,0.8890000000000007,3.3697775855500436
MLT,Earthquake,tot,0.25000000000000017,11.982929094215956
MLT,Flood,q1,0.14978661367769955,20.0
MLT,Flood,q2,0.14978661367769955,20.0
MLT,Flood,q3,0.23000000000000018,13.024922928495602
MLT,Flood,q4,0.3520000000000003,8.510603049869285
MLT,Flood,q5,0.3520000000000003,8.510603049869285
MLT,Flood,tot,0.18500000000000016,16.193147424616154
MLT,Storm surge,q1,0.14978661367769955,20.0
MLT,Storm surge,q2,0.14978661367769955,20.0
MLT,Storm surge,q3,0.23000000000000018,13.024922928495602
MLT,Storm surge,q4,0.3520000000000003,8.510603049869285
MLT,Storm surge,q5,0.3520000000000003,8.510603049869285
MLT,Storm surge,tot,0.18500000000000016,16.193147424616154
MLT,Tsunami,q1,0.14978661367769955,20.0
MLT,Tsunami,q2,0.14978661367769955,20.0
MLT,Tsunami,q3,0.23000000000000018,13.024922928495602
MLT,Tsunami,q4,0.3520000000000003,8.510603049869285
MLT,Tsunami,q5,0.3520000000000003,8.510603049869285
MLT,Tsunami,tot,0.18500000000000016,16.193147424616154
MLT,Wind,q1,0.14978661367769955,20.0
MLT,Wind,q2,0.14978661367769955,20.0
MLT,Wind,q3,0.3520000000000003,8.510603049869285
MLT,Wind,q4,0.3520000000000003,8.510603049869285
MLT,Wind,q5,0.4960000000000004,6.039782809584654
MLT,Wind,tot,0.22300000000000017,13.433777011452863
MMR,Earthquake,q1,0.20900000000000016,14.333647241885114
MMR,Earthquake,q2,0.20900000000000016,14.333647241885114
MMR,Earthquake,q3,0.20900000000000016,14.333647241885114
MMR,Earthquake,q4,0.20900000000000016,14.333647241885114
MMR,Earthquake,q5,0.21700000000000016,13.80521785047921
MMR,Earthquake,tot,0.21000000000000016,14.265391778828517
MMR,Flood,q1,0.14978661367769955,20.0
MMR,Flood,q2,0.14978661367769955,20.0
MMR,Flood,q3,0.14978661367769955,20.0
MMR,Flood,q4,0.14978661367769955,20.0
MMR,Flood,q5,0.14978661367769955,20.0
MMR,Flood,tot,0.14978661367769955,20.0
MMR,Storm surge,q1,0.14978661367769955,20.0
MMR,Storm surge,q2,0.14978661367769955,20.0
MMR,Storm surge,q3,0.14978661367769955,20.0
MMR,Storm surge,q4,0.14978661367769955,20.0
MMR,Storm surge,q5,0.14978661367769955,20.0
MMR,Storm surge,tot,0.14978661367769955,20.0
MMR,Tsunami,q1,0.14978661367769955,20.0
MMR,Tsunami,q2,0.14978661367769955,20.0
MMR,Tsunami,q3,0.14978661367769955,20.0
MMR,Tsunami,q4,0.14978661367769955,20.0
MMR,Tsunami,q5,0.14978661367769955,20.0
MMR,Tsunami,tot,0.14978661367769955,20.0
MMR,Wind,q1,0.14978661367769955,20.0
MMR,Wind,q2,0.14978661367769955,20.0
MMR,Wind,q3,0.14978661367769955,20.0
MMR,Wind,q4,0.14978661367769955,20.0
MMR,Wind,q5,0.14978661367769955,20.0
MMR,Wind,tot,0.14978661367769955,20.0
MNE,Earthquake,q1,0.14978661367769955,20.0
MNE,Earthquake,q2,0.3950000000000003,7.584132338111363
MNE,Earthquake,q3,0.3950000000000003,7.584132338111363
MNE,Earthquake,q4,0.3950000000000003,7.584132338111363
MNE,Earthquake,q5,0.5340000000000004,5.609985530999979
MNE,Earthquake,tot,0.3400000000000003,8.81097727515879
MNE,Flood,q1,0.14978661367769955,20.0
MNE,Flood,q2,0.14978661367769955,20.0
MNE,Flood,q3,0.3950000000000003,7.584132338111363
MNE,Flood,q4,0.3950000000000003,7.584132338111363
MNE,Flood,q5,0.3950000000000003,7.584132338111363
MNE,Flood,tot,0.23000000000000018,13.024922928495602
MNE,Storm surge,q1,0.14978661367769955,20.0
MNE,Storm surge,q2,0.14978661367769955,20.0
MNE,Storm surge,q3,0.3950000000000003,7.584132338111363
MNE,Storm surge,q4,0.3950000000000003,7.584132338111363
MNE,Storm surge,q5,0.3950000000000003,7.584132338111363
MNE,Storm surge,tot,0.23000000000000018,13.024922928495602
MNE,Tsunami,q1,0.14978661367769955,20.0
MNE,Tsunami,q2,0.14978661367769955,20.0
MNE,Tsunami,q3,0.3950000000000003,7.584132338111363
MNE,Tsunami,q4,0.3950000000000003,7.584132338111363
MNE,Tsunami,q5,0.3950000000000003,7.584132338111363
MNE,Tsunami,tot,0.23000000000000018,13.024922928495602
MNE,Wind,q1,0.14978661367769955,20.0
MNE,Wind,q2,0.3950000000000003,7.584132338111363
MNE,Wind,q3,0.3950000000000003,7.584132338111363
MNE,Wind,q4,0.3950000000000003,7.584132338111363
MNE,Wind,q5,0.47800000000000037,6.2672223296108545
MNE,Wind,tot,0.3340000000000003,8.969258304053858
MNG,Earthquake,q1,0.16300000000000012,18.378725604625696
MNG,Earthquake,q2,0.17700000000000016,16.92504109352536
MNG,Earthquake,q3,0.20200000000000015,14.83035778987123
MNG,Earthquake,q4,0.24000000000000019,12.482217806474953
MNG,Earthquake,q5,0.2780000000000002,10.776015372496362
MNG,Earthquake,tot,0.20800000000000016,14.4025590074711
MNG,Flood,q1,0.14978661367769955,20.0
MNG,Flood,q2,0.14978661367769955,20.0
MNG,Flood,q3,0.14978661367769955,20.0
MNG,Flood,q4,0.14978661367769955,20.0
MNG,Flood,q5,0.16600000000000012,18.046579961168607
MNG,Flood,tot,0.14978661367769955,20.0
MNG,Storm surge,q1,0.14978661367769955,20.0
MNG,Storm surge,q2,0.14978661367769955,20.0
MNG,Storm surge,q3,0.14978661367769955,20.0
MNG,Storm surge,q4,0.14978661367769955,20.0
MNG,Storm surge,q5,0.16600000000000012,18.046579961168607
MNG,Storm surge,tot,0.14978661367769955,20.0
MNG,Tsunami,q1,0.14978661367769955,20.0
MNG,Tsunami,q2,0.14978661367769955,20.0
MNG,Tsunami,q3,0.14978661367769955,20.0
MNG,Tsunami,q4,0.14978661367769955,20.0
MNG,Tsunami,q5,0.16600000000000012,18.046579961168607
MNG,Tsunami,tot,0.14978661367769955,20.0
MNG,Wind,q1,0.14978661367769955,20.0
MNG,Wind,q2,0.14978661367769955,20.0
MNG,Wind,q3,0.14978661367769955,20.0
MNG,Wind,q4,0.14978661367769955,20.0
MNG,Wind,q5,0.18000000000000013,16.642957075299936
MNG,Wind,tot,0.14978661367769955,20.0
MOZ,Earthquake,q1,0.14978661367769955,20.0
MOZ,Earthquake,q2,0.14978661367769955,20.0
MOZ,Earthquake,q3,0.14978661367769955,20.0
MOZ,Earthquake,q4,0.20300000000000015,14.75730184016743
MOZ,Earthquake,q5,0.43200000000000033,6.93456544804164
MOZ,Earthquake,tot,0.16500000000000012,18.155953173054478
MOZ,Flood,q1,0.14978661367769955,20.0
MOZ,Flood,q2,0.14978661367769955,20.0
MOZ,Flood,q3,0.14978661367769955,20.0
MOZ,Flood,q4,0.1510000000000001,19.83928657982774
MOZ,Flood,q5,0.18500000000000016,16.193147424616154
MOZ,Flood,tot,0.14978661367769955,20.0
MOZ,Storm surge,q1,0.14978661367769955,20.0
MOZ,Storm surge,q2,0.14978661367769955,20.0
MOZ,Storm surge,q3,0.14978661367769955,20.0
MOZ,Storm surge,q4,0.1510000000000001,19.83928657982774
MOZ,Storm surge,q5,0.18500000000000016,16.193147424616154
MOZ,Storm surge,tot,0.14978661367769955,20.0
MOZ,Tsunami,q1,0.14978661367769955,20.0
MOZ,Tsunami,q2,0.14978661367769955,20.0
MOZ,Tsunami,q3,0.14978661367769955,20.0
MOZ,Tsunami,q4,0.1510000000000001,19.83928657982774
MOZ,Tsunami,q5,0.18500000000000016,16.193147424616154
MOZ,Tsunami,tot,0.14978661367769955,20.0
MOZ,Wind,q1,0.14978661367769955,20.0
MOZ,Wind,q2,0.14978661367769955,20.0
MOZ,Wind,q3,0.14978661367769955,20.0
MOZ,Wind,q4,0.1720000000000001,17.417048102058075
MOZ,Wind,q5,0.36200000000000027,8.27550351810494
MOZ,Wind,tot,0.14978661367769955,20.0
MRT,Earthquake,q1,0.14978661367769955,20.0
MRT,Earthquake,q2,0.14978661367769955,20.0
MRT,Earthquake,q3,0.14978661367769955,20.0
MRT,Earthquake,q4,0.1560000000000001,19.203412009961465
MRT,Earthquake,q5,0.22700000000000017,13.197058473806116
MRT,Earthquake,tot,0.14978661367769955,20.0
MRT,Flood,q1,0.14978661367769955,20.0
MRT,Flood,q2,0.14978661367769955,20.0
MRT,Flood,q3,0.14978661367769955,20.0
MRT,Flood,q4,0.14978661367769955,20.0
MRT,Flood,q5,0.14978661367769955,20.0
MRT,Flood,tot,0.14978661367769955,20.0
MRT,Storm surge,q1,0.14978661367769955,20.0
MRT,Storm surge,q2,0.14978661367769955,20.0
MRT,Storm surge,q3,0.14978661367769955,20.0
MRT,Storm surge,q4,0.14978661367769955,20.0
MRT,Storm surge,q5,0.14978661367769955,20.0
MRT,Storm surge,tot,0.14978661367769955,20.0
MRT,Tsunami,q1,0.14978661367769955,20.0
MRT,Tsunami,q2,0.14978661367769955,20.0
MRT,Tsunami,q3,0.14978661367769955,20.0
MRT,Tsunami,q4,0.14978661367769955,20.0
MRT,Tsunami,q5,0.14978661367769955,20.0
MRT,Tsunami,tot,0.14978661367769955,20.0
MRT,Wind,q1,0.14978661367769955,20.0
MRT,Wind,q2,0.14978661367769955,20.0
MRT,Wind,q3,0.14978661367769955,20.0
MRT,Wind,q4,0.14978661367769955,20.0
MRT,Wind,q5,0.19900000000000015,15.053931022884365
MRT,Wind,tot,0.14978661367769955,20.0
MUS,Earthquake,q1,0.14978661367769955,20.0
MUS,Earthquake,q2,0.1870000000000001,16.019958682106893
MUS,Earthquake,q3,0.4310000000000003,6.950654927039417
MUS,Earthquake,q4,0.4310000000000003,6.950654927039417
MUS,Earthquake,q5,0.4310000000000003,6.950654927039417
MUS,Earthquake,tot,0.2720000000000002,11.013721593948489
MUS,Flood,q1,0.14978661367769955,20.0
MUS,Flood,q2,0.14978661367769955,20.0
MUS,Flood,q3,0.33100000000000024,9.050550675389694
MUS,Flood,q4,0.33100000000000024,9.050550675389694
MUS,Flood,q5,0.33100000000000024,9.050550675389694
MUS,Flood,tot,0.21600000000000016,13.86913089608328
MUS,Storm surge,q1,0.14978661367769955,20.0
MUS,Storm surge,q2,0.14978661367769955,20.0
MUS,Storm surge,q3,0.33100000000000024,9.050550675389694
MUS,Storm surge,q4,0.33100000000000024,9.050550675389694
MUS,Storm surge,q5,0.33100000000000024,9.050550675389694
MUS,Storm surge,tot,0.21600000000000016,13.86913089608328
MUS,Tsunami,q1,0.14978661367769955,20.0
MUS,Tsunami,q2,0.14978661367769955,20.0
MUS,Tsunami,q3,0.33100000000000024,9.050550675389694
MUS,Tsunami,q4,0.33100000000000024,9.050550675389694
MUS,Tsunami,q5,0.33100000000000024,9.050550675389694
MUS,Tsunami,tot,0.21600000000000016,13.86913089608328
MUS,Wind,q1,0.14978661367769955,20.0
MUS,Wind,q2,0.14978661367769955,20.0
MUS,Wind,q3,0.4010000000000003,7.4706540487630635
MUS,Wind,q4,0.4010000000000003,7.4706540487630635
MUS,Wind,q5,0.4010000000000003,7.4706540487630635
MUS,Wind,tot,0.25000000000000017,11.982929094215956
MWI,Earthquake,q1,0.33200000000000024,9.023289980584304
MWI,Earthquake,q2,0.33200000000000024,9.023289980584304
MWI,Earthquake,q3,0.33200000000000024,9.023289980584304
MWI,Earthquake,q4,0.4870000000000004,6.15140097239012
MWI,Earthquake,q5,0.5000000000000003,5.991464547107978
MWI,Earthquake,tot,0.3920000000000003,7.642174167229562
MWI,Flood,q1,0.33200000000000024,9.023289980584304
MWI,Flood,q2,0.33200000000000024,9.023289980584304
MWI,Flood,q3,0.33200000000000024,9.023289980584304
MWI,Flood,q4,0.4000000000000003,7.489330683884972
MWI,Flood,q5,0.4000000000000003,7.489330683884972
MWI,Flood,tot,0.35800000000000026,8.367967244564214
MWI,Storm surge,q1,0.33200000000000024,9.023289980584304
MWI,Storm surge,q2,0.33200000000000024,9.023289980584304
MWI,Storm surge,q3,0.33200000000000024,9.023289980584304
MWI,Storm surge,q4,0.4000000000000003,7.489330683884972
MWI,Storm surge,q5,0.4000000000000003,7.489330683884972
MWI,Storm surge,tot,0.35800000000000026,8.367967244564214
MWI,Tsunami,q1,0.33200000000000024,9.023289980584304
MWI,Tsunami,q2,0.33200000000000024,9.023289980584304
MWI,Tsunami,q3,0.33200000000000024,9.023289980584304
MWI,Tsunami,q4,0.4000000000000003,7.489330683884972
MWI,Tsunami,q5,0.4000000000000003,7.489330683884972
MWI,Tsunami,tot,0.35800000000000026,8.367967244564214
MWI,Wind,q1,0.33200000000000024,9.023289980584304
MWI,Wind,q2,0.33200000000000024,9.023289980584304
MWI,Wind,q3,0.33200000000000024,9.023289980584304
MWI,Wind,q4,0.46300000000000036,6.470264089749436
MWI,Wind,q5,0.46300000000000036,6.470264089749436
MWI,Wind,tot,0.3820000000000003,7.842231082602065
MYS,Earthquake,q1,0.14978661367769955,20.0
MYS,Earthquake,q2,0.2960000000000002,10.120717140385096
MYS,Earthquake,q3,0.2960000000000002,10.120717140385096
