iso3,hazard,rp,income_cat,fa,v_ew
MMR,Tsunami,50.0,q2,0.0009573791325360193,0.6439999999999999
MMR,Tsunami,50.0,q3,0.0009573791325360193,0.43622454576872033
MMR,Tsunami,50.0,q4,0.0009573791325360193,0.14014635693793343
MMR,Tsunami,50.0,q5,0.0009573791325360193,0.09199999999999992
MMR,Tsunami,100.0,q1,0.0017399812336576293,0.6439999999999999
MMR,Tsunami,100.0,q2,0.0017399812336576293,0.6439999999999999
MMR,Tsunami,100.0,q3,0.0017399812336576293,0.43622454576872033
MMR,Tsunami,100.0,q4,0.0017399812336576293,0.14014635693793343
MMR,Tsunami,100.0,q5,0.0017399812336576293,0.09199999999999992
MMR,Tsunami,250.0,q1,0.003794063876587705,0.6439999999999999
MMR,Tsunami,250.0,q2,0.003794063876587705,0.6439999999999999
MMR,Tsunami,250.0,q3,0.003794063876587705,0.43622454576872033
MMR,Tsunami,250.0,q4,0.003794063876587705,0.14014635693793343
MMR,Tsunami,250.0,q5,0.003794063876587705,0.09199999999999992
MMR,Tsunami,500.0,q1,0.006851166315723567,0.6439999999999999
MMR,Tsunami,500.0,q2,0.006851166315723567,0.6439999999999999
MMR,Tsunami,500.0,q3,0.006851166315723567,0.43622454576872033
MMR,Tsunami,500.0,q4,0.006851166315723567,0.14014635693793343
MMR,Tsunami,500.0,q5,0.006851166315723567,0.09199999999999992
MMR,Tsunami,1000.0,q1,0.012346136961239354,0.6439999999999999
MMR,Tsunami,1000.0,q2,0.012346136961239354,0.6439999999999999
MMR,Tsunami,1000.0,q3,0.012346136961239354,0.43622454576872033
MMR,Tsunami,1000.0,q4,0.012346136961239354,0.14014635693793343
MMR,Tsunami,1000.0,q5,0.012346136961239354,0.09199999999999992
MMR,Tsunami,2500.0,q1,0.026833116719162806,0.6439999999999999
MMR,Tsunami,2500.0,q2,0.026833116719162806,0.6439999999999999
MMR,Tsunami,2500.0,q3,0.026833116719162806,0.43622454576872033
MMR,Tsunami,2500.0,q4,0.026833116719162806,0.14014635693793343
MMR,Tsunami,2500.0,q5,0.026833116719162806,0.09199999999999992
MMR,Tsunami,5000.0,q1,0.0481225255998337,0.6439999999999999
MMR,Tsunami,5000.0,q2,0.0481225255998337,0.6439999999999999
MMR,Tsunami,5000.0,q3,0.0481225255998337,0.43622454576872033
MMR,Tsunami,5000.0,q4,0.0481225255998337,0.14014635693793343
MMR,Tsunami,5000.0,q5,0.0481225255998337,0.09199999999999992
MMR,Wind,10.0,q1,0.0023404714249965425,0.6439999999999999
MMR,Wind,10.0,q2,0.0023404714249965425,0.6439999999999999
MMR,Wind,10.0,q3,0.0023404714249965425,0.43622454576872033
MMR,Wind,10.0,q4,0.0023404714249965425,0.14014635693793343
MMR,Wind,10.0,q5,0.0023404714249965425,0.09199999999999992
MMR,Wind,25.0,q1,0.0033854940790177183,0.6439999999999999
MMR,Wind,25.0,q2,0.0033854940790177183,0.6439999999999999
MMR,Wind,25.0,q3,0.0033854940790177183,0.43622454576872033
MMR,Wind,25.0,q4,0.0033854940790177183,0.14014635693793343
MMR,Wind,25.0,q5,0.0033854940790177183,0.09199999999999992
MMR,Wind,50.0,q1,0.004262195507265235,0.6439999999999999
MMR,Wind,50.0,q2,0.004262195507265235,0.6439999999999999
MMR,Wind,50.0,q3,0.004262195507265235,0.43622454576872033
MMR,Wind,50.0,q4,0.004262195507265235,0.14014635693793343
MMR,Wind,50.0,q5,0.004262195507265235,0.09199999999999992
MMR,Wind,100.0,q1,0.00521623686958155,0.6439999999999999
MMR,Wind,100.0,q2,0.00521623686958155,0.6439999999999999
MMR,Wind,100.0,q3,0.00521623686958155,0.43622454576872033
MMR,Wind,100.0,q4,0.00521623686958155,0.14014635693793343
MMR,Wind,100.0,q5,0.00521623686958155,0.09199999999999992
MMR,Wind,250.0,q1,0.006587993156733505,0.6439999999999999
MMR,Wind,250.0,q2,0.006587993156733505,0.6439999999999999
MMR,Wind,250.0,q3,0.006587993156733505,0.43622454576872033
MMR,Wind,250.0,q4,0.006587993156733505,0.14014635693793343
MMR,Wind,250.0,q5,0.006587993156733505,0.09199999999999992
MMR,Wind,500.0,q1,0.007742301215145559,0.6439999999999999
MMR,Wind,500.0,q2,0.007742301215145559,0.6439999999999999
MMR,Wind,500.0,q3,0.007742301215145559,0.43622454576872033
MMR,Wind,500.0,q4,0.007742301215145559,0.14014635693793343
MMR,Wind,500.0,q5,0.007742301215145559,0.09199999999999992
MMR,Wind,1000.0,q1,0.008983301870636635,0.6439999999999999
MMR,Wind,1000.0,q2,0.008983301870636635,0.6439999999999999
MMR,Wind,1000.0,q3,0.008983301870636635,0.43622454576872033
MMR,Wind,1000.0,q4,0.008983301870636635,0.14014635693793343
MMR,Wind,1000.0,q5,0.008983301870636635,0.09199999999999992
MMR,Wind,2500.0,q1,0.010766794682730552,0.6439999999999999
MMR,Wind,2500.0,q2,0.010766794682730552,0.6439999999999999
MMR,Wind,2500.0,q3,0.010766794682730552,0.43622454576872033
MMR,Wind,2500.0,q4,0.010766794682730552,0.14014635693793343
MMR,Wind,2500.0,q5,0.010766794682730552,0.09199999999999992
MMR,Wind,5000.0,q1,0.012246003508926066,0.6439999999999999
MMR,Wind,5000.0,q2,0.012246003508926066,0.6439999999999999
MMR,Wind,5000.0,q3,0.012246003508926066,0.43622454576872033
MMR,Wind,5000.0,q4,0.012246003508926066,0.14014635693793343
MMR,Wind,5000.0,q5,0.012246003508926066,0.09199999999999992
MNG,Earthquake,10.0,q1,0.0006464074913961755,0.7
MNG,Earthquake,10.0,q2,0.0006464074913961755,0.7
MNG,Earthquake,10.0,q3,0.0006464074913961755,0.5027049407031919
MNG,Earthquake,10.0,q4,0.0006464074913961755,0.09999999999999998
MNG,Earthquake,10.0,q5,0.0006464074913961755,0.09999999999999998
MNG,Earthquake,25.0,q1,0.001706840973660273,0.7
MNG,Earthquake,25.0,q2,0.001706840973660273,0.7
MNG,Earthquake,25.0,q3,0.001706840973660273,0.5027049407031919
MNG,Earthquake,25.0,q4,0.001706840973660273,0.09999999999999998
MNG,Earthquake,25.0,q5,0.001706840973660273,0.09999999999999998
MNG,Earthquake,50.0,q1,0.0033517585877275466,0.7
MNG,Earthquake,50.0,q2,0.0033517585877275466,0.7
MNG,Earthquake,50.0,q3,0.0033517585877275466,0.5027049407031919
MNG,Earthquake,50.0,q4,0.0033517585877275466,0.09999999999999998
MNG,Earthquake,50.0,q5,0.0033517585877275466,0.09999999999999998
MNG,Earthquake,100.0,q1,0.006759561501066869,0.7
MNG,Earthquake,100.0,q2,0.006759561501066869,0.7
MNG,Earthquake,100.0,q3,0.006759561501066869,0.5027049407031919
MNG,Earthquake,100.0,q4,0.006759561501066869,0.09999999999999998
MNG,Earthquake,100.0,q5,0.006759561501066869,0.09999999999999998
MNG,Earthquake,250.0,q1,0.01683363142572864,0.7
MNG,Earthquake,250.0,q2,0.01683363142572864,0.7
MNG,Earthquake,250.0,q3,0.01683363142572864,0.5027049407031919
MNG,Earthquake,250.0,q4,0.01683363142572864,0.09999999999999998
MNG,Earthquake,250.0,q5,0.01683363142572864,0.09999999999999998
MNG,Earthquake,500.0,q1,0.030272947942697855,0.7
MNG,Earthquake,500.0,q2,0.030272947942697855,0.7
MNG,Earthquake,500.0,q3,0.030272947942697855,0.5027049407031919
MNG,Earthquake,500.0,q4,0.030272947942697855,0.09999999999999998
MNG,Earthquake,500.0,q5,0.030272947942697855,0.09999999999999998
MNG,Earthquake,1000.0,q1,0.042075039574877494,0.7
MNG,Earthquake,1000.0,q2,0.042075039574877494,0.7
MNG,Earthquake,1000.0,q3,0.042075039574877494,0.5027049407031919
MNG,Earthquake,1000.0,q4,0.042075039574877494,0.09999999999999998
MNG,Earthquake,1000.0,q5,0.042075039574877494,0.09999999999999998
MNG,Earthquake,2500.0,q1,0.0645080350780278,0.7
MNG,Earthquake,2500.0,q2,0.0645080350780278,0.7
MNG,Earthquake,2500.0,q3,0.0645080350780278,0.5027049407031919
MNG,Earthquake,2500.0,q4,0.0645080350780278,0.09999999999999998
MNG,Earthquake,2500.0,q5,0.0645080350780278,0.09999999999999998
MNG,Earthquake,5000.0,q1,0.08860310980771403,0.7
MNG,Earthquake,5000.0,q2,0.08860310980771403,0.7
MNG,Earthquake,5000.0,q3,0.08860310980771403,0.5027049407031919
MNG,Earthquake,5000.0,q4,0.08860310980771403,0.09999999999999998
MNG,Earthquake,5000.0,q5,0.08860310980771403,0.09999999999999998
MNG,Flood,10.0,q1,0.013424811178226572,0.616
MNG,Flood,10.0,q2,0.01195299611630147,0.616
MNG,Flood,10.0,q3,0.01195299611630147,0.4423803478188089
MNG,Flood,10.0,q4,0.01195299611630147,0.08799999999999998
MNG,Flood,10.0,q5,0.01195299611630147,0.08799999999999998
MNG,Flood,25.0,q1,0.027261407846665538,0.616
MNG,Flood,25.0,q2,0.024272632053447575,0.616
MNG,Flood,25.0,q3,0.024272632053447575,0.4423803478188089
MNG,Flood,25.0,q4,0.024272632053447575,0.08799999999999998
MNG,Flood,25.0,q5,0.024272632053447575,0.08799999999999998
MNG,Flood,50.0,q1,0.03772489477337427,0.616
MNG,Flood,50.0,q2,0.033588965589726225,0.616
MNG,Flood,50.0,q3,0.033588965589726225,0.4423803478188089
MNG,Flood,50.0,q4,0.033588965589726225,0.08799999999999998
MNG,Flood,50.0,q5,0.033588965589726225,0.08799999999999998
MNG,Flood,100.0,q1,0.041609782200414766,0.616
MNG,Flood,100.0,q2,0.037047937467334244,0.616
MNG,Flood,100.0,q3,0.037047937467334244,0.4423803478188089
MNG,Flood,100.0,q4,0.037047937467334244,0.08799999999999998
MNG,Flood,100.0,q5,0.037047937467334244,0.08799999999999998
MNG,Flood,250.0,q1,0.04332941530262456,0.616
MNG,Flood,250.0,q2,0.038579040401989624,0.616
MNG,Flood,250.0,q3,0.038579040401989624,0.4423803478188089
MNG,Flood,250.0,q4,0.038579040401989624,0.08799999999999998
MNG,Flood,250.0,q5,0.038579040401989624,0.08799999999999998
MNG,Flood,500.0,q1,0.04471280337276013,0.616
MNG,Flood,500.0,q2,0.039810762175215536,0.616
MNG,Flood,500.0,q3,0.039810762175215536,0.4423803478188089
MNG,Flood,500.0,q4,0.039810762175215536,0.08799999999999998
MNG,Flood,500.0,q5,0.039810762175215536,0.08799999999999998
MNG,Flood,1000.0,q1,0.04622725775813217,0.616
MNG,Flood,1000.0,q2,0.04115918094597839,0.616
MNG,Flood,1000.0,q3,0.04115918094597839,0.4423803478188089
MNG,Flood,1000.0,q4,0.04115918094597839,0.08799999999999998
MNG,Flood,1000.0,q5,0.04115918094597839,0.08799999999999998
MNG,Flood,2500.0,q1,0.04859575849165502,0.616
MNG,Flood,2500.0,q2,0.04326801359125033,0.616
MNG,Flood,2500.0,q3,0.04326801359125033,0.4423803478188089
MNG,Flood,2500.0,q4,0.04326801359125033,0.08799999999999998
MNG,Flood,2500.0,q5,0.04326801359125033,0.08799999999999998
MNG,Flood,5000.0,q1,0.050633692659791285,0.616
MNG,Flood,5000.0,q2,0.045082520989054096,0.616
MNG,Flood,5000.0,q3,0.045082520989054096,0.4423803478188089
MNG,Flood,5000.0,q4,0.045082520989054096,0.08799999999999998
MNG,Flood,5000.0,q5,0.045082520989054096,0.08799999999999998
MOZ,Earthquake,10.0,q1,0.0014208640934893144,0.7
MOZ,Earthquake,10.0,q2,0.0014208640934893144,0.7
MOZ,Earthquake,10.0,q3,0.0014208640934893144,0.7
MOZ,Earthquake,10.0,q4,0.0014208640934893144,0.4924970102001588
MOZ,Earthquake,10.0,q5,0.0014208640934893144,0.1591912316652045
MOZ,Earthquake,25.0,q1,0.0035188631098574947,0.7
MOZ,Earthquake,25.0,q2,0.0035188631098574947,0.7
MOZ,Earthquake,25.0,q3,0.0035188631098574947,0.7
MOZ,Earthquake,25.0,q4,0.0035188631098574947,0.4924970102001588
MOZ,Earthquake,25.0,q5,0.0035188631098574947,0.1591912316652045
MOZ,Earthquake,50.0,q1,0.007032147517017178,0.7
MOZ,Earthquake,50.0,q2,0.007032147517017178,0.7
MOZ,Earthquake,50.0,q3,0.007032147517017178,0.7
MOZ,Earthquake,50.0,q4,0.007032147517017178,0.4924970102001588
MOZ,Earthquake,50.0,q5,0.007032147517017178,0.1591912316652045
MOZ,Earthquake,100.0,q1,0.013979156430544945,0.7
MOZ,Earthquake,100.0,q2,0.013979156430544945,0.7
MOZ,Earthquake,100.0,q3,0.013979156430544945,0.7
MOZ,Earthquake,100.0,q4,0.013979156430544945,0.4924970102001588
MOZ,Earthquake,100.0,q5,0.013979156430544945,0.1591912316652045
MOZ,Earthquake,250.0,q1,0.034814630764308324,0.7
MOZ,Earthquake,250.0,q2,0.034814630764308324,0.7
MOZ,Earthquake,250.0,q3,0.034814630764308324,0.7
MOZ,Earthquake,250.0,q4,0.034814630764308324,0.4924970102001588
MOZ,Earthquake,250.0,q5,0.034814630764308324,0.1591912316652045
MOZ,Earthquake,500.0,q1,0.06519619235772232,0.7
MOZ,Earthquake,500.0,q2,0.06519619235772232,0.7
MOZ,Earthquake,500.0,q3,0.06519619235772232,0.7
MOZ,Earthquake,500.0,q4,0.06519619235772232,0.4924970102001588
MOZ,Earthquake,500.0,q5,0.06519619235772232,0.1591912316652045
MOZ,Earthquake,1000.0,q1,0.09736429840093538,0.7
MOZ,Earthquake,1000.0,q2,0.09736429840093538,0.7
MOZ,Earthquake,1000.0,q3,0.09736429840093538,0.7
MOZ,Earthquake,1000.0,q4,0.09736429840093538,0.4924970102001588
MOZ,Earthquake,1000.0,q5,0.09736429840093538,0.1591912316652045
MOZ,Earthquake,2500.0,q1,0.1638742913323646,0.7
MOZ,Earthquake,2500.0,q2,0.1638742913323646,0.7
MOZ,Earthquake,2500.0,q3,0.1638742913323646,0.7
MOZ,Earthquake,2500.0,q4,0.1638742913323646,0.4924970102001588
MOZ,Earthquake,2500.0,q5,0.1638742913323646,0.1591912316652045
MOZ,Earthquake,5000.0,q1,0.2409581384964417,0.7
MOZ,Earthquake,5000.0,q2,0.2409581384964417,0.7
MOZ,Earthquake,5000.0,q3,0.2409581384964417,0.7
MOZ,Earthquake,5000.0,q4,0.2409581384964417,0.4924970102001588
MOZ,Earthquake,5000.0,q5,0.2409581384964417,0.1591912316652045
MOZ,Flood,10.0,q1,0.008495295885531294,0.588
MOZ,Flood,10.0,q2,0.006602372729798433,0.588
MOZ,Flood,10.0,q3,0.006602372729798433,0.588
MOZ,Flood,10.0,q4,0.006602372729798433,0.4136974885681334
MOZ,Flood,10.0,q5,0.006602372729798433,0.13372063459877176
MOZ,Flood,25.0,q1,0.017301547311393915,0.588
MOZ,Flood,25.0,q2,0.013446413837876653,0.588
MOZ,Flood,25.0,q3,0.013446413837876653,0.588
MOZ,Flood,25.0,q4,0.013446413837876653,0.4136974885681334
MOZ,Flood,25.0,q5,0.013446413837876653,0.13372063459877176
MOZ,Flood,50.0,q1,0.024023767655099115,0.588
MOZ,Flood,50.0,q2,0.018670787994939906,0.588
MOZ,Flood,50.0,q3,0.018670787994939906,0.588
MOZ,Flood,50.0,q4,0.018670787994939906,0.4136974885681334
MOZ,Flood,50.0,q5,0.018670787994939906,0.13372063459877176
MOZ,Flood,100.0,q1,0.026712166901750736,0.588
MOZ,Flood,100.0,q2,0.020760157701665925,0.588
MOZ,Flood,100.0,q3,0.020760157701665925,0.588
MOZ,Flood,100.0,q4,0.020760157701665925,0.4136974885681334
MOZ,Flood,100.0,q5,0.020760157701665925,0.13372063459877176
MOZ,Flood,250.0,q1,0.028161551557559953,0.588
MOZ,Flood,250.0,q2,0.02188659024215002,0.588
MOZ,Flood,250.0,q3,0.02188659024215002,0.588
MOZ,Flood,250.0,q4,0.02188659024215002,0.4136974885681334
MOZ,Flood,250.0,q5,0.02188659024215002,0.13372063459877176
MOZ,Flood,500.0,q1,0.0295217024376302,0.588
MOZ,Flood,500.0,q2,0.022943672090738925,0.588
MOZ,Flood,500.0,q3,0.022943672090738925,0.588
MOZ,Flood,500.0,q4,0.022943672090738925,0.4136974885681334
MOZ,Flood,500.0,q5,0.022943672090738925,0.13372063459877176
MOZ,Flood,1000.0,q1,0.03104500699441646,0.588
MOZ,Flood,1000.0,q2,0.024127553688321948,0.588
MOZ,Flood,1000.0,q3,0.024127553688321948,0.588
MOZ,Flood,1000.0,q4,0.024127553688321948,0.4136974885681334
MOZ,Flood,1000.0,q5,0.024127553688321948,0.13372063459877176
MOZ,Flood,2500.0,q1,0.033602741183854014,0.588
MOZ,Flood,2500.0,q2,0.026115373146285363,0.588
MOZ,Flood,2500.0,q3,0.026115373146285363,0.588
MOZ,Flood,2500.0,q4,0.026115373146285363,0.4136974885681334
MOZ,Flood,2500.0,q5,0.026115373146285363,0.13372063459877176
MOZ,Flood,5000.0,q1,0.03584458632389132,0.588
MOZ,Flood,5000.0,q2,0.027857690002161154,0.588
MOZ,Flood,5000.0,q3,0.027857690002161154,0.588
MOZ,Flood,5000.0,q4,0.027857690002161154,0.4136974885681334
MOZ,Flood,5000.0,q5,0.027857690002161154,0.13372063459877176
MOZ,Storm surge,10.0,q1,0.00042019430518392895,0.588
MOZ,Storm surge,10.0,q2,0.0003265665444905772,0.588
MOZ,Storm surge,10.0,q3,0.0003265665444905772,0.588
MOZ,Storm surge,10.0,q4,0.0003265665444905772,0.4136974885681334
MOZ,Storm surge,10.0,q5,0.0003265665444905772,0.13372063459877176
MOZ,Storm surge,25.0,q1,0.0007442238417795392,0.588
MOZ,Storm surge,25.0,q2,0.0005783957691455682,0.588
MOZ,Storm surge,25.0,q3,0.0005783957691455682,0.588
MOZ,Storm surge,25.0,q4,0.0005783957691455682,0.4136974885681334
MOZ,Storm surge,25.0,q5,0.0005783957691455682,0.13372063459877176
MOZ,Storm surge,50.0,q1,0.0009886677064209206,0.588
MOZ,Storm surge,50.0,q2,0.0007683726136982712,0.588
MOZ,Storm surge,50.0,q3,0.0007683726136982712,0.588
MOZ,Storm surge,50.0,q4,0.0007683726136982712,0.4136974885681334
MOZ,Storm surge,50.0,q5,0.0007683726136982712,0.13372063459877176
MOZ,Storm surge,100.0,q1,0.0012345314259567626,0.588
MOZ,Storm surge,100.0,q2,0.0009594529408561444,0.588
MOZ,Storm surge,100.0,q3,0.0009594529408561444,0.588
MOZ,Storm surge,100.0,q4,0.0009594529408561444,0.4136974885681334
MOZ,Storm surge,100.0,q5,0.0009594529408561444,0.13372063459877176
MOZ,Storm surge,250.0,q1,0.0015644802124100098,0.588
MOZ,Storm surge,250.0,q2,0.0012158824871912179,0.588
MOZ,Storm surge,250.0,q3,0.0012158824871912179,0.588
MOZ,Storm surge,250.0,q4,0.0012158824871912179,0.4136974885681334
MOZ,Storm surge,250.0,q5,0.0012158824871912179,0.13372063459877176
MOZ,Storm surge,500.0,q1,0.0018909372318642458,0.588
MOZ,Storm surge,500.0,q2,0.0014695983025952303,0.588
MOZ,Storm surge,500.0,q3,0.0014695983025952303,0.588
MOZ,Storm surge,500.0,q4,0.0014695983025952303,0.4136974885681334
MOZ,Storm surge,500.0,q5,0.0014695983025952303,0.13372063459877176
MOZ,Storm surge,1000.0,q1,0.0022961289304664146,0.588
MOZ,Storm surge,1000.0,q2,0.0017845051236452139,0.588
MOZ,Storm surge,1000.0,q3,0.0017845051236452139,0.588
MOZ,Storm surge,1000.0,q4,0.0017845051236452139,0.4136974885681334
MOZ,Storm surge,1000.0,q5,0.0017845051236452139,0.13372063459877176
MOZ,Storm surge,2500.0,q1,0.0028648319553517543,0.588
MOZ,Storm surge,2500.0,q2,0.0022264896517240756,0.588
MOZ,Storm surge,2500.0,q3,0.0022264896517240756,0.588
MOZ,Storm surge,2500.0,q4,0.0022264896517240756,0.4136974885681334
MOZ,Storm surge,2500.0,q5,0.0022264896517240756,0.13372063459877176
MOZ,Storm surge,5000.0,q1,0.003351820382173612,0.588
MOZ,Storm surge,5000.0,q2,0.002604967241239487,0.588
MOZ,Storm surge,5000.0,q3,0.002604967241239487,0.588
MOZ,Storm surge,5000.0,q4,0.002604967241239487,0.4136974885681334
MOZ,Storm surge,5000.0,q5,0.002604967241239487,0.13372063459877176
MOZ,Tsunami,10.0,q1,0.00014537619379729086,0.588
MOZ,Tsunami,10.0,q2,0.00014537619379729086,0.588
MOZ,Tsunami,10.0,q3,0.00014537619379729086,0.588
MOZ,Tsunami,10.0,q4,0.00014537619379729086,0.4136974885681334
MOZ,Tsunami,10.0,q5,0.00014537619379729086,0.13372063459877176
MOZ,Tsunami,25.0,q1,0.00023194284688284563,0.588
MOZ,Tsunami,25.0,q2,0.00023194284688284563,0.588
MOZ,Tsunami,25.0,q3,0.00023194284688284563,0.588
MOZ,Tsunami,25.0,q4,0.00023194284688284563,0.4136974885681334
MOZ,Tsunami,25.0,q5,0.00023194284688284563,0.13372063459877176
MOZ,Tsunami,50.0,q1,0.0004564522635490452,0.588
MOZ,Tsunami,50.0,q2,0.0004564522635490452,0.588
MOZ,Tsunami,50.0,q3,0.0004564522635490452,0.588
MOZ,Tsunami,50.0,q4,0.0004564522635490452,0.4136974885681334
MOZ,Tsunami,50.0,q5,0.0004564522635490452,0.13372063459877176
MOZ,Tsunami,100.0,q1,0.0008353833269560582,0.588
MOZ,Tsunami,100.0,q2,0.0008353833269560582,0.588
MOZ,Tsunami,100.0,q3,0.0008353833269560582,0.588
MOZ,Tsunami,100.0,q4,0.0008353833269560582,0.4136974885681334
MOZ,Tsunami,100.0,q5,0.0008353833269560582,0.13372063459877176
MOZ,Tsunami,250.0,q1,0.0018865501797609937,0.588
MOZ,Tsunami,250.0,q2,0.0018865501797609937,0.588
MOZ,Tsunami,250.0,q3,0.0018865501797609937,0.588
MOZ,Tsunami,250.0,q4,0.0018865501797609937,0.4136974885681334
MOZ,Tsunami,250.0,q5,0.0018865501797609937,0.13372063459877176
MOZ,Tsunami,500.0,q1,0.0033961139588966687,0.588
MOZ,Tsunami,500.0,q2,0.0033961139588966687,0.588
MOZ,Tsunami,500.0,q3,0.0033961139588966687,0.588
MOZ,Tsunami,500.0,q4,0.0033961139588966687,0.4136974885681334
MOZ,Tsunami,500.0,q5,0.0033961139588966687,0.13372063459877176
MOZ,Tsunami,1000.0,q1,0.0061103562503812174,0.588
MOZ,Tsunami,1000.0,q2,0.0061103562503812174,0.588
MOZ,Tsunami,1000.0,q3,0.0061103562503812174,0.588
MOZ,Tsunami,1000.0,q4,0.0061103562503812174,0.4136974885681334
MOZ,Tsunami,1000.0,q5,0.0061103562503812174,0.13372063459877176
MOZ,Tsunami,2500.0,q1,0.013317885791190523,0.588
MOZ,Tsunami,2500.0,q2,0.013317885791190523,0.588
MOZ,Tsunami,2500.0,q3,0.013317885791190523,0.588
MOZ,Tsunami,2500.0,q4,0.013317885791190523,0.4136974885681334
MOZ,Tsunami,2500.0,q5,0.013317885791190523,0.13372063459877176
MOZ,Tsunami,5000.0,q1,0.023925324683607495,0.588
MOZ,Tsunami,5000.0,q2,0.023925324683607495,0.588
MOZ,Tsunami,5000.0,q3,0.023925324683607495,0.588
MOZ,Tsunami,5000.0,q4,0.023925324683607495,0.4136974885681334
MOZ,Tsunami,5000.0,q5,0.023925324683607495,0.13372063459877176
MOZ,Wind,10.0,q1,0.0006781380238073325,0.588
MOZ,Wind,10.0,q2,0.0006781380238073325,0.588
MOZ,Wind,10.0,q3,0.0006781380238073325,0.588
MOZ,Wind,10.0,q4,0.0006781380238073325,0.4136974885681334
MOZ,Wind,10.0,q5,0.0006781380238073325,0.13372063459877176
MOZ,Wind,25.0,q1,0.0010142677642532,0.588
MOZ,Wind,25.0,q2,0.0010142677642532,0.588
MOZ,Wind,25.0,q3,0.0010142677642532,0.588
MOZ,Wind,25.0,q4,0.0010142677642532,0.4136974885681334
MOZ,Wind,25.0,q5,0.0010142677642532,0.13372063459877176
MOZ,Wind,50.0,q1,0.001253609848310204,0.588
MOZ,Wind,50.0,q2,0.001253609848310204,0.588
MOZ,Wind,50.0,q3,0.001253609848310204,0.588
MOZ,Wind,50.0,q4,0.001253609848310204,0.4136974885681334
MOZ,Wind,50.0,q5,0.001253609848310204,0.13372063459877176
MOZ,Wind,100.0,q1,0.0015716823368320152,0.588
MOZ,Wind,100.0,q2,0.0015716823368320152,0.588
MOZ,Wind,100.0,q3,0.0015716823368320152,0.588
MOZ,Wind,100.0,q4,0.0015716823368320152,0.4136974885681334
MOZ,Wind,100.0,q5,0.0015716823368320152,0.13372063459877176
MOZ,Wind,250.0,q1,0.0020385549580833953,0.588
MOZ,Wind,250.0,q2,0.0020385549580833953,0.588
MOZ,Wind,250.0,q3,0.0020385549580833953,0.588
MOZ,Wind,250.0,q4,0.0020385549580833953,0.4136974885681334
MOZ,Wind,250.0,q5,0.0020385549580833953,0.13372063459877176
MOZ,Wind,500.0,q1,0.0024567505628782403,0.588
MOZ,Wind,500.0,q2,0.0024567505628782403,0.588
MOZ,Wind,500.0,q3,0.0024567505628782403,0.588
MOZ,Wind,500.0,q4,0.0024567505628782403,0.4136974885681334
MOZ,Wind,500.0,q5,0.0024567505628782403,0.13372063459877176
MOZ,Wind,1000.0,q1,0.002955371718123052,0.588
MOZ,Wind,1000.0,q2,0.002955371718123052,0.588
MOZ,Wind,1000.0,q3,0.002955371718123052,0.588
MOZ,Wind,1000.0,q4,0.002955371718123052,0.4136974885681334
MOZ,Wind,1000.0,q5,0.002955371718123052,0.13372063459877176
MOZ,Wind,2500.0,q1,0.003624539382060926,0.588
MOZ,Wind,2500.0,q2,0.003624539382060926,0.588
MOZ,Wind,2500.0,q3,0.003624539382060926,0.588
MOZ,Wind,2500.0,q4,0.003624539382060926,0.4136974885681334
MOZ,Wind,2500.0,q5,0.003624539382060926,0.13372063459877176
MOZ,Wind,5000.0,q1,0.00429392766953441,0.588
MOZ,Wind,5000.0,q2,0.00429392766953441,0.588
MOZ,Wind,5000.0,q3,0.00429392766953441,0.588
MOZ,Wind,5000.0,q4,0.00429392766953441,0.4136974885681334
MOZ,Wind,5000.0,q5,0.00429392766953441,0.13372063459877176
MRT,Earthquake,10.0,q1,0.00020631264593717059,0.7
MRT,Earthquake,10.0,q2,0.00020631264593717059,0.7
MRT,Earthquake,10.0,q3,0.00020631264593717059,0.7
MRT,Earthquake,10.0,q4,0.00020631264593717059,0.47393017200514664
MRT,Earthquake,10.0,q5,0.00020631264593717059,0.2057739633142513
MRT,Earthquake,25.0,q1,0.00044275913437646734,0.7
MRT,Earthquake,25.0,q2,0.00044275913437646734,0.7
MRT,Earthquake,25.0,q3,0.00044275913437646734,0.7
MRT,Earthquake,25.0,q4,0.00044275913437646734,0.47393017200514664
MRT,Earthquake,25.0,q5,0.00044275913437646734,0.2057739633142513
MRT,Earthquake,50.0,q1,0.0009583125569912059,0.7
MRT,Earthquake,50.0,q2,0.0009583125569912059,0.7
MRT,Earthquake,50.0,q3,0.0009583125569912059,0.7
MRT,Earthquake,50.0,q4,0.0009583125569912059,0.47393017200514664
MRT,Earthquake,50.0,q5,0.0009583125569912059,0.2057739633142513
MRT,Earthquake,100.0,q1,0.0019159364590112505,0.7
MRT,Earthquake,100.0,q2,0.0019159364590112505,0.7
MRT,Earthquake,100.0,q3,0.0019159364590112505,0.7
MRT,Earthquake,100.0,q4,0.0019159364590112505,0.47393017200514664
MRT,Earthquake,100.0,q5,0.0019159364590112505,0.2057739633142513
MRT,Earthquake,250.0,q1,0.0047118542330054055,0.7
MRT,Earthquake,250.0,q2,0.0047118542330054055,0.7
MRT,Earthquake,250.0,q3,0.0047118542330054055,0.7
MRT,Earthquake,250.0,q4,0.0047118542330054055,0.47393017200514664
MRT,Earthquake,250.0,q5,0.0047118542330054055,0.2057739633142513
MRT,Earthquake,500.0,q1,0.008866589696841773,0.7
MRT,Earthquake,500.0,q2,0.008866589696841773,0.7
