iso3,income_cat,hazard,capital_t,sigma_h,delta_k_h_eff,productivity_pi,savings_s_h,delta_i_h_pds,eta,delta_tax_sp,discount_rate_rho,k_h_eff,delta_c_h_max,lambda_h,consumption_floor_xi,t_hat,t_tilde,delta_tilde_k_h_eff
IRQ,q3,Earthquake,50,0.3434986073474545,5790.307740927974,0.4073304239369676,0.0,0,1.5,0,0.06,19325.37852944405,,1.6579548867191947,,0.0,0.0,5790.307740927974
IRQ,q3,Flood,50,0.3434986073474545,7719.41198987903,0.4073304239369676,0.0,0,1.5,0,0.06,19325.37852944405,,1.1885780441742573,,0.0,0.0,7719.41198987903
IRQ,q3,Storm surge,50,0.3434986073474545,7719.41198987903,0.4073304239369676,0.0,0,1.5,0,0.06,19325.37852944405,,1.1885780441742573,,0.0,0.0,7719.41198987903
IRQ,q3,Tsunami,50,0.3434986073474545,7719.41198987903,0.4073304239369676,0.0,0,1.5,0,0.06,19325.37852944405,,1.1885780441742573,,0.0,0.0,7719.41198987903
IRQ,q3,Wind,50,0.3434986073474545,6606.4384304552295,0.4073304239369676,0.0,0,1.5,0,0.06,19325.37852944405,,1.4382883017017283,,0.0,0.0,6606.4384304552295
IRQ,q4,Earthquake,50,0.3434986073474545,6478.9204914732345,0.4073304239369676,0.0,0,1.5,0,0.06,25625.10028866092,,1.9740893296385134,,0.0,0.0,6478.9204914732345
IRQ,q4,Flood,50,0.3434986073474545,8637.443597313204,0.4073304239369676,0.0,0,1.5,0,0.06,25625.10028866092,,1.4605548077537396,,0.0,0.0,8637.443597313204
IRQ,q4,Storm surge,50,0.3434986073474545,8637.443597313204,0.4073304239369676,0.0,0,1.5,0,0.06,25625.10028866092,,1.4605548077537396,,0.0,0.0,8637.443597313204
IRQ,q4,Tsunami,50,0.3434986073474545,8637.443597313204,0.4073304239369676,0.0,0,1.5,0,0.06,25625.10028866092,,1.4605548077537396,,0.0,0.0,8637.443597313204
IRQ,q4,Wind,50,0.3434986073474545,7392.1095799776895,0.4073304239369676,0.0,0,1.5,0,0.06,25625.10028866092,,1.7275204966986917,,0.0,0.0,7392.1095799776895
IRQ,q5,Earthquake,50,0.3434986073474545,9150.14236200396,0.4073304239369676,0.0,0,1.5,0,0.06,43344.06016461174,,2.333881025131274,,0.0,0.0,9150.14236200396
IRQ,q5,Flood,50,0.3434986073474545,12198.612201401478,0.4073304239369676,0.0,0,1.5,0,0.06,43344.06016461174,,1.7711767033965706,,0.0,0.0,12198.612201401478
IRQ,q5,Storm surge,50,0.3434986073474545,12198.612201401478,0.4073304239369676,0.0,0,1.5,0,0.06,43344.06016461174,,1.7711767033965706,,0.0,0.0,12198.612201401478
IRQ,q5,Tsunami,50,0.3434986073474545,12198.612201401478,0.4073304239369676,0.0,0,1.5,0,0.06,43344.06016461174,,1.7711767033965706,,0.0,0.0,12198.612201401478
IRQ,q5,Wind,50,0.3434986073474545,11444.38856445731,0.4073304239369676,0.0,0,1.5,0,0.06,43344.06016461174,,1.8902384688677067,,0.0,0.0,11444.38856445731
ISL,q1,Earthquake,50,0.4554851103159583,27496.330912051926,0.2088920584384275,0.0,0,1.5,0,0.06,100640.08945409274,,0.6669186548935708,,0.0,0.0,27496.330912051926
ISL,q1,Flood,50,0.4554851103159583,43198.72589343479,0.2088920584384275,0.0,0,1.5,0,0.06,100640.08945409274,,0.3913010623341773,,0.0,0.0,43198.72589343479
ISL,q1,Storm surge,50,0.4554851103159583,43198.72589343479,0.2088920584384275,0.0,0,1.5,0,0.06,100640.08945409274,,0.3913010623341773,,0.0,0.0,43198.72589343479
ISL,q1,Tsunami,50,0.4554851103159583,43198.72589343479,0.2088920584384275,0.0,0,1.5,0,0.06,100640.08945409274,,0.3913010623341773,,0.0,0.0,43198.72589343479
ISL,q1,Wind,50,0.4554851103159583,38482.68408560071,0.2088920584384275,0.0,0,1.5,0,0.06,100640.08945409274,,0.45556503334366605,,0.0,0.0,38482.68408560071
ISL,q2,Earthquake,50,0.4554851103159583,51956.37748882078,0.2088920584384275,0.0,0,1.5,0,0.06,196934.59167403373,,0.6910435013167275,,0.0,0.0,51956.37748882078
ISL,q2,Flood,50,0.4554851103159583,51956.3774888208,0.2088920584384275,0.0,0,1.5,0,0.06,196934.59167403373,,0.6910435013167271,,0.0,0.0,51956.3774888208
ISL,q2,Storm surge,50,0.4554851103159583,51956.3774888208,0.2088920584384275,0.0,0,1.5,0,0.06,196934.59167403373,,0.6910435013167271,,0.0,0.0,51956.3774888208
ISL,q2,Tsunami,50,0.4554851103159583,51956.3774888208,0.2088920584384275,0.0,0,1.5,0,0.06,196934.59167403373,,0.6910435013167271,,0.0,0.0,51956.3774888208
ISL,q2,Wind,50,0.4554851103159583,51956.3774888208,0.2088920584384275,0.0,0,1.5,0,0.06,196934.59167403373,,0.6910435013167271,,0.0,0.0,51956.3774888208
ISL,q3,Earthquake,50,0.4554851103159583,61110.512972232274,0.2088920584384275,0.0,0,1.5,0,0.06,231632.2750131448,,0.6910435013167271,,0.0,0.0,61110.512972232274
ISL,q3,Flood,50,0.4554851103159583,61110.51297223225,0.2088920584384275,0.0,0,1.5,0,0.06,231632.2750131448,,0.6910435013167273,,0.0,0.0,61110.51297223225
ISL,q3,Storm surge,50,0.4554851103159583,61110.51297223225,0.2088920584384275,0.0,0,1.5,0,0.06,231632.2750131448,,0.6910435013167273,,0.0,0.0,61110.51297223225
ISL,q3,Tsunami,50,0.4554851103159583,61110.51297223225,0.2088920584384275,0.0,0,1.5,0,0.06,231632.2750131448,,0.6910435013167273,,0.0,0.0,61110.51297223225
ISL,q3,Wind,50,0.4554851103159583,61110.51297223225,0.2088920584384275,0.0,0,1.5,0,0.06,231632.2750131448,,0.6910435013167273,,0.0,0.0,61110.51297223225
ISL,q4,Earthquake,50,0.4554851103159583,80175.80452519911,0.2088920584384275,0.0,0,1.5,0,0.06,303897.0399678955,,0.6910435013167275,,0.0,0.0,80175.80452519911
ISL,q4,Flood,50,0.4554851103159583,80175.80452519911,0.2088920584384275,0.0,0,1.5,0,0.06,303897.0399678955,,0.6910435013167275,,0.0,0.0,80175.80452519911
ISL,q4,Storm surge,50,0.4554851103159583,80175.80452519911,0.2088920584384275,0.0,0,1.5,0,0.06,303897.0399678955,,0.6910435013167275,,0.0,0.0,80175.80452519911
ISL,q4,Tsunami,50,0.4554851103159583,80175.80452519911,0.2088920584384275,0.0,0,1.5,0,0.06,303897.0399678955,,0.6910435013167275,,0.0,0.0,80175.80452519911
ISL,q4,Wind,50,0.4554851103159583,80175.80452519911,0.2088920584384275,0.0,0,1.5,0,0.06,303897.0399678955,,0.6910435013167275,,0.0,0.0,80175.80452519911
ISL,q5,Earthquake,50,0.4554851103159583,68667.12705268739,0.2088920584384275,0.0,0,1.5,0,0.06,496947.43498017266,,1.215670572128274,,0.0,0.0,68667.12705268739
ISL,q5,Flood,50,0.4554851103159583,131107.4316830416,0.2088920584384275,0.0,0,1.5,0,0.06,496947.43498017266,,0.6910435013167275,,0.0,0.0,131107.4316830416
ISL,q5,Storm surge,50,0.4554851103159583,131107.4316830416,0.2088920584384275,0.0,0,1.5,0,0.06,496947.43498017266,,0.6910435013167275,,0.0,0.0,131107.4316830416
ISL,q5,Tsunami,50,0.4554851103159583,131107.4316830416,0.2088920584384275,0.0,0,1.5,0,0.06,496947.43498017266,,0.6910435013167275,,0.0,0.0,131107.4316830416
ISL,q5,Wind,50,0.4554851103159583,122304.1275684329,0.2088920584384275,0.0,0,1.5,0,0.06,496947.43498017266,,0.7398785588519698,,0.0,0.0,122304.1275684329
ISR,q1,Earthquake,50,0.170967803132177,10689.891643429395,0.2848230351273969,0.0,0,1.5,0,0.06,38022.77230411588,,2.515849784224857,,0.0,0.0,10689.891643429395
ISR,q1,Flood,50,0.170967803132177,18221.804789551614,0.2848230351273969,0.0,0,1.5,0,0.06,38022.77230411588,,1.302677452659044,,0.0,0.0,18221.804789551614
ISR,q1,Storm surge,50,0.170967803132177,18221.804789551614,0.2848230351273969,0.0,0,1.5,0,0.06,38022.77230411588,,1.302677452659044,,0.0,0.0,18221.804789551614
ISR,q1,Tsunami,50,0.170967803132177,18221.804789551614,0.2848230351273969,0.0,0,1.5,0,0.06,38022.77230411588,,1.302677452659044,,0.0,0.0,18221.804789551614
ISR,q1,Wind,50,0.170967803132177,10689.891643429395,0.2848230351273969,0.0,0,1.5,0,0.06,38022.77230411588,,2.515849784224857,,0.0,0.0,10689.891643429395
ISR,q2,Earthquake,50,0.170967803132177,22745.221452836362,0.2848230351273969,0.0,0,1.5,0,0.06,90212.60670964456,,2.807426460725368,,0.0,0.0,22745.221452836362
ISR,q2,Flood,50,0.170967803132177,22745.22145283636,0.2848230351273969,0.0,0,1.5,0,0.06,90212.60670964456,,2.807426460725369,,0.0,0.0,22745.22145283636
ISR,q2,Storm surge,50,0.170967803132177,22745.22145283636,0.2848230351273969,0.0,0,1.5,0,0.06,90212.60670964456,,2.807426460725369,,0.0,0.0,22745.22145283636
ISR,q2,Tsunami,50,0.170967803132177,22745.22145283636,0.2848230351273969,0.0,0,1.5,0,0.06,90212.60670964456,,2.807426460725369,,0.0,0.0,22745.22145283636
ISR,q2,Wind,50,0.170967803132177,22745.221452836362,0.2848230351273969,0.0,0,1.5,0,0.06,90212.60670964456,,2.807426460725368,,0.0,0.0,22745.221452836362
ISR,q3,Earthquake,50,0.170967803132177,31824.446781786093,0.2848230351273969,0.0,0,1.5,0,0.06,126222.833540241,,2.807426460725368,,0.0,0.0,31824.446781786093
ISR,q3,Flood,50,0.170967803132177,31824.4467817861,0.2848230351273969,0.0,0,1.5,0,0.06,126222.833540241,,2.807426460725367,,0.0,0.0,31824.4467817861
ISR,q3,Storm surge,50,0.170967803132177,31824.4467817861,0.2848230351273969,0.0,0,1.5,0,0.06,126222.833540241,,2.807426460725367,,0.0,0.0,31824.4467817861
ISR,q3,Tsunami,50,0.170967803132177,31824.4467817861,0.2848230351273969,0.0,0,1.5,0,0.06,126222.833540241,,2.807426460725367,,0.0,0.0,31824.4467817861
ISR,q3,Wind,50,0.170967803132177,31824.4467817861,0.2848230351273969,0.0,0,1.5,0,0.06,126222.833540241,,2.807426460725367,,0.0,0.0,31824.4467817861
ISR,q4,Earthquake,50,0.170967803132177,46866.79186704564,0.2848230351273969,0.0,0,1.5,0,0.06,185884.1194934738,,2.807426460725369,,0.0,0.0,46866.79186704564
ISR,q4,Flood,50,0.170967803132177,46866.79186704564,0.2848230351273969,0.0,0,1.5,0,0.06,185884.1194934738,,2.807426460725369,,0.0,0.0,46866.79186704564
ISR,q4,Storm surge,50,0.170967803132177,46866.79186704564,0.2848230351273969,0.0,0,1.5,0,0.06,185884.1194934738,,2.807426460725369,,0.0,0.0,46866.79186704564
ISR,q4,Tsunami,50,0.170967803132177,46866.79186704564,0.2848230351273969,0.0,0,1.5,0,0.06,185884.1194934738,,2.807426460725369,,0.0,0.0,46866.79186704564
ISR,q4,Wind,50,0.170967803132177,46866.79186704564,0.2848230351273969,0.0,0,1.5,0,0.06,185884.1194934738,,2.807426460725369,,0.0,0.0,46866.79186704564
ISR,q5,Earthquake,50,0.170967803132177,71068.94018058306,0.2848230351273969,0.0,0,1.5,0,0.06,338971.3965205171,,3.3250000000484894,,0.0,0.0,71068.94018058306
ISR,q5,Flood,50,0.170967803132177,85464.54604567027,0.2848230351273969,0.0,0,1.5,0,0.06,338971.3965205171,,2.807426460725371,,0.0,0.0,85464.54604567027
ISR,q5,Storm surge,50,0.170967803132177,85464.54604567027,0.2848230351273969,0.0,0,1.5,0,0.06,338971.3965205171,,2.807426460725371,,0.0,0.0,85464.54604567027
ISR,q5,Tsunami,50,0.170967803132177,85464.54604567027,0.2848230351273969,0.0,0,1.5,0,0.06,338971.3965205171,,2.807426460725371,,0.0,0.0,85464.54604567027
ISR,q5,Wind,50,0.170967803132177,55947.09180276512,0.2848230351273969,0.0,0,1.5,0,0.06,338971.3965205171,,4.075000000033958,,0.0,0.0,55947.09180276512
ITA,q1,Earthquake,50,0.2668868249267371,49496.03594324591,0.1434501066431165,0.0,0,1.5,0,0.06,79606.39430589968,,0.23978426051721463,,0.0,0.0,49496.03594324591
ITA,q1,Flood,50,0.2668868249267371,49496.03594324591,0.1434501066431165,0.0,0,1.5,0,0.06,79606.39430589968,,0.23978426051721463,,0.0,0.0,49496.03594324591
ITA,q1,Storm surge,50,0.2668868249267371,49496.03594324591,0.1434501066431165,0.0,0,1.5,0,0.06,79606.39430589968,,0.23978426051721463,,0.0,0.0,49496.03594324591
ITA,q1,Tsunami,50,0.2668868249267371,49496.03594324591,0.1434501066431165,0.0,0,1.5,0,0.06,79606.39430589968,,0.23978426051721463,,0.0,0.0,49496.03594324591
ITA,q1,Wind,50,0.2668868249267371,49496.03594324591,0.1434501066431165,0.0,0,1.5,0,0.06,79606.39430589968,,0.23978426051721463,,0.0,0.0,49496.03594324591
ITA,q2,Earthquake,50,0.2668868249267371,92128.2349721881,0.1434501066431165,0.0,0,1.5,0,0.06,187659.8625517918,,0.3808559745544268,,0.0,0.0,92128.2349721881
ITA,q2,Flood,50,0.2668868249267371,116679.31179342089,0.1434501066431165,0.0,0,1.5,0,0.06,187659.8625517918,,0.23978426051721455,,0.0,0.0,116679.31179342089
ITA,q2,Storm surge,50,0.2668868249267371,116679.31179342089,0.1434501066431165,0.0,0,1.5,0,0.06,187659.8625517918,,0.23978426051721455,,0.0,0.0,116679.31179342089
ITA,q2,Tsunami,50,0.2668868249267371,116679.31179342089,0.1434501066431165,0.0,0,1.5,0,0.06,187659.8625517918,,0.23978426051721455,,0.0,0.0,116679.31179342089
ITA,q2,Wind,50,0.2668868249267371,92128.2349721881,0.1434501066431165,0.0,0,1.5,0,0.06,187659.8625517918,,0.3808559745544268,,0.0,0.0,92128.2349721881
ITA,q3,Earthquake,50,0.2668868249267371,66771.16485782753,0.1434501066431165,0.0,0,1.5,0,0.06,250578.1930241792,,0.8088528020092988,,0.0,0.0,66771.16485782753
ITA,q3,Flood,50,0.2668868249267371,128670.89109732643,0.1434501066431165,0.0,0,1.5,0,0.06,250578.1930241792,,0.35646852682508884,,0.0,0.0,128670.89109732643
ITA,q3,Storm surge,50,0.2668868249267371,128670.89109732643,0.1434501066431165,0.0,0,1.5,0,0.06,250578.1930241792,,0.35646852682508884,,0.0,0.0,128670.89109732643
ITA,q3,Tsunami,50,0.2668868249267371,128670.89109732643,0.1434501066431165,0.0,0,1.5,0,0.06,250578.1930241792,,0.35646852682508884,,0.0,0.0,128670.89109732643
ITA,q3,Wind,50,0.2668868249267371,66771.16485782753,0.1434501066431165,0.0,0,1.5,0,0.06,250578.1930241792,,0.8088528020092988,,0.0,0.0,66771.16485782753
ITA,q4,Earthquake,50,0.2668868249267371,98319.22797876557,0.1434501066431165,0.0,0,1.5,0,0.06,368971.4645372593,,0.8088528020092991,,0.0,0.0,98319.22797876557
ITA,q4,Flood,50,0.2668868249267371,98319.22797876557,0.1434501066431165,0.0,0,1.5,0,0.06,368971.4645372593,,0.8088528020092991,,0.0,0.0,98319.22797876557
ITA,q4,Storm surge,50,0.2668868249267371,98319.22797876557,0.1434501066431165,0.0,0,1.5,0,0.06,368971.4645372593,,0.8088528020092991,,0.0,0.0,98319.22797876557
ITA,q4,Tsunami,50,0.2668868249267371,98319.22797876557,0.1434501066431165,0.0,0,1.5,0,0.06,368971.4645372593,,0.8088528020092991,,0.0,0.0,98319.22797876557
ITA,q4,Wind,50,0.2668868249267371,98319.22797876557,0.1434501066431165,0.0,0,1.5,0,0.06,368971.4645372593,,0.8088528020092991,,0.0,0.0,98319.22797876557
ITA,q5,Earthquake,50,0.2668868249267371,83502.38881958014,0.1434501066431165,0.0,0,1.5,0,0.06,657002.7770004931,,1.5412214211795887,,0.0,0.0,83502.38881958014
ITA,q5,Flood,50,0.2668868249267371,175070.46485452686,0.1434501066431165,0.0,0,1.5,0,0.06,657002.7770004931,,0.8088528020092991,,0.0,0.0,175070.46485452686
ITA,q5,Storm surge,50,0.2668868249267371,175070.46485452686,0.1434501066431165,0.0,0,1.5,0,0.06,657002.7770004931,,0.8088528020092991,,0.0,0.0,175070.46485452686
ITA,q5,Tsunami,50,0.2668868249267371,175070.46485452686,0.1434501066431165,0.0,0,1.5,0,0.06,657002.7770004931,,0.8088528020092991,,0.0,0.0,175070.46485452686
ITA,q5,Wind,50,0.2668868249267371,105797.04978278223,0.1434501066431165,0.0,0,1.5,0,0.06,657002.7770004931,,1.2741639141562704,,0.0,0.0,105797.04978278223
JOR,q1,Earthquake,50,0.253578311143839,4637.056095708009,0.3098295810740082,0.0,0,1.5,0,0.06,11918.142428471156,,1.2630206489860754,,0.0,0.0,4637.056095708009
JOR,q1,Flood,50,0.253578311143839,5830.55835025126,0.3098295810740082,0.0,0,1.5,0,0.06,11918.142428471156,,0.9121192953141857,,0.0,0.0,5830.55835025126
JOR,q1,Storm surge,50,0.253578311143839,5830.55835025126,0.3098295810740082,0.0,0,1.5,0,0.06,11918.142428471156,,0.9121192953141857,,0.0,0.0,5830.55835025126
JOR,q1,Tsunami,50,0.253578311143839,5830.55835025126,0.3098295810740082,0.0,0,1.5,0,0.06,11918.142428471156,,0.9121192953141857,,0.0,0.0,5830.55835025126
JOR,q1,Wind,50,0.253578311143839,4661.1758999213625,0.3098295810740082,0.0,0,1.5,0,0.06,11918.142428471156,,1.2523226851035951,,0.0,0.0,4661.1758999213625
JOR,q2,Earthquake,50,0.253578311143839,7972.182669108962,0.3098295810740082,0.0,0,1.5,0,0.06,19130.390915448657,,1.154334747074227,,0.0,0.0,7972.182669108962
JOR,q2,Flood,50,0.253578311143839,10024.0918530455,0.3098295810740082,0.0,0,1.5,0,0.06,19130.390915448657,,0.8139712625508387,,0.0,0.0,10024.0918530455
JOR,q2,Storm surge,50,0.253578311143839,10024.0918530455,0.3098295810740082,0.0,0,1.5,0,0.06,19130.390915448657,,0.8139712625508387,,0.0,0.0,10024.0918530455
JOR,q2,Tsunami,50,0.253578311143839,10024.0918530455,0.3098295810740082,0.0,0,1.5,0,0.06,19130.390915448657,,0.8139712625508387,,0.0,0.0,10024.0918530455
JOR,q2,Wind,50,0.253578311143839,8013.650247064289,0.3098295810740082,0.0,0,1.5,0,0.06,19130.390915448657,,1.1440938161504721,,0.0,0.0,8013.650247064289
JOR,q3,Earthquake,50,0.253578311143839,13057.660516343607,0.3098295810740082,0.0,0,1.5,0,0.06,25240.03882467679,,0.8307226485241991,,0.0,0.0,13057.660516343607
JOR,q3,Flood,50,0.253578311143839,14801.503508397902,0.3098295810740082,0.0,0,1.5,0,0.06,25240.03882467679,,0.6555925937393019,,0.0,0.0,14801.503508397902
JOR,q3,Storm surge,50,0.253578311143839,14801.503508397902,0.3098295810740082,0.0,0,1.5,0,0.06,25240.03882467679,,0.6555925937393019,,0.0,0.0,14801.503508397902
JOR,q3,Tsunami,50,0.253578311143839,14801.503508397902,0.3098295810740082,0.0,0,1.5,0,0.06,25240.03882467679,,0.6555925937393019,,0.0,0.0,14801.503508397902
JOR,q3,Wind,50,0.253578311143839,13125.580379428753,0.3098295810740082,0.0,0,1.5,0,0.06,25240.03882467679,,0.8269851089375775,,0.0,0.0,13125.580379428753
JOR,q4,Earthquake,50,0.253578311143839,8226.586358571978,0.3098295810740082,0.0,0,1.5,0,0.06,33840.45517592367,,2.1113453579020858,,0.0,0.0,8226.586358571978
JOR,q4,Flood,50,0.253578311143839,8613.319273071096,0.3098295810740082,0.0,0,1.5,0,0.06,33840.45517592367,,2.021885807242873,,0.0,0.0,8613.319273071096
JOR,q4,Storm surge,50,0.253578311143839,8613.319273071096,0.3098295810740082,0.0,0,1.5,0,0.06,33840.45517592367,,2.021885807242873,,0.0,0.0,8613.319273071096
JOR,q4,Tsunami,50,0.253578311143839,8613.319273071096,0.3098295810740082,0.0,0,1.5,0,0.06,33840.45517592367,,2.021885807242873,,0.0,0.0,8613.319273071096
JOR,q4,Wind,50,0.253578311143839,8505.01775302632,0.3098295810740082,0.0,0,1.5,0,0.06,33840.45517592367,,2.044290486872666,,0.0,0.0,8505.01775302632
JOR,q5,Earthquake,50,0.253578311143839,15322.647242959756,0.3098295810740082,0.0,0,1.5,0,0.06,63030.43991771563,,2.111345357902086,,0.0,0.0,15322.647242959756
JOR,q5,Flood,50,0.253578311143839,15841.247042759323,0.3098295810740082,0.0,0,1.5,0,0.06,63030.43991771563,,2.044290486872666,,0.0,0.0,15841.247042759323
JOR,q5,Storm surge,50,0.253578311143839,15841.247042759323,0.3098295810740082,0.0,0,1.5,0,0.06,63030.43991771563,,2.044290486872666,,0.0,0.0,15841.247042759323
JOR,q5,Tsunami,50,0.253578311143839,15841.247042759323,0.3098295810740082,0.0,0,1.5,0,0.06,63030.43991771563,,2.044290486872666,,0.0,0.0,15841.247042759323
JOR,q5,Wind,50,0.253578311143839,15841.247042759323,0.3098295810740082,0.0,0,1.5,0,0.06,63030.43991771563,,2.044290486872666,,0.0,0.0,15841.247042759323
JPN,q1,Earthquake,50,0.4440220365374498,12372.536073391195,0.2106785735429563,0.0,0,1.5,0,0.06,48743.38429451937,,0.7438909471817949,,0.0,0.0,12372.536073391195
JPN,q1,Flood,50,0.4440220365374498,28869.25083791279,0.2106785735429563,0.0,0,1.5,0,0.06,48743.38429451937,,0.23354715135299345,,0.0,0.0,28869.25083791279
JPN,q1,Storm surge,50,0.4440220365374498,28869.25083791279,0.2106785735429563,0.0,0,1.5,0,0.06,48743.38429451937,,0.23354715135299345,,0.0,0.0,28869.25083791279
JPN,q1,Tsunami,50,0.4440220365374498,28869.25083791279,0.2106785735429563,0.0,0,1.5,0,0.06,48743.38429451937,,0.23354715135299345,,0.0,0.0,28869.25083791279
JPN,q1,Wind,50,0.4440220365374498,28869.25083791279,0.2106785735429563,0.0,0,1.5,0,0.06,48743.38429451937,,0.23354715135299345,,0.0,0.0,28869.25083791279
JPN,q2,Earthquake,50,0.4440220365374498,31074.41191210811,0.2106785735429563,0.0,0,1.5,0,0.06,122422.11237642556,,0.7438909471817949,,0.0,0.0,31074.41191210811
JPN,q2,Flood,50,0.4440220365374498,72506.96112825225,0.2106785735429563,0.0,0,1.5,0,0.06,122422.11237642556,,0.23354715135299345,,0.0,0.0,72506.96112825225
JPN,q2,Storm surge,50,0.4440220365374498,72506.96112825225,0.2106785735429563,0.0,0,1.5,0,0.06,122422.11237642556,,0.23354715135299345,,0.0,0.0,72506.96112825225
JPN,q2,Tsunami,50,0.4440220365374498,72506.96112825225,0.2106785735429563,0.0,0,1.5,0,0.06,122422.11237642556,,0.23354715135299345,,0.0,0.0,72506.96112825225
JPN,q2,Wind,50,0.4440220365374498,72506.96112825225,0.2106785735429563,0.0,0,1.5,0,0.06,122422.11237642556,,0.23354715135299345,,0.0,0.0,72506.96112825225
JPN,q3,Earthquake,50,0.4440220365374498,40357.48833288798,0.2106785735429563,0.0,0,1.5,0,0.06,158994.12628928878,,0.7438909471817949,,0.0,0.0,40357.48833288798
JPN,q3,Flood,50,0.4440220365374498,48376.28221193655,0.2106785735429563,0.0,0,1.5,0,0.06,158994.12628928878,,0.618419821705309,,0.0,0.0,48376.28221193655
JPN,q3,Storm surge,50,0.4440220365374498,48376.28221193655,0.2106785735429563,0.0,0,1.5,0,0.06,158994.12628928878,,0.618419821705309,,0.0,0.0,48376.28221193655
JPN,q3,Tsunami,50,0.4440220365374498,48376.28221193655,0.2106785735429563,0.0,0,1.5,0,0.06,158994.12628928878,,0.618419821705309,,0.0,0.0,48376.28221193655
JPN,q3,Wind,50,0.4440220365374498,48241.488824619846,0.2106785735429563,0.0,0,1.5,0,0.06,158994.12628928878,,0.6209034533028683,,0.0,0.0,48241.488824619846
JPN,q4,Earthquake,50,0.4440220365374498,28784.294553931548,0.2106785735429563,0.0,0,1.5,0,0.06,228848.2776073009,,1.3521131052200692,,0.0,0.0,28784.294553931548
JPN,q4,Flood,50,0.4440220365374498,58088.571628953025,0.2106785735429563,0.0,0,1.5,0,0.06,228848.2776073009,,0.7438909471817949,,0.0,0.0,58088.571628953025
JPN,q4,Storm surge,50,0.4440220365374498,58088.571628953025,0.2106785735429563,0.0,0,1.5,0,0.06,228848.2776073009,,0.7438909471817949,,0.0,0.0,58088.571628953025
JPN,q4,Tsunami,50,0.4440220365374498,58088.571628953025,0.2106785735429563,0.0,0,1.5,0,0.06,228848.2776073009,,0.7438909471817949,,0.0,0.0,58088.571628953025
JPN,q4,Wind,50,0.4440220365374498,58088.571628953025,0.2106785735429563,0.0,0,1.5,0,0.06,228848.2776073009,,0.7438909471817949,,0.0,0.0,58088.571628953025
JPN,q5,Earthquake,50,0.4440220365374498,36714.34759983031,0.2106785735429563,0.0,0,1.5,0,0.06,433924.34911460825,,1.807364184665082,,0.0,0.0,36714.34759983031
JPN,q5,Flood,50,0.4440220365374498,110143.042799491,0.2106785735429563,0.0,0,1.5,0,0.06,433924.34911460825,,0.7438909471817949,,0.0,0.0,110143.042799491
JPN,q5,Storm surge,50,0.4440220365374498,110143.042799491,0.2106785735429563,0.0,0,1.5,0,0.06,433924.34911460825,,0.7438909471817949,,0.0,0.0,110143.042799491
JPN,q5,Tsunami,50,0.4440220365374498,110143.042799491,0.2106785735429563,0.0,0,1.5,0,0.06,433924.34911460825,,0.7438909471817949,,0.0,0.0,110143.042799491
JPN,q5,Wind,50,0.4440220365374498,110143.042799491,0.2106785735429563,0.0,0,1.5,0,0.06,433924.34911460825,,0.7438909471817949,,0.0,0.0,110143.042799491
KAZ,q1,Earthquake,50,0.1293501584045827,15860.768699937726,0.4992063423501769,0.0,0,1.5,0,0.06,25445.285574002333,,1.8773921792530137,,0.0,0.0,15860.768699937726
KAZ,q1,Flood,50,0.1293501584045827,15860.768699937727,0.4992063423501769,0.0,0,1.5,0,0.06,25445.285574002333,,1.8773921792530128,,0.0,0.0,15860.768699937727
KAZ,q1,Storm surge,50,0.1293501584045827,15860.768699937727,0.4992063423501769,0.0,0,1.5,0,0.06,25445.285574002333,,1.8773921792530128,,0.0,0.0,15860.768699937727
KAZ,q1,Tsunami,50,0.1293501584045827,15860.768699937727,0.4992063423501769,0.0,0,1.5,0,0.06,25445.285574002333,,1.8773921792530128,,0.0,0.0,15860.768699937727
KAZ,q1,Wind,50,0.1293501584045827,15860.768699937726,0.4992063423501769,0.0,0,1.5,0,0.06,25445.285574002333,,1.8773921792530137,,0.0,0.0,15860.768699937726
KAZ,q2,Earthquake,50,0.1293501584045827,22366.54391446653,0.4992063423501769,0.0,0,1.5,0,0.06,35882.44100737056,,1.8773921792530137,,0.0,0.0,22366.54391446653
KAZ,q2,Flood,50,0.1293501584045827,22366.54391446653,0.4992063423501769,0.0,0,1.5,0,0.06,35882.44100737056,,1.8773921792530137,,0.0,0.0,22366.54391446653
KAZ,q2,Storm surge,50,0.1293501584045827,22366.54391446653,0.4992063423501769,0.0,0,1.5,0,0.06,35882.44100737056,,1.8773921792530137,,0.0,0.0,22366.54391446653
KAZ,q2,Tsunami,50,0.1293501584045827,22366.54391446653,0.4992063423501769,0.0,0,1.5,0,0.06,35882.44100737056,,1.8773921792530137,,0.0,0.0,22366.54391446653
KAZ,q2,Wind,50,0.1293501584045827,22366.54391446653,0.4992063423501769,0.0,0,1.5,0,0.06,35882.44100737056,,1.8773921792530137,,0.0,0.0,22366.54391446653
KAZ,q3,Earthquake,50,0.1293501584045827,13829.670490777055,0.4992063423501769,0.0,0,1.5,0,0.06,45481.54143049136,,5.44500000002269,,0.0,0.0,13829.670490777055
KAZ,q3,Flood,50,0.1293501584045827,28349.935654983976,0.4992063423501769,0.0,0,1.5,0,0.06,45481.54143049136,,1.8773921792530137,,0.0,0.0,28349.935654983976
