iso3,income_cat,income_share,axfin,diversified_share,n,c,gamma_SP,k,liquidity
GMB,q2,0.1088911088911089,0.1771415074132536,0.08191515779892566,0.2,1150.769320836904,0.5458566070907691,2274.1911309745083,92.39866491651892
GMB,q3,0.1518481518481518,0.1531961036406449,0.0855114605380376,0.2,1604.7425391487097,0.794613087018797,3158.9263577189076,102.48853573248475
GMB,q4,0.2167832167832168,0.1856686149181742,0.07453180219078512,0.2,2290.9811249688823,0.9887560588874084,4563.92900237702,102.83595198738088
GMB,q5,0.4565434565434566,0.2186606687985938,0.08219223113361929,0.2,4824.785134151056,2.296332492443718,9532.033851275703,103.83621715578249
GRC,q1,0.067067067067067,0.1147063452665822,0.3265345981391301,0.2,10631.614193521133,0.37859202166178874,80780.23063030568,1531.2482592959464
GRC,q2,0.1251251251251251,0.1947501882811897,0.24399141507540567,0.2,19835.101107315564,0.5277788830648745,169181.05808425855,1558.5415152456837
GRC,q3,0.1721721721721721,0.2261424119013713,0.3200984753614154,0.2,27293.09912366621,0.9527511976798552,209357.9506850053,1559.0107142617337
GRC,q4,0.2302302302302302,0.339716696081185,0.2789653885919701,0.2,36496.58603746064,1.1103134744849974,296892.3073980853,1545.4202853875097
GRC,q5,0.4054054054054054,0.4473683624022706,0.28973055522407865,0.2,64265.72758770242,2.030564423108484,514983.3071026125,1565.361146976793
GTM,q1,0.045,0.0752902507618037,0.24422337030960037,0.2,2061.4618771898918,0.3040892162489277,5846.854552334856,363.56939669077127
GTM,q2,0.086,0.0586099013658818,0.2600605294324751,0.2,3939.6826986295705,0.6188340172727953,10939.839838929127,383.92533340500364
GTM,q3,0.132,0.0893974300591521,0.2899192133933715,0.2,6046.954839757018,1.0588933334920725,16113.801559020405,402.1775759164446
GTM,q4,0.201,0.1344894823178911,0.1635730565111925,0.2,9207.863051448183,0.9097228674685686,28902.83141319503,446.17734949755754
GTM,q5,0.536,0.1593261033027603,0.14216719930655963,0.2,24554.30147052849,2.108460565517636,79046.7022044489,463.78119597002603
HND,q1,0.036,0.0519098979209926,0.13226564295152815,0.2,1027.642357457485,0.1964275177044555,4182.761818117304,170.6645904697343
HND,q2,0.08,0.0520293694452327,0.13781491810637897,0.2,2283.6496832388557,0.4548194184940295,9235.583349011626,201.45200289477296
HND,q3,0.1369999999999999,0.0564899573407171,0.1266877193300418,0.2,3910.750082546538,0.7159914979634161,16020.053991736824,230.13387547648068
HND,q4,0.225,0.1656581066124491,0.1284079130361447,0.2,6422.7647341092825,1.1918650531823578,26258.483318601786,244.6381020564248
HND,q5,0.522,0.1999205118429636,0.11335118994966506,0.2,14900.814183133534,2.4408965126557414,61972.06668167284,239.17449363556085
HRV,q1,0.079,0.1854097407093063,0.40756809382712705,0.2,13549.427782008226,0.5088795064795516,57723.08077265646,1334.2837544983513
HRV,q2,0.134,0.1499491041101585,0.30718692779345996,0.2,22982.573706191168,0.6505717798435418,114499.8301994792,1470.8317478127576
HRV,q3,0.179,0.2269934268909591,0.3099388996071831,0.2,30700.60218961358,0.8768328451988566,152343.71717191036,1431.9551604573253
HRV,q4,0.235,0.2923349330352343,0.3098405508291569,0.2,40305.25985787256,1.1507839871969907,200032.8264107902,1632.470572613753
HRV,q5,0.373,0.4061694931845878,0.30752821160023547,0.2,63973.88054036796,1.8129318812810595,318562.67340699123,1577.8905044629892
HTI,q1,0.055,0.0691510154844073,0.1353117873654877,0.2,769.7559543701196,0.4024916552701031,6414.677317246499,40.44546423383372
HTI,q2,0.103,0.0864286377009329,0.1201953572752764,0.2,1441.542969093133,0.6695507145499016,12222.950710948264,61.25689155759658
HTI,q3,0.152,0.1048917969917812,0.07933378076773182,0.2,2127.325546622876,0.6521692233892737,18875.496441158142,51.89086919954033
