iso3,gdp_pc_pp,pop,urbanization_rate,prepare_scaleup,ew,finance_pre,borrowing_ability,avg_prod_k,tau_tax,reconstruction_share_sigma_h,pov_rate_2.15,rho,max_increased_spending,shareable,income_elasticity_eta,average_aid_cost_pc,dk,dw,dk_tot,dw_tot,axfin,c,dS_reco,dW_long_term,dW_reco,dc,dc_long_term,dc_npv_pre,diversified_share,dk_pub,dk_reco,fa,gamma_SP,help_fee,help_needed,help_received,income_share,k,lambda_h,liquidity,macro_multiplier_Gamma,n,v_ew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
CHL,25886.1213561616,19603733.0,0.87912,0.5408725972262776,0.6397672985802739,1.0,0.8666666666666667,0.2231146309942332,0.2154804741116743,0.1713887966067474,0.00749503097,0.06,0.05,0.8,1.5,4.11355543762538,184.59322225271788,6.412221422583487e-05,3618716242.65194,1257.0347670520687,0.02175491019031656,5436.085484793936,3.175842566512591,4.607381589965441e-05,1.804839832618047e-05,184.59322225271788,156.1318545955753,274.91337388864866,0.05471580972455005,152.9560120290627,1305.5672702652523,0.005538798556072902,0.06999999999999999,4.11355543762538,8.775467909961955,4.11355543762538,0.042,24364.540597673495,0.015719616944811443,0.0,0.3373022937438718,0.039852240534507734,0.08270308307153111,267.0600862851192,5235374626.490438,0.010316728512962475,0.6912048326669157,0.0071309726054722255
CHN,18187.8411189224,1412175000.0,0.6356,0.6520846316363867,0.7804302528795941,0.8333333333333334,0.8166666666666667,0.2022686904693058,0.3160080898699609,0.1733558135246135,0.001107742747,0.06,0.05,0.8,1.5,1.8764088419503238,47.56777787483237,2.566742348259023e-05,67174026720.3914,36246.89375652686,0.030383176866299006,6183.865980433616,1.5500209775243832,1.913616229319665e-05,6.531261189393577e-06,47.56777787483237,40.87164802130709,72.76929607512383,0.11332477465161644,39.3216270437827,1564.9781493784817,0.0017404127042767886,0.068,1.876408841950324,3.5235357014522872,1.876408841950324,0.068,30572.53184408199,0.005236630133313101,0.0,0.5273341154656928,0.06720836342770217,0.11644012586567232,62.95844655284105,88908344260.75832,0.0034615678760982734,0.7555424328157259,0.0026153614144640547
CIV,5537.369757684749,28160542.0,0.52661,0.4411772661914926,0.3515720969429335,0.5,0.4416666666666666,0.5264144049225482,0.1072404611072749,0.1775087680962455,0.115022170219,0.06,0.05,0.8,1.5,0.02882282117894687,2.289285982119341,1.0937056287412052e-05,64467534.04948296,307.99343293803116,0.005870329056486297,1107.47395153695,0.02076943082125919,5.34749912899624e-06,5.589557158415812e-06,2.289285982119341,1.9036870784345923,5.8202969816506664,0.018845890747539087,1.8829176476133334,198.44047305645972,0.000407405632835771,0.1,0.02882282117894687,0.1479206268423804,0.02882282117894687,0.04,2103.8063190916923,0.0008841310768128147,0.0,0.5165710823283634,0.039792391320984194,0.11606567589142402,4.506669749099711,126910262.74965186,0.0008138646950287842,0.5079773113121208,0.0004134247995525809
CMR,3723.5323365555096,27914536.0,0.58733,0.5426972877468083,0.6181845322890618,0.8333333333333334,0.5,0.4033385932793022,0.0184804218843114,0.2817346101843237,0.256575177358,0.06,0.05,0.8,1.5,0.10480500876357135,4.220179071258105,5.1288306766103284e-05,117804340.61108094,1431.6892856014338,0.008602130894625032,744.706467311102,0.0808413757768554,1.743038313997761e-05,3.385792362612568e-05,4.220179071258105,3.1120499414860174,7.991224381827051,0.0029044387441497645,3.031208565709162,180.32426740597037,0.0012809284613988813,0.1,0.10480500876357135,0.38623745181666513,0.10480500876357135,0.04,1846.3555923482154,0.002431138769550617,0.0,0.4175080291965896,0.03938065428722401,0.09200124677326384,11.65335713151104,325298057.1684217,0.003129651115717473,0.3621427734199108,0.0011333805348826438
COD,1132.65423032115,99010212.0,0.46837,0.5417738643394608,0.5874933870575137,0.5,0.375,0.3277168959915325,0.0873836122121661,0.2913057834198177,0.698637778178,0.06,0.05,0.8,1.5,0.059852429026242326,4.1851162145795415,0.00024665013740423204,414369243.6501578,24420.882394222146,0.00464846083459962,226.53084606423002,0.046141576530625734,9.598658276999564e-05,0.0001506635546342364,4.1851162145795415,3.012109233519092,9.32327398376975,0.014803326941239366,2.9659676569884663,108.02644991684912,0.0020097559156735095,0.1,0.059852429026242326,0.29459980982638867,0.059852429026242326,0.04000000000000001,691.2394473249345,0.0016138721508454352,0.0,0.4427471742557261,0.03903442523228984,0.11810997099580653,9.40215461615905,930909321.8026862,0.008300992804744292,0.4451231005483334,0.0036949636548771854
COL,15616.752219973494,51874024.0,0.8205,0.5172414705972652,0.583481532649143,0.8333333333333334,0.6916666666666667,0.3414650517486818,0.148514940624197,0.2888962899087083,0.06613518166,0.06,0.05,0.8,1.5,1.6265552759416142,49.260536189113786,6.82659637332375e-05,2555342236.526957,3541.2302410810917,0.0086830390006049,5934.365843589929,1.2348688813114495,2.4830492225941943e-05,4.343547150729555e-05,49.260536189113786,36.26421892647661,82.07306715001664,0.0494426326419002,35.02935004516515,1507.704006560688,0.0035547232452641303,0.076,1.6265552759416146,4.546515149623998,1.6265552759416142,0.076,17379.13093360318,0.006692388129554508,0.0,0.7035040170351511,0.07443746642102601,0.15212088852983735,133.22640385197948,6910989670.851276,0.00853099299876102,0.3697505506779606,0.003154339359121713
COM,3245.76869721125,836774.0,0.29864,0.5611604077563926,0.5535284709605425,0.3333333333333333,0.3333333333333333,0.2453295509724245,0.0440552689565226,0.2392337036923884,0.186437217461,0.06,0.05,0.8,1.5,0.11084681501790394,10.710697046846732,0.00013650630284521784,8962432.810678128,114.22492505700431,0.011164331929815797,1298.3074788845,0.08653382730892693,5.651301507014285e-05,7.9993287775075e-05,10.710697046846732,8.23487115051139,19.852732245945973,0.019405687411395783,8.148337323202462,652.3762353482064,0.0015974951062184754,0.09999999999999999,0.11084681501790394,0.5925942751080047,0.11084681501790394,0.08,5292.0957697037975,0.0012841427691791408,0.0,0.7491923385261406,0.07924791379652893,0.22449576972646068,25.24230765303125,21122106.744057573,0.007776989061087233,0.42431528820862485,0.0032998953548505523
CRI,22070.920974668297,5180829.0,0.82042,0.665176892969537,0.8263909380371303,1.0,0.675,0.432619322553597,0.3283491382560658,0.2016015653020331,0.008868735494,0.06,0.05,0.8,1.5,0.5079085674162592,37.657770948286384,1.6989151118710054e-05,195098471.80423957,88.01788680119549,0.019180891236215504,9711.20522885405,0.37030119400917916,1.1924286053662892e-05,5.064865065047162e-06,37.657770948286384,30.436206573335596,59.494592810564406,0.173223722503661,30.065905379326416,1396.7693291384019,0.0033047792838541245,0.08800000000000001,0.5079085674162592,1.1312135837337884,0.5079085674162592,0.08800000000000002,22447.460671733945,0.016017434461324385,0.0,0.8714731577871031,0.0866133474696083,0.163956278482795,55.70604979898442,288603518.27402264,0.0025239567421278222,0.6760086397110305,0.0017062165639353134
CYP,44996.31640625001,1251488.0,0.66911,0.2915047815919911,0.4365650299807803,0.8181818181818182,0.7007575757575758,0.1451910922152238,0.2932284434732525,0.0717739534520246,0.000126419744,0.06,0.05,0.8,1.5,1.809474135886498,156.28241621361923,2.106194844989667e-05,195585568.5023499,26.35877574166429,0.022462048956649966,10799.115937499999,1.1696717554514489,1.697162730855823e-05,4.090321141338443e-06,156.28241621361923,146.2350811023844,213.76784442568226,0.0685985003811082,145.06540934693297,1522.31903310869,0.001882546318867453,0.08,1.809474135886498,8.858065663672637,1.809474135886498,0.04800000000000001,74378.63971359859,0.007219692348380058,0.0,0.33411120030589636,0.04706714337962866,0.08054831713525851,201.03144228320232,251588437.6401203,0.004467731101990361,0.7774028502141318,0.003473226892677631
CZE,41052.34573109651,10672118.0,0.7437699999999999,0.5393701498150425,0.7777441399174381,1.0,0.925,0.1901309840206049,0.4257074978033049,0.1354200606598543,8.1421604e-05,0.06,0.05,0.8,1.5,1.1557252577644395,30.906982866979277,4.368052459750771e-06,329842968.1803812,46.61637128065049,0.032863937354695685,4515.758030420617,0.8895648089727681,3.539742986918332e-06,8.283094728324394e-07,30.90698286697928,27.611122181292643,45.19542470975877,0.05140883103373182,26.721557372319864,746.040340150511,0.0005916556796525275,0.055,1.1557252577644395,2.3164661810171348,1.1557252577644397,0.022000000000000006,23750.77399237166,0.0024009106158671754,0.0,0.16045326399196622,0.02171720019975992,0.03485101517520663,36.33246067649029,387744307.5698642,0.0008850276404295461,0.850671336086474,0.0007528676453576616
DEU,53969.62554886499,83797985.0,0.77648,0.6063789838354662,0.8288874185926249,0.8333333333333334,0.9166666666666669,0.2180023453970511,0.4321037130259294,0.1009968407076078,0.0,0.06,0.05,0.8,1.5,1.1034873979473605,43.85857368379964,4.166478472871058e-06,3675260099.6764364,349.1425005724719,0.0297117070896239,5612.841057081961,0.8863539573838446,3.5630852020012207e-06,6.033932708698377e-07,43.85857368379964,40.315350261177905,65.21982901062165,0.04882946342704617,39.42899630379405,686.3735323788035,0.000670670502620537,0.052000000000000005,1.1034873979473605,1.9852344263485084,1.1034873979473605,0.020800000000000003,25746.700324985963,0.0035044424890438644,0.0,0.15884223572159423,0.02049343476110061,0.035032252907162796,52.23880692293715,4377506758.946183,0.0009679297640417992,0.8395783952053106,0.0008126529179656687
DNK,59935.119915577394,5903037.0,0.8836700000000001,0.6982914904907482,0.7946013699842172,0.8333333333333334,0.9166666666666669,0.2117268243790424,0.4244698821202023,0.078235059323093,0.001649913074,0.06,0.05,0.8,1.5,0.4745000968853557,15.05623462844873,1.175786932256754e-06,88877510.09241411,6.940713765228112,0.040369108230101564,7192.2143898692875,0.4029205408013984,1.0489416769255197e-06,1.2684525533123435e-07,15.05623462844873,14.281229759911035,22.942343307190395,0.053680158825074015,13.878309219109637,790.3693301532162,0.00017905174949381706,0.060000000000000005,0.4745000968853557,0.7412899575300453,0.4745000968853557,0.024,33969.31121487695,0.001007038968456336,0.0,0.18644768948682644,0.023918674687071047,0.04474819676323475,17.25244680424351,101841831.8259812,0.00028785204448651696,0.8727014086341314,0.000251208884701598
DOM,19338.0151125748,11228821.0,0.83848,0.5853167226634055,0.8114523226201735,0.6666666666666666,0.5416666666666666,0.2486250864217581,0.1770212695996403,0.2273090232923261,0.008537285128,0.06,0.05,0.8,1.5,1.9628553000876818,71.34862183371268,4.015757448000101e-05,801160903.1674514,450.92221563009934,0.010181294691521839,7928.586196155668,1.5559710574284935,2.45847977457272e-05,1.5572776734273802e-05,71.34862183371268,56.686407348866425,112.22007621172801,0.08048152616503301,55.13043629143792,2214.0410901884093,0.0033174326817854262,0.082,1.9628553000876818,6.191063267782653,1.9628553000876818,0.08199999999999999,31889.72726069129,0.007178934445817496,0.0,0.6949648666099648,0.0804689706282417,0.14987104077166122,107.99044143653423,1212605336.6018257,0.005584360173879066,0.6606938622030185,0.00368955249121288
