iso3,gdp_pc_pp,pop,urbanization_rate,prepare_scaleup,borrowing_ability,avg_prod_k,tau_tax,pov_rate_2.15,rho,max_increased_spending,shareable,income_elasticity,average_aid_cost_pc,dk,dw,dk_tot,dw_tot,axfin,c,dc,dc_npv_post,dc_npv_pre,diversified_share,fa,gamma_SP,help_fee,help_needed,help_received,income_share,k,macro_multiplier_Gamma,n,v_ew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
GTM,9162.05278751063,17357886.0,0.52666,0.4666666666666667,0.5583333333333333,0.3252414222281725,0.1807043965501155,0.095213027306,0.06,0.05,0.8,1.5,0.3848319350002203,41.85111757602929,2.012351448186261e-06,726446927.8573127,34.930167029552024,0.01034226335614978,4581.026393755315,41.85111757602929,65.91150520275127,65.91150520275129,0.10999433689531991,0.0038299839372487286,0.1,0.3848319350002203,1.4769669147129991,0.3848319350002203,0.10000000000000002,14085.002956792832,0.8471414958840171,0.09825366975884009,0.25954367698089353,120.08513624208457,2084424105.1845725,0.01310679375322746,0.34851205474472624,0.0045678756220526445
HND,5709.12420809714,10432860.0,0.596,0.2604377998089767,0.6041666666666667,0.242592640152496,0.1212040757298387,0.127429917407,0.06,0.05,0.8,1.5,0.4134344816794185,71.22863201233426,9.779176457627902e-06,743118345.7762016,102.02477889772783,0.010520156863247103,2854.5621040485694,71.22863201233427,104.77473281862177,104.77473281862177,0.06385273833737586,0.009097108384939682,0.10000000000000002,0.4134344816794185,2.627519313588661,0.4134344816794185,0.1,11766.89491591404,0.7943057054102491,0.09595587934914056,0.24458952336533216,287.02747295726897,2994517441.516973,0.050275219542462134,0.24815963182360032,0.012476279971508079
HRV,34302.348815210695,3855600.0,0.58219,0.4687164668184457,0.6333333333333333,0.2034149049016802,0.3163605431380921,0.003139338613,0.06,0.05,0.8,1.5,2.676189532607723,110.31122836902018,5.86734581941634e-07,425315972.0995942,2.2622138541341643,0.01714765109185135,6997.6791583029835,110.3112283690202,155.20689735420422,155.20689735420422,0.06699615749321222,0.0019166786720442378,0.068,2.676189532607723,9.015178085355547,2.676189532607723,0.0408,34401.01482084257,0.29666881384540544,0.03993515649460115,0.09086273162302558,253.7126879114476,978214639.5113773,0.00739636487513484,0.43478798509092187,0.0032158505810571452
HTI,2799.1125613458894,11584996.0,0.5882000000000001,0.5333333333333333,0.5,0.1143319686014651,0.1311110789870586,0.291921948523,0.06,0.05,0.8,1.5,1.1902765745679358,83.5737250393313,2.1568224046074252e-05,968201270.2857529,249.86778930087402,0.012133623764121384,1399.5562806729447,83.5737250393313,105.21821858037515,105.21821858037515,0.05798455916438171,0.00819399329737365,0.1,1.1902765745679358,4.520212558498425,1.1902765745679358,0.1,12241.163147916002,0.6294934115408736,0.0962495783530561,0.25202802695032267,217.33019896618907,2517769485.7025046,0.07764253641221588,0.38454722554380577,0.029857221961501534
HUN,35356.7758131528,9643048.0,0.72552,0.6448860437011493,0.7083333333333334,0.2093766840969745,0.4838333264714051,0.003514764117,0.06,0.05,0.8,1.5,1.038594420594881,44.595841776743,2.0558636308426336e-07,430039842.85353804,1.9824791673669797,0.016579807436476454,3677.104684567891,44.595841776743,62.90341520100671,62.90341520100671,0.058707424769472924,0.0010468904341754568,0.052000000000000005,1.038594420594881,2.2736589836973886,1.038594420594881,0.020799999999999996,17562.149770529417,0.1509878958132715,0.020336434905713012,0.04025032722515128,93.0063955980657,896865137.0591362,0.0026305112233527554,0.47949220577762597,0.001261309628808214
IDN,12409.758854952,275501339.0,0.57934,0.7011917233988042,0.6333333333333333,0.1761408179006248,0.1996435438293816,0.024729117009,0.06,0.05,0.8,1.5,1.3351461403320433,37.064701563139884,8.582663068651136e-07,10211374910.280432,236.45351675992367,0.0134388155602653,4268.957046103488,37.064701563139884,49.14232028647044,49.14232028647044,0.07073405394989413,0.0016477052933828414,0.0688,1.3351461403320435,3.0064894013813177,1.3351461403320433,0.0688,24236.046459781686,0.47697226819943317,0.06809531256633661,0.1318323969447977,80.73708239754313,22243174307.476463,0.006505934832514956,0.45907903112768145,0.0029867382594908004
IND,7112.03939594585,1417173173.0,0.35872,0.7738320593043702,0.775,0.2680875156035308,0.1426823928591273,0.118991602614,0.06,0.05,0.8,1.5,0.4789872500054173,9.182050300699846,6.427637706409448e-07,13012555359.288404,910.907572328672,0.00815765727133339,2275.852606702672,9.182050300699846,13.939216753586049,13.939216753586049,0.0442551189417843,0.0009428454546962716,0.064,0.4789872500054173,0.7986850080606743,0.4789872500054173,0.064,8489.215178779097,0.5077056403481867,0.06359411094143305,0.14005189349924682,26.23125982461886,37174237717.442535,0.0036882894433306625,0.35004229160515593,0.0012910572888465701
IRN,15461.079338719,88550570.0,0.76807,0.5945261939061661,0.8333333333333334,0.1673617841863386,0.053209263651184,0.009220822952,0.06,0.05,0.8,1.5,5.99990109169901,129.3988570757456,3.1912215206052476e-06,11458342551.405807,282.5844846458614,0.020236685626633093,5256.766975164461,129.3988570757456,167.1171032654288,167.1171032654288,0.020147588094725,0.007234350566672989,0.08499999999999999,5.99990109169901,12.674653014719157,5.99990109169901,0.06799999999999999,31409.60166456901,0.44527558230821096,0.06540494273706367,0.12182239784569451,417.42619956591636,36963327904.49564,0.026998516107511382,0.30999217876191804,0.008369328831506193
IRQ,9199.020693691233,44496122.0,0.71354,0.2611828188184946,0.3666666666666666,0.4073304239369676,0.1168154716331102,0.000887524669,0.06,0.05,0.8,1.5,0.1526955960457905,18.88421600181085,1.2337003286372797e-06,840274379.0909276,54.89488033448448,0.0012733063037354284,1287.8628971167723,18.884216001810845,35.55979372161296,35.55979372161296,0.016487332998625235,0.002570242930107069,0.07,0.1526955960457905,1.594448427175215,0.1526955960457905,0.028000000000000004,3161.715456138044,0.2629400504503898,0.02669935681488291,0.05837284156368876,74.0614814761092,3295448715.261695,0.008051018031397754,0.25498026268759605,0.0020528506925483717
ITA,44292.191184356314,58940425.0,0.7165699999999999,0.6623002024068627,0.7,0.1434501066431165,0.3968763376953606,0.008277917637,0.06,0.05,0.8,1.5,8.454462102891206,242.4900856630188,8.544070051570964e-07,14292468707.264734,50.359112006936456,0.034207570073159325,9301.360148714826,242.49008566301882,311.721862521324,311.721862521324,0.09434527272950613,0.002888694779793812,0.07,8.454462102891206,18.840022967882152,8.454462102891208,0.04200000000000001,64840.385039624176,0.2751802839428664,0.04087615977832357,0.08779283979726506,541.9587422603156,31943278601.288464,0.012235988506518764,0.4474327411929543,0.005474781878677173
JAM,10107.864790295696,2827377.0,0.57008,0.4576234933087918,0.5166666666666666,0.1738121106995912,0.2214553022657461,0.01177245927,0.06,0.05,0.8,1.5,1.1818485620207166,99.17876721497889,3.5352478121330577e-06,280415765.3119854,9.995478353325328,0.02399163204091214,4043.1459161182797,99.17876721497888,139.9149067204181,139.9149067204181,0.09549932748858378,0.004990392924222939,0.1,1.1818485620207166,4.998538893137657,1.1818485620207166,0.07999999999999999,23261.589194473705,0.5840359992918842,0.07760095517951068,0.1794425346726499,244.43602870015812,691112805.518167,0.02418275607869576,0.40574528944191907,0.00981203936465374
JOR,9490.666715875366,11285869.0,0.91827,0.5705707672674138,0.4333333333333333,0.3098295810740082,0.2103589662609795,0.000408548828,0.06,0.05,0.8,1.5,0.3191797513545519,12.361602005991772,5.020765245552288e-07,139511420.86976036,5.666369884105596,0.0027917155291352002,1328.6933402225516,12.361602005991772,17.730137659479087,17.730137659479087,0.028952286951638956,0.0012336251246000637,0.06999999999999999,0.3191797513545519,1.2909330432395418,0.3191797513545519,0.028,4288.465083342606,0.2116143627872471,0.027447872746996844,0.05407524130616079,31.58474156863252,356461255.7424411,0.00332797921517986,0.39137891880895875,0.0013025009070557808
JPN,41641.16500511999,125124989.0,0.91955,0.5890552972778644,0.8083333333333333,0.2106785735429563,0.3840743604380477,0.007278878874,0.06,0.05,0.8,1.5,3.9307447865480967,142.2875079933797,5.266733111019671e-07,17803722872.50905,65.89999225822723,0.03930924659526088,12825.478821576959,142.28750799337973,197.92129011405945,197.92129011405945,0.13287789920835025,0.003466434894824979,0.06160000000000001,3.9307447865480967,8.255213182862846,3.9307447865480967,0.0616,60876.99667741438,0.4452545890215364,0.0601632895148248,0.10570979707660239,304.6789630860378,38122951904.67189,0.007316773271078655,0.467007982934481,0.003416991526915367
KAZ,26093.294584983396,19621972.0,0.5799,0.4874772623375023,0.7916666666666667,0.4992063423501769,0.2610296830380486,0.000151407911,0.06,0.05,0.8,1.5,1.8643015287013731,54.18304096307572,6.557308276854938e-07,1063178112.6523249,12.866731940381584,0.01337348150926267,3653.0612418976752,54.183040963075726,108.26170693285073,108.26170693285073,0.03606352499023355,0.0026724472247580703,0.06999999999999999,1.8643015287013731,4.830804175064673,1.8643015287013731,0.027999999999999997,7317.738041347184,0.2930919744094218,0.02673000174520588,0.06281336209620135,188.03878454121212,3689691765.1816974,0.00720640254640086,0.28814821950309144,0.0020765120627679523
KEN,4881.531729286371,54027487.0,0.29002,0.6358429590097112,0.4833333333333333,0.442077796979773,0.0824785612014143,0.361460557542,0.06,0.05,0.8,1.5,0.08165926270878468,4.9405706927575945,7.935439373945476e-07,266926618.87554196,42.87318476151273,0.021435279681680557,1464.4595187859113,4.9405706927575945,10.080349007945232,10.080349007945232,0.024044781681234136,0.0008176454687649712,0.10000000000000002,0.08165926270878468,0.2657105757229121,0.08165926270878468,0.06000000000000001,3312.6737619281894,0.7116843258707306,0.05962051581276899,0.17617287130713372,18.41502643763694,994917601.464086,0.0037723869184660658,0.26829017647566195,0.0010120943520897394
KGZ,5070.150235926509,6974900.0,0.37461,0.4392145475200414,0.4583333333333333,0.485430091589271,0.2890595315774666,0.013309736024,0.06,0.05,0.8,1.5,0.43349190912976493,25.491551936174424,3.7146035001959013e-06,177801025.599623,25.90898795351639,0.0062786592382820475,1014.0300471853018,25.491551936174424,49.918901624838995,49.918901624838995,0.06109218407789141,0.007327067874319205,0.1,0.433491909129765,2.1533907161106485,0.43349190912976493,0.04000000000000001,2088.9311658974916,0.40720817435658585,0.03685333509604402,0.0880383269973132,91.24624707816844,636433448.745517,0.017996754106339472,0.2793709632171111,0.005027770529469558
KOR,45560.1250389275,51628117.0,0.81427,0.6918635585867663,0.9416666666666668,0.202797209207779,0.3034356207842294,0.002266651427,0.06,0.05,0.8,1.5,6.22987633877649,103.09593901528831,3.167796985410492e-07,5322649201.706169,16.354739339502018,0.03731289990397469,14305.879262223238,103.09593901528831,134.05559827248325,134.05559827248325,0.10016081481756743,0.0018507086758718819,0.06280000000000001,6.22987633877649,9.562286956405515,6.22987633877649,0.06280000000000001,70542.78171829242,0.4215500914401388,0.06196639365241406,0.09818800317790023,209.64716125025822,10823688169.746199,0.004601549294940069,0.49175928927662177,0.0022628546108510684
LAO,7947.658797321378,7529475.0,0.37592,0.5617039206533438,0.2291666666666666,0.2864886795282072,0.1270841458063257,0.071383628289,0.06,0.05,0.8,1.5,0.8851584679511814,125.15527288222982,8.345729268861427e-06,942353498.2849274,62.838959886660405,0.017034718902007497,2384.297639196414,125.15527288222984,212.74066213388397,212.74066213388397,0.03323549724261041,0.010379417294814779,0.10000000000000002,0.8851584679511812,6.876415734894221,0.8851584679511814,0.06,8322.484654971016,0.5495348561529207,0.055465179904446674,0.14407857728261597,402.35318980227333,3029508283.786472,0.05062537283783239,0.3110582345419812,0.015747439097965714
LBN,12986.912832522998,5489739.0,0.89262,0.3565122472738893,0.25,0.1778802634087515,0.1596173491629222,0.0,0.06,0.05,0.8,1.5,0.41379536316349547,60.27529774531901,1.2972282873217578e-06,330895652.7690898,7.121444720813459,0.002063939988980858,3116.8590798055197,60.275297745319,78.97466990245073,78.97466990245073,0.042498371485865424,0.0026199395383362453,0.08,0.4137953631634954,4.642705728374023,0.4137953631634954,0.048,17522.231078797537,0.32502775737435374,0.04680494237130243,0.09692602429743874,130.6248592822076,717096384.3710471,0.01005819173245585,0.4614381831799539,0.0046412337191000606
LKA,12200.1373948947,22181000.0,0.1902599999999999,0.5388648938202181,0.3666666666666666,0.3473223975424335,0.1550440431934355,0.009586125507,0.06,0.05,0.8,1.5,0.41568614719565405,34.62361687394501,1.3860362368604132e-06,767986445.8809744,30.74366976980082,0.033911242945162165,6100.06869744735,34.62361687394501,69.053529736465,69.053529736465,0.07587137698654353,0.0022480020264357818,0.09999999999999999,0.41568614719565405,2.1038473750157083,0.41568614719565405,0.10000000000000002,17563.130798963473,1.061794621679395,0.0989183165831509,0.26707914776150443,127.07964739101305,2818753658.780061,0.010416247233755836,0.2724560351305598,0.002837969422248777
LSO,2240.3392510214594,2305825.0,0.29943,0.4,0.2416666666666666,0.2171583394734142,0.2322748798130819,0.323999109936,0.06,0.05,0.8,1.5,0.017390772224181658,7.965028799973741,3.115506038072125e-06,18365962.53269945,7.1838117102376575,0.011532117972764346,313.6474951430044,7.96502879997374,13.4820444566955,13.4820444566955,0.04055476875095779,0.0013726435317323554,0.07,0.017390772224181655,0.17990454025015512,0.017390772224181658,0.028,1444.3262731864963,0.2411596390362964,0.02730851750759183,0.09014869865786299,22.478719351691236,51831993.049113445,0.010033622961987699,0.35433641371453284,0.0035552779769145097
MAR,8083.365234374999,37457971.0,0.6459600000000001,0.6986300833767103,0.75,0.2008016416164941,0.1217780356866379,0.014431101154,0.06,0.05,0.8,1.5,0.7543086677995068,22.729247424304198,1.335668659811569e-06,851391490.8714114,50.03143792483062,0.005876048253967145,1940.0076562500003,22.729247424304194,33.02956814865741,33.02956814865741,0.03152581935927073,0.0013834369470179049,0.08,0.7543086677995068,1.4395957379021593,0.7543086677995068,0.048,9661.313725488213,0.3643122564744148,0.04739664647110405,0.1228899753318055,66.04794815940524,2474022126.764505,0.008170847938248831,0.34413252883265455,0.0028118545636966518
MDA,13308.417334626298,2538894.0,0.43173,0.4660296594661768,0.375,0.4075954431814228,0.4814199819642096,0.0,0.06,0.05,0.8,1.5,0.8337516885554102,69.05360230928964,1.5703066034889218e-06,175319776.58144164,3.9868420137584026,0.008036410263296438,2661.68346692526,69.05360230928966,113.1275803724893,113.1275803724893,0.10392060726142768,0.00559657609508779,0.1,0.8337516885554102,4.770807589144708,0.8337516885554102,0.039999999999999994,6530.209087103387,0.35066605176163923,0.037335843871177214,0.0851194921776045,164.04621281211175,416495945.4313936,0.012326500491180921,0.4209399359214669,0.005188716326893627
MDG,1502.48218160534,29611714.0,0.3988199999999999,0.6,0.3125,0.4516007373953485,0.077393691931158,0.80730057901,0.06,0.05,0.8,1.5,0.019984644889728204,2.6415496405926713,2.7789572669781644e-06,78220812.47403297,82.28968780797905,0.0035197214255297824,751.24109080267,2.6415496405926713,5.640891026390285,5.640891026390285,0.036417535575107095,0.0013762864722894391,0.1,0.019984644889728204,0.10658477274521708,0.019984644889728204,0.1,1663.507227945478,1.2477727274855424,0.09934476100792014,0.3057916923225581,11.012055249880241,326085830.61165226,0.007329241827090632,0.23987798650223796,0.0017581237720704847
MEX,20254.7811446095,127504125.0,0.813,0.4589684434333194,0.7083333333333334,0.2308702182062391,0.1708752309475034,0.031000052181,0.06,0.05,0.8,1.5,0.6554341881768366,39.95806187359657,5.935638978527176e-07,5094817715.888791,75.68184542730015,0.009841937825094016,8507.00808073599,39.95806187359656,55.051923133911096,55.051923133911096,0.07281078369512763,0.0014193516087356733,0.084,0.6554341881768366,2.016083822615016,0.6554341881768366,0.08400000000000002,36847.576733074246,0.6212657501116947,0.08329097415276741,0.17436065460617778,116.42744552221595,14844979567.295313,0.005748146311282229,0.343201396323447,0.0019727718403035324
MKD,17128.760501541896,2057679.0,0.59118,0.4800144181538514,0.4833333333333333,0.2633828630982844,0.3179373470997721,0.026633504383,0.06,0.05,0.8,1.5,0.8029191686003407,69.44651441678575,1.0452910750457335e-06,142898634.33861727,2.15087349400903,0.010386460105319083,2398.0264702158656,69.44651441678573,92.87232407636883,92.87232407636883,0.050973089279412104,0.003842947936503618,0.07,0.8029191686003407,3.4607545318227926,0.8029191686003407,0.027999999999999997,9104.717148286954,0.20089334828776045,0.026318682979280267,0.04862658397960513,159.44360697949773,328083761.76596594,0.009308531517218945,0.43555533979932864,0.004054380608015057
MLI,2132.6233149007703,22593590.0,0.45437,0.5736654482148582,0.4083333333333333,0.6798061699455986,0.0898229066596221,0.152188068547,0.06,0.05,0.8,1.5,0.01711320032869235,1.687132808407717,9.977038925022305e-07,38118386.94871251,22.54171268859947,0.011196369652557098,426.52466298015406,1.687132808407717,4.873730006237784,4.873730006237784,0.01930810478585914,0.0009087818501810713,0.1,0.01711320032869235,0.07305630570290945,0.017113200328692346,0.04000000000000001,627.4209941552701,0.6061532810732,0.03956318192133722,0.12687886994906009,6.6857007134660655,151053980.78275976,0.0031349655922603224,0.25234943661321285,0.0007911068010086996
MMR,4249.87615142487,54179306.0,0.31771,0.4180693914260636,0.5,0.3419835843207797,0.1103281449429017,0.019911567273,0.06,0.05,0.8,1.5,0.6300137326212821,49.11611388536197,7.377115013814964e-06,2661076963.725875,399.6869717306751,0.009036395089175397,2124.938075712435,49.116113885361976,83.32583829907492,83.32583829907492,0.04617636919339555,0.009376146322458596,0.1,0.6300137326212821,3.0139194379778047,0.6300137326212821,0.1,6213.5674726399975,0.9213953558642787,0.09557590721149337,0.23562174481012194,139.06604059055425,7534501567.364059,0.032722374872954624,0.35318553456175755,0.011557069461634702
MNG,12073.245456961598,3398366.0,0.6893,0.3822381336653206,0.5583333333333333,0.2291432522177423,0.2832453447452147,0.007115855819,0.06,0.05,0.8,1.5,0.38939179235241095,30.541288062205492,8.426582101081208e-07,103790474.94680505,2.863661010852294,0.028017979154873703,2414.64909139232,30.541288062205492,46.09135978217002,46.091359782170024,0.0615110756061536,0.0015976833667888767,0.1,0.38939179235241095,1.82456451654612,0.38939179235241095,0.04000000000000001,10537.727242772176,0.3149390452081663,0.03917688847936092,0.08255238942822271,76.05962924228123,258478457.9895743,0.006299849490629233,0.4015440039145986,0.0025296667885266067
MOZ,1250.77241374562,32969518.0,0.38187,0.7136908668824892,0.5833333333333334,0.3294826964673195,0.0828682838120951,0.743807658951,0.06,0.05,0.8,1.5,0.03036063416110147,1.9011731140829757,2.598123455234601e-06,62680761.205874726,85.65887802357938,0.009568713299570177,550.3398620480727,1.9011731140829755,3.3635470371765814,3.3635470371765814,0.03421106561663989,0.00103046472869136,0.08800000000000001,0.03036063416110147,0.07292625397657038,0.03036063416110147,0.08800000000000002,1670.3149147095182,0.8955391253452515,0.0875399602649646,0.2452951722662761,7.819868158468423,257817284.00825152,0.006252031202903404,0.2431208654105153,0.0015199992366234207
MRT,5330.21450287031,4736139.0,0.56923,0.6666666666666667,0.6666666666666666,0.2207657857768042,0.1260698817954141,0.064908373034,0.06,0.05,0.8,1.5,0.19689964349082503,7.886012461711663,7.559092589157563e-07,37349251.174398616,3.5800913216120107,0.009467930118660896,1599.064350861093,7.886012461711663,12.884148978101118,12.884148978101118,0.03794804836764483,0.0006058112450565865,0.09999999999999999,0.196899643490825,0.4430241978543563,0.19689964349082503,0.060000000000000005,7243.261655036339,0.5063516467989144,0.0597190396753156,0.17220531679243947,20.015360888843272,94795531.30472529,0.003755076062710992,0.3939980150998622,0.0014794925152571367
MUS,22841.35054640709,1262523.0,0.4081,0.5742250470100161,0.6916666666666667,0.3215392198399729,0.2781536837326313,0.001253137091,0.06,0.05,0.8,1.5,1.7003465131998396,83.52563921302696,1.0547831858381094e-06,105453040.59614843,1.3316880321338875,0.02886193713409245,6852.405163922129,83.52563921302698,146.9704330215167,146.9704330215167,0.08746684779927498,0.0026289064512648634,0.09999999999999999,1.7003465131998396,4.281130405302317,1.7003465131998396,0.06,21311.257666584206,0.5757266362406106,0.05874804536681007,0.15710546394674274,247.7351323440508,312771302.49240804,0.010845905623694356,0.3371570209792764,0.00365677322990717
MWI,1466.8794173168403,20405317.0,0.1798,0.8,0.6666666666666666,0.9707059348850776,0.1114732963835864,0.700605987387,0.06,0.05,0.8,1.5,0.04507423505017294,1.5896150760517587,1.757948482460543e-06,32436599.534815244,35.87149605427632,0.006726375935033329,293.37588346336804,1.5896150760517587,4.693193079465782,4.693193079465782,0.018500197893059463,0.0016826966837182465,0.1,0.04507423505017294,0.08451419071907426,0.04507423505017293,0.04000000000000001,302.22941152420276,0.6308534571348696,0.03929942966793991,0.1258580615761087,6.72002455622304,137124231.31751543,0.004581170392665985,0.2365489981103871,0.0010836712665581074
MYS,28383.618646256495,33938221.0,0.78214,0.7205719607313039,0.7583333333333333,0.2494921269867408,0.153223996228461,0.000110286496,0.06,0.05,0.8,1.5,1.6848917085090878,39.43106353307938,3.157000216182199e-07,1338220148.450689,10.714297103383922,0.030947239960437377,9366.594153264643,39.43106353307939,51.77423784165168,51.774237841651676,0.05763982509319267,0.0012425306944409001,0.066,1.6848917085090875,3.083432802127157,1.6848917085090878,0.066,37542.64419639353,0.4553156464740542,0.06545575648581227,0.11129052625624841,102.73023841912374,3486481534.850912,0.0036193495867967063,0.3838311303455429,0.0013892190430158534
NAM,9762.776892385067,2567012.0,0.53956,0.6244079980796371,0.5333333333333333,0.312294397553134,0.1210603560359769,0.156170136674,0.06,0.05,0.8,1.5,0.0721960860597978,7.748148367233998,6.674537591668149e-07,19889589.836470082,1.7133618092263239,0.023584884594533326,1366.78876493391,7.748148367233999,12.536459827095616,12.536459827095616,0.02356643631151022,0.0006984851140776566,0.07,0.0721960860597978,0.21679360574887457,0.0721960860597978,0.027999999999999997,4376.60353705629,0.26390746305150126,0.027672508725110085,0.07572509763891819,43.80566163029298,112449659.07290165,0.004487008369971176,0.17687550145061415,0.0007936418554517546
NER,1274.6417414679995,26207977.0,0.1689399999999999,0.6666666666666667,0.4083333333333333,0.2327884718755795,0.0524664955377859,0.50905936535,0.06,0.05,0.8,1.5,0.04121840466225677,3.1956156262795656,2.638773467963197e-06,83750620.83437544,69.15691435658971,0.00250510509487309,254.9283482936,3.1956156262795656,5.827649820867761,5.827649820867762,0.010225807327723005,0.000951213578692561,0.09999999999999999,0.04121840466225677,0.1514145477389024,0.04121840466225677,0.04000000000000001,1095.1072715914117,0.3647278335318752,0.03956094814296415,0.12702893196244264,8.170659557800578,214136457.7656677,0.006410161610108942,0.3911086496351071,0.0025070696512725123
NGA,4963.160312959289,218541212.0,0.53521,0.5289779172613325,0.5416666666666667,0.3321177343594327,0.0820973080852575,0.308632983511,0.06,0.05,0.8,1.5,0.06416945002791467,4.952500258448719,6.608691070369273e-07,1082325408.9116964,144.42713562520782,0.01768606489269007,992.6320625918578,4.952500258448719,9.73057439022412,9.730574390224122,0.013375817729560669,0.000596282862811586,0.1,0.06416945002791469,0.22395391775132506,0.06416945002791469,0.039999999999999994,2988.7957188024975,0.42259360598558743,0.03970710183417634,0.11729214145645903,15.722608896947587,3436038004.1409087,0.0031678623912055276,0.3149922694706351,0.000997852163976502
NIC,5822.353524705861,6948392.0,0.59556,0.5839488873340655,0.4666666666666667,0.2651014158493167,0.1522560130393254,0.039410286567,0.06,0.05,0.8,1.5,0.3411899858452251,30.410108624977433,2.8635951511594394e-06,211301355.4889242,19.89738163955504,0.006095114247741602,2911.17676235293,30.410108624977436,45.460919730144475,45.460919730144475,0.10519589231631962,0.0037922132495736933,0.09999999999999999,0.3411899858452251,1.2520297822256283,0.3411899858452251,0.1,10981.370103310346,0.7960357773109138,0.09829135435587832,0.241705643738108,86.56231201598557,601468876.313378,0.014867237389258084,0.35130887700136243,0.005222992471332925
NLD,59249.167003969895,17700982.0,0.92886,0.6848459183373843,0.9166666666666669,0.2157709406280088,0.3933057340308072,0.0002796322,0.06,0.05,0.8,1.5,9.25311312608557,180.87829208558415,3.9674770828852404e-07,3201723392.397668,7.022824042956415,0.0329512749382617,11885.38290099636,180.87829208558415,269.05828900200265,269.05828900200265,0.08559202133699961,0.0019626967674123887,0.05015,9.25311312608557,14.739527473512805,9.25311312608557,0.04012,55083.33451392269,0.30333801350398754,0.03924225507319021,0.08616585642013685,389.7039980825071,6898143455.386493,0.006577375139407371,0.4641427672684258,0.003052841098567085
NOR,67460.27827846087,5457127.0,0.83664,0.7135282568782568,1.0,0.2377352471442723,0.4351961126695954,0.001565339637,0.06,0.05,0.8,1.5,1.112534017785148,17.531562230339965,2.9295520491209314e-08,95671961.59936844,0.1598693758516316,0.0809129155757488,6746.027827846088,17.531562230339965,24.521607850753362,24.52160785075336,0.04849117260064347,0.0002459182245143682,0.1,1.112534017785148,1.5592010646537997,1.112534017785148,0.019999999999999997,28376.2206441024,0.1453590587470368,0.01988982426940987,0.03447031351831795,34.94974706432715,190725208.3479104,0.0005180789044489625,0.5016220059639358,0.00025987977929728677
NPL,4001.69995474296,30547580.0,0.21451,0.543613903690862,0.6666666666666666,0.3106478259785661,0.3053614946613031,0.082404990953,0.06,0.05,0.8,1.5,0.37494036517296886,27.853826564591195,4.103236468838421e-06,850866995.2879747,125.34394429075917,0.01608807410187866,800.339990948592,27.8538265645912,51.361473787819335,51.36147378781934,0.055120218093148945,0.00400228802156735,0.1,0.3749403651729688,1.0345771952133151,0.37494036517296886,0.04000000000000001,2576.357933384711,0.4014049922608129,0.03811936915154699,0.11383427467507337,70.67477810866923,2158943438.256822,0.017661188721783832,0.3941126850340198,0.006960498508034774
PAK,5376.96685550493,235824862.0,0.37731,0.5128272667527066,0.5083333333333333,0.6522309077626153,0.1633169134224105,0.049324480598,0.06,0.05,0.8,1.5,0.3908308259967598,17.82033345167835,2.660751320325324e-06,4202477677.036031,627.4713129320373,0.002372327576249964,2688.483427752465,17.820333451678348,41.39033934472627,41.39033934472627,0.07182816190934364,0.0047139618202469875,0.1,0.3908308259967598,1.499232931625208,0.3908308259967598,0.1,4121.981028122268,1.2319064965043123,0.0977736793854044,0.25964709287092236,71.38024515111056,16833236462.286816,0.013275187865075191,0.2496535759151998,0.003314198121462088
PAN,33266.4768445342,4408581.0,0.6914100000000001,0.4490213142084069,0.7083333333333334,0.2486707684382412,0.1649804899897565,0.011082572996,0.06,0.05,0.8,1.5,0.8194891098913875,87.28764176433282,6.180556026401634e-07,384814639.0170441,2.7247481867429744,0.010818754671380954,11975.931664032312,87.28764176433282,119.21752007172896,119.21752007172898,0.07284116940948138,0.0024410707243875604,0.07200000000000001,0.8194891098913873,2.5765498554098367,0.8194891098913875,0.07200000000000001,48159.78870072379,0.5323246237691878,0.07086650081423396,0.14084121479173795,255.13061244220782,1124763970.531081,0.007669300648653652,0.3421292369770218,0.002623891979071252
PER,12743.9423914767,34049588.0,0.78708,0.4081936571991137,0.7333333333333334,0.2774178440794039,0.1392289979047943,0.02871748751,0.06,0.05,0.8,1.5,0.9079203344153446,45.0063211376592,1.558367136140264e-06,1532446692.132987,53.0617589383159,0.0102113630212949,2676.227902210107,45.0063211376592,71.16430415175715,71.16430415175715,0.03103403788382242,0.003050374815840327,0.07,0.9079203344153446,3.0330534574909604,0.9079203344153446,0.04200000000000001,9646.92055441143,0.35695722265944896,0.04067531854257911,0.10107615520141051,152.5543235219589,5194411863.5414095,0.011970732355474948,0.29501832592231264,0.0035315854195762816
PHL,8581.93769298126,115559009.0,0.47977,0.7435303007378833,0.6416666666666666,0.3459349526152716,0.3634227780965776,0.067541309528,0.06,0.05,0.8,1.5,1.6290910772037042,60.39860133549388,2.7663281147872165e-06,6979602515.315749,319.674135513649,0.019125669775791054,4290.96884649063,60.398601335493886,97.70962151696818,97.70962151696818,0.17064735009664625,0.006442812550336858,0.1,1.6290910772037042,3.4315299037074922,1.6290910772037046,0.1,12403.975990430758,0.8947305644298719,0.09750801367135563,0.23999196855052313,149.64187456537428,17292466729.676956,0.017436840014319718,0.40362098851620204,0.007037874603178591
