iso3,income_cat,social
IND,q3,0.0905267699951231
IND,q4,0.09250165164584967
IND,q5,0.13945785046654807
IDN,q1,0.19057276849105562
IDN,q2,0.19118553552653753
IDN,q3,0.20212048533402732
IDN,q4,0.18101188251503317
IDN,q5,0.13712770120472229
IRN,q1,0.2521679957659374
IRN,q2,0.17424391420725197
IRN,q3,0.10414397597701316
IRN,q4,0.10675925039044551
IRN,q5,0.1454240855053717
IRQ,q1,0.1732399176462136
IRQ,q2,0.25658498563316373
IRQ,q3,0.19277917652587107
IRQ,q4,0.17505993230740938
IRQ,q5,0.13648220583623674
IRL,q1,0.4138248340590084
IRL,q2,0.27099134075828174
IRL,q3,0.30006555900866555
IRL,q4,0.26558200943852167
IRL,q5,0.1979647906397845
ISR,q1,0.4350178287490951
ISR,q2,0.2970611997935797
ISR,q3,0.2424021116755953
ISR,q4,0.21784095714876378
ISR,q5,0.14923109364002887
ITA,q1,0.5515188360651713
ITA,q2,0.39909606742350695
ITA,q3,0.4570550315856496
ITA,q4,0.4008470180032497
ITA,q5,0.22445597606708972
JAM,q1,0.2717048786295697
JAM,q2,0.25219172914544374
JAM,q3,0.2014357884675149
JAM,q4,0.16744630647126302
JAM,q5,0.11766348281379257
JPN,q1,0.5500851991300393
JPN,q2,0.3467339146393462
JPN,q3,0.39291876219950783
JPN,q4,0.34562600924439413
JPN,q5,0.216251655184117
JOR,q1,0.35045833181091557
JOR,q2,0.19405188780163551
JOR,q3,0.1269324241659535
JOR,q4,0.12455957655038216
JOR,q5,0.14179840966956886
KAZ,q1,0.3784136857445787
KAZ,q2,0.3257923537420331
KAZ,q3,0.2496573383686006
KAZ,q4,0.2220981054968059
KAZ,q5,0.18010588089643054
KEN,q1,0.1401180652046467
KEN,q2,0.08718339071092521
KEN,q3,0.08654197669897494
KEN,q4,0.08900472509652535
KEN,q5,0.07770147639009395
KIR,q1,0.36794947448614324
KIR,q2,0.20168592240942587
KIR,q3,0.22643954970825234
KIR,q4,0.2090210781207768
KIR,q5,0.2036974591858503
KOR,q1,0.3504982079714076
KOR,q2,0.24349195269296384
KOR,q3,0.2662921413208628
KOR,q4,0.23639141509054432
KOR,q5,0.1867499937268879
KWT,q1,0.2681830548254833
KWT,q2,0.24947239927445464
KWT,q3,0.18409354078581458
KWT,q4,0.1676141118589439
KWT,q5,0.13389642405956978
KGZ,q1,0.5021222566193684
KGZ,q2,0.36098483263164677
KGZ,q3,0.30090377948256436
KGZ,q4,0.26919383600356556
KGZ,q5,0.20220700831047095
LAO,q1,0.10356024185084389
LAO,q2,0.07654873484829199
LAO,q3,0.07385707539969796
LAO,q4,0.07850443137142636
LAO,q5,0.11766348281379257
LVA,q1,0.5493467515587132
LVA,q2,0.4037954938525089
LVA,q3,0.3448209382614042
LVA,q4,0.3035649367089688
LVA,q5,0.2056720844442581
LBN,q1,0.23966842694740698
LBN,q2,0.2199017738047112
LBN,q3,0.1559823456997204
LBN,q4,0.14634384611331386
LBN,q5,0.1300805200057326
LSO,q1,0.26307358631219446
LSO,q2,0.20683753068911073
LSO,q3,0.22983245883344286
LSO,q4,0.20833856304608248
LSO,q5,0.13130323330348675
LBR,q1,0.06250880783533136
LBR,q2,0.06388577721733689
LBR,q3,0.08151670380617475
LBR,q4,0.07707547499013394
LBR,q5,0.04889088947961209
LBY,q1,0.07918219806502858
LBY,q2,0.22174794668233982
LBY,q3,0.15010541357491625
LBY,q4,0.13831396770642762
LBY,q5,0.11929743641214005
LTU,q1,0.5747578102327844
LTU,q2,0.4029925343887529
LTU,q3,0.3441778426841132
LTU,q4,0.3034317883961618
LTU,q5,0.20727120664299303
LUX,q1,0.6119054531810442
LUX,q2,0.3784193448155468
LUX,q3,0.43137288615970887
LUX,q4,0.3782949271860064
LUX,q5,0.2202788829540139
MAC,q1,0.2900141057688195
MAC,q2,0.21878218942130462
MAC,q3,0.2360590704341078
MAC,q4,0.21040155160004975
MAC,q5,0.17324341561810017
MDG,q1,0.08551794681863606
MDG,q2,0.051565648917564794
MDG,q3,0.06730024563109625
MDG,q4,0.06591487957712398
MDG,q5,0.07770147639009395
MWI,q1,0.10418463548551593
MWI,q2,0.05501079808820043
MWI,q3,0.0716636859195533
MWI,q4,0.06984920599779272
MWI,q5,0.09247962478512309
MYS,q1,0.28464038774059564
MYS,q2,0.22090692550318758
MYS,q3,0.2386136782795632
MYS,q4,0.21254188649175756
MYS,q5,0.17400110592309573
MDV,q1,0.17431960382756811
MDV,q2,0.20604565696784666
MDV,q3,0.22044221050843968
MDV,q4,0.19693525246859842
MDV,q5,0.16235558136860573
MLI,q1,0.10378452383526283
MLI,q2,0.07448127998217696
MLI,q3,0.09491350834768017
MLI,q4,0.08912745169115331
MLI,q5,0.10249264639300491
MLT,q1,0.3988448072093894
MLT,q2,0.29605927952198874
MLT,q3,0.24101916993228642
MLT,q4,0.21645786054797353
MLT,q5,0.1481080233226219
MHL,q1,0.2550747843845793
MHL,q2,0.24864115868192335
MHL,q3,0.27089509359827824
MHL,q4,0.2382492738636314
MHL,q5,0.1673569930926384
MRT,q1,0.14602235863935553
MRT,q2,0.10493173294751694
MRT,q3,0.10877292946022808
MRT,q4,0.10875295325495674
MRT,q5,0.11797740039270738
MUS,q1,0.3207258823274145
MUS,q2,0.2541501769910686
MUS,q3,0.2791058916580839
MUS,q4,0.2471261645964832
MUS,q5,0.1379745574087986
MEX,q1,0.26355943843140506
MEX,q2,0.2682527891106129
MEX,q3,0.223800753608707
MEX,q4,0.19002867680065386
MEX,q5,0.1922321220937187
FSM,q1,0.18782816357848225
FSM,q2,0.0870285516515633
FSM,q3,0.08605627518776184
FSM,q4,0.08822080145382655
FSM,q5,0.1000676928162074
MDA,q1,0.5058840188817533
MDA,q2,0.4333952507652594
MDA,q3,0.3794525440017167
MDA,q4,0.3313763580966431
MDA,q5,0.20427440429283758
MNG,q1,0.4003452039246266
MNG,q2,0.24178083771733852
MNG,q3,0.2762700852045442
MNG,q4,0.2528142990696894
MNG,q5,0.21585861723973282
MAR,q1,0.23625771191434244
MAR,q2,0.1404842748094832
MAR,q3,0.061527089534471
MAR,q4,0.06850219922677742
MAR,q5,0.12000404201681336
MOZ,q1,0.09779453740348762
MOZ,q2,0.04545367695988671
MOZ,q3,0.05999601262290699
MOZ,q4,0.05985090538583363
MOZ,q5,0.07068525713236759
MMR,q1,0.02989888553764801
MMR,q2,0.08334472322795482
MMR,q3,0.08191690784733496
MMR,q4,0.08511739216094878
MMR,q5,0.12186206046896289
NAM,q1,0.2052904981367409
NAM,q2,0.21670930994577695
NAM,q3,0.23346450444535824
NAM,q4,0.20809897881981734
NAM,q5,0.1196774158171016
NRU,q1,0.24777796825325799
NRU,q2,0.238968554682924
NRU,q3,0.260051512115688
NRU,q4,0.23015335107274068
NRU,q5,0.176170422987029
NPL,q1,0.1870760665252101
NPL,q2,0.16100911125563488
NPL,q3,0.17410391930623947
NPL,q4,0.16085669314334822
NPL,q5,0.15220673827034023
NLD,q1,0.5364066135453598
NLD,q2,0.34069624075542154
NLD,q3,0.3854999461951757
NLD,q4,0.3392093948987311
NLD,q5,0.21505748788643012
NZL,q1,0.4448362047201413
NZL,q2,0.2982294896130812
NZL,q3,0.3334300248264357
NZL,q4,0.29431058323375986
NZL,q5,0.2056720844442581
NIC,q1,0.13853322553153763
NIC,q2,0.13588736487914185
NIC,q3,0.07135870924282396
NIC,q4,0.06366003248867999
NIC,q5,0.1000676928162074
NER,q1,0.12067606969595306
NER,q2,0.05706368123245468
NER,q3,0.07398200342137798
NER,q4,0.07160290896304618
NER,q5,0.08828104712995277
NGA,q1,0.0816946939179062
NGA,q2,0.08618892796405707
NGA,q3,0.08521836032449526
NGA,q4,0.08773471366853064
NGA,q5,0.06648667947719727
MKD,q1,0.4858329267675993
MKD,q2,0.4009464879433009
MKD,q3,0.34131168172187204
MKD,q4,0.3005192391806025
MKD,q5,0.20484095342481462
NOR,q1,0.6296147741033258
NOR,q2,0.37861017299069766
NOR,q3,0.4320020748894868
NOR,q4,0.3793251991498992
NOR,q5,0.22162422725149578
OMN,q1,0.17304398322469383
OMN,q2,0.19843456942565707
OMN,q3,0.12151802957333427
OMN,q4,0.11366111447694985
OMN,q5,0.09750306875938455
PAK,q1,0.1490704784318228
PAK,q2,0.11099053463558402
PAK,q3,0.11505430737676282
PAK,q4,0.11275306778798554
PAK,q5,0.1490598515009414
PLW,q1,0.18729927429411947
PLW,q2,0.18907778318647367
PLW,q3,0.19948482052646974
PLW,q4,0.1786759196999423
PLW,q5,0.12887827972668925
PAN,q1,0.14763821623476334
PAN,q2,0.19093872129489844
PAN,q3,0.12955032095921415
PAN,q4,0.10943350732747828
PAN,q5,0.13712770120472229
PNG,q1,0.07162277691203776
PNG,q2,0.06604274586238323
PNG,q3,0.06117220295875811
PNG,q4,0.06780949922772259
PNG,q5,0.05647895751069637
PRY,q1,0.20400184617076306
PRY,q2,0.24551046714918717
PRY,q3,0.19634120494479795
PRY,q4,0.16687609976081785
PRY,q5,0.18624690097594826
PER,q1,0.15624407954398367
PER,q2,0.20859526400392558
PER,q3,0.15106664778989465
PER,q4,0.1278225023723181
PER,q5,0.1601087238803393
PHL,q1,0.19207763877474843
PHL,q2,0.09989109133227307
PHL,q3,0.10232700308322977
PHL,q4,0.10286719735314331
PHL,q5,0.15892206885747778
POL,q1,0.5943601089423916
POL,q2,0.4463179614174476
POL,q3,0.3973102782814472
POL,q4,0.349258708924843
POL,q5,0.21644634698964246
PRT,q1,0.5367346360794613
PRT,q2,0.3700368572847955
PRT,q3,0.4208874115028007
PRT,q4,0.3689975345575931
PRT,q5,0.21814636241403668
QAT,q1,0.23486054024814937
QAT,q2,0.1858954255372432
QAT,q3,0.10608326213879297
QAT,q4,0.10027786599833423
QAT,q5,0.06939908745357598
ROU,q1,0.4993183649605814
ROU,q2,0.404701650521194
ROU,q3,0.3459899465854123
ROU,q4,0.3046444521734515
ROU,q5,0.2062142121178176
RUS,q1,0.46764311584672424
RUS,q2,0.41395364554916353
RUS,q3,0.35775284660269535
RUS,q4,0.31530410370376866
RUS,q5,0.21047990319469462
RWA,q1,0.1950562088165874
RWA,q2,0.062304015436800926
RWA,q3,0.08036005550542438
RWA,q4,0.07704419782425229
RWA,q5,0.09618303273995188
WSM,q1,0.30428865309934394
WSM,q2,0.18656342546973562
WSM,q3,0.20376569193565422
WSM,q4,0.18437090917307672
WSM,q5,0.13461094827275502
SMR,q1,0.5782612194490127
SMR,q2,0.35744991586518843
SMR,q3,0.40590167740889077
SMR,q4,0.35662796844354594
SMR,q5,0.21758984122860675
STP,q1,0.08531225182271508
STP,q2,0.07700130559982711
STP,q3,0.07439044492819957
STP,q4,0.07893775835418673
STP,q5,0.06648667947719727
SAU,q1,0.2724852115239683
SAU,q2,0.2314145856779469
SAU,q3,0.16195269371375473
SAU,q4,0.1485230741241565
SAU,q5,0.12514898081296952
SEN,q1,0.22591807264011954
SEN,q2,0.12932431213047785
SEN,q3,0.1373687776959418
SEN,q4,0.13179050090661723
SEN,q5,0.11524153419679706
SRB,q1,0.6079742383816118
SRB,q2,0.4707595203512966
SRB,q3,0.42606492362681836
SRB,q4,0.3725550431577764
SRB,q5,0.216251655184117
SYC,q1,0.30123698547250927
SYC,q2,0.24525972732931
SYC,q3,0.26842605835222255
SYC,q4,0.23818996690053162
SYC,q5,0.1360683600906341
SLE,q1,0.0776191982329617
SLE,q2,0.05740499602962016
SLE,q3,0.07403049913212234
SLE,q4,0.07118809746052593
SLE,q5,0.06648667947719727
SGP,q1,0.3111862591965152
SGP,q2,0.18554626113031264
SGP,q3,0.19532280553191148
SGP,q4,0.1752945615543768
SGP,q5,0.12887827972668925
SVK,q1,0.5719013514231995
SVK,q2,0.42908049676482385
SVK,q3,0.3760351665832603
SVK,q4,0.330741248563048
SVK,q5,0.21252382577087064
SVN,q1,0.6661129801941099
SVN,q2,0.4528132910533766
SVN,q3,0.40521792022426784
SVN,q4,0.3560075742847316
SVN,q5,0.21740212350010485
SLB,q1,0.11205755762744549
SLB,q2,0.08884989623497942
SLB,q3,0.0883543990260804
SLB,q4,0.09028253486145717
SLB,q5,0.11766348281379257
SOM,q1,0.04127167744508334
SOM,q2,0.08552445836441142
SOM,q3,0.10681645612275688
SOM,q4,0.09737027840244068
ZAF,q1,0.22337638919830546
ZAF,q2,0.23415768625923378
ZAF,q3,0.25488710961776023
ZAF,q4,0.22660649316483567
ZAF,q5,0.13130323330348675
ESP,q1,0.5108361298799037
ESP,q2,0.3547525108128609
ESP,q3,0.40272269676098615
ESP,q4,0.35404525979822826
ESP,q5,0.21758984122860675
LKA,q1,0.1797173197007284
LKA,q2,0.11563406164260516
LKA,q3,0.12118383040703544
LKA,q4,0.1185764290475521
LKA,q5,0.1654507957744739
KNA,q1,0.22680314966826448
KNA,q2,0.21682709282721027
KNA,q3,0.16086920189608747
KNA,q4,0.13591619495866888
KNA,q5,0.16235558136860573
LCA,q1,0.18580337756348006
LCA,q2,0.21340327530468703
LCA,q3,0.15683412023986146
LCA,q4,0.13263796164039854
LCA,q5,0.16235558136860573
VCT,q1,0.26380770031271505
VCT,q2,0.24549417273898919
VCT,q3,0.19541234569780397
VCT,q4,0.16495349271252255
VCT,q5,0.17546381738235572
SDN,q1,0.025880460402368546
SDN,q2,0.048455667066732745
SDN,q3,0.06348342035350027
SDN,q4,0.06261930306967346
SDN,q5,0.06648667947719727
SUR,q1,0.10451981403257762
SUR,q2,0.20518544283773332
SUR,q3,0.1464921605653329
SUR,q4,0.1233922780253487
SUR,q5,0.1436564281217184
SWE,q1,0.6108078150871772
SWE,q2,0.384326175647429
SWE,q3,0.4389407179028213
SWE,q4,0.38522193055697723
SWE,q5,0.2222759112245073
CHE,q1,0.5225528043311508
CHE,q2,0.31222404473850435
CHE,q3,0.35058004231332013
CHE,q4,0.30908735738293536
CHE,q5,0.2090395310799849
TJK,q1,0.4840651138042013
TJK,q2,0.3684163449402995
TJK,q3,0.30647826625169367
TJK,q4,0.2696348336229752
TJK,q5,0.17246701503220024
TZA,q1,0.13332169341500374
TZA,q2,0.08603011855352022
TZA,q3,0.08553656251100819
TZA,q4,0.08864210449180221
TZA,q5,0.09438582210328761
THA,q1,0.20254643279332132
THA,q2,0.21266676184529643
THA,q3,0.2282959369918673
THA,q4,0.2033807659803383
THA,q5,0.16342153518323688
TLS,q1,0.24223368935534562
TLS,q2,0.1689187953133688
TLS,q3,0.1864073917377469
TLS,q4,0.1746807896151314
TLS,q5,0.19426138268495574
TGO,q1,0.11382192736306193
TGO,q2,0.05791769005215654
TGO,q3,0.07433150733191825
TGO,q4,0.07104332271397334
TGO,q5,0.00530215417410107
TON,q1,0.31503021241859663
TON,q2,0.3362813396233828
TON,q3,0.37301959389489764
TON,q4,0.31972617591032615
TON,q5,0.13187508207684473
TTO,q1,0.23087998847531882
TTO,q2,0.2345974879321596
TTO,q3,0.18307560825818572
TTO,q4,0.1555795935254491
TTO,q5,0.1819030915330948
TUN,q1,0.2717503792801191
TUN,q2,0.1664254463474273
TUN,q3,0.09361570704243574
TUN,q4,0.09651866824819752
TUN,q5,0.13606574112350306
TUR,q1,0.2983081835859652
TUR,q2,0.28055723835849244
TUR,q3,0.3117941120968033
TUR,q4,0.2756946580874749
TUR,q5,0.20096159298993999
UGA,q1,0.11015156668311298
UGA,q2,0.048079128638424694
UGA,q3,0.06303965742076947
UGA,q4,0.062258775438405634
UGA,q5,0.06648667947719727
UKR,q1,0.5734832195831239
UKR,q2,0.3670592993567942
UKR,q3,0.31104438787555533
UKR,q4,0.28126075045078847
UKR,q5,0.21644634698964246
ARE,q5,0.09750306875938455
GBR,q1,0.5028729242574626
GBR,q2,0.33608323885145286
GBR,q3,0.3798612258777785
GBR,q4,0.33436876353027867
GBR,q5,0.21423541161899504
USA,q1,0.5737978272662613
USA,q2,0.37623207656281427
USA,q3,0.42909833710564643
USA,q4,0.37683633230224634
USA,q5,0.22129324918343551
URY,q1,0.3576771328348498
URY,q2,0.26916446603979527
URY,q3,0.22553216847643487
URY,q4,0.1922788700442611
URY,q5,0.19725818503511122
UZB,q1,0.4711408702737721
UZB,q2,0.3113082678843031
UZB,q3,0.2410949019030219
UZB,q4,0.21898095058708905
UZB,q5,0.19346532431402547
VUT,q1,0.17581262760420358
VUT,q2,0.12905132965961524
VUT,q3,0.1362384759806543
VUT,q4,0.12983400993435826
VUT,q5,0.1455626254398829
VNM,q1,0.2354719064801195
VNM,q2,0.12114648186299713
VNM,q3,0.1282362998307615
VNM,q4,0.12501984779787317
VNM,q5,0.17474096655586308
PSE,q1,0.2043967367350237
PSE,q2,0.2786406215679384
PSE,q3,0.21659940299741032
PSE,q4,0.19162211593083292
PSE,q5,0.11025195656317668
ZMB,q1,0.09892673119970982
ZMB,q2,0.07616675058924147
ZMB,q3,0.07345743080662537
ZMB,q4,0.0782446342212904
ZMB,q5,0.07068525713236759
ZWE,q1,0.1324314878989254
ZWE,q2,0.13232731184846697
ZWE,q3,0.14070576599513632
ZWE,q4,0.13424203102307458
ZWE,q5,0.11117877803201044
AND,q1,0.2700484693556422
AND,q2,0.19177256954421684
AND,q3,0.20271125138705914
AND,q4,0.18136206574984431
AND,q5,0.13187508207684473
CUB,q5,0.1872451634272294
SYR,q1,0.005734195653667495
