iso3,hazard,rp,income_cat,fa,v
MEX,Tsunami,2500.0,q5,0.0025215888566376275,0.29999999999999993
MEX,Tsunami,5000.0,q1,0.004540778598609002,0.7
MEX,Tsunami,5000.0,q2,0.004540778598609002,0.7
MEX,Tsunami,5000.0,q3,0.004540778598609002,0.7
MEX,Tsunami,5000.0,q4,0.004540778598609002,0.4172802996345424
MEX,Tsunami,5000.0,q5,0.004540778598609002,0.29999999999999993
MEX,Wind,10.0,q1,0.002317841864368025,0.6772497009003897
MEX,Wind,10.0,q2,0.002317841864368025,0.29999999999999993
MEX,Wind,10.0,q3,0.002317841864368025,0.30000000000000004
MEX,Wind,10.0,q4,0.002317841864368025,0.29999999999999993
MEX,Wind,10.0,q5,0.002317841864368025,0.29999999999999977
MEX,Wind,25.0,q1,0.0032682038454613952,0.6772497009003897
MEX,Wind,25.0,q2,0.0032682038454613952,0.29999999999999993
MEX,Wind,25.0,q3,0.0032682038454613952,0.30000000000000004
MEX,Wind,25.0,q4,0.0032682038454613952,0.29999999999999993
MEX,Wind,25.0,q5,0.0032682038454613952,0.29999999999999977
MEX,Wind,50.0,q1,0.004061524529858264,0.6772497009003897
MEX,Wind,50.0,q2,0.004061524529858264,0.29999999999999993
MEX,Wind,50.0,q3,0.004061524529858264,0.30000000000000004
MEX,Wind,50.0,q4,0.004061524529858264,0.29999999999999993
MEX,Wind,50.0,q5,0.004061524529858264,0.29999999999999977
MEX,Wind,100.0,q1,0.0049128192022999595,0.6772497009003897
MEX,Wind,100.0,q2,0.0049128192022999595,0.29999999999999993
MEX,Wind,100.0,q3,0.0049128192022999595,0.30000000000000004
MEX,Wind,100.0,q4,0.0049128192022999595,0.29999999999999993
MEX,Wind,100.0,q5,0.0049128192022999595,0.29999999999999977
MEX,Wind,250.0,q1,0.006124478809311841,0.6772497009003897
MEX,Wind,250.0,q2,0.006124478809311841,0.29999999999999993
MEX,Wind,250.0,q3,0.006124478809311841,0.30000000000000004
MEX,Wind,250.0,q4,0.006124478809311841,0.29999999999999993
MEX,Wind,250.0,q5,0.006124478809311841,0.29999999999999977
MEX,Wind,500.0,q1,0.007107259444773422,0.6772497009003897
MEX,Wind,500.0,q2,0.007107259444773422,0.29999999999999993
MEX,Wind,500.0,q3,0.007107259444773422,0.30000000000000004
MEX,Wind,500.0,q4,0.007107259444773422,0.29999999999999993
MEX,Wind,500.0,q5,0.007107259444773422,0.29999999999999977
MEX,Wind,1000.0,q1,0.008149899631286846,0.6772497009003897
MEX,Wind,1000.0,q2,0.008149899631286846,0.29999999999999993
MEX,Wind,1000.0,q3,0.008149899631286846,0.30000000000000004
MEX,Wind,1000.0,q4,0.008149899631286846,0.29999999999999993
MEX,Wind,1000.0,q5,0.008149899631286846,0.29999999999999977
MEX,Wind,2500.0,q1,0.009624777293738477,0.6772497009003897
MEX,Wind,2500.0,q2,0.009624777293738477,0.29999999999999993
MEX,Wind,2500.0,q3,0.009624777293738477,0.30000000000000004
MEX,Wind,2500.0,q4,0.009624777293738477,0.29999999999999993
MEX,Wind,2500.0,q5,0.009624777293738477,0.29999999999999977
MEX,Wind,5000.0,q1,0.010817812792790128,0.6772497009003897
MEX,Wind,5000.0,q2,0.010817812792790128,0.29999999999999993
MEX,Wind,5000.0,q3,0.010817812792790128,0.30000000000000004
MEX,Wind,5000.0,q4,0.010817812792790128,0.29999999999999993
MEX,Wind,5000.0,q5,0.010817812792790128,0.29999999999999977
MHL,Wind,10.0,q1,0.0025299771484865274,0.46827553987587295
MHL,Wind,10.0,q2,0.0025299771484865274,0.3551701751996064
MHL,Wind,10.0,q3,0.0025299771484865274,0.25167756783595463
MHL,Wind,10.0,q4,0.0025299771484865274,0.2401584027611815
MHL,Wind,10.0,q5,0.0025299771484865274,0.2107251719784391
MHL,Wind,25.0,q1,0.0043281205862603506,0.46827553987587295
MHL,Wind,25.0,q2,0.0043281205862603506,0.3551701751996064
MHL,Wind,25.0,q3,0.0043281205862603506,0.25167756783595463
MHL,Wind,25.0,q4,0.0043281205862603506,0.2401584027611815
MHL,Wind,25.0,q5,0.0043281205862603506,0.2107251719784391
MHL,Wind,50.0,q1,0.005496029243501271,0.46827553987587295
MHL,Wind,50.0,q2,0.005496029243501271,0.3551701751996064
MHL,Wind,50.0,q3,0.005496029243501271,0.25167756783595463
MHL,Wind,50.0,q4,0.005496029243501271,0.2401584027611815
MHL,Wind,50.0,q5,0.005496029243501271,0.2107251719784391
MHL,Wind,100.0,q1,0.006797826345809298,0.46827553987587295
MHL,Wind,100.0,q2,0.006797826345809298,0.3551701751996064
MHL,Wind,100.0,q3,0.006797826345809298,0.25167756783595463
MHL,Wind,100.0,q4,0.006797826345809298,0.2401584027611815
MHL,Wind,100.0,q5,0.006797826345809298,0.2107251719784391
MHL,Wind,250.0,q1,0.008735676278874583,0.46827553987587295
MHL,Wind,250.0,q2,0.008735676278874583,0.3551701751996064
MHL,Wind,250.0,q3,0.008735676278874583,0.25167756783595463
MHL,Wind,250.0,q4,0.008735676278874583,0.2401584027611815
MHL,Wind,250.0,q5,0.008735676278874583,0.2107251719784391
MHL,Wind,500.0,q1,0.010379154114038882,0.46827553987587295
MHL,Wind,500.0,q2,0.010379154114038882,0.3551701751996064
MHL,Wind,500.0,q3,0.010379154114038882,0.25167756783595463
MHL,Wind,500.0,q4,0.010379154114038882,0.2401584027611815
MHL,Wind,500.0,q5,0.010379154114038882,0.2107251719784391
MHL,Wind,1000.0,q1,0.01219005530648997,0.46827553987587295
MHL,Wind,1000.0,q2,0.01219005530648997,0.3551701751996064
MHL,Wind,1000.0,q3,0.01219005530648997,0.25167756783595463
MHL,Wind,1000.0,q4,0.01219005530648997,0.2401584027611815
MHL,Wind,1000.0,q5,0.01219005530648997,0.2107251719784391
MHL,Wind,2500.0,q1,0.014867184779948056,0.46827553987587295
MHL,Wind,2500.0,q2,0.014867184779948056,0.3551701751996064
MHL,Wind,2500.0,q3,0.014867184779948056,0.25167756783595463
MHL,Wind,2500.0,q4,0.014867184779948056,0.2401584027611815
MHL,Wind,2500.0,q5,0.014867184779948056,0.2107251719784391
MHL,Wind,5000.0,q1,0.017128952734066442,0.46827553987587295
MHL,Wind,5000.0,q2,0.017128952734066442,0.3551701751996064
MHL,Wind,5000.0,q3,0.017128952734066442,0.25167756783595463
MHL,Wind,5000.0,q4,0.017128952734066442,0.2401584027611815
MHL,Wind,5000.0,q5,0.017128952734066442,0.2107251719784391
MKD,Earthquake,10.0,q1,0.006896976826903082,0.5093956079194528
MKD,Earthquake,10.0,q2,0.006896976826903082,0.30000000000000004
MKD,Earthquake,10.0,q3,0.006896976826903082,0.29999999999999993
MKD,Earthquake,10.0,q4,0.006896976826903082,0.29999999999999993
MKD,Earthquake,10.0,q5,0.006896976826903082,0.2005935368487554
MKD,Earthquake,25.0,q1,0.01728099566401827,0.5093956079194528
MKD,Earthquake,25.0,q2,0.01728099566401827,0.30000000000000004
MKD,Earthquake,25.0,q3,0.01728099566401827,0.29999999999999993
MKD,Earthquake,25.0,q4,0.01728099566401827,0.29999999999999993
MKD,Earthquake,25.0,q5,0.01728099566401827,0.2005935368487554
MKD,Earthquake,50.0,q1,0.0343921944157745,0.5093956079194528
MKD,Earthquake,50.0,q2,0.0343921944157745,0.30000000000000004
MKD,Earthquake,50.0,q3,0.0343921944157745,0.29999999999999993
MKD,Earthquake,50.0,q4,0.0343921944157745,0.29999999999999993
MKD,Earthquake,50.0,q5,0.0343921944157745,0.2005935368487554
MKD,Earthquake,100.0,q1,0.06835769473379118,0.5093956079194528
MKD,Earthquake,100.0,q2,0.06835769473379118,0.30000000000000004
MKD,Earthquake,100.0,q3,0.06835769473379118,0.29999999999999993
MKD,Earthquake,100.0,q4,0.06835769473379118,0.29999999999999993
MKD,Earthquake,100.0,q5,0.06835769473379118,0.2005935368487554
MKD,Earthquake,250.0,q1,0.16735143873540592,0.5093956079194528
MKD,Earthquake,250.0,q2,0.16735143873540592,0.30000000000000004
MKD,Earthquake,250.0,q3,0.16735143873540592,0.29999999999999993
MKD,Earthquake,250.0,q4,0.16735143873540592,0.29999999999999993
MKD,Earthquake,250.0,q5,0.16735143873540592,0.2005935368487554
MKD,Earthquake,500.0,q1,0.2816913829884001,0.5093956079194528
MKD,Earthquake,500.0,q2,0.2816913829884001,0.30000000000000004
MKD,Earthquake,500.0,q3,0.2816913829884001,0.29999999999999993
MKD,Earthquake,500.0,q4,0.2816913829884001,0.29999999999999993
MKD,Earthquake,500.0,q5,0.2816913829884001,0.2005935368487554
MKD,Earthquake,1000.0,q1,0.36349403286989096,0.5093956079194528
MKD,Earthquake,1000.0,q2,0.36349403286989096,0.30000000000000004
MKD,Earthquake,1000.0,q3,0.36349403286989096,0.29999999999999993
MKD,Earthquake,1000.0,q4,0.36349403286989096,0.29999999999999993
MKD,Earthquake,1000.0,q5,0.36349403286989096,0.2005935368487554
MKD,Earthquake,2500.0,q1,0.501013590375601,0.5093956079194528
MKD,Earthquake,2500.0,q2,0.501013590375601,0.30000000000000004
MKD,Earthquake,2500.0,q3,0.501013590375601,0.29999999999999993
MKD,Earthquake,2500.0,q4,0.501013590375601,0.29999999999999993
MKD,Earthquake,2500.0,q5,0.501013590375601,0.2005935368487554
MKD,Earthquake,5000.0,q1,0.6311933680850551,0.5093956079194528
MKD,Earthquake,5000.0,q2,0.6311933680850551,0.30000000000000004
MKD,Earthquake,5000.0,q3,0.6311933680850551,0.29999999999999993
MKD,Earthquake,5000.0,q4,0.6311933680850551,0.29999999999999993
MKD,Earthquake,5000.0,q5,0.6311933680850551,0.2005935368487554
MKD,Flood,10.0,q1,0.006515566842083071,0.7
MKD,Flood,10.0,q2,0.006515566842083071,0.6563736191461034
MKD,Flood,10.0,q3,0.006515566842083071,0.29999999999999993
MKD,Flood,10.0,q4,0.006515566842083071,0.29999999999999993
MKD,Flood,10.0,q5,0.006515566842083071,0.29999999999999993
MKD,Flood,25.0,q1,0.01330867768919821,0.7
MKD,Flood,25.0,q2,0.01330867768919821,0.6563736191461034
MKD,Flood,25.0,q3,0.01330867768919821,0.29999999999999993
MKD,Flood,25.0,q4,0.01330867768919821,0.29999999999999993
MKD,Flood,25.0,q5,0.01330867768919821,0.29999999999999993
MKD,Flood,50.0,q1,0.018406009259962868,0.7
MKD,Flood,50.0,q2,0.018406009259962868,0.6563736191461034
MKD,Flood,50.0,q3,0.018406009259962868,0.29999999999999993
MKD,Flood,50.0,q4,0.018406009259962868,0.29999999999999993
MKD,Flood,50.0,q5,0.018406009259962868,0.29999999999999993
MKD,Flood,100.0,q1,0.020311174532224065,0.7
MKD,Flood,100.0,q2,0.020311174532224065,0.6563736191461034
MKD,Flood,100.0,q3,0.020311174532224065,0.29999999999999993
MKD,Flood,100.0,q4,0.020311174532224065,0.29999999999999993
MKD,Flood,100.0,q5,0.020311174532224065,0.29999999999999993
MKD,Flood,250.0,q1,0.02111428216749878,0.7
MKD,Flood,250.0,q2,0.02111428216749878,0.6563736191461034
MKD,Flood,250.0,q3,0.02111428216749878,0.29999999999999993
MKD,Flood,250.0,q4,0.02111428216749878,0.29999999999999993
MKD,Flood,250.0,q5,0.02111428216749878,0.29999999999999993
MKD,Flood,500.0,q1,0.021751007252671165,0.7
MKD,Flood,500.0,q2,0.021751007252671165,0.6563736191461034
MKD,Flood,500.0,q3,0.021751007252671165,0.29999999999999993
MKD,Flood,500.0,q4,0.021751007252671165,0.29999999999999993
MKD,Flood,500.0,q5,0.021751007252671165,0.29999999999999993
MKD,Flood,1000.0,q1,0.022476900721241727,0.7
MKD,Flood,1000.0,q2,0.022476900721241727,0.6563736191461034
MKD,Flood,1000.0,q3,0.022476900721241727,0.29999999999999993
MKD,Flood,1000.0,q4,0.022476900721241727,0.29999999999999993
MKD,Flood,1000.0,q5,0.022476900721241727,0.29999999999999993
MKD,Flood,2500.0,q1,0.02359489360117791,0.7
MKD,Flood,2500.0,q2,0.02359489360117791,0.6563736191461034
MKD,Flood,2500.0,q3,0.02359489360117791,0.29999999999999993
MKD,Flood,2500.0,q4,0.02359489360117791,0.29999999999999993
MKD,Flood,2500.0,q5,0.02359489360117791,0.29999999999999993
MKD,Flood,5000.0,q1,0.024518309779362903,0.7
MKD,Flood,5000.0,q2,0.024518309779362903,0.6563736191461034
MKD,Flood,5000.0,q3,0.024518309779362903,0.29999999999999993
MKD,Flood,5000.0,q4,0.024518309779362903,0.29999999999999993
MKD,Flood,5000.0,q5,0.024518309779362903,0.29999999999999993
MLI,Earthquake,10.0,q1,0.00012709018797228618,0.7000000000000001
MLI,Earthquake,10.0,q2,0.00012709018797228618,0.7000000000000001
MLI,Earthquake,10.0,q3,0.00012709018797228618,0.7000000000000001
MLI,Earthquake,10.0,q4,0.00012709018797228618,0.5845519842124046
MLI,Earthquake,10.0,q5,0.00012709018797228618,0.5845519842124046
MLI,Earthquake,25.0,q1,0.00027292573785682244,0.7000000000000001
MLI,Earthquake,25.0,q2,0.00027292573785682244,0.7000000000000001
MLI,Earthquake,25.0,q3,0.00027292573785682244,0.7000000000000001
MLI,Earthquake,25.0,q4,0.00027292573785682244,0.5845519842124046
MLI,Earthquake,25.0,q5,0.00027292573785682244,0.5845519842124046
MLI,Earthquake,50.0,q1,0.0005457644337810603,0.7000000000000001
MLI,Earthquake,50.0,q2,0.0005457644337810603,0.7000000000000001
MLI,Earthquake,50.0,q3,0.0005457644337810603,0.7000000000000001
MLI,Earthquake,50.0,q4,0.0005457644337810603,0.5845519842124046
MLI,Earthquake,50.0,q5,0.0005457644337810603,0.5845519842124046
MLI,Earthquake,100.0,q1,0.0010911815789912901,0.7000000000000001
MLI,Earthquake,100.0,q2,0.0010911815789912901,0.7000000000000001
MLI,Earthquake,100.0,q3,0.0010911815789912901,0.7000000000000001
MLI,Earthquake,100.0,q4,0.0010911815789912901,0.5845519842124046
MLI,Earthquake,100.0,q5,0.0010911815789912901,0.5845519842124046
MLI,Earthquake,250.0,q1,0.0026806496673400697,0.7000000000000001
MLI,Earthquake,250.0,q2,0.0026806496673400697,0.7000000000000001
MLI,Earthquake,250.0,q3,0.0026806496673400697,0.7000000000000001
MLI,Earthquake,250.0,q4,0.0026806496673400697,0.5845519842124046
MLI,Earthquake,250.0,q5,0.0026806496673400697,0.5845519842124046
MLI,Earthquake,500.0,q1,0.005115069989924914,0.7000000000000001
MLI,Earthquake,500.0,q2,0.005115069989924914,0.7000000000000001
MLI,Earthquake,500.0,q3,0.005115069989924914,0.7000000000000001
MLI,Earthquake,500.0,q4,0.005115069989924914,0.5845519842124046
MLI,Earthquake,500.0,q5,0.005115069989924914,0.5845519842124046
MLI,Earthquake,1000.0,q1,0.00810674363873153,0.7000000000000001
MLI,Earthquake,1000.0,q2,0.00810674363873153,0.7000000000000001
MLI,Earthquake,1000.0,q3,0.00810674363873153,0.7000000000000001
MLI,Earthquake,1000.0,q4,0.00810674363873153,0.5845519842124046
MLI,Earthquake,1000.0,q5,0.00810674363873153,0.5845519842124046
MLI,Earthquake,2500.0,q1,0.014948431978131364,0.7000000000000001
MLI,Earthquake,2500.0,q2,0.014948431978131364,0.7000000000000001
MLI,Earthquake,2500.0,q3,0.014948431978131364,0.7000000000000001
MLI,Earthquake,2500.0,q4,0.014948431978131364,0.5845519842124046
MLI,Earthquake,2500.0,q5,0.014948431978131364,0.5845519842124046
MLI,Earthquake,5000.0,q1,0.023645819328658838,0.7000000000000001
MLI,Earthquake,5000.0,q2,0.023645819328658838,0.7000000000000001
MLI,Earthquake,5000.0,q3,0.023645819328658838,0.7000000000000001
MLI,Earthquake,5000.0,q4,0.023645819328658838,0.5845519842124046
MLI,Earthquake,5000.0,q5,0.023645819328658838,0.5845519842124046
MLI,Flood,10.0,q1,0.005314092054258941,0.6999999999999998
MLI,Flood,10.0,q2,0.005314092054258941,0.6999999999999998
MLI,Flood,10.0,q3,0.005314092054258941,0.6999999999999998
MLI,Flood,10.0,q4,0.005314092054258941,0.6531443953795277
MLI,Flood,10.0,q5,0.005314092054258941,0.6531443953795277
MLI,Flood,25.0,q1,0.010838120755914716,0.6999999999999998
MLI,Flood,25.0,q2,0.010838120755914716,0.6999999999999998
MLI,Flood,25.0,q3,0.010838120755914716,0.6999999999999998
MLI,Flood,25.0,q4,0.010838120755914716,0.6531443953795277
MLI,Flood,25.0,q5,0.010838120755914716,0.6531443953795277
MLI,Flood,50.0,q1,0.01500299784376861,0.6999999999999998
MLI,Flood,50.0,q2,0.01500299784376861,0.6999999999999998
MLI,Flood,50.0,q3,0.01500299784376861,0.6999999999999998
MLI,Flood,50.0,q4,0.01500299784376861,0.6531443953795277
MLI,Flood,50.0,q5,0.01500299784376861,0.6531443953795277
MLI,Flood,100.0,q1,0.016625122984985568,0.6999999999999998
MLI,Flood,100.0,q2,0.016625122984985568,0.6999999999999998
MLI,Flood,100.0,q3,0.016625122984985568,0.6999999999999998
MLI,Flood,100.0,q4,0.016625122984985568,0.6531443953795277
MLI,Flood,100.0,q5,0.016625122984985568,0.6531443953795277
MLI,Flood,250.0,q1,0.01742270378606468,0.6999999999999998
MLI,Flood,250.0,q2,0.01742270378606468,0.6999999999999998
MLI,Flood,250.0,q3,0.01742270378606468,0.6999999999999998
MLI,Flood,250.0,q4,0.01742270378606468,0.6531443953795277
MLI,Flood,250.0,q5,0.01742270378606468,0.6531443953795277
MLI,Flood,500.0,q1,0.01812232589317064,0.6999999999999998
MLI,Flood,500.0,q2,0.01812232589317064,0.6999999999999998
MLI,Flood,500.0,q3,0.01812232589317064,0.6999999999999998
MLI,Flood,500.0,q4,0.01812232589317064,0.6531443953795277
MLI,Flood,500.0,q5,0.01812232589317064,0.6531443953795277
MLI,Flood,1000.0,q1,0.018949773550266644,0.6999999999999998
MLI,Flood,1000.0,q2,0.018949773550266644,0.6999999999999998
MLI,Flood,1000.0,q3,0.018949773550266644,0.6999999999999998
MLI,Flood,1000.0,q4,0.018949773550266644,0.6531443953795277
MLI,Flood,1000.0,q5,0.018949773550266644,0.6531443953795277
MLI,Flood,2500.0,q1,0.02025128364182837,0.6999999999999998
MLI,Flood,2500.0,q2,0.02025128364182837,0.6999999999999998
MLI,Flood,2500.0,q3,0.02025128364182837,0.6999999999999998
MLI,Flood,2500.0,q4,0.02025128364182837,0.6531443953795277
MLI,Flood,2500.0,q5,0.02025128364182837,0.6531443953795277
MLI,Flood,5000.0,q1,0.02141847153777397,0.6999999999999998
MLI,Flood,5000.0,q2,0.02141847153777397,0.6999999999999998
MLI,Flood,5000.0,q3,0.02141847153777397,0.6999999999999998
MLI,Flood,5000.0,q4,0.02141847153777397,0.6531443953795277
MLI,Flood,5000.0,q5,0.02141847153777397,0.6531443953795277
MLT,Earthquake,10.0,q1,0.0015429498761848654,0.7
MLT,Earthquake,10.0,q2,0.0015429498761848654,0.6444556780477566
MLT,Earthquake,10.0,q3,0.0015429498761848654,0.3
MLT,Earthquake,10.0,q4,0.0015429498761848654,0.24168935830084215
MLT,Earthquake,10.0,q5,0.0015429498761848654,0.09999999999999992
MLT,Earthquake,25.0,q1,0.003854760140093971,0.7
MLT,Earthquake,25.0,q2,0.003854760140093971,0.6444556780477566
MLT,Earthquake,25.0,q3,0.003854760140093971,0.3
MLT,Earthquake,25.0,q4,0.003854760140093971,0.24168935830084215
MLT,Earthquake,25.0,q5,0.003854760140093971,0.09999999999999992
MLT,Earthquake,50.0,q1,0.007683107597062466,0.7
MLT,Earthquake,50.0,q2,0.007683107597062466,0.6444556780477566
MLT,Earthquake,50.0,q3,0.007683107597062466,0.3
MLT,Earthquake,50.0,q4,0.007683107597062466,0.24168935830084215
MLT,Earthquake,50.0,q5,0.007683107597062466,0.09999999999999992
MLT,Earthquake,100.0,q1,0.015349387225392624,0.7
MLT,Earthquake,100.0,q2,0.015349387225392624,0.6444556780477566
MLT,Earthquake,100.0,q3,0.015349387225392624,0.3
MLT,Earthquake,100.0,q4,0.015349387225392624,0.24168935830084215
MLT,Earthquake,100.0,q5,0.015349387225392624,0.09999999999999992
MLT,Earthquake,250.0,q1,0.03810836472808013,0.7
MLT,Earthquake,250.0,q2,0.03810836472808013,0.6444556780477566
MLT,Earthquake,250.0,q3,0.03810836472808013,0.3
MLT,Earthquake,250.0,q4,0.03810836472808013,0.24168935830084215
MLT,Earthquake,250.0,q5,0.03810836472808013,0.09999999999999992
MLT,Earthquake,500.0,q1,0.06904342367858113,0.7
MLT,Earthquake,500.0,q2,0.06904342367858113,0.6444556780477566
MLT,Earthquake,500.0,q3,0.06904342367858113,0.3
MLT,Earthquake,500.0,q4,0.06904342367858113,0.24168935830084215
MLT,Earthquake,500.0,q5,0.06904342367858113,0.09999999999999992
MLT,Earthquake,1000.0,q1,0.0980616797028698,0.7
MLT,Earthquake,1000.0,q2,0.0980616797028698,0.6444556780477566
MLT,Earthquake,1000.0,q3,0.0980616797028698,0.3
MLT,Earthquake,1000.0,q4,0.0980616797028698,0.24168935830084215
MLT,Earthquake,1000.0,q5,0.0980616797028698,0.09999999999999992
MLT,Earthquake,2500.0,q1,0.1541703181186473,0.7
MLT,Earthquake,2500.0,q2,0.1541703181186473,0.6444556780477566
MLT,Earthquake,2500.0,q3,0.1541703181186473,0.3
MLT,Earthquake,2500.0,q4,0.1541703181186473,0.24168935830084215
MLT,Earthquake,2500.0,q5,0.1541703181186473,0.09999999999999992
MLT,Earthquake,5000.0,q1,0.21521726826576199,0.7
MLT,Earthquake,5000.0,q2,0.21521726826576199,0.6444556780477566
MLT,Earthquake,5000.0,q3,0.21521726826576199,0.3
MLT,Earthquake,5000.0,q4,0.21521726826576199,0.24168935830084215
MLT,Earthquake,5000.0,q5,0.21521726826576199,0.09999999999999992
MMR,Earthquake,10.0,q1,0.0026372123414115274,0.512298537885729
MMR,Earthquake,10.0,q2,0.0026372123414115274,0.512298537885729
MMR,Earthquake,10.0,q3,0.0026372123414115274,0.512298537885729
MMR,Earthquake,10.0,q4,0.0026372123414115274,0.512298537885729
MMR,Earthquake,10.0,q5,0.0026372123414115274,0.5010996955603431
MMR,Earthquake,25.0,q1,0.006588958618583555,0.512298537885729
MMR,Earthquake,25.0,q2,0.006588958618583555,0.512298537885729
MMR,Earthquake,25.0,q3,0.006588958618583555,0.512298537885729
MMR,Earthquake,25.0,q4,0.006588958618583555,0.512298537885729
MMR,Earthquake,25.0,q5,0.006588958618583555,0.5010996955603431
MMR,Earthquake,50.0,q1,0.013158548440737983,0.512298537885729
MMR,Earthquake,50.0,q2,0.013158548440737983,0.512298537885729
MMR,Earthquake,50.0,q3,0.013158548440737983,0.512298537885729
MMR,Earthquake,50.0,q4,0.013158548440737983,0.512298537885729
MMR,Earthquake,50.0,q5,0.013158548440737983,0.5010996955603431
MMR,Earthquake,100.0,q1,0.026196780758519188,0.512298537885729
MMR,Earthquake,100.0,q2,0.026196780758519188,0.512298537885729
MMR,Earthquake,100.0,q3,0.026196780758519188,0.512298537885729
MMR,Earthquake,100.0,q4,0.026196780758519188,0.512298537885729
MMR,Earthquake,100.0,q5,0.026196780758519188,0.5010996955603431
MMR,Earthquake,250.0,q1,0.06467331711093884,0.512298537885729
MMR,Earthquake,250.0,q2,0.06467331711093884,0.512298537885729
MMR,Earthquake,250.0,q3,0.06467331711093884,0.512298537885729
MMR,Earthquake,250.0,q4,0.06467331711093884,0.512298537885729
MMR,Earthquake,250.0,q5,0.06467331711093884,0.5010996955603431
MMR,Earthquake,500.0,q1,0.11185245633810902,0.512298537885729
MMR,Earthquake,500.0,q2,0.11185245633810902,0.512298537885729
MMR,Earthquake,500.0,q3,0.11185245633810902,0.512298537885729
MMR,Earthquake,500.0,q4,0.11185245633810902,0.512298537885729
MMR,Earthquake,500.0,q5,0.11185245633810902,0.5010996955603431
MMR,Earthquake,1000.0,q1,0.1480377128301195,0.512298537885729
MMR,Earthquake,1000.0,q2,0.1480377128301195,0.512298537885729
MMR,Earthquake,1000.0,q3,0.1480377128301195,0.512298537885729
MMR,Earthquake,1000.0,q4,0.1480377128301195,0.512298537885729
MMR,Earthquake,1000.0,q5,0.1480377128301195,0.5010996955603431
MMR,Earthquake,2500.0,q1,0.21149315576636332,0.512298537885729
MMR,Earthquake,2500.0,q2,0.21149315576636332,0.512298537885729
MMR,Earthquake,2500.0,q3,0.21149315576636332,0.512298537885729
MMR,Earthquake,2500.0,q4,0.21149315576636332,0.512298537885729
MMR,Earthquake,2500.0,q5,0.21149315576636332,0.5010996955603431
MMR,Earthquake,5000.0,q1,0.2742413553398249,0.512298537885729
MMR,Earthquake,5000.0,q2,0.2742413553398249,0.512298537885729
MMR,Earthquake,5000.0,q3,0.2742413553398249,0.512298537885729
MMR,Earthquake,5000.0,q4,0.2742413553398249,0.512298537885729
MMR,Earthquake,5000.0,q5,0.2742413553398249,0.5010996955603431
MMR,Flood,10.0,q1,0.03191559362267405,0.7
MMR,Flood,10.0,q2,0.03191559362267405,0.7
MMR,Flood,10.0,q3,0.03191559362267405,0.7
MMR,Flood,10.0,q4,0.03191559362267405,0.7
MMR,Flood,10.0,q5,0.03191559362267405,0.7
MMR,Flood,25.0,q1,0.06413094035530943,0.7
MMR,Flood,25.0,q2,0.06413094035530943,0.7
MMR,Flood,25.0,q3,0.06413094035530943,0.7
MMR,Flood,25.0,q4,0.06413094035530943,0.7
MMR,Flood,25.0,q5,0.06413094035530943,0.7
MMR,Flood,50.0,q1,0.08802188110262517,0.7
MMR,Flood,50.0,q2,0.08802188110262517,0.7
MMR,Flood,50.0,q3,0.08802188110262517,0.7
MMR,Flood,50.0,q4,0.08802188110262517,0.7
MMR,Flood,50.0,q5,0.08802188110262517,0.7
MMR,Flood,100.0,q1,0.09769594304590215,0.7
MMR,Flood,100.0,q2,0.09769594304590215,0.7
MMR,Flood,100.0,q3,0.09769594304590215,0.7
MMR,Flood,100.0,q4,0.09769594304590215,0.7
MMR,Flood,100.0,q5,0.09769594304590215,0.7
MMR,Flood,250.0,q1,0.10359369132965236,0.7
MMR,Flood,250.0,q2,0.10359369132965236,0.7
MMR,Flood,250.0,q3,0.10359369132965236,0.7
MMR,Flood,250.0,q4,0.10359369132965236,0.7
MMR,Flood,250.0,q5,0.10359369132965236,0.7
MMR,Flood,500.0,q1,0.1088235583555133,0.7
MMR,Flood,500.0,q2,0.1088235583555133,0.7
MMR,Flood,500.0,q3,0.1088235583555133,0.7
MMR,Flood,500.0,q4,0.1088235583555133,0.7
MMR,Flood,500.0,q5,0.1088235583555133,0.7
MMR,Flood,1000.0,q1,0.11508136737738883,0.7
MMR,Flood,1000.0,q2,0.11508136737738883,0.7
MMR,Flood,1000.0,q3,0.11508136737738883,0.7
MMR,Flood,1000.0,q4,0.11508136737738883,0.7
MMR,Flood,1000.0,q5,0.11508136737738883,0.7
MMR,Flood,2500.0,q1,0.12525174812828982,0.7
MMR,Flood,2500.0,q2,0.12525174812828982,0.7
MMR,Flood,2500.0,q3,0.12525174812828982,0.7
MMR,Flood,2500.0,q4,0.12525174812828982,0.7
MMR,Flood,2500.0,q5,0.12525174812828982,0.7
MMR,Flood,5000.0,q1,0.13466749873288142,0.7
MMR,Flood,5000.0,q2,0.13466749873288142,0.7
MMR,Flood,5000.0,q3,0.13466749873288142,0.7
MMR,Flood,5000.0,q4,0.13466749873288142,0.7
MMR,Flood,5000.0,q5,0.13466749873288142,0.7
MMR,Storm surge,10.0,q1,9.019676955237322e-06,0.7
MMR,Storm surge,10.0,q2,9.019676955237322e-06,0.7
MMR,Storm surge,10.0,q3,9.019676955237322e-06,0.7
MMR,Storm surge,10.0,q4,9.019676955237322e-06,0.7
MMR,Storm surge,10.0,q5,9.019676955237322e-06,0.7
MMR,Storm surge,25.0,q1,2.503592903715293e-05,0.7
MMR,Storm surge,25.0,q2,2.503592903715293e-05,0.7
MMR,Storm surge,25.0,q3,2.503592903715293e-05,0.7
