iso3,hazard,rp,income_cat,fa
BRN,Earthquake,250.0,q4,0.00895854997157473
BRN,Earthquake,250.0,q5,0.00895854997157473
BRN,Earthquake,500.0,q1,0.016429399784187518
BRN,Earthquake,500.0,q2,0.016429399784187518
BRN,Earthquake,500.0,q3,0.016429399784187518
BRN,Earthquake,500.0,q4,0.016429399784187518
BRN,Earthquake,500.0,q5,0.016429399784187518
BRN,Earthquake,1000.0,q1,0.024271035451895042
BRN,Earthquake,1000.0,q2,0.024271035451895042
BRN,Earthquake,1000.0,q3,0.024271035451895042
BRN,Earthquake,1000.0,q4,0.024271035451895042
BRN,Earthquake,1000.0,q5,0.024271035451895042
BRN,Earthquake,2500.0,q1,0.040381299553113856
BRN,Earthquake,2500.0,q2,0.040381299553113856
BRN,Earthquake,2500.0,q3,0.040381299553113856
BRN,Earthquake,2500.0,q4,0.040381299553113856
BRN,Earthquake,2500.0,q5,0.040381299553113856
BRN,Earthquake,5000.0,q1,0.05910609186935663
BRN,Earthquake,5000.0,q2,0.05910609186935663
BRN,Earthquake,5000.0,q3,0.05910609186935663
BRN,Earthquake,5000.0,q4,0.05910609186935663
BRN,Earthquake,5000.0,q5,0.05910609186935663
BRN,Flood,10.0,q1,0.002976178917817478
BRN,Flood,10.0,q2,0.002976178917817478
BRN,Flood,10.0,q3,0.002976178917817478
BRN,Flood,10.0,q4,0.002976178917817478
BRN,Flood,10.0,q5,0.002976178917817478
BRN,Flood,25.0,q1,0.006054198158200997
BRN,Flood,25.0,q2,0.006054198158200997
BRN,Flood,25.0,q3,0.006054198158200997
BRN,Flood,25.0,q4,0.006054198158200997
BRN,Flood,25.0,q5,0.006054198158200997
BRN,Flood,50.0,q1,0.008362299826308494
BRN,Flood,50.0,q2,0.008362299826308494
BRN,Flood,50.0,q3,0.008362299826308494
BRN,Flood,50.0,q4,0.008362299826308494
BRN,Flood,50.0,q5,0.008362299826308494
BRN,Flood,100.0,q1,0.009242570514257697
BRN,Flood,100.0,q2,0.009242570514257697
BRN,Flood,100.0,q3,0.009242570514257697
BRN,Flood,100.0,q4,0.009242570514257697
BRN,Flood,100.0,q5,0.009242570514257697
BRN,Flood,250.0,q1,0.009645414303496252
BRN,Flood,250.0,q2,0.009645414303496252
BRN,Flood,250.0,q3,0.009645414303496252
BRN,Flood,250.0,q4,0.009645414303496252
BRN,Flood,250.0,q5,0.009645414303496252
BRN,Flood,500.0,q1,0.009985761791023355
BRN,Flood,500.0,q2,0.009985761791023355
BRN,Flood,500.0,q3,0.009985761791023355
BRN,Flood,500.0,q4,0.009985761791023355
BRN,Flood,500.0,q5,0.009985761791023355
BRN,Flood,1000.0,q1,0.010348078439330551
BRN,Flood,1000.0,q2,0.010348078439330551
BRN,Flood,1000.0,q3,0.010348078439330551
BRN,Flood,1000.0,q4,0.010348078439330551
BRN,Flood,1000.0,q5,0.010348078439330551
BRN,Flood,2500.0,q1,0.010910607538572505
BRN,Flood,2500.0,q2,0.010910607538572505
BRN,Flood,2500.0,q3,0.010910607538572505
BRN,Flood,2500.0,q4,0.010910607538572505
BRN,Flood,2500.0,q5,0.010910607538572505
BRN,Flood,5000.0,q1,0.011411741107449592
BRN,Flood,5000.0,q2,0.011411741107449592
BRN,Flood,5000.0,q3,0.011411741107449592
BRN,Flood,5000.0,q4,0.011411741107449592
BRN,Flood,5000.0,q5,0.011411741107449592
BRN,Tsunami,10.0,q1,0.0006393593230679797
BRN,Tsunami,10.0,q2,0.0006393593230679797
BRN,Tsunami,10.0,q3,0.0006393593230679797
BRN,Tsunami,10.0,q4,0.0006393593230679797
BRN,Tsunami,10.0,q5,0.0006393593230679797
BRN,Tsunami,25.0,q1,0.0014172015407004454
BRN,Tsunami,25.0,q2,0.0014172015407004454
BRN,Tsunami,25.0,q3,0.0014172015407004454
BRN,Tsunami,25.0,q4,0.0014172015407004454
BRN,Tsunami,25.0,q5,0.0014172015407004454
BRN,Tsunami,50.0,q1,0.002571253966582103
BRN,Tsunami,50.0,q2,0.002571253966582103
BRN,Tsunami,50.0,q3,0.002571253966582103
BRN,Tsunami,50.0,q4,0.002571253966582103
BRN,Tsunami,50.0,q5,0.002571253966582103
BRN,Tsunami,100.0,q1,0.0046771297242962145
BRN,Tsunami,100.0,q2,0.0046771297242962145
BRN,Tsunami,100.0,q3,0.0046771297242962145
BRN,Tsunami,100.0,q4,0.0046771297242962145
BRN,Tsunami,100.0,q5,0.0046771297242962145
BRN,Tsunami,250.0,q1,0.010213739344421099
BRN,Tsunami,250.0,q2,0.010213739344421099
BRN,Tsunami,250.0,q3,0.010213739344421099
BRN,Tsunami,250.0,q4,0.010213739344421099
BRN,Tsunami,250.0,q5,0.010213739344421099
BRN,Tsunami,500.0,q1,0.018366315479276807
BRN,Tsunami,500.0,q2,0.018366315479276807
BRN,Tsunami,500.0,q3,0.018366315479276807
BRN,Tsunami,500.0,q4,0.018366315479276807
BRN,Tsunami,500.0,q5,0.018366315479276807
BRN,Tsunami,1000.0,q1,0.0329263705315666
BRN,Tsunami,1000.0,q2,0.0329263705315666
BRN,Tsunami,1000.0,q3,0.0329263705315666
BRN,Tsunami,1000.0,q4,0.0329263705315666
BRN,Tsunami,1000.0,q5,0.0329263705315666
BRN,Tsunami,2500.0,q1,0.07057329630661391
BRN,Tsunami,2500.0,q2,0.07057329630661391
BRN,Tsunami,2500.0,q3,0.07057329630661391
BRN,Tsunami,2500.0,q4,0.07057329630661391
BRN,Tsunami,2500.0,q5,0.07057329630661391
BRN,Tsunami,5000.0,q1,0.124130132960324
BRN,Tsunami,5000.0,q2,0.124130132960324
BRN,Tsunami,5000.0,q3,0.124130132960324
BRN,Tsunami,5000.0,q4,0.124130132960324
BRN,Tsunami,5000.0,q5,0.124130132960324
BRN,Wind,10.0,q1,0.0003216939547262759
BRN,Wind,10.0,q2,0.0003216939547262759
BRN,Wind,10.0,q3,0.0003216939547262759
BRN,Wind,10.0,q4,0.0003216939547262759
BRN,Wind,10.0,q5,0.0003216939547262759
BRN,Wind,25.0,q1,0.00045747977847968024
BRN,Wind,25.0,q2,0.00045747977847968024
BRN,Wind,25.0,q3,0.00045747977847968024
BRN,Wind,25.0,q4,0.00045747977847968024
BRN,Wind,25.0,q5,0.00045747977847968024
BRN,Wind,50.0,q1,0.0005720048609573261
BRN,Wind,50.0,q2,0.0005720048609573261
BRN,Wind,50.0,q3,0.0005720048609573261
BRN,Wind,50.0,q4,0.0005720048609573261
BRN,Wind,50.0,q5,0.0005720048609573261
BRN,Wind,100.0,q1,0.0006962513382423175
BRN,Wind,100.0,q2,0.0006962513382423175
BRN,Wind,100.0,q3,0.0006962513382423175
BRN,Wind,100.0,q4,0.0006962513382423175
BRN,Wind,100.0,q5,0.0006962513382423175
BRN,Wind,250.0,q1,0.0008754307013629284
BRN,Wind,250.0,q2,0.0008754307013629284
BRN,Wind,250.0,q3,0.0008754307013629284
BRN,Wind,250.0,q4,0.0008754307013629284
BRN,Wind,250.0,q5,0.0008754307013629284
BRN,Wind,500.0,q1,0.00102269712106815
BRN,Wind,500.0,q2,0.00102269712106815
BRN,Wind,500.0,q3,0.00102269712106815
BRN,Wind,500.0,q4,0.00102269712106815
BRN,Wind,500.0,q5,0.00102269712106815
BRN,Wind,1000.0,q1,0.0011806472905138015
BRN,Wind,1000.0,q2,0.0011806472905138015
BRN,Wind,1000.0,q3,0.0011806472905138015
BRN,Wind,1000.0,q4,0.0011806472905138015
BRN,Wind,1000.0,q5,0.0011806472905138015
BRN,Wind,2500.0,q1,0.0014069788390789013
BRN,Wind,2500.0,q2,0.0014069788390789013
BRN,Wind,2500.0,q3,0.0014069788390789013
BRN,Wind,2500.0,q4,0.0014069788390789013
BRN,Wind,2500.0,q5,0.0014069788390789013
BRN,Wind,5000.0,q1,0.0015924363656940783
BRN,Wind,5000.0,q2,0.0015924363656940783
BRN,Wind,5000.0,q3,0.0015924363656940783
BRN,Wind,5000.0,q4,0.0015924363656940783
BRN,Wind,5000.0,q5,0.0015924363656940783
BTN,Earthquake,10.0,q1,0.002259945666586821
BTN,Earthquake,10.0,q2,0.002259945666586821
BTN,Earthquake,10.0,q3,0.002259945666586821
BTN,Earthquake,10.0,q4,0.002259945666586821
BTN,Earthquake,10.0,q5,0.002259945666586821
BTN,Earthquake,25.0,q1,0.005563636770895135
BTN,Earthquake,25.0,q2,0.005563636770895135
BTN,Earthquake,25.0,q3,0.005563636770895135
BTN,Earthquake,25.0,q4,0.005563636770895135
BTN,Earthquake,25.0,q5,0.005563636770895135
BTN,Earthquake,50.0,q1,0.010949683234157234
BTN,Earthquake,50.0,q2,0.010949683234157234
BTN,Earthquake,50.0,q3,0.010949683234157234
BTN,Earthquake,50.0,q4,0.010949683234157234
BTN,Earthquake,50.0,q5,0.010949683234157234
BTN,Earthquake,100.0,q1,0.021842962477830952
BTN,Earthquake,100.0,q2,0.021842962477830952
BTN,Earthquake,100.0,q3,0.021842962477830952
BTN,Earthquake,100.0,q4,0.021842962477830952
BTN,Earthquake,100.0,q5,0.021842962477830952
BTN,Earthquake,250.0,q1,0.05434840196057285
BTN,Earthquake,250.0,q2,0.05434840196057285
BTN,Earthquake,250.0,q3,0.05434840196057285
BTN,Earthquake,250.0,q4,0.05434840196057285
BTN,Earthquake,250.0,q5,0.05434840196057285
BTN,Earthquake,500.0,q1,0.09660963550728853
BTN,Earthquake,500.0,q2,0.09660963550728853
BTN,Earthquake,500.0,q3,0.09660963550728853
BTN,Earthquake,500.0,q4,0.09660963550728853
BTN,Earthquake,500.0,q5,0.09660963550728853
BTN,Earthquake,1000.0,q1,0.13083327910505904
BTN,Earthquake,1000.0,q2,0.13083327910505904
BTN,Earthquake,1000.0,q3,0.13083327910505904
BTN,Earthquake,1000.0,q4,0.13083327910505904
BTN,Earthquake,1000.0,q5,0.13083327910505904
BTN,Earthquake,2500.0,q1,0.19266310741901735
BTN,Earthquake,2500.0,q2,0.19266310741901735
BTN,Earthquake,2500.0,q3,0.19266310741901735
BTN,Earthquake,2500.0,q4,0.19266310741901735
BTN,Earthquake,2500.0,q5,0.19266310741901735
BTN,Earthquake,5000.0,q1,0.25619574275609686
BTN,Earthquake,5000.0,q2,0.25619574275609686
BTN,Earthquake,5000.0,q3,0.25619574275609686
BTN,Earthquake,5000.0,q4,0.25619574275609686
BTN,Earthquake,5000.0,q5,0.25619574275609686
BTN,Flood,10.0,q1,0.04727829343673479
BTN,Flood,10.0,q2,0.04727829343673479
BTN,Flood,10.0,q3,0.04727829343673479
BTN,Flood,10.0,q4,0.04727829343673479
BTN,Flood,10.0,q5,0.04727829343673479
BTN,Flood,25.0,q1,0.09495105618207939
BTN,Flood,25.0,q2,0.09495105618207939
BTN,Flood,25.0,q3,0.09495105618207939
BTN,Flood,25.0,q4,0.09495105618207939
BTN,Flood,25.0,q5,0.09495105618207939
BTN,Flood,50.0,q1,0.1301323024653723
BTN,Flood,50.0,q2,0.1301323024653723
BTN,Flood,50.0,q3,0.1301323024653723
BTN,Flood,50.0,q4,0.1301323024653723
BTN,Flood,50.0,q5,0.1301323024653723
BTN,Flood,100.0,q1,0.14337939547452347
BTN,Flood,100.0,q2,0.14337939547452347
BTN,Flood,100.0,q3,0.14337939547452347
BTN,Flood,100.0,q4,0.14337939547452347
BTN,Flood,100.0,q5,0.14337939547452347
BTN,Flood,250.0,q1,0.14959764945120363
BTN,Flood,250.0,q2,0.14959764945120363
BTN,Flood,250.0,q3,0.14959764945120363
BTN,Flood,250.0,q4,0.14959764945120363
BTN,Flood,250.0,q5,0.14959764945120363
BTN,Flood,500.0,q1,0.15475724980776795
BTN,Flood,500.0,q2,0.15475724980776795
BTN,Flood,500.0,q3,0.15475724980776795
BTN,Flood,500.0,q4,0.15475724980776795
BTN,Flood,500.0,q5,0.15475724980776795
BTN,Flood,1000.0,q1,0.16049240471018744
BTN,Flood,1000.0,q2,0.16049240471018744
BTN,Flood,1000.0,q3,0.16049240471018744
BTN,Flood,1000.0,q4,0.16049240471018744
BTN,Flood,1000.0,q5,0.16049240471018744
BTN,Flood,2500.0,q1,0.16927555230839555
BTN,Flood,2500.0,q2,0.16927555230839555
BTN,Flood,2500.0,q3,0.16927555230839555
BTN,Flood,2500.0,q4,0.16927555230839555
BTN,Flood,2500.0,q5,0.16927555230839555
BTN,Flood,5000.0,q1,0.17699237174775423
BTN,Flood,5000.0,q2,0.17699237174775423
BTN,Flood,5000.0,q3,0.17699237174775423
BTN,Flood,5000.0,q4,0.17699237174775423
BTN,Flood,5000.0,q5,0.17699237174775423
BWA,Earthquake,10.0,q1,0.0006567417656438676
BWA,Earthquake,10.0,q2,0.0006567417656438676
BWA,Earthquake,10.0,q3,0.0006567417656438676
BWA,Earthquake,10.0,q4,0.0006567417656438676
BWA,Earthquake,10.0,q5,0.0006567417656438676
BWA,Earthquake,25.0,q1,0.0016528321298929722
BWA,Earthquake,25.0,q2,0.0016528321298929722
BWA,Earthquake,25.0,q3,0.0016528321298929722
BWA,Earthquake,25.0,q4,0.0016528321298929722
BWA,Earthquake,25.0,q5,0.0016528321298929722
BWA,Earthquake,50.0,q1,0.0033039633774681713
BWA,Earthquake,50.0,q2,0.0033039633774681713
BWA,Earthquake,50.0,q3,0.0033039633774681713
BWA,Earthquake,50.0,q4,0.0033039633774681713
BWA,Earthquake,50.0,q5,0.0033039633774681713
BWA,Earthquake,100.0,q1,0.006601133276046079
BWA,Earthquake,100.0,q2,0.006601133276046079
BWA,Earthquake,100.0,q3,0.006601133276046079
BWA,Earthquake,100.0,q4,0.006601133276046079
BWA,Earthquake,100.0,q5,0.006601133276046079
BWA,Earthquake,250.0,q1,0.01645209250516852
BWA,Earthquake,250.0,q2,0.01645209250516852
BWA,Earthquake,250.0,q3,0.01645209250516852
BWA,Earthquake,250.0,q4,0.01645209250516852
BWA,Earthquake,250.0,q5,0.01645209250516852
BWA,Earthquake,500.0,q1,0.028293605407616162
BWA,Earthquake,500.0,q2,0.028293605407616162
BWA,Earthquake,500.0,q3,0.028293605407616162
BWA,Earthquake,500.0,q4,0.028293605407616162
BWA,Earthquake,500.0,q5,0.028293605407616162
BWA,Earthquake,1000.0,q1,0.03754263178043057
BWA,Earthquake,1000.0,q2,0.03754263178043057
BWA,Earthquake,1000.0,q3,0.03754263178043057
BWA,Earthquake,1000.0,q4,0.03754263178043057
BWA,Earthquake,1000.0,q5,0.03754263178043057
BWA,Earthquake,2500.0,q1,0.05403536614143929
BWA,Earthquake,2500.0,q2,0.05403536614143929
BWA,Earthquake,2500.0,q3,0.05403536614143929
BWA,Earthquake,2500.0,q4,0.05403536614143929
BWA,Earthquake,2500.0,q5,0.05403536614143929
BWA,Earthquake,5000.0,q1,0.07075407584803763
BWA,Earthquake,5000.0,q2,0.07075407584803763
BWA,Earthquake,5000.0,q3,0.07075407584803763
BWA,Earthquake,5000.0,q4,0.07075407584803763
BWA,Earthquake,5000.0,q5,0.07075407584803763
BWA,Flood,10.0,q1,0.003446779363451237
BWA,Flood,10.0,q2,0.003446779363451237
BWA,Flood,10.0,q3,0.003446779363451237
BWA,Flood,10.0,q4,0.003446779363451237
BWA,Flood,10.0,q5,0.003446779363451237
BWA,Flood,25.0,q1,0.0071164336169564964
BWA,Flood,25.0,q2,0.0071164336169564964
BWA,Flood,25.0,q3,0.0071164336169564964
BWA,Flood,25.0,q4,0.0071164336169564964
BWA,Flood,25.0,q5,0.0071164336169564964
BWA,Flood,50.0,q1,0.009888050004832847
BWA,Flood,50.0,q2,0.009888050004832847
BWA,Flood,50.0,q3,0.009888050004832847
BWA,Flood,50.0,q4,0.009888050004832847
BWA,Flood,50.0,q5,0.009888050004832847
BWA,Flood,100.0,q1,0.010970752373872666
BWA,Flood,100.0,q2,0.010970752373872666
BWA,Flood,100.0,q3,0.010970752373872666
BWA,Flood,100.0,q4,0.010970752373872666
BWA,Flood,100.0,q5,0.010970752373872666
BWA,Flood,250.0,q1,0.011509154599059976
BWA,Flood,250.0,q2,0.011509154599059976
BWA,Flood,250.0,q3,0.011509154599059976
BWA,Flood,250.0,q4,0.011509154599059976
BWA,Flood,250.0,q5,0.011509154599059976
BWA,Flood,500.0,q1,0.011986299250471951
BWA,Flood,500.0,q2,0.011986299250471951
BWA,Flood,500.0,q3,0.011986299250471951
BWA,Flood,500.0,q4,0.011986299250471951
BWA,Flood,500.0,q5,0.011986299250471951
BWA,Flood,1000.0,q1,0.012572545510657467
BWA,Flood,1000.0,q2,0.012572545510657467
BWA,Flood,1000.0,q3,0.012572545510657467
BWA,Flood,1000.0,q4,0.012572545510657467
BWA,Flood,1000.0,q5,0.012572545510657467
BWA,Flood,2500.0,q1,0.013535664082431594
BWA,Flood,2500.0,q2,0.013535664082431594
BWA,Flood,2500.0,q3,0.013535664082431594
BWA,Flood,2500.0,q4,0.013535664082431594
BWA,Flood,2500.0,q5,0.013535664082431594
BWA,Flood,5000.0,q1,0.014448169775571798
BWA,Flood,5000.0,q2,0.014448169775571798
BWA,Flood,5000.0,q3,0.014448169775571798
BWA,Flood,5000.0,q4,0.014448169775571798
BWA,Flood,5000.0,q5,0.014448169775571798
CAF,Earthquake,10.0,q1,0.00045545432514499865
CAF,Earthquake,10.0,q2,0.00045545432514499865
CAF,Earthquake,10.0,q3,0.00045545432514499865
CAF,Earthquake,10.0,q4,0.00045545432514499865
CAF,Earthquake,10.0,q5,0.00045545432514499865
CAF,Earthquake,25.0,q1,0.0012074564363344382
CAF,Earthquake,25.0,q2,0.0012074564363344382
CAF,Earthquake,25.0,q3,0.0012074564363344382
CAF,Earthquake,25.0,q4,0.0012074564363344382
CAF,Earthquake,25.0,q5,0.0012074564363344382
CAF,Earthquake,50.0,q1,0.0022756969903958107
CAF,Earthquake,50.0,q2,0.0022756969903958107
CAF,Earthquake,50.0,q3,0.0022756969903958107
CAF,Earthquake,50.0,q4,0.0022756969903958107
CAF,Earthquake,50.0,q5,0.0022756969903958107
CAF,Earthquake,100.0,q1,0.004547461388246785
CAF,Earthquake,100.0,q2,0.004547461388246785
CAF,Earthquake,100.0,q3,0.004547461388246785
CAF,Earthquake,100.0,q4,0.004547461388246785
CAF,Earthquake,100.0,q5,0.004547461388246785
CAF,Earthquake,250.0,q1,0.011476443670816378
CAF,Earthquake,250.0,q2,0.011476443670816378
CAF,Earthquake,250.0,q3,0.011476443670816378
CAF,Earthquake,250.0,q4,0.011476443670816378
CAF,Earthquake,250.0,q5,0.011476443670816378
CAF,Earthquake,500.0,q1,0.021219648719299402
CAF,Earthquake,500.0,q2,0.021219648719299402
CAF,Earthquake,500.0,q3,0.021219648719299402
CAF,Earthquake,500.0,q4,0.021219648719299402
CAF,Earthquake,500.0,q5,0.021219648719299402
CAF,Earthquake,1000.0,q1,0.03117956568292001
CAF,Earthquake,1000.0,q2,0.03117956568292001
CAF,Earthquake,1000.0,q3,0.03117956568292001
CAF,Earthquake,1000.0,q4,0.03117956568292001
CAF,Earthquake,1000.0,q5,0.03117956568292001
CAF,Earthquake,2500.0,q1,0.05172112213170333
CAF,Earthquake,2500.0,q2,0.05172112213170333
CAF,Earthquake,2500.0,q3,0.05172112213170333
CAF,Earthquake,2500.0,q4,0.05172112213170333
CAF,Earthquake,2500.0,q5,0.05172112213170333
CAF,Earthquake,5000.0,q1,0.07523725347586842
CAF,Earthquake,5000.0,q2,0.07523725347586842
CAF,Earthquake,5000.0,q3,0.07523725347586842
CAF,Earthquake,5000.0,q4,0.07523725347586842
CAF,Earthquake,5000.0,q5,0.07523725347586842
CAF,Flood,10.0,q1,0.005696949705244454
CAF,Flood,10.0,q2,0.005696949705244454
CAF,Flood,10.0,q3,0.005696949705244454
CAF,Flood,10.0,q4,0.005696949705244454
CAF,Flood,10.0,q5,0.005696949705244454
CAF,Flood,25.0,q1,0.01149721173116035
CAF,Flood,25.0,q2,0.01149721173116035
CAF,Flood,25.0,q3,0.01149721173116035
CAF,Flood,25.0,q4,0.01149721173116035
CAF,Flood,25.0,q5,0.01149721173116035
CAF,Flood,50.0,q1,0.015978812512716982
CAF,Flood,50.0,q2,0.015978812512716982
CAF,Flood,50.0,q3,0.015978812512716982
CAF,Flood,50.0,q4,0.015978812512716982
CAF,Flood,50.0,q5,0.015978812512716982
CAF,Flood,100.0,q1,0.01763877199908184
CAF,Flood,100.0,q2,0.01763877199908184
CAF,Flood,100.0,q3,0.01763877199908184
CAF,Flood,100.0,q4,0.01763877199908184
CAF,Flood,100.0,q5,0.01763877199908184
CAF,Flood,250.0,q1,0.018519315614703755
CAF,Flood,250.0,q2,0.018519315614703755
CAF,Flood,250.0,q3,0.018519315614703755
CAF,Flood,250.0,q4,0.018519315614703755
CAF,Flood,250.0,q5,0.018519315614703755
CAF,Flood,500.0,q1,0.01939026483078079
CAF,Flood,500.0,q2,0.01939026483078079
CAF,Flood,500.0,q3,0.01939026483078079
CAF,Flood,500.0,q4,0.01939026483078079
CAF,Flood,500.0,q5,0.01939026483078079
CAF,Flood,1000.0,q1,0.02026402094265797
CAF,Flood,1000.0,q2,0.02026402094265797
CAF,Flood,1000.0,q3,0.02026402094265797
CAF,Flood,1000.0,q4,0.02026402094265797
CAF,Flood,1000.0,q5,0.02026402094265797
CAF,Flood,2500.0,q1,0.02163302956427227
CAF,Flood,2500.0,q2,0.02163302956427227
CAF,Flood,2500.0,q3,0.02163302956427227
CAF,Flood,2500.0,q4,0.02163302956427227
CAF,Flood,2500.0,q5,0.02163302956427227
CAF,Flood,5000.0,q1,0.022873401838193523
CAF,Flood,5000.0,q2,0.022873401838193523
CAF,Flood,5000.0,q3,0.022873401838193523
CAF,Flood,5000.0,q4,0.022873401838193523
CAF,Flood,5000.0,q5,0.022873401838193523
CAN,Earthquake,10.0,q1,0.0006945535304304374
CAN,Earthquake,10.0,q2,0.0006945535304304374
CAN,Earthquake,10.0,q3,0.0006945535304304374
CAN,Earthquake,10.0,q4,0.0006945535304304374
CAN,Earthquake,10.0,q5,0.0006945535304304374
CAN,Earthquake,25.0,q1,0.0017359167747585706
CAN,Earthquake,25.0,q2,0.0017359167747585706
CAN,Earthquake,25.0,q3,0.0017359167747585706
CAN,Earthquake,25.0,q4,0.0017359167747585706
CAN,Earthquake,25.0,q5,0.0017359167747585706
CAN,Earthquake,50.0,q1,0.003470356699401842
CAN,Earthquake,50.0,q2,0.003470356699401842
CAN,Earthquake,50.0,q3,0.003470356699401842
CAN,Earthquake,50.0,q4,0.003470356699401842
CAN,Earthquake,50.0,q5,0.003470356699401842
CAN,Earthquake,100.0,q1,0.006935286797364665
CAN,Earthquake,100.0,q2,0.006935286797364665
CAN,Earthquake,100.0,q3,0.006935286797364665
CAN,Earthquake,100.0,q4,0.006935286797364665
CAN,Earthquake,100.0,q5,0.006935286797364665
CAN,Earthquake,250.0,q1,0.01729777172077012
CAN,Earthquake,250.0,q2,0.01729777172077012
CAN,Earthquake,250.0,q3,0.01729777172077012
CAN,Earthquake,250.0,q4,0.01729777172077012
CAN,Earthquake,250.0,q5,0.01729777172077012
CAN,Earthquake,500.0,q1,0.032048897749694126
CAN,Earthquake,500.0,q2,0.032048897749694126
CAN,Earthquake,500.0,q3,0.032048897749694126
CAN,Earthquake,500.0,q4,0.032048897749694126
CAN,Earthquake,500.0,q5,0.032048897749694126
CAN,Earthquake,1000.0,q1,0.04702269829212306
CAN,Earthquake,1000.0,q2,0.04702269829212306
CAN,Earthquake,1000.0,q3,0.04702269829212306
CAN,Earthquake,1000.0,q4,0.04702269829212306
CAN,Earthquake,1000.0,q5,0.04702269829212306
CAN,Earthquake,2500.0,q1,0.07750897861159228
CAN,Earthquake,2500.0,q2,0.07750897861159228
CAN,Earthquake,2500.0,q3,0.07750897861159228
CAN,Earthquake,2500.0,q4,0.07750897861159228
CAN,Earthquake,2500.0,q5,0.07750897861159228
CAN,Earthquake,5000.0,q1,0.11255467713678759
CAN,Earthquake,5000.0,q2,0.11255467713678759
CAN,Earthquake,5000.0,q3,0.11255467713678759
CAN,Earthquake,5000.0,q4,0.11255467713678759
CAN,Earthquake,5000.0,q5,0.11255467713678759
CAN,Flood,10.0,q1,0.0016433926521492663
CAN,Flood,10.0,q2,0.0016433926521492663
CAN,Flood,10.0,q3,0.0016433926521492663
CAN,Flood,10.0,q4,0.0016433926521492663
CAN,Flood,10.0,q5,0.0016433926521492663
CAN,Flood,25.0,q1,0.0033841205176512804
CAN,Flood,25.0,q2,0.0033841205176512804
CAN,Flood,25.0,q3,0.0033841205176512804
CAN,Flood,25.0,q4,0.0033841205176512804
CAN,Flood,25.0,q5,0.0033841205176512804
CAN,Flood,50.0,q1,0.004697494556689809
CAN,Flood,50.0,q2,0.004697494556689809
CAN,Flood,50.0,q3,0.004697494556689809
CAN,Flood,50.0,q4,0.004697494556689809
CAN,Flood,50.0,q5,0.004697494556689809
CAN,Flood,100.0,q1,0.005192225883639502
CAN,Flood,100.0,q2,0.005192225883639502
CAN,Flood,100.0,q3,0.005192225883639502
CAN,Flood,100.0,q4,0.005192225883639502
CAN,Flood,100.0,q5,0.005192225883639502
CAN,Flood,250.0,q1,0.005418316640100931
CAN,Flood,250.0,q2,0.005418316640100931
CAN,Flood,250.0,q3,0.005418316640100931
CAN,Flood,250.0,q4,0.005418316640100931
CAN,Flood,250.0,q5,0.005418316640100931
CAN,Flood,500.0,q1,0.005607698909715826
CAN,Flood,500.0,q2,0.005607698909715826
CAN,Flood,500.0,q3,0.005607698909715826
CAN,Flood,500.0,q4,0.005607698909715826
CAN,Flood,500.0,q5,0.005607698909715826
CAN,Flood,1000.0,q1,0.005828817747627123
CAN,Flood,1000.0,q2,0.005828817747627123
CAN,Flood,1000.0,q3,0.005828817747627123
CAN,Flood,1000.0,q4,0.005828817747627123
CAN,Flood,1000.0,q5,0.005828817747627123
CAN,Flood,2500.0,q1,0.0061789903650658375
CAN,Flood,2500.0,q2,0.0061789903650658375
CAN,Flood,2500.0,q3,0.0061789903650658375
CAN,Flood,2500.0,q4,0.0061789903650658375
CAN,Flood,2500.0,q5,0.0061789903650658375
CAN,Flood,5000.0,q1,0.0064956791442201695
CAN,Flood,5000.0,q2,0.0064956791442201695
CAN,Flood,5000.0,q3,0.0064956791442201695
CAN,Flood,5000.0,q4,0.0064956791442201695
CAN,Flood,5000.0,q5,0.0064956791442201695
CAN,Tsunami,10.0,q1,3.0085616717107403e-05
CAN,Tsunami,10.0,q2,3.0085616717107403e-05
CAN,Tsunami,10.0,q3,3.0085616717107403e-05
CAN,Tsunami,10.0,q4,3.0085616717107403e-05
CAN,Tsunami,10.0,q5,3.0085616717107403e-05
CAN,Tsunami,25.0,q1,6.734914275320476e-05
CAN,Tsunami,25.0,q2,6.734914275320476e-05
CAN,Tsunami,25.0,q3,6.734914275320476e-05
CAN,Tsunami,25.0,q4,6.734914275320476e-05
CAN,Tsunami,25.0,q5,6.734914275320476e-05
CAN,Tsunami,50.0,q1,0.00012286125410760506
CAN,Tsunami,50.0,q2,0.00012286125410760506
CAN,Tsunami,50.0,q3,0.00012286125410760506
CAN,Tsunami,50.0,q4,0.00012286125410760506
CAN,Tsunami,50.0,q5,0.00012286125410760506
CAN,Tsunami,100.0,q1,0.0002230273358199625
CAN,Tsunami,100.0,q2,0.0002230273358199625
CAN,Tsunami,100.0,q3,0.0002230273358199625
CAN,Tsunami,100.0,q4,0.0002230273358199625
CAN,Tsunami,100.0,q5,0.0002230273358199625
CAN,Tsunami,250.0,q1,0.0004884154045957015
CAN,Tsunami,250.0,q2,0.0004884154045957015
CAN,Tsunami,250.0,q3,0.0004884154045957015
CAN,Tsunami,250.0,q4,0.0004884154045957015
CAN,Tsunami,250.0,q5,0.0004884154045957015
CAN,Tsunami,500.0,q1,0.0008819057362048413
CAN,Tsunami,500.0,q2,0.0008819057362048413
CAN,Tsunami,500.0,q3,0.0008819057362048413
