iso3,income_cat,liquidity,axfin
PAN,q4,1227.0573126148774,0.16127239498726975
PAN,q5,1229.7669568959354,0.3291928763314285
PER,q1,585.1832778255656,0.022476195186724154
PER,q2,607.8337339678698,0.07430118542126013
PER,q3,663.0534843755548,0.1069558755832063
PER,q4,663.3622052306454,0.18503730420633277
PER,q5,655.3976570356997,0.34061251255211245
PHL,q1,453.4485298226446,0.03981105212895811
PHL,q2,441.57467543962093,0.09040426846347122
PHL,q3,444.0225704153521,0.14336553663746557
PHL,q4,435.7888488283591,0.12453219050715354
PHL,q5,445.55037347847707,0.5581704410525042
POL,q1,1675.2991150110167,0.2942521511357877
POL,q2,1808.0122065924122,0.31270807139323586
POL,q3,1827.9966405935502,0.3117511413094756
POL,q4,1901.9571886904314,0.40835618414369923
POL,q5,1898.5142988501789,0.49415717782960983
PRI,q1,368.3390997217117,0.12208058248547467
PRI,q2,600.8316324694568,0.14017194551339565
PRI,q3,843.3159967870077,0.19921914450005274
