country,gdp_pc_pp,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier_Gamma,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Belarus,19132.2703879485,9208701.0,0.103,0.80326,7904.85624285517,1,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5583333333333333,0.3864445367538237,1.0,0.4640681004056802,1.1068302153231997,68.45027863843215,630338149.3480088,4.517719801970404e-07,4.160233085812466,17.48856728162489,0.25104000000000004,95661.35193974251,68.45027863843215,75.76283664430888,75.76283664430888,68.45027863843215,4.517719801970404e-07,0.005088617633930993,0.9999999999999998,17.488567281624892,42.71291873395496,17.488567281624885,247542.25468758936,3.392406098291642,3.2,0.48090961740322646,1.8799999999999997,1.6393599999999995,81.35146428116043,749141310.4773864,0.0042520549120194364,0.8414142172273602,0.003577739455404586
Belgium,53155.91101043156,11669446.0,0.094,0.98153,49582.8253649187,1,0.2,1.5,0.06,0.8,0.05,0.0,0.4333333333333333,0.2166915174374667,1.0,0.4883456199899999,1.0512778945961865,31.481674659293446,367373702.42619324,4.3887920406730256e-08,0.5121477172386367,0.0,0.6054399999999999,265779.55505215784,31.481674659293446,33.09598865418413,33.09598865418413,31.481674659293446,4.3887920406730256e-08,0.00045875789873799734,1.0,0.0,11.82654798223183,0.0,1226534.1910712174,3.3990767471997887,0.0,0.5127967019999999,1.5399999999999996,1.5399999999999996,36.602522590706734,427131160.83603233,0.0006885880026310467,0.8600957647461858,0.0005922516247179987
Belize,9697.9330494303,405272.0,0.0321,0.46396,6968.36158480889,1,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.9615481265045698,1.0,0.15099820343099518,1.2950350507821216,133.9507633089827,54286493.74775802,3.929695237936619e-06,1.5925954484690494,0.0,0.25434,48489.66524715149,133.9507633089827,173.4709335641523,173.4709335641523,133.9507633089827,3.929695237936619e-06,0.04909535293183178,1.0,0.0,19.63180457711239,0.0,50428.7449692421,3.3185492445735854,0.0,0.1998086050946703,1.542047829611466,1.542047829611466,255.3607100389722,103490545.67891434,0.02633145730511856,0.5245551020301424,0.013812300273288806
Benin,3435.17182729466,13352864.0,0.07,0.49534,1303.22201358944,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.3302533219458435,1.0,0.0776962909137103,1.0884414267194695,8.86232519483532,118337423.05040954,1.0209468018595742e-06,13.63256379646584,0.5064775348775082,0.051039999999999995,17175.859136473297,8.86232519483532,9.646121879118459,9.646121879118459,8.86232519483532,1.0209468018595742e-06,0.0015758525854975892,1.0,0.5064775348775082,3.0388652092650497,0.5064775348775082,52008.13434751726,3.397852728514365,1.6000000000000003,0.07417965212182365,3.393739601658167,3.1765402671520446,13.98611600431902,186754704.8938953,0.004071445827888518,0.6336516293800627,0.002579878282774218
Bhutan,10907.856709608399,782455.0,0.088,0.43686,3266.36277371286,1,0.2,1.5,0.06,0.8,0.05,0.6,0.4166666666666667,0.1855753942784819,1.0,0.044871903314699105,1.0410950250338622,250.86909137205862,196293774.8895241,3.933150272330271e-06,3.0775130963361823,20.29764493728894,0.24764,54539.28354804198,250.86909137205862,261.1785629622156,261.1785629622156,250.86909137205862,3.933150272330271e-06,0.006964772895355972,1.0,20.29764493728894,89.88699781479818,20.29764493728894,293892.86095870094,3.389045494651565,2.4000000000000004,0.044346892649163236,3.395562306575224,3.069588325144002,304.8766626653833,238552269.08584252,0.027950189554362844,0.8228543607727673,0.022998935359232916
Bolivia,8201.183798863918,12224110.0,0.053,0.7082999999999999,3523.27373305196,1,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.4583333333333333,0.4218342004210295,1.0,0.327103753565012,1.1184116172586664,40.43649675278411,494300184.3206757,1.1112720019001964e-06,13.58431119114821,3.0822458065562834,0.23109999999999994,41005.91899431959,40.43649675278411,45.22464772955608,45.22464772955608,40.43649675278411,1.1112720019001964e-06,0.00549652731587565,0.9999999999999998,3.0822458065562834,12.609187390457524,3.0822458065562834,97208.61645023542,3.3909556559548024,2.4000000000000004,0.34199898297673087,2.2554168467144113,2.0388968294298273,56.16028921803276,686509553.0330465,0.006847827166830775,0.7200193823040386,0.004930568286786309
Bosnia and Herzegovina,16703.456424590695,3233526.0,0.075,0.49841,7585.37500171521,1,0.2,1.5,0.06,0.8,0.05,0.0,0.1375,0.3239322323570031,1.0,0.18987425548514383,1.0863728261278711,100.83281990571334,326045544.81844157,9.300738952371122e-07,3.0074181221704785,0.0,0.21569999999999992,83517.28212295347,100.83281990571334,109.54203552741245,109.54203552741245,100.83281990571334,9.300738952371122e-07,0.004266731753445783,1.0,0.0,41.610004536874285,0.0,257823.3154362662,3.3914657203888514,0.0,0.19924569982633608,2.4663824910999996,2.4663824910999996,136.61710528430802,441754961.9815474,0.008178972172680465,0.7380687776678803,0.006036643994069878
Botswana,15518.0298701635,2630296.0,0.039,0.72224,7737.65468112589,1,0.2,1.5,0.06,0.8,0.05,0.6,0.6958333333333333,0.2811780767140953,1.0,0.1595287439842362,1.072381366204197,43.79628363861698,115197189.6695197,4.260254742999994e-07,1.1205731009493913,2.5304531719564043,0.19782,77590.14935081749,43.79628363861698,46.96631848304659,46.96631848304659,43.79628363861698,4.260254742999994e-07,0.001384246771377677,1.0,2.5304531719564043,6.060965681332705,2.5304531719564043,275946.65365647245,3.39776677252884,3.2000000000000006,0.18538860849715122,3.266403415957444,2.8483037787148913,56.035285260158176,147389386.678653,0.003610979340096333,0.781584022197469,0.0028222837567044544
Brazil,15093.465117066102,215313498.0,0.033,0.87555,8917.67389796927,1,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.5416666666666666,0.265575010187584,1.0,0.2288644231746908,1.0672752033830792,27.942066250620933,6016304025.768938,2.81626530919048e-07,60.63799350178538,1.7130226174413392,0.24343999999999996,75467.32558533049,27.942066250620936,29.821874440574938,29.821874440574938,27.942066250620933,2.81626530919048e-07,0.0007998110648738608,1.0,1.713022617441339,3.6490422620052203,1.713022617441339,284165.7636839609,3.3988599059956552,0.8000000000000002,0.24066267061877888,3.3026515399850975,3.196966690705574,35.532515470084604,7650630198.60303,0.0023541655408146254,0.7863801895518995,0.001851269144222355
Bulgaria,26823.02077077741,6465097.0,0.061,0.76363,13772.476794451,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7083333333333334,0.3230784715072762,1.0,0.4508913836449999,1.0860934296450326,59.8491301960228,386930432.0829164,2.3786375279904071e-07,1.5378122346298198,7.063155719674607,0.27558,134115.10385388706,59.8491301960228,65.00174707587048,65.00174707587048,59.8491301960228,2.3786375279904071e-07,0.0019296198690759358,1.0,7.063155719674607,14.95727093578152,7.063155719674607,415116.1890428424,3.3969297778611525,3.2000000000000006,0.483747084,2.2295733835999996,1.9441879904991994,71.08447965963553,459568056.1940707,0.002650129538619274,0.8419437053290748,0.002231259883347143
Burkina Faso,2156.12552817895,22673762.0,0.063,0.31877,832.884265674075,1,0.2,1.5,0.06,0.8,0.05,0.8,0.5666666666666667,0.4056650918810229,1.0,0.114464172524223,1.113120215037358,4.931119904402683,111807039.10588919,8.13890325969752e-07,18.453955545140577,0.5972234009864992,0.08324000000000001,10780.627640894749,4.931119904402683,5.4889292483637115,5.4889292483637115,4.931119904402683,8.13890325969752e-07,0.0014888122264812241,0.9999999999999998,0.5972234009864991,1.3174045609996303,0.5972234009864992,26575.191843365683,3.3976810031036933,2.4000000000000004,0.10443285744352607,3.393739601658167,3.0679405998989835,5.544324616379642,125710696.8025333,0.002571429420003363,0.8893995654285171,0.0022870282086810945
Burundi,708.1783172771911,12889576.0,0.069,0.14417,238.44187565548,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.4629793127178333,1.0,0.10247342621046872,1.1318765116320695,2.5408495745370763,32750473.695563313,2.8003619346283257e-06,36.09547798389883,0.17417773930880942,0.04794,3540.891586385955,2.5408495745370767,2.8759279530088544,2.875927953008854,2.5408495745370763,2.8003619346283257e-06,0.003825924310450896,1.0,0.17417773930880942,1.0594375152170226,0.17417773930880942,7648.055731906929,3.394122108120251,2.4000000000000004,0.10339516670073552,2.4697888508587624,2.232689121176321,3.5908799354511194,46284919.8348723,0.005070587234663381,0.7075841075755352,0.00358786694332319
Cameroon,3733.2327196782394,27914536.0,0.045,0.58733,1588.47872338696,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5666666666666667,0.4197375746029476,1.0,0.016782441795234502,1.1177254884913566,9.697211582056369,270693161.80692947,1.1924133542078853e-06,33.285665502916764,1.3984923390907515,0.09649999999999999,18666.163598391195,9.697211582056369,10.838820552557996,10.838820552557996,9.697211582056369,1.1924133542078853e-06,0.004269912098155558,1.0,1.3984923390907515,3.7018914858284595,1.3984923390907515,44471.033159346116,3.393799593760064,3.2000000000000006,0.01581164917268909,1.8343680960785824,1.5995689797805237,18.5069177988153,516612023.1440705,0.004957343725523326,0.5239776654045075,0.002597537391907396
Canada,48954.8053508794,38929902.0,0.076,0.8175199999999999,54966.4888361088,1,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8333333333333333,0.3354838938558465,1.0,0.24785104,1.0901531512560958,45.25715345672627,1761856548.8693151,7.00836602386284e-08,2.7283500248910997,6.28342562995391,0.67998,244774.02675439697,45.25715345672627,49.33722845773086,49.33722845773086,45.25715345672627,7.00836602386284e-08,0.0012965352579386977,1.0,6.283425629953909,8.700127795320798,6.283425629953909,729614.837663633,3.3981624135044433,3.2,0.306198,1.5066764561178578,1.313821869734772,51.65773259172624,2011030467.3381085,0.0010552127052997932,0.8760963980826152,0.000924468050324161
Central African Republic,819.1923430771778,5579144.0,0.0559999999999999,0.4311999999999999,427.058096252078,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3147438330510679,1.0,0.07178915793787688,1.0833658875339842,4.484844737866392,25021594.610198855,4.118230985067168e-06,22.976203690951575,0.0,0.07179999999999999,4095.961715385889,4.484844737866392,4.858727799890743,4.858727799890743,4.484844737866392,4.118230985067168e-06,0.0027770829310914892,1.0,0.0,1.2102897000871062,0.0,13013.636123320992,3.3945554250634453,0.0,0.061054879608370236,3.239282221184365,3.239282221184365,6.56995923803007,36654748.66310004,0.008020044734977583,0.6826290050486101,0.005474715157883092
Chad,1412.6707184812694,17723315.0,0.071,0.2406299999999999,716.804381236651,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.7532009944644721,1.0,0.038669896274336,1.226852659987205,3.4015876955246496,60287410.22790746,1.3536292533943196e-06,23.990797651122346,0.0,0.08356,7063.353592406347,3.4015876955246496,4.173246912434163,4.173246912434163,3.4015876955246496,1.3536292533943196e-06,0.002722606710985445,1.0,0.0,1.019313652330837,0.0,9377.780491950107,3.3945747372335626,0.0,0.03764428130007009,3.393739601658167,3.393739601658167,4.89028449591444,86672052.56070782,0.0034617299218687525,0.6955807373510655,0.0024079126515637135
Chile,25886.121355785897,19603733.0,0.055,0.87912,15355.5064965406,1,0.2,1.5,0.06,0.8,0.05,0.8,0.9,0.3473941118185529,1.0,0.21595925689667306,1.0940508153498334,255.04741651439272,4999881455.687946,1.178319434432279e-06,23.0994595813214,93.48048053826093,0.32311999999999996,129430.60677892946,255.0474165143927,279.0348339904399,279.03483399043995,255.04741651439272,1.178319434432279e-06,0.027622039711821318,1.0,93.48048053826093,131.69100893286426,93.48048053826093,372575.70688628213,3.361002765332816,3.2000000000000006,0.22173931274563413,0.7788463999999995,0.6791540607999997,333.85838098978456,6544870560.736012,0.012897196007124594,0.7639389364983372,0.009852670201493363
China,18187.978737053698,1412175000.0,0.072,0.6356,12720.2156397612,1,0.2,1.5,0.06,0.8,0.05,0.8,0.8166666666666667,0.2292163791392399,1.0,0.3156906864379902,1.0553767031895211,56.61351912712804,79948196373.35205,3.874861717889053e-07,547.1982846459973,9.886102754251471,0.48236000000000007,90939.89368526849,56.613519127128036,59.74858917234529,59.74858917234529,56.61351912712804,3.874861717889053e-07,0.0015293292243725395,1.0,9.886102754251471,17.911329681078772,9.886102754251471,396742.5627556314,3.3979144770021974,3.2000000000000006,0.3306380296775915,2.7919931,2.4346179832,64.66861511505407,91323401550.10147,0.0035555690959384665,0.8754404130412422,0.003112688877945047
Colombia,15651.582057921594,51874024.0,0.036,0.8205,6630.28272608054,1,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,1.0,0.2797792564799715,1.0,0.1422119239452767,1.0719235969662864,204.40329907967447,10603221642.13821,2.084429055921383e-06,108.12772287316317,44.67183555050701,0.14192,78257.91028960797,204.40329907967444,219.10471958126024,219.10471958126024,204.40329907967447,2.084429055921383e-06,0.016575751585242503,0.9999999999999998,44.67183555050701,61.69047423780071,44.67183555050701,279713.0540491311,3.375846721203925,3.2,0.14531178046229154,1.3644999999999996,1.1898439999999997,277.6936524043122,14405087189.46895,0.017742209789186496,0.7360747979290158,0.013059593485389655
Comoros,3245.7686972112497,836774.0,0.045,0.29864,1484.8924647255,1,0.2,1.5,0.06,0.8,0.05,0.2666666666666666,0.1666666666666666,0.1979587244608889,1.0,0.0403170034742483,1.0451475168995858,7.989242196236884,6685190.149513922,1.0205283434952903e-06,0.853951584099928,0.09814305201089893,0.12166000000000002,16228.843486056248,7.989242196236884,8.349936643306371,8.349936643306373,7.989242196236884,1.0205283434952903e-06,0.0011806113561286065,1.0,0.09814305201089893,2.208218670245227,0.09814305201089893,81980.945928264,3.397832130486993,2.4000000000000004,0.04103734395855196,2.4697888508587624,2.232689121176321,12.840283476242998,10744415.365549758,0.003956006935206232,0.6222013876109919,0.0024614330044840245
"Congo, Dem. Rep.",1132.6542327101995,99010212.0,0.055,0.46837,586.464288888955,1,0.2,1.5,0.06,0.8,0.05,0.4,0.3625,0.2370560018580904,1.0,0.08402787382822438,1.0579422495191846,9.52895972146484,943464322.1616948,6.10592395234786e-06,604.5488249778397,0.4021624688319785,0.05970000000000001,5663.271163550999,9.52895972146484,10.081089083304214,10.081089083304214,9.52895972146484,6.10592395234786e-06,0.003973531477175712,1.0,0.4021624688319784,2.7735342678067485,0.4021624688319785,23890.013832854653,3.3937580805727587,1.6000000000000003,0.0794419892416264,3.0999999999999996,2.9015999999999997,15.836898829765866,1568014710.5576704,0.01398211243326355,0.6016935401238347,0.00841294672837983
"Congo, Rep.",3210.4035674733495,5970424.0,0.042,0.6873600000000001,2447.98898873051,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0833333333333333,0.3727534239023238,1.0,0.1477764679904445,1.102349746608715,18.36613643762351,109653621.77446193,2.7172150922532045e-06,16.222926199950745,0.0,0.06314,16052.017837366748,18.36613643762351,20.245905848195367,20.245905848195367,18.36613643762351,2.7172150922532045e-06,0.006888588275187079,1.0,0.0,6.093350827608355,0.0,43063.36792113012,3.387256802099173,0.0,0.15222992154550993,1.8343680960785824,1.8343680960785824,33.63082660553775,200790294.3055411,0.010475576013643004,0.5461101700842312,0.005720818598540874
Costa Rica,21987.276869640995,5180829.0,0.045,0.82042,13198.8217168097,1,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.7166666666666667,0.4818967549173638,1.0,0.25389714690789383,1.1380673164886508,84.79806675660375,439324283.39654857,5.123068517201804e-07,2.65417419429061,18.642104704144256,0.2485,109936.38434820496,84.79806675660373,96.50590827711346,96.50590827711346,84.79806675660375,5.123068517201804e-07,0.00569751590583496,1.0,18.642104704144252,27.87586157186479,18.642104704144256,228132.6512917834,3.392144184562413,4.0,0.2670373457223875,1.9841686693238025,1.6667016822319942,113.65640130573183,588834379.9203733,0.005169189526269317,0.7460914280446012,0.00385668799548747
Cote d'Ivoire,5537.3697577025105,28160542.0,0.07,0.52661,2486.41219393777,1,0.2,1.5,0.06,0.8,0.05,0.0,0.1875,0.5759764393620561,1.0,0.10481536011900769,1.168855250778219,11.553540840807273,325353972.09626853,5.497041832250495e-07,15.4799677392847,0.0,0.06794,27686.84878851255,11.553540840807273,13.504416876858182,13.504416876858182,11.553540840807273,5.497041832250495e-07,0.001774018733272864,1.0,0.0,3.2773193185185847,0.0,48069.41203910724,3.3964331480545313,0.0,0.10669214196073085,3.393739601658167,3.393739601658167,15.412112025999724,434013428.0168703,0.0027832911111925285,0.7496403362055006,0.0020864672843521484
Croatia,34025.4548739132,3854000.0,0.079,0.58219,18413.2346820557,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.575,0.2305224715316552,1.0,0.32229227900000007,1.0558041268888154,192.2444083122685,740909949.6354828,5.255133735919572e-07,2.025328541823403,22.978637392275786,0.2805399999999999,170127.274369566,192.2444083122685,202.97243966739157,202.9724396673916,192.2444083122685,5.255133735919572e-07,0.00310684506772666,1.0,22.978637392275786,59.94427145811075,22.978637392275786,738007.3328174612,3.3951458471051295,3.2000000000000006,0.35433320000000007,2.4649339348999995,2.1494223912327994,224.4382962054956,864985193.57598,0.006596187972715951,0.856557956295701,0.005650017289251858
Cyprus,43620.12499999999,1251488.0,0.085,0.66911,31283.505859375,1,0.2,1.5,0.06,0.8,0.05,0.0,0.225,0.2017477829141822,1.0,0.3809999345000001,1.0463875006789523,80.58167575194594,100847000.22345132,1.9362775419392854e-07,0.24232281084065124,0.0,0.32495999999999997,218100.625,80.58167575194595,84.31965829060044,84.31965829060044,80.58167575194594,1.9362775419392854e-07,0.0029896409347119016,1.0000000000000002,0.0,81.25397135519529,0.0,1081055.8701047725,3.3941363250162024,0.0,0.39526887000000005,0.8646975666666668,0.8646975666666668,120.03054117499829,150216781.91401625,0.002751723915853022,0.6713431012067341,0.0018473508673335062
Denmark,59704.22968202439,5903037.0,0.094,0.8836700000000001,66983.1320017138,1,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.2301060640275851,1.0,0.45931467047800006,1.0556678559505286,2.9539082316863117,17437029.58624887,3.1798853478651453e-09,0.018770980864205825,0.47261088845086274,0.7259800000000001,298521.1484101219,2.9539082316863117,3.1183459696189058,3.1183459696189058,2.9539082316863117,3.1798853478651453e-09,5.451480646236665e-05,1.0,0.47261088845086285,0.7030575200095478,0.47261088845086274,1297319.780213768,3.3999171633713554,3.2000000000000006,0.49076869040000004,1.2999999999999998,1.1335999999999995,3.154389970864839,18620480.710444067,5.283360974029208e-05,0.9364435783050752,4.947569455997299e-05
Dominica,11495.130423316898,72737.0,0.038,0.7170000000000001,8414.53659276775,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.4717082620307558,1.0,0.1459751008296815,1.4619868940248675,253.6124378045355,18447007.888588496,5.699690686128119e-06,0.41457840143690095,0.0,0.44000000000000006,57475.65211658448,253.6124378045355,370.7780602319277,370.7780602319277,253.6124378045355,5.699690686128119e-06,0.11509236986532717,1.0,0.0,26.874981525032666,0.0,39053.69943175828,3.2348205796182548,0.0,0.22673247304274252,1.4798881578295284,1.4798881578295284,477.9652704622229,34765759.877610706,0.04157980404404207,0.5306085054239946,0.02206259767963173
Dominican Republic,19338.0151122624,11228821.0,0.065,0.83848,10120.5511632969,1,0.2,1.5,0.06,0.8,0.05,0.6,1.0,0.3771503990888722,1.0,0.1729256301136874,1.1037886734494602,221.04048741884435,2482024066.9789553,1.4008849378193654e-06,15.730286208369785,34.25531053668568,0.14764000000000002,96690.07556131198,221.04048741884435,243.98198638666827,243.98198638666827,221.04048741884435,1.4008849378193654e-06,0.015833728954755783,1.0000000000000002,34.25531053668567,57.1233823143569,34.25531053668567,256370.07356984878,3.376378794361466,3.2000000000000006,0.18805569602160016,1.5489973692170462,1.3507257059572642,256.3602147075268,2878622962.4723854,0.013256800825694182,0.8622261752706925,0.011430360672263653
Ecuador,10859.2178291137,18001000.0,0.047,0.6456999999999999,6391.28248430643,1,0.2,1.5,0.06,0.8,0.05,0.8,0.4666666666666667,0.2574734717996714,1.0,0.1611523258486216,1.0646239441552903,206.67879003798524,3720424899.4737725,3.342163857378662e-06,60.16229159667329,13.53463278737295,0.15386,54296.089145568505,206.67879003798524,220.03518862348292,220.03518862348292,206.67879003798524,3.342163857378662e-06,0.007388595937100341,0.9999999999999998,13.534632787372953,36.37697105268969,13.534632787372951,210880.323965235,3.3891838696986816,2.4000000000000004,0.17296168834838008,3.4056850967093397,3.0787393274252426,257.3391674252296,4632362352.821558,0.02369776271871995,0.8031377116273454,0.01903256692060056
